単位[MWh],,,,,,,,,,,,,,
,,,供給力,,,,,,,,,,,
月日,時刻,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線,供給力合計
,,,,,,,,,,,,,,
2022/4/1,0時,3285,0,2752,408,12,91,0,0,198,0,31,-207,3285
,1時,3439,0,2999,418,11,98,0,0,176,0,35,-297,3439
,2時,3553,0,3104,426,12,101,0,0,169,0,46,-305,3553
,3時,3675,0,3113,528,11,103,0,0,116,0,73,-269,3675
,4時,3742,0,3119,578,11,105,0,0,170,0,78,-319,3742
,5時,3706,0,3091,556,11,105,28,0,181,0,36,-302,3706
,6時,3769,0,2905,550,12,107,281,0,173,0,41,-300,3769
,7時,3634,0,2147,472,11,108,637,0,193,0,24,42,3634
,8時,3803,0,1791,372,11,107,994,0,224,0,0,305,3803
,9時,3934,0,1748,330,12,105,1140,0,262,0,20,317,3934
,10時,3776,0,1529,322,12,104,1269,0,265,0,30,245,3776
,11時,3822,0,1531,313,13,105,1311,0,251,0,30,267,3822
,12時,3569,0,1660,302,13,105,1099,0,241,0,-194,342,3569
,13時,3651,0,1736,302,12,105,905,0,258,0,-66,399,3651
,14時,3662,0,1846,315,12,106,705,0,263,0,16,400,3662
,15時,3652,0,2048,357,13,105,475,0,260,0,14,381,3652
,16時,3736,0,2516,439,12,106,208,0,263,0,55,138,3736
,17時,3820,0,2891,573,12,106,31,0,235,0,28,-56,3820
,18時,3958,0,3023,620,12,107,0,0,228,0,39,-71,3958
,19時,3887,0,3041,571,13,107,0,0,207,0,36,-87,3887
,20時,3756,0,3081,481,12,106,0,0,181,0,38,-144,3756
,21時,3591,0,3013,422,12,105,0,0,173,0,28,-162,3591
,22時,3477,0,2981,395,12,104,0,0,173,0,47,-235,3477
,23時,3544,0,3050,383,13,104,0,0,195,0,83,-283,3544
2022/4/2,0時,3462,0,2976,378,11,105,0,0,173,0,36,-216,3462
,1時,3619,0,3119,392,11,104,0,0,141,0,45,-193,3619
,2時,3715,0,3193,440,11,104,0,0,109,0,59,-201,3715
,3時,3794,0,3117,564,12,104,0,0,111,0,59,-172,3794
,4時,3836,0,3121,608,11,104,0,0,112,0,107,-228,3836
,5時,3727,0,3006,586,11,105,28,0,123,0,97,-228,3727
,6時,3617,0,2791,476,12,105,264,0,142,0,92,-263,3617
,7時,3460,0,2436,401,11,105,673,0,131,0,61,-357,3460
,8時,3422,0,1710,318,11,104,1079,0,167,0,0,33,3422
,9時,3416,0,1409,298,12,103,1335,0,201,0,-323,381,3416
