単位[MWh],,,,,,,,,,,,,,
,10時,3615,0,1785,274,11,216,788,0,396,0,7,137,3615
,11時,3498,0,1664,257,12,216,839,0,413,0,2,94,3498
,12時,3457,0,1786,243,11,216,672,0,398,0,11,120,3457
,13時,3435,0,1847,271,11,217,473,0,404,0,0,212,3435
,14時,3587,0,2165,305,11,217,264,0,409,0,0,216,3587
,15時,3820,0,2502,348,12,216,58,0,404,0,0,280,3820
,16時,3900,0,2680,459,11,212,1,0,402,0,0,134,3900
,17時,4072,0,2824,641,11,213,0,0,397,0,34,-48,4072
,18時,4114,0,2874,701,11,212,0,0,406,0,72,-162,4114
,19時,4053,0,2972,633,12,212,0,0,392,0,59,-227,4053
,20時,4049,0,3033,544,11,211,0,0,405,0,58,-213,4049
,21時,4025,0,2981,467,11,210,0,0,409,0,22,-75,4025
,22時,3912,0,2905,410,11,209,0,0,400,0,8,-31,3912
,23時,4064,0,2891,378,12,209,0,0,393,0,20,161,4064
2023/1/3,0時,4062,0,2782,400,10,203,0,0,390,0,0,277,4062
,1時,4150,0,2746,410,10,203,0,0,383,0,0,398,4150
,2時,4271,0,2880,420,11,198,0,0,373,0,0,389,4271
,3時,4358,0,3006,430,10,198,0,0,351,0,13,349,4358
,4時,4406,0,2980,422,10,203,0,0,369,0,2,420,4406
,5時,4327,0,2906,417,11,203,0,0,377,0,0,413,4327
,6時,4215,0,2922,410,11,203,0,0,357,0,0,313,4215
,7時,4085,0,2898,454,11,203,76,0,345,0,0,98,4085
,8時,4053,0,2856,357,12,211,401,0,319,0,0,-103,4053
,9時,3921,0,2320,310,11,220,695,0,331,0,0,33,3921
,10時,3764,0,1931,271,11,221,870,0,324,0,-23,159,3764
,11時,3719,0,1908,270,12,220,901,0,331,0,-230,308,3719
,12時,3647,0,2036,263,11,221,740,0,331,0,-233,278,3647
,13時,3640,0,2138,269,11,223,610,0,346,0,-209,252,3640
,14時,3738,0,2142,295,11,224,410,0,351,0,1,305,3738
,15時,3902,0,2757,359,12,224,91,0,340,0,9,109,3902
,16時,4074,0,2978,504,11,224,0,0,349,0,57,-49,4074
,17時,4257,0,3118,633,11,224,0,0,365,0,98,-192,4257
,18時,4264,0,3149,627,11,224,0,0,364,0,78,-190,4264
,19時,4212,0,3247,579,11,223,0,0,358,0,69,-274,4212
,20時,4183,0,3278,500,12,223,0,0,361,0,51,-241,4183
,21時,4147,0,3191,454,11,223,0,0,354,0,72,-158,4147
,22時,3990,0,3002,400,11,223,0,0,343,0,18,-7,3990
,23時,4111,0,2860,399,11,223,0,0,337,0,4,276,4111
2023/1/4,0時,4061,0,2788,388,11,225,0,0,329,0,0,321,4061
,1時,4185,0,2845,389,10,225,0,0,344,0,0,373,4185
,2時,4345,0,2947,388,10,224,0,0,343,0,0,434,4345
,3時,4462,0,3062,398,10,211,0,0,349,0,0,431,4462
,4時,4511,0,3087,392,10,206,0,0,347,0,0,468,4511
,5時,4444,0,3001,449,11,206,0,0,323,0,0,454,4444
,6時,4394,0,3022,530,11,206,0,0,316,0,0,309,4394
,7時,4257,0,3100,581,12,209,66,0,281,0,36,-27,4257
,8時,4330,0,3048,519,11,208,371,0,285,0,30,-142,4330
,9時,4308,0,2504,408,11,219,653,0,295,0,0,219,4308
,10時,4205,0,2165,304,12,222,845,0,285,0,0,371,4205
,11時,4069,0,1980,287,12,224,885,0,291,0,0,390,4069
,12時,3942,0,2089,275,12,224,770,0,332,0,0,240,3942
,13時,3918,0,2018,284,12,224,623,0,330,0,0,427,3918
,14時,4002,0,2282,325,12,224,378,0,329,0,0,452,4002
,15時,4280,0,2770,444,12,224,80,0,306,0,0,444,4280
,16時,4375,0,2943,572,12,223,0,0,281,0,17,326,4375
,17時,4575,0,2986,615,12,219,0,0,294,0,59,390,4575
,18時,4568,0,2977,645,11,210,0,0,305,0,63,357,4568
,19時,4446,0,2923,631,12,208,0,0,307,0,61,305,4446
,20時,4386,0,2972,505,12,209,0,0,315,0,68,306,4386
,21時,4282,0,2922,453,12,206,0,0,321,0,64,303,4282
,22時,4058,0,2708,422,12,209,0,0,308,0,60,340,4058
,23時,4177,0,2780,413,12,209,0,0,321,0,8,435,4177
2023/1/5,0時,4111,0,2891,380,11,210,0,0,343,0,0,275,4111
,1時,4231,0,2950,390,10,210,0,0,368,0,0,304,4231
,2時,4377,0,2931,426,11,210,0,0,379,0,0,420,4377
,3時,4481,0,3080,496,11,211,0,0,390,0,0,293,4481
,4時,4502,0,3159,482,11,209,0,0,399,0,0,242,4502
,5時,4460,0,3132,527,11,208,0,0,396,0,31,155,4460
,6時,4461,0,3156,542,12,208,0,0,382,0,15,147,4461
,7時,4384,0,3243,573,11,208,69,0,374,0,0,-94,4384
,8時,4446,0,3003,525,12,207,415,0,371,0,0,-86,4446
,9時,4426,0,2771,397,12,205,713,0,388,0,0,-60,4426
,10時,4370,0,2798,318,12,205,836,0,392,0,0,-191,4370
,11時,4323,0,2683,305,12,210,823,0,392,0,0,-103,4323
,12時,4259,0,2737,289,12,216,715,0,407,0,0,-117,4259
,13時,4247,0,2798,301,12,221,594,0,406,0,0,-84,4247
,14時,4289,0,2942,352,12,219,336,0,405,0,0,22,4289
,15時,4411,0,3066,465,12,218,71,0,405,0,12,162,4411
,16時,4517,0,3052,637,12,211,0,0,407,0,84,113,4517
,17時,4582,0,3301,706,12,202,1,0,400,0,169,-208,4582
,18時,4525,0,3118,699,12,202,0,0,399,0,132,-38,4525
,19時,4387,0,3038,624,12,202,0,0,406,0,97,9,4387
,20時,4306,0,2852,478,11,202,0,0,396,0,56,311,4306
,21時,4182,0,2732,450,12,202,0,0,387,0,9,390,4182
,22時,4025,0,2696,411,12,201,0,0,364,0,-62,403,4025
,23時,4151,0,2772,412,12,202,0,0,347,0,0,406,4151
2023/1/6,0時,4104,0,2841,413,11,202,0,0,314,0,0,323,4104
,1時,4191,0,2897,423,11,202,0,0,296,0,0,362,4191
,2時,4298,0,3036,439,11,202,0,0,278,0,0,332,4298
,3時,4360,0,3099,434,10,202,0,0,258,0,22,335,4360
,4時,4384,0,3151,423,11,202,0,0,226,0,59,312,4384
,5時,4368,0,3206,490,11,201,0,0,196,0,58,207,4368
,6時,4403,0,3423,533,11,201,0,0,188,0,70,-23,4403
,7時,4309,0,3374,619,12,201,72,0,163,0,12,-145,4309
,8時,4419,0,3249,512,12,201,411,0,148,0,0,-114,4419
,9時,4346,0,3025,406,12,209,734,0,142,0,0,-182,4346
,10時,4158,0,2803,331,12,214,907,0,153,0,0,-262,4158
,11時,4204,0,3042,308,11,214,982,0,177,0,0,-530,4204
,12時,4026,0,2875,282,13,216,860,0,183,0,0,-403,4026
,13時,4035,0,3016,293,11,216,680,0,167,0,0,-347,4035
,14時,4129,0,3188,343,12,216,412,0,163,0,0,-204,4129
,15時,4297,0,3231,432,12,215,106,0,154,0,38,109,4297
,16時,4492,0,3165,640,12,215,1,0,162,0,111,187,4492
,17時,4514,0,3327,734,12,208,0,0,150,0,281,-197,4514
,18時,4423,0,3164,741,12,200,0,0,145,0,243,-82,4423
,19時,4290,0,3046,739,12,201,0,0,149,0,89,55,4290
,20時,4170,0,3207,512,12,200,0,0,131,0,67,42,4170
,21時,4028,0,3065,498,12,199,0,0,134,0,5,115,4028
,22時,3856,0,2977,444,12,200,0,0,124,0,1,98,3856
,23時,3955,0,2955,420,12,201,0,0,106,0,2,260,3955
2023/1/7,0時,3917,0,2805,413,11,201,0,0,121,0,0,366,3917
,1時,4045,0,2912,436,11,201,0,0,118,0,0,368,4045
,2時,4195,0,3018,455,10,201,0,0,93,0,0,418,4195
,3時,4327,0,3129,495,11,201,0,0,68,0,0,423,4327
,4時,4357,0,3059,526,11,201,0,0,60,0,0,500,4357
,5時,4300,0,3042,534,11,201,0,0,41,0,0,472,4300
,6時,4274,0,3117,539,11,200,0,0,28,0,0,379,4274
,7時,4166,0,3072,559,12,200,92,0,24,0,0,207,4166
,8時,4311,0,2944,505,12,202,497,0,24,0,0,126,4311
,9時,4245,0,2713,406,12,204,827,0,33,0,0,50,4245
,10時,4018,0,2458,303,12,208,1018,0,24,0,0,-5,4018
,11時,3828,0,2108,272,12,212,1099,0,22,0,0,104,3828
,12時,3602,0,2083,251,11,216,1038,0,21,0,0,-18,3602
,13時,3617,0,2257,259,12,217,848,0,23,0,0,1,3617
,14時,3756,0,2721,295,12,214,498,0,25,0,0,-10,3756
,15時,4041,0,2934,395,12,213,126,0,30,0,8,323,4041
,16時,4209,0,3137,581,12,214,0,0,22,0,99,144,4209
,17時,4332,0,3253,649,12,217,0,0,17,0,157,26,4332
,18時,4317,0,3330,651,12,218,0,0,18,0,154,-66,4317
,19時,4219,0,3249,651,12,219,0,0,20,0,85,-17,4219
,20時,4106,0,3193,530,11,221,0,0,29,0,70,53,4106
,21時,4032,0,2922,445,12,229,0,0,29,0,51,343,4032
,22時,3894,0,2864,409,12,236,0,0,31,0,0,342,3894
,23時,4040,0,2966,389,12,239,0,0,31,0,25,378,4040
2023/1/8,0時,4029,0,3021,395,11,240,0,0,31,0,1,330,4029
,1時,4181,0,3189,411,10,241,0,0,38,0,10,282,4181
,2時,4300,0,3219,402,11,241,0,0,48,0,13,366,4300
,3時,4451,0,3307,392,11,241,0,0,48,0,11,442,4451
,4時,4498,0,3318,405,11,242,0,0,46,0,19,458,4498
,5時,4369,0,3215,399,11,240,0,0,49,0,18,437,4369
,6時,4309,0,3179,375,12,242,0,0,56,0,21,424,4309
,7時,4077,0,2913,422,12,243,92,0,55,0,3,338,4077
,8時,4010,0,2718,369,12,242,457,0,47,0,0,166,4010
,9時,3888,0,2658,335,11,242,771,0,35,0,0,-163,3888
,10時,3682,0,2221,263,12,246,1047,0,33,0,-65,-74,3682
,11時,3526,0,2036,259,12,246,1132,0,34,0,-205,13,3526
,12時,3405,0,1840,251,12,243,1059,0,45,0,-324,279,3405
,13時,3393,0,2036,270,12,245,845,0,51,0,-312,247,3393
,14時,3460,0,2261,291,12,246,522,0,47,0,-216,299,3460
,15時,3741,0,2571,392,11,246,129,0,49,0,7,336,3741
,16時,3998,0,3050,558,12,247,0,0,43,0,99,-11,3998
,17時,4205,0,3235,625,12,247,0,0,34,0,124,-72,4205
,18時,4230,0,3180,613,12,243,0,0,35,0,157,-11,4230
,19時,4171,0,3161,613,12,233,0,0,36,0,150,-33,4171
,20時,4118,0,3149,486,11,235,0,0,30,0,73,134,4118
,21時,4046,0,3001,405,12,234,0,0,27,0,8,359,4046
,22時,3856,0,2835,381,12,235,0,0,25,0,2,367,3856
,23時,3964,0,2884,372,12,236,0,0,43,0,10,408,3964
2023/1/9,0時,3904,0,2948,374,11,238,0,0,72,0,0,261,3904
,1時,4029,0,2943,397,10,241,0,0,87,0,0,350,4029
,2時,4177,0,3190,409,11,244,0,0,110,0,0,214,4177
,3時,4299,0,3234,419,11,245,0,0,136,0,0,255,4299
,4時,4389,0,3289,442,11,246,0,0,140,0,59,202,4389
,5時,4301,0,3281,454,11,248,0,0,148,0,110,49,4301
,6時,4234,0,3383,454,10,248,0,0,140,0,66,-67,4234
,7時,4051,0,3344,460,12,249,55,0,139,0,61,-268,4051
,8時,4134,0,3223,407,12,254,327,0,129,0,30,-248,4134
,9時,4084,0,2914,337,12,258,562,0,108,0,0,-105,4084
,10時,3886,0,2483,272,12,258,814,0,105,0,-81,23,3886
,11時,3688,0,2008,265,12,258,913,0,115,0,-234,351,3688
,12時,3596,0,2111,246,12,259,882,0,115,0,-379,350,3596
,13時,3749,0,2428,262,11,259,663,0,131,0,-415,411,3749
,14時,3937,0,2615,316,12,258,334,0,146,0,-156,411,3937
,15時,4103,0,2804,389,12,246,62,0,169,0,4,418,4103
,16時,4211,0,2923,547,12,240,0,0,189,0,48,253,4211
,17時,4403,0,3200,630,11,246,0,0,214,0,0,102,4403
,18時,4452,0,3237,624,12,249,0,0,226,0,58,47,4452
,19時,4341,0,3155,616,12,249,0,0,225,0,57,27,4341
,20時,4295,0,3254,512,12,249,0,0,230,0,12,26,4295
,21時,4263,0,3217,490,12,249,0,0,225,0,27,43,4263
,22時,4070,0,3071,470,12,249,0,0,215,0,23,30,4070
,23時,4129,0,2987,454,11,250,0,0,203,0,8,217,4129
2023/1/10,0時,4072,0,2908,391,11,250,0,0,225,0,5,282,4072
,1時,4241,0,3027,391,11,250,0,0,233,0,38,291,4241
,2時,4411,0,3247,415,11,250,0,0,225,0,0,263,4411
,3時,4530,0,3216,442,11,250,0,0,229,0,53,328,4530
,4時,4583,0,3198,438,11,250,0,0,230,0,97,359,4583
,5時,4562,0,3136,472,11,250,0,0,212,0,117,364,4562
,6時,4636,0,3208,518,12,261,0,0,194,0,62,381,4636
,7時,4548,0,3176,591,11,268,57,0,187,0,59,200,4548
,8時,4779,0,3036,575,12,268,284,0,185,0,62,357,4779
,9時,4867,0,2994,547,12,267,468,0,185,0,58,335,4867
,10時,4773,0,2886,442,12,268,583,0,205,0,0,378,4773
,11時,4688,0,2849,365,12,268,615,0,240,0,0,340,4688
,12時,4454,0,2564,351,12,268,608,0,257,0,0,394,4454
,13時,4518,0,2732,367,12,268,549,0,277,0,0,314,4518
,14時,4623,0,2832,403,11,268,344,0,268,0,59,438,4623
,15時,4773,0,3115,501,12,268,88,0,271,0,95,423,4773
,16時,4842,0,3169,664,12,268,0,0,262,0,253,214,4842
,17時,4854,0,3264,764,12,267,0,0,270,0,308,-31,4854
,18時,4792,0,3311,777,12,267,0,0,290,0,245,-110,4792
,19時,4621,0,3116,701,12,265,0,0,258,0,60,208,4621
,20時,4517,0,3021,564,11,257,0,0,215,0,53,396,4517
,21時,4415,0,2988,496,12,250,0,0,181,0,59,428,4415
,22時,4136,0,2789,449,12,253,0,0,172,0,58,404,4136
,23時,4174,0,2797,427,12,253,0,0,197,0,65,423,4174
2023/1/11,0時,4086,0,2754,433,11,254,0,0,220,0,0,415,4086
,1時,4230,0,2836,454,10,253,0,0,239,0,0,438,4230
,2時,4380,0,3005,454,11,253,0,0,230,0,0,427,4380
,3時,4483,0,3142,442,11,257,0,0,219,0,0,412,4483
,4時,4508,0,3187,424,10,262,0,0,222,0,0,403,4508
,5時,4506,0,3242,424,11,262,0,0,211,0,0,357,4506
,6時,4604,0,3290,473,11,261,0,0,203,0,0,366,4604
,7時,4555,0,3202,629,11,263,66,0,207,0,4,174,4555
,8時,4814,0,3323,628,10,260,323,0,226,0,100,-56,4814
,9時,4827,0,3153,552,12,247,531,0,237,0,93,0,4827
,10時,4656,0,2938,321,13,219,648,0,256,0,0,262,4656
,11時,4487,0,2723,254,12,206,677,0,280,0,0,336,4487
,12時,4202,0,2308,241,13,205,709,0,277,0,6,442,4202
,13時,4258,0,2510,271,13,206,646,0,245,0,2,365,4258
,14時,4215,0,2869,328,12,207,401,0,185,0,0,213,4215
,15時,4348,0,3090,385,13,207,109,0,173,0,12,359,4348
,16時,4531,0,3365,540,12,206,0,0,152,0,167,89,4531
,17時,4580,0,3423,711,13,215,1,0,132,0,253,-168,4580
,18時,4501,0,3271,738,12,247,0,0,118,0,289,-175,4501
,19時,4371,0,3264,640,13,273,0,0,106,0,242,-167,4371
,20時,4194,0,3134,497,12,278,0,0,73,0,172,29,4194
,21時,4058,0,2985,424,13,276,0,0,62,0,71,227,4058
,22時,3836,0,2698,394,12,277,0,0,85,0,57,313,3836
,23時,3926,0,2764,384,13,276,0,0,107,0,2,381,3926
2023/1/12,0時,3824,0,2797,424,11,275,0,0,102,0,0,215,3824
,1時,3947,0,2883,410,12,275,0,0,107,0,0,260,3947
,2時,4079,0,2978,409,11,275,0,0,134,0,0,272,4079
,3時,4207,0,3064,408,12,275,0,0,152,0,0,297,4207
,4時,4266,0,3095,413,11,275,0,0,152,0,0,320,4266
,5時,4230,0,3112,403,12,274,0,0,135,0,0,293,4230
,6時,4276,0,3102,424,11,273,0,0,140,0,0,327,4276
,7時,4265,0,3028,590,12,273,79,0,142,0,0,142,4265
,8時,4417,0,2973,608,11,273,471,0,129,0,28,-75,4417
,9時,4262,0,2638,473,12,272,874,0,145,0,0,-152,4262
,10時,4102,0,2442,240,12,273,1171,0,173,0,0,-209,4102
,11時,3993,0,2079,218,13,275,1302,0,168,0,54,-117,3993
,12時,3733,0,2164,209,12,277,1235,0,156,0,-204,-116,3733
,13時,3787,0,2335,236,13,277,1020,0,132,0,-191,-35,3787
,14時,3793,0,2350,289,12,277,628,0,106,0,1,130,3793
,15時,4022,0,2825,383,12,276,177,0,90,0,26,234,4022
,16時,4299,0,3271,563,13,277,1,0,67,0,91,17,4299
,17時,4420,0,3387,691,12,277,0,0,60,0,181,-187,4420
,18時,4386,0,3385,726,13,277,0,0,58,0,224,-296,4386
,19時,4265,0,3269,620,12,277,0,0,59,0,191,-162,4265
,20時,4136,0,3309,412,13,270,0,0,57,0,112,-37,4136
,21時,4018,0,2947,373,12,268,0,0,80,0,74,264,4018
,22時,3820,0,2802,352,13,268,0,0,88,0,0,298,3820
,23時,3859,0,2831,343,12,268,0,0,100,0,0,305,3859
2023/1/13,0時,3795,0,3014,356,12,268,0,0,125,0,0,20,3795
,1時,3929,0,3183,435,11,268,0,0,145,0,0,-113,3929
,2時,4106,0,3389,441,12,268,0,0,140,0,0,-144,4106
,3時,4222,0,3472,382,11,268,0,0,122,0,0,-34,4222
,4時,4288,0,3539,392,11,268,0,0,140,0,0,-63,4288
,5時,4266,0,3457,422,11,268,0,0,162,0,0,-53,4266
,6時,4294,0,3491,489,12,268,0,0,190,0,0,-155,4294
,7時,4213,0,3344,578,11,268,95,0,208,0,0,-291,4213
,8時,4371,0,3190,595,11,268,478,0,215,0,0,-386,4371
,9時,4345,0,3022,448,11,266,776,0,222,0,0,-400,4345
,10時,4325,0,2910,265,13,261,921,0,239,0,0,-284,4325
,11時,4363,0,3008,228,12,261,907,0,234,0,18,-305,4363
,12時,4177,0,2733,215,12,262,779,0,223,0,15,-60,4177
,13時,4316,0,2915,236,12,256,545,0,234,0,19,98,4316
,14時,4259,0,3132,282,13,256,306,0,237,0,15,18,4259
,15時,4214,0,3060,381,12,261,91,0,245,0,17,147,4214
,16時,4349,0,3094,564,12,261,0,0,254,0,42,123,4349
,17時,4317,0,3225,680,12,261,1,0,246,0,60,-167,4317
,18時,4194,0,3068,692,12,261,0,0,251,0,59,-149,4194
,19時,4077,0,3076,611,13,261,0,0,222,0,61,-167,4077
,20時,3921,0,3057,462,12,260,0,0,176,0,71,-116,3921
,21時,3757,0,2931,390,12,260,0,0,157,0,6,0,3757
,22時,3548,0,2844,357,12,260,0,0,137,0,0,-62,3548
,23時,3616,0,2858,356,13,261,0,0,129,0,0,-1,3616
2023/1/14,0時,3574,0,2603,300,11,261,0,0,134,0,1,264,3574
,1時,3707,0,2648,384,11,260,0,0,133,0,32,239,3707
,2時,3821,0,2764,365,11,261,0,0,149,0,41,230,3821
,3時,3903,0,2753,291,12,266,0,0,189,0,42,349,3903
,4時,3956,0,2786,293,11,270,0,0,155,0,37,405,3956
,5時,3879,0,2789,294,11,270,0,0,141,0,23,351,3879
,6時,3796,0,2738,361,12,269,0,0,140,0,22,254,3796
,7時,3784,0,2889,463,11,269,68,0,125,0,26,-67,3784
,8時,4168,0,3183,508,11,268,315,0,114,0,54,-286,4168
,9時,4316,0,3040,385,13,269,420,0,112,0,37,40,4316
,10時,4240,0,2756,266,12,269,426,0,103,0,4,403,4240
,11時,4169,0,2645,250,13,270,459,0,112,0,0,419,4169
,12時,4051,0,2553,271,12,271,421,0,125,0,0,398,4051
,13時,4039,0,2611,274,12,263,344,0,124,0,0,411,4039
,14時,3999,0,2726,275,13,270,193,0,114,0,0,407,3999
,15時,4012,0,2835,311,12,271,55,0,116,0,0,411,4012
,16時,4090,0,3000,464,12,270,0,0,122,0,0,221,4090
,17時,4182,0,3157,566,12,271,0,0,123,0,50,3,4182
,18時,4179,0,3108,556,13,270,0,0,137,0,32,63,4179
,19時,4087,0,3152,513,12,259,0,0,145,0,13,-7,4087
,20時,4015,0,3183,499,12,256,0,0,117,0,75,-126,4015
,21時,3895,0,3019,379,12,257,0,0,94,0,25,109,3895
,22時,3741,0,2855,325,12,256,0,0,102,0,0,191,3741
,23時,3870,0,2754,306,12,256,0,0,86,0,72,385,3870
2023/1/15,0時,3846,0,2845,292,12,256,0,0,77,0,13,351,3846
,1時,3987,0,2905,339,11,256,0,0,63,0,0,414,3987
,2時,4140,0,3021,378,11,256,0,0,58,0,0,416,4140
,3時,4228,0,3140,382,11,256,0,0,62,0,11,365,4228
,4時,4280,0,3150,353,11,256,0,0,53,0,21,436,4280
,5時,4204,0,3107,363,12,256,0,0,51,0,13,402,4204
,6時,4085,0,2964,382,11,256,0,0,55,0,0,418,4085
,7時,3907,0,2839,429,12,255,52,0,61,0,-90,349,3907
,8時,4015,0,2943,394,12,256,281,0,66,0,-216,280,4015
,9時,4049,0,2909,314,12,255,450,0,62,0,-218,265,4049
,10時,3944,0,2591,233,12,255,622,0,51,0,-232,412,3944
,11時,3901,0,2467,237,12,255,739,0,41,0,-234,384,3901
,12時,3840,0,2626,221,12,255,695,0,40,0,-233,223,3840
,13時,3758,0,2464,237,13,255,598,0,43,0,-222,369,3758
,14時,3727,0,2608,235,12,255,374,0,35,0,-186,394,3727
,15時,3918,0,2822,308,12,254,76,0,37,0,36,374,3918
,16時,4080,0,2878,503,12,254,0,0,43,0,8,382,4080
,17時,4295,0,3053,596,12,258,0,0,63,0,20,294,4295
,18時,4305,0,3055,589,12,262,0,0,87,0,9,291,4305
,19時,4258,0,3030,478,12,262,0,0,82,0,0,394,4258
,20時,4214,0,3017,443,12,268,0,0,95,0,0,380,4214
,21時,4157,0,3070,413,12,270,0,0,89,0,0,304,4157
,22時,4062,0,3091,388,12,270,0,0,77,0,3,221,4062
,23時,4278,0,3091,369,12,270,0,0,75,0,65,397,4278
2023/1/16,0時,4226,0,3076,366,11,269,0,0,56,0,44,404,4226
,1時,4363,0,3164,417,11,269,0,0,59,0,21,423,4363
,2時,4495,0,3250,442,11,269,0,0,89,0,2,432,4495
,3時,4638,0,3372,423,11,269,0,0,126,0,0,437,4638
,4時,4681,0,3445,373,11,261,0,0,142,0,0,449,4681
,5時,4686,0,3444,404,11,260,0,0,124,0,0,443,4686
,6時,4751,0,3535,425,12,264,0,0,116,0,0,399,4751
,7時,4698,0,3515,501,12,268,11,0,113,0,23,255,4698
,8時,4985,0,3579,569,12,267,50,0,109,0,39,360,4985
,9時,5135,0,3639,461,12,267,71,0,116,0,129,440,5135
,10時,5001,0,3636,324,12,267,76,0,150,0,104,432,5001
,11時,4775,0,3492,314,12,267,84,0,155,0,13,439,4775
,12時,4462,0,3149,294,12,268,94,0,198,0,0,448,4462
,13時,4524,0,3176,300,12,267,101,0,211,0,0,457,4524
,14時,4592,0,3184,355,12,267,75,0,244,0,0,454,4592
,15時,4779,0,3298,465,12,267,18,0,273,0,0,444,4779
,16時,4817,0,3386,683,12,267,0,0,264,0,55,150,4817
,17時,4883,0,3614,723,12,267,0,0,245,0,126,-104,4883
,18時,4853,0,3627,695,12,267,0,0,222,0,185,-155,4853
,19時,4681,0,3611,612,12,267,0,0,222,0,75,-118,4681
,20時,4589,0,3641,482,12,267,0,0,210,0,19,-43,4589
,21時,4499,0,3396,455,12,268,0,0,183,0,0,186,4499
,22時,4299,0,2984,458,12,268,0,0,207,0,0,371,4299
,23時,4385,0,3051,431,12,268,0,0,193,0,1,429,4385
2023/1/17,0時,4349,0,3082,402,11,269,0,0,162,0,1,423,4349
,1時,4517,0,3208,431,11,270,0,0,170,0,1,426,4517
,2時,4629,0,3266,488,11,270,0,0,162,0,0,432,4629
,3時,4751,0,3381,501,11,270,0,0,154,0,0,433,4751
,4時,4806,0,3459,473,12,270,0,0,145,0,0,446,4806
,5時,4789,0,3447,471,11,270,0,0,145,0,0,446,4789
,6時,4849,0,3518,445,12,270,0,0,152,0,0,452,4849
,7時,4796,0,3395,505,12,271,40,0,155,0,1,418,4796
,8時,4969,0,3294,601,12,270,184,0,178,0,60,369,4969
,9時,5016,0,3244,552,12,270,316,0,196,0,34,393,5016
,10時,4909,0,3109,409,12,270,486,0,194,0,0,429,4909
,11時,4748,0,2858,361,12,270,587,0,215,0,-21,466,4748
,12時,4469,0,2834,309,12,270,604,0,227,0,-228,442,4469
,13時,4549,0,2825,301,11,270,505,0,208,0,-20,449,4549
,14時,4556,0,2958,308,12,270,321,0,194,0,39,454,4556
,15時,4689,0,3203,445,12,270,83,0,159,0,68,449,4689
,16時,4742,0,3276,695,12,270,0,0,135,0,64,289,4742
,17時,4809,0,3546,750,12,270,0,0,126,0,147,-43,4809
,18時,4757,0,3472,734,12,270,0,0,106,0,155,8,4757
,19時,4634,0,3458,634,12,269,0,0,81,0,72,108,4634
,20時,4492,0,3373,495,12,269,0,0,70,0,62,211,4492
,21時,4384,0,3167,431,12,270,0,0,50,0,24,429,4384
,22時,4157,0,3019,409,12,270,0,0,36,0,1,410,4157
,23時,4227,0,3060,409,12,270,0,0,25,0,30,422,4227
2023/1/18,0時,4165,0,3099,361,11,270,0,0,19,0,0,405,4165
,1時,4330,0,3248,377,11,261,0,0,17,0,0,416,4330
,2時,4489,0,3359,415,11,261,0,0,14,0,0,430,4489
