DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2021/1/1 0:00,10620,618,12193,0,0,0,1013,0,147,393,0,-3744
2021/1/1 1:00,10652,612,12082,0,0,0,956,0,148,393,0,-3539
2021/1/1 2:00,10725,610,11531,0,0,0,961,0,148,395,0,-2920
2021/1/1 3:00,10815,607,11270,0,0,0,957,0,149,394,0,-2562
2021/1/1 4:00,10765,610,11020,0,0,0,988,0,147,393,0,-2393
2021/1/1 5:00,10732,626,12047,0,0,0,1016,0,148,392,0,-3497
2021/1/1 6:00,10423,671,12530,0,0,0,979,0,148,401,0,-4306
2021/1/1 7:00,10091,676,12206,0,46,0,961,0,148,406,0,-4352
2021/1/1 8:00,10444,671,12524,0,179,0,1003,0,146,408,0,-4487
2021/1/1 9:00,10545,608,12225,0,363,0,1050,0,148,406,-1,-4254
2021/1/1 10:00,10389,606,11982,0,559,0,1045,0,147,408,-215,-4143
2021/1/1 11:00,10243,603,11502,0,598,0,1095,0,147,406,-220,-3888
2021/1/1 12:00,10192,609,11439,0,590,0,1074,0,146,407,-219,-3854
2021/1/1 13:00,9981,619,11506,0,539,0,1081,0,147,406,-220,-4097
2021/1/1 14:00,9746,677,11780,0,375,0,1059,0,145,408,-218,-4480
2021/1/1 15:00,9945,765,12138,0,106,0,1038,0,149,416,0,-4667
2021/1/1 16:00,10294,934,11915,0,3,0,1051,0,148,414,0,-4171
2021/1/1 17:00,11006,1157,12709,0,0,0,1077,0,148,412,0,-4497
2021/1/1 18:00,10999,1233,12389,0,0,0,1114,0,146,414,0,-4297
2021/1/1 19:00,10827,1191,12464,0,0,0,1133,0,148,414,0,-4523
2021/1/1 20:00,10659,1034,12443,0,0,0,1146,0,146,412,0,-4522
2021/1/1 21:00,10450,772,12418,0,0,0,1150,0,148,412,0,-4450
2021/1/1 22:00,9946,762,11845,0,0,0,1101,0,147,400,0,-4309
2021/1/1 23:00,10135,741,12075,0,0,0,1082,0,148,397,0,-4308
2021/1/2 0:00,9901,648,11505,0,0,0,1065,0,145,396,0,-3858
2021/1/2 1:00,10164,637,11652,0,0,0,1027,0,147,397,0,-3696
2021/1/2 2:00,10491,636,11600,0,0,0,1032,0,147,397,0,-3321
2021/1/2 3:00,10632,634,11464,0,0,0,1013,0,148,397,0,-3024
2021/1/2 4:00,10645,635,11975,0,0,0,934,0,145,398,0,-3442
2021/1/2 5:00,10586,654,11772,0,0,0,870,0,146,399,0,-3255
2021/1/2 6:00,10398,703,12362,0,1,0,797,0,147,400,0,-4012
2021/1/2 7:00,10188,695,12185,0,51,0,786,0,146,402,0,-4077
2021/1/2 8:00,10598,690,12479,0,261,0,743,0,146,413,0,-4134
2021/1/2 9:00,10736,614,12304,0,573,0,730,0,148,406,0,-4039
2021/1/2 10:00,10577,609,12092,0,955,0,713,0,145,396,-1,-4332
2021/1/2 11:00,10200,612,11402,0,885,0,803,0,146,410,-214,-3844
2021/1/2 12:00,10125,596,11477,0,1022,0,827,0,145,398,-220,-4120
2021/1/2 13:00,9842,593,11512,0,762,0,881,0,146,406,-220,-4238
2021/1/2 14:00,9638,667,11847,0,397,0,918,0,146,420,-219,-4538
2021/1/2 15:00,9982,722,11796,0,129,0,960,0,145,416,0,-4186
2021/1/2 16:00,10527,908,12110,0,3,0,939,0,145,412,0,-3990
2021/1/2 17:00,11437,1152,12633,0,0,0,916,0,147,413,0,-3824
2021/1/2 18:00,11399,1156,12832,0,0,0,827,0,146,413,0,-3975
2021/1/2 19:00,11135,1117,12693,0,0,0,704,0,147,413,0,-3939
2021/1/2 20:00,10946,816,13050,0,0,0,560,0,146,413,0,-4039
2021/1/2 21:00,10590,713,12906,0,0,0,445,0,146,411,0,-4031
2021/1/2 22:00,10195,682,12699,0,0,0,318,0,145,409,0,-4058
2021/1/2 23:00,10365,673,12810,0,0,0,325,0,146,408,0,-3997
2021/1/3 0:00,10069,715,11886,0,0,0,329,0,146,408,0,-3415
2021/1/3 1:00,10231,918,11721,0,0,0,357,0,146,406,0,-3317
2021/1/3 2:00,10580,927,12011,0,0,0,416,0,144,407,0,-3325
2021/1/3 3:00,10800,710,12314,0,0,0,415,0,146,407,0,-3192
2021/1/3 4:00,10856,710,12287,0,0,0,449,0,145,408,0,-3143
2021/1/3 5:00,10833,632,12702,0,0,0,452,0,146,408,0,-3507
2021/1/3 6:00,10604,666,12858,0,1,0,447,0,145,408,0,-3921
2021/1/3 7:00,10245,662,12273,0,126,0,473,0,145,406,0,-3840
2021/1/3 8:00,10558,652,12293,0,505,0,454,0,145,407,0,-3898
2021/1/3 9:00,10664,588,12234,0,1001,0,475,0,146,408,0,-4188
2021/1/3 10:00,10343,575,11828,0,1304,0,561,0,144,412,0,-4481
2021/1/3 11:00,10114,576,11626,0,1315,0,650,0,147,421,-1,-4620
2021/1/3 12:00,10042,563,11768,0,1294,0,743,0,144,409,-214,-4665
2021/1/3 13:00,9839,575,11530,0,1165,0,902,0,147,410,-220,-4670
2021/1/3 14:00,9647,650,11669,0,727,0,951,0,145,410,-218,-4687
2021/1/3 15:00,9936,718,11885,0,258,0,900,0,146,407,-1,-4377
2021/1/3 16:00,10538,886,12208,0,6,0,850,0,145,407,0,-3964
2021/1/3 17:00,11348,1084,12893,0,0,0,818,0,145,409,0,-4001
2021/1/3 18:00,11363,1091,12862,0,0,0,791,0,144,411,0,-3936
2021/1/3 19:00,11168,1073,12741,0,0,0,823,0,144,409,0,-4022
