DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2017/1/1  0:00,8791,963,9577,0,0,0,127,0,106,224,0,-2206
2017/1/1  1:00,8852,961,9654,0,0,0,121,0,105,228,0,-2217
2017/1/1  2:00,9050,952,9821,0,0,0,118,0,106,201,0,-2148
2017/1/1  3:00,9175,1075,9748,0,0,0,108,0,107,204,0,-2067
2017/1/1  4:00,9185,1099,9714,0,0,0,122,0,105,197,0,-2052
2017/1/1  5:00,9015,1020,9693,0,0,0,139,0,104,192,0,-2133
2017/1/1  6:00,8552,958,9309,0,0,0,148,0,107,228,0,-2198
2017/1/1  7:00,7979,932,8637,0,57,0,180,0,106,228,0,-2161
2017/1/1  8:00,8099,932,8430,0,339,0,204,0,104,230,0,-2140
2017/1/1  9:00,7897,955,7757,0,675,0,267,0,105,225,0,-2087
2017/1/1  10:00,7611,1031,6976,0,961,0,353,0,102,226,0,-2038
2017/1/1  11:00,7287,1053,6567,0,853,0,433,0,107,218,0,-1944
2017/1/1  12:00,7161,1045,6688,0,613,0,464,0,104,211,0,-1964
2017/1/1  13:00,7090,1077,6825,0,524,0,527,0,105,216,0,-2184
2017/1/1  14:00,7255,1103,7043,0,290,0,568,0,105,214,0,-2068
2017/1/1  15:00,7549,1165,7474,0,70,0,571,0,104,213,0,-2048
2017/1/1  16:00,8220,1354,8014,0,0,0,588,0,104,215,0,-2055
2017/1/1  17:00,8775,1344,8659,0,0,0,526,0,107,218,0,-2079
2017/1/1  18:00,8681,1328,8470,0,0,0,549,0,106,216,0,-1988
2017/1/1  19:00,8532,1181,8467,0,0,0,562,0,105,218,0,-2001
2017/1/1  20:00,8441,1097,8599,0,0,0,559,0,104,218,0,-2136
2017/1/1  21:00,8251,1009,8527,0,0,0,529,0,105,218,0,-2137
2017/1/1  22:00,7900,1005,8273,0,0,0,498,0,106,219,0,-2201
2017/1/1  23:00,8043,980,8483,0,0,0,465,0,105,218,0,-2208
2017/1/2  0:00,7796,984,8126,0,0,0,440,0,106,216,0,-2076
2017/1/2  1:00,8051,977,8351,0,0,0,400,0,106,195,0,-1978
2017/1/2  2:00,8423,980,8756,0,0,0,338,0,106,158,0,-1915
2017/1/2  3:00,8631,987,9001,0,0,0,365,0,105,163,0,-1990
2017/1/2  4:00,8710,994,9067,0,0,0,382,0,104,160,0,-1997
2017/1/2  5:00,8620,992,9021,0,0,0,312,0,106,152,0,-1963
2017/1/2  6:00,8335,1017,8823,0,0,0,303,0,104,218,0,-2130
2017/1/2  7:00,8033,1030,8484,0,41,0,238,0,106,223,0,-2089
2017/1/2  8:00,8369,1060,8648,0,233,0,167,0,105,227,0,-2071
2017/1/2  9:00,8492,1058,8464,0,513,0,142,0,105,225,0,-2015
2017/1/2  10:00,8176,1083,7962,0,685,0,115,0,103,226,0,-1998
2017/1/2  11:00,7902,1089,7743,0,698,0,78,0,104,222,0,-2032
2017/1/2  12:00,7829,1090,7807,0,580,0,49,0,104,227,0,-2028
2017/1/2  13:00,7720,1101,7954,0,317,0,51,0,104,226,0,-2033
2017/1/2  14:00,7737,1127,8004,0,244,0,66,0,103,224,0,-2031
2017/1/2  15:00,7995,1249,8221,0,81,0,117,0,102,222,0,-1997
2017/1/2  16:00,8667,1393,8787,0,0,0,134,0,101,224,0,-1972
2017/1/2  17:00,9169,1383,9303,0,0,0,121,0,103,228,0,-1969
2017/1/2  18:00,9133,1370,9355,0,0,0,111,0,102,229,0,-2034
2017/1/2  19:00,8948,1269,9303,0,0,0,130,0,101,226,0,-2081
2017/1/2  20:00,8682,1214,9162,0,0,0,76,0,100,233,0,-2103
2017/1/2  21:00,8357,1175,8855,0,0,0,76,0,101,228,0,-2078
2017/1/2  22:00,7997,1121,8571,0,0,0,102,0,101,230,0,-2128
2017/1/2  23:00,8073,1116,8711,0,0,0,82,0,103,225,0,-2164
2017/1/3  0:00,7829,1150,8453,0,0,0,69,0,100,228,0,-2171
2017/1/3  1:00,8084,1165,8722,0,0,0,58,0,102,224,0,-2187
2017/1/3  2:00,8434,1188,9037,0,0,0,68,0,100,223,0,-2182
2017/1/3  3:00,8686,1183,9239,0,0,0,129,0,100,218,0,-2183
2017/1/3  4:00,8735,1179,9155,0,0,0,128,0,99,160,0,-1986
2017/1/3  5:00,8715,1257,9077,0,0,0,136,0,105,179,0,-2039
2017/1/3  6:00,8361,1320,8715,0,0,0,127,0,101,224,0,-2126
2017/1/3  7:00,8005,1353,8267,0,41,0,140,0,101,223,0,-2120
2017/1/3  8:00,8472,1378,8385,0,317,0,125,0,101,224,0,-2058
2017/1/3  9:00,8689,1383,8272,0,634,0,98,0,99,220,0,-2017
2017/1/3  10:00,8532,1389,8190,0,791,0,102,0,99,221,0,-2260
2017/1/3  11:00,8431,1405,8218,0,794,0,128,0,101,215,-165,-2265
2017/1/3  12:00,8252,1410,8201,0,707,0,135,0,99,218,-221,-2297
2017/1/3  13:00,8125,1411,7947,0,675,0,147,0,99,218,-318,-2054
2017/1/3  14:00,8022,1429,8008,0,355,0,153,0,99,215,-220,-2017
2017/1/3  15:00,8289,1523,8306,0,125,0,104,0,99,224,-88,-2004
2017/1/3  16:00,9035,1590,8948,0,0,0,118,0,100,225,0,-1946
2017/1/3  17:00,9607,1579,9472,0,0,0,143,0,103,229,0,-1919
2017/1/3  18:00,9656,1513,9599,0,0,0,141,0,100,227,0,-1924
2017/1/3  19:00,9490,1469,9494,0,0,0,168,0,98,227,0,-1966
2017/1/3  20:00,9229,1356,9379,0,0,0,178,0,100,219,0,-2003
2017/1/3  21:00,8832,1308,9068,0,0,0,163,0,101,220,0,-2028
