DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2022/4/1 0:00,8385,2129,7239,0,0,0,617,0,128,518,0,-2246
2022/4/1 1:00,8622,2137,7253,0,0,0,690,0,129,513,0,-2100
2022/4/1 2:00,8929,2129,7346,0,0,0,776,0,128,514,0,-1964
2022/4/1 3:00,9184,2127,7299,0,0,0,922,0,129,510,0,-1803
2022/4/1 4:00,9412,2152,7572,0,0,0,846,0,129,510,0,-1797
2022/4/1 5:00,9685,2145,7926,0,35,0,754,0,128,508,0,-1811
2022/4/1 6:00,9818,2154,7828,0,497,0,841,0,128,496,0,-2126
2022/4/1 7:00,9735,2132,7405,0,1370,0,864,0,127,495,0,-2658
2022/4/1 8:00,10447,2144,7355,0,2242,0,1008,0,126,488,0,-2916
2022/4/1 9:00,10866,2131,6793,0,3275,0,1000,0,127,484,0,-2944
2022/4/1 10:00,10627,2118,6253,0,3663,0,1148,0,127,485,0,-3167
2022/4/1 11:00,10526,2114,5928,0,4249,0,1129,0,127,485,-223,-3283
2022/4/1 12:00,9883,2074,5131,0,4226,0,1182,0,127,489,-228,-3118
2022/4/1 13:00,10258,2087,5167,0,4250,0,1205,0,127,486,-228,-2836
2022/4/1 14:00,10103,2091,6061,0,3382,0,1253,0,125,486,-228,-3067
2022/4/1 15:00,9957,2106,6739,0,2229,0,1254,0,127,488,-38,-2948
2022/4/1 16:00,10345,2123,7813,0,1015,0,1196,0,127,487,0,-2416
2022/4/1 17:00,10492,2137,8423,0,91,0,1224,0,129,512,0,-2024
2022/4/1 18:00,10859,2126,8653,0,0,0,1191,0,128,503,0,-1742
2022/4/1 19:00,10637,2099,8594,0,0,0,1113,0,126,504,0,-1799
2022/4/1 20:00,10207,2086,8045,0,0,0,1003,0,128,503,0,-1558
2022/4/1 21:00,9712,2049,7725,0,0,0,795,0,128,502,0,-1487
2022/4/1 22:00,9230,2012,7689,0,0,0,613,0,128,502,0,-1714
2022/4/1 23:00,9055,1991,7678,0,0,0,527,0,128,503,0,-1772
2022/4/2 0:00,8754,1843,7012,0,0,0,441,0,128,504,0,-1174
2022/4/2 1:00,8883,1810,6423,0,0,0,476,0,127,506,0,-459
2022/4/2 2:00,9109,1851,6405,0,0,0,473,0,129,504,0,-253
2022/4/2 3:00,9299,1846,6362,0,0,0,458,0,129,506,0,-2
2022/4/2 4:00,9407,1840,6616,0,0,0,384,0,128,505,0,-66
2022/4/2 5:00,9453,1843,6720,0,67,0,372,0,128,502,0,-179
2022/4/2 6:00,9164,1809,6614,0,958,0,323,0,127,493,0,-1160
2022/4/2 7:00,8629,1867,5558,0,2629,0,369,0,127,493,0,-2414
2022/4/2 8:00,8808,1772,4942,0,4074,0,465,0,127,481,0,-3053
2022/4/2 9:00,8937,1747,4509,0,5087,0,486,0,126,477,-108,-3387
2022/4/2 10:00,8865,1741,3757,0,5786,0,551,0,127,478,-228,-3347
2022/4/2 11:00,8704,1712,3272,0,6002,0,565,0,126,479,-228,-3224
2022/4/2 12:00,8387,1707,3155,0,5940,0,548,0,127,489,-227,-3352
2022/4/2 13:00,8282,1706,3273,0,5564,0,515,0,127,491,-226,-3168
2022/4/2 14:00,8147,1739,3963,0,4803,0,457,0,126,492,-227,-3206
2022/4/2 15:00,7986,1786,5139,0,3207,0,421,0,127,490,-226,-2958
2022/4/2 16:00,8302,1825,6087,0,1551,0,379,0,126,492,0,-2158
2022/4/2 17:00,8663,1839,6780,0,137,0,286,0,130,518,69,-1096
2022/4/2 18:00,9401,1892,7166,0,0,0,190,0,128,507,1,-483
2022/4/2 19:00,9391,1894,7621,0,0,0,130,0,127,507,0,-888
2022/4/2 20:00,9154,1848,7477,0,0,0,108,0,128,505,0,-912
2022/4/2 21:00,8815,1796,7043,0,0,0,122,0,127,503,0,-776
2022/4/2 22:00,8497,1794,7340,0,0,0,137,0,128,505,0,-1407
2022/4/2 23:00,8480,1789,7195,0,0,0,172,0,128,502,206,-1512
2022/4/3 0:00,8286,1856,6794,0,0,0,211,0,127,503,216,-1421
2022/4/3 1:00,8466,1861,6382,0,0,0,200,0,128,503,0,-608
2022/4/3 2:00,8728,1888,6376,0,0,0,179,0,127,506,0,-348
2022/4/3 3:00,8922,1895,6454,0,0,0,135,0,128,504,0,-194
2022/4/3 4:00,9068,1902,6458,0,0,0,103,0,129,503,0,-27
2022/4/3 5:00,9136,1887,6511,0,85,0,99,0,127,499,0,-72
2022/4/3 6:00,8742,1861,6311,0,1018,0,93,0,127,490,0,-1158
2022/4/3 7:00,8032,1820,5072,0,2718,0,57,0,126,491,-1,-2251
2022/4/3 8:00,8029,1806,4124,0,4406,0,62,0,128,488,-221,-2764
2022/4/3 9:00,8062,1802,3425,0,5378,0,56,0,127,485,-228,-2983
2022/4/3 10:00,7851,1793,3016,0,5730,0,55,0,126,487,-228,-3128
2022/4/3 11:00,7793,1773,2933,0,5742,0,79,0,127,488,-227,-3122
2022/4/3 12:00,7641,1764,3087,0,5356,0,104,0,126,490,-227,-3059
2022/4/3 13:00,7494,1771,3392,0,4829,0,123,0,126,487,-227,-3007
2022/4/3 14:00,7381,1811,4403,0,3901,0,131,0,126,489,-226,-3254
2022/4/3 15:00,7374,1844,5420,0,2529,0,108,0,126,487,-226,-2914
2022/4/3 16:00,7803,1861,6289,0,1216,0,87,0,126,488,0,-2264
2022/4/3 17:00,8319,1894,7115,0,110,0,58,0,129,514,0,-1501
2022/4/3 18:00,9021,1893,7205,0,0,0,46,0,128,505,0,-756
2022/4/3 19:00,8992,1952,7326,0,0,0,55,0,128,505,0,-974
2022/4/3 20:00,8760,1951,7183,0,0,0,62,0,126,505,0,-1067
2022/4/3 21:00,8341,1955,7040,0,0,0,64,0,128,505,0,-1351
2022/4/3 22:00,7927,1916,7088,0,0,0,75,0,128,504,0,-1784
2022/4/3 23:00,7790,1891,6942,0,0,0,69,0,128,505,0,-1745
2022/4/4 0:00,7529,1919,6431,0,0,0,78,0,128,505,0,-1532
2022/4/4 1:00,7790,1947,6518,0,0,0,73,0,126,507,0,-1381
2022/4/4 2:00,8131,1981,6510,0,0,0,78,0,128,506,0,-1072
2022/4/4 3:00,8436,1992,6548,0,0,0,93,0,128,506,0,-831
2022/4/4 4:00,8788,2014,6904,0,0,0,99,0,128,506,0,-863
2022/4/4 5:00,9154,2014,7265,0,36,0,98,0,126,506,0,-891
2022/4/4 6:00,9348,1998,7946,0,419,0,106,0,125,490,0,-1736
2022/4/4 7:00,9299,1996,7612,0,1008,0,87,0,126,486,0,-2016
2022/4/4 8:00,10127,1986,7779,0,1691,0,80,0,127,480,0,-2016
2022/4/4 9:00,10543,1995,7831,0,2115,0,64,0,125,476,0,-2063
2022/4/4 10:00,10512,1984,8006,0,2146,0,60,0,126,476,0,-2286
2022/4/4 11:00,10470,1984,7864,0,2158,0,57,0,125,478,0,-2196
2022/4/4 12:00,10009,1937,7518,0,1894,0,56,0,126,480,0,-2002
2022/4/4 13:00,10404,1965,8125,0,1628,0,45,0,125,477,0,-1961
2022/4/4 14:00,10327,1977,8312,0,1247,0,50,0,130,478,138,-2005
2022/4/4 15:00,10261,2009,8651,0,834,0,45,0,131,479,1,-1889
2022/4/4 16:00,10412,2025,8877,0,367,0,57,0,129,496,70,-1609
2022/4/4 17:00,10367,2064,8895,0,46,0,58,0,132,518,176,-1522
2022/4/4 18:00,10491,2079,8936,0,0,0,71,0,132,517,0,-1244
2022/4/4 19:00,10070,2098,8465,0,0,0,81,0,132,503,0,-1209
2022/4/4 20:00,9705,2122,8265,0,0,0,69,0,132,501,0,-1384
2022/4/4 21:00,9147,2122,7927,0,0,0,67,0,132,499,0,-1600
2022/4/4 22:00,8721,2111,7695,0,0,0,60,0,133,499,0,-1777
2022/4/4 23:00,8515,2097,7404,0,0,0,63,0,133,498,0,-1680
