DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2023/4/1 0:00,6964,1959,6427,0,0,0,334,0,143,506,0,-2405
2023/4/1 1:00,7106,1965,6537,0,0,0,353,0,142,505,0,-2396
2023/4/1 2:00,7407,1968,6886,0,0,0,324,0,146,504,0,-2421
2023/4/1 3:00,7609,1951,6936,0,0,0,301,0,145,502,0,-2226
2023/4/1 4:00,7808,1952,7118,0,0,0,261,0,143,502,0,-2168
2023/4/1 5:00,7824,1929,6737,0,85,0,254,0,143,499,0,-1823
2023/4/1 6:00,7590,1903,5882,0,1164,0,240,0,143,479,0,-2221
2023/4/1 7:00,7505,1899,5110,0,3068,0,204,0,142,426,0,-3344
2023/4/1 8:00,7684,1855,4472,0,4336,742,224,0,142,384,0,-3729
2023/4/1 9:00,7859,1850,3971,0,4945,1350,237,0,143,384,0,-3671
2023/4/1 10:00,7971,1850,3460,0,5422,1636,277,0,141,376,-220,-3335
2023/4/1 11:00,7927,1849,3570,0,5357,1890,370,0,142,368,-225,-3504
2023/4/1 12:00,7764,1865,3671,0,5120,1993,407,0,143,385,-225,-3602
2023/4/1 13:00,7648,1881,3919,0,4741,1856,469,0,146,395,-225,-3678
2023/4/1 14:00,7443,1881,4621,0,4003,1555,552,0,143,391,-223,-3925
2023/4/1 15:00,7306,1898,4545,0,3153,703,533,0,144,377,-1,-3343
2023/4/1 16:00,7350,1980,5764,0,1808,0,512,0,142,430,0,-3286
2023/4/1 17:00,7455,2020,7123,0,288,0,483,0,145,504,69,-3177
2023/4/1 18:00,7946,2040,7601,0,0,0,482,0,144,514,143,-2978
2023/4/1 19:00,7890,2033,7658,0,0,0,387,0,144,514,143,-2989
2023/4/1 20:00,7657,2042,7685,0,0,0,303,0,144,512,145,-3174
2023/4/1 21:00,7339,2046,7370,0,0,0,233,0,146,513,142,-3111
2023/4/1 22:00,7081,2029,7095,0,0,0,127,0,145,513,72,-2900
2023/4/1 23:00,7016,2026,6620,0,0,0,68,0,143,512,0,-2353
2023/4/2 0:00,6865,1999,6339,0,0,0,56,0,146,513,0,-2188
