DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2021/10/1 0:00,7405,708,9384,0,0,0,44,0,91,392,0,-3214
2021/10/1 1:00,7298,713,9189,0,0,0,46,0,90,391,0,-3131
2021/10/1 2:00,7389,735,9086,0,0,0,39,0,90,386,0,-2947
2021/10/1 3:00,7658,736,9238,0,0,0,44,0,91,386,0,-2837
2021/10/1 4:00,7798,741,9337,0,0,0,64,0,90,385,0,-2819
2021/10/1 5:00,7813,710,9371,0,2,0,89,0,91,385,0,-2835
2021/10/1 6:00,8009,695,9631,0,147,0,138,0,89,375,0,-3066
2021/10/1 7:00,8344,709,9882,0,287,0,130,0,89,384,0,-3137
2021/10/1 8:00,9070,717,10537,0,360,0,128,0,91,402,0,-3165
2021/10/1 9:00,9726,735,11067,0,435,0,168,0,90,405,0,-3174
2021/10/1 10:00,9846,757,10809,0,416,0,240,0,91,401,0,-2868
2021/10/1 11:00,9864,766,10537,0,359,0,271,0,90,401,0,-2560
2021/10/1 12:00,9296,779,10351,0,310,0,291,0,91,409,0,-2935
2021/10/1 13:00,9686,778,10511,0,270,0,300,0,90,401,0,-2664
2021/10/1 14:00,9726,801,10378,0,200,0,293,0,90,398,0,-2434
2021/10/1 15:00,9685,839,10417,0,131,0,287,0,91,394,0,-2474
2021/10/1 16:00,9671,889,10397,0,23,0,312,0,91,384,0,-2425
2021/10/1 17:00,9540,876,10264,0,0,0,348,0,90,385,0,-2423
2021/10/1 18:00,9227,880,9980,0,0,0,427,0,107,387,0,-2554
2021/10/1 19:00,8769,907,9897,0,0,0,455,0,110,389,0,-2989
2021/10/1 20:00,8337,855,9803,0,0,0,428,0,112,389,0,-3250
2021/10/1 21:00,7835,823,9256,0,0,0,408,0,113,385,0,-3150
2021/10/1 22:00,7600,824,9647,0,0,0,354,0,113,385,0,-3723
2021/10/1 23:00,7300,817,9167,0,0,0,342,0,112,383,0,-3521
2021/10/2 0:00,6988,748,8128,0,0,0,281,0,114,383,0,-2666
2021/10/2 1:00,6849,750,8319,0,0,0,177,0,114,385,0,-2896
2021/10/2 2:00,6961,747,8249,0,0,0,150,0,112,383,0,-2680
2021/10/2 3:00,7225,749,8457,0,0,0,116,0,114,382,0,-2593
2021/10/2 4:00,7383,754,8471,0,0,0,111,0,114,382,0,-2449
2021/10/2 5:00,7291,746,8536,0,15,0,113,0,111,381,0,-2611
2021/10/2 6:00,7153,744,8282,0,415,0,118,0,113,382,0,-2901
2021/10/2 7:00,7437,761,7456,0,1631,0,103,0,114,390,0,-3018
2021/10/2 8:00,7882,795,6707,0,2984,0,85,0,117,430,0,-3236
2021/10/2 9:00,8425,821,6955,0,4203,0,90,0,118,457,-1,-4218
2021/10/2 10:00,8718,829,7025,0,5014,0,135,0,119,469,-216,-4657
2021/10/2 11:00,8834,830,6941,0,5152,0,208,0,119,472,-222,-4666
2021/10/2 12:00,8663,823,6791,0,4891,0,385,0,119,461,-222,-4585
2021/10/2 13:00,8662,838,7197,0,4083,0,663,0,119,464,0,-4702
2021/10/2 14:00,8640,895,7829,0,3301,0,807,0,115,428,0,-4735
2021/10/2 15:00,8473,951,7847,0,2107,0,770,0,113,392,0,-3707
2021/10/2 16:00,8189,1023,9052,0,392,0,713,0,113,393,0,-3497
2021/10/2 17:00,8443,1009,9576,0,2,0,654,0,113,381,0,-3292
2021/10/2 18:00,8372,1002,9424,0,0,0,552,0,113,380,0,-3099
2021/10/2 19:00,8018,1012,9444,0,0,0,554,0,113,382,0,-3487
