DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2023/1/1 0:00,8825,780,10175,0,0,0,1083,0,127,474,0,-3814
2023/1/1 1:00,8883,777,10314,0,0,0,1055,0,126,473,0,-3862
2023/1/1 2:00,9032,807,10324,0,0,0,1099,0,126,475,0,-3799
2023/1/1 3:00,9169,877,10175,0,0,0,1094,0,126,474,0,-3577
2023/1/1 4:00,9191,889,10456,0,0,0,1068,0,126,471,0,-3819
2023/1/1 5:00,9069,887,10477,0,0,0,989,0,126,475,0,-3885
2023/1/1 6:00,8743,885,10615,0,0,0,954,0,125,476,0,-4312
2023/1/1 7:00,8527,860,10720,0,165,0,1007,0,127,478,0,-4830
2023/1/1 8:00,8671,850,9603,0,911,0,1011,0,125,465,0,-4294
2023/1/1 9:00,8512,848,8144,0,1855,0,1118,0,126,474,0,-4053
2023/1/1 10:00,8306,809,7627,0,2261,0,1105,0,126,462,0,-4084
2023/1/1 11:00,8020,820,7017,0,2499,0,1333,0,128,505,-70,-4212
2023/1/1 12:00,7882,822,7288,0,2280,0,1451,0,131,518,-222,-4386
2023/1/1 13:00,7927,827,7344,0,2142,0,1488,0,126,470,-221,-4249
2023/1/1 14:00,7824,876,7733,0,1242,0,1562,0,129,499,1,-4218
2023/1/1 15:00,8029,895,8986,0,365,0,1554,0,126,480,0,-4377
2023/1/1 16:00,8623,988,9564,0,7,0,1613,0,127,474,68,-4218
2023/1/1 17:00,9306,1031,10334,0,0,0,1648,0,127,476,142,-4452
2023/1/1 18:00,9402,1052,11038,0,0,0,1630,0,127,478,143,-5066
2023/1/1 19:00,9353,1035,11115,0,0,0,1599,0,128,479,0,-5003
2023/1/1 20:00,9341,987,10886,0,0,0,1617,0,126,481,0,-4756
2023/1/1 21:00,9328,950,10796,0,0,0,1616,0,127,479,0,-4640
2023/1/1 22:00,9025,922,10593,0,0,0,1619,0,127,479,0,-4715
2023/1/1 23:00,9136,919,10612,0,0,0,1637,0,127,480,0,-4639
2023/1/2 0:00,8926,907,9942,0,0,0,1579,0,127,479,0,-4108
2023/1/2 1:00,9080,889,10203,0,0,0,1577,0,126,478,0,-4193
2023/1/2 2:00,9329,817,10115,0,0,0,1568,0,127,481,0,-3779
2023/1/2 3:00,9520,889,10424,0,0,0,1522,0,127,482,0,-3924
2023/1/2 4:00,9604,907,10886,0,0,0,1514,0,127,479,0,-4309
2023/1/2 5:00,9550,909,10948,0,0,0,1546,0,127,479,0,-4459
2023/1/2 6:00,9397,953,10986,0,0,0,1565,0,126,480,0,-4713
2023/1/2 7:00,9364,963,10899,0,125,0,1582,0,127,479,0,-4811
2023/1/2 8:00,9671,968,10564,0,571,0,1581,0,128,485,0,-4626
2023/1/2 9:00,9516,948,9715,0,1153,0,1568,0,131,525,0,-4524
2023/1/2 10:00,9334,919,9031,0,1724,0,1591,0,132,544,0,-4607
2023/1/2 11:00,9136,915,8551,0,1899,0,1611,0,135,579,0,-4554
2023/1/2 12:00,9166,882,8581,0,1967,0,1619,0,133,550,0,-4566
2023/1/2 13:00,9058,872,8895,0,1562,0,1616,0,132,538,0,-4557
2023/1/2 14:00,9006,878,9473,0,1035,0,1593,0,129,510,0,-4612
2023/1/2 15:00,9402,892,10857,0,273,0,1558,0,128,493,0,-4799
2023/1/2 16:00,9939,959,11256,0,6,0,1577,0,125,486,0,-4470
2023/1/2 17:00,10574,993,11774,0,0,0,1552,0,127,489,0,-4361
2023/1/2 18:00,10665,1005,12046,0,0,0,1563,0,127,488,0,-4564
2023/1/2 19:00,10476,956,11771,0,0,0,1557,0,127,488,0,-4423
2023/1/2 20:00,10230,884,11591,0,0,0,1529,0,126,488,0,-4388
2023/1/2 21:00,9930,865,11672,0,0,0,1495,0,126,488,0,-4716
