DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2020/4/1 0:00,7881,1722,8069,0,0,0,321,0,137,302,-3,-2667
2020/4/1 1:00,8126,1717,8287,0,0,0,338,0,135,301,-3,-2649
2020/4/1 2:00,8423,1716,8609,0,0,0,318,0,136,300,-3,-2653
2020/4/1 3:00,8653,1703,8889,0,0,0,240,0,135,298,-3,-2609
2020/4/1 4:00,8922,1736,9170,0,0,0,188,0,137,298,-3,-2604
2020/4/1 5:00,9064,1906,9102,0,16,0,179,0,135,298,-3,-2569
2020/4/1 6:00,8914,1949,8904,0,184,0,173,0,135,297,-3,-2725
2020/4/1 7:00,8700,1797,8822,0,507,0,166,0,136,296,-3,-3021
2020/4/1 8:00,9372,1790,9408,0,900,0,138,0,135,289,-3,-3285
2020/4/1 9:00,9844,1781,9493,0,1372,0,137,0,137,287,-3,-3360
2020/4/1 10:00,9696,1734,9486,0,1399,0,128,0,135,286,-3,-3469
2020/4/1 11:00,9674,1742,9378,0,1351,0,148,0,136,289,-3,-3367
2020/4/1 12:00,9280,1666,9595,0,991,0,106,0,134,291,-3,-3500
2020/4/1 13:00,9622,1669,10117,0,882,0,73,0,135,289,-3,-3540
2020/4/1 14:00,9671,1699,10420,0,548,0,62,0,134,291,-2,-3481
2020/4/1 15:00,9643,1842,10298,0,306,0,62,0,135,289,-2,-3287
2020/4/1 16:00,9879,2023,10378,0,108,0,74,0,136,291,-2,-3129
2020/4/1 17:00,9833,2067,10187,0,4,0,103,0,135,298,-2,-2959
2020/4/1 18:00,9828,2110,10006,0,0,0,145,0,137,299,-2,-2867
2020/4/1 19:00,9507,2107,9850,0,0,0,196,0,135,299,-2,-3078
2020/4/1 20:00,9096,2094,9498,0,0,0,269,0,138,298,-2,-3199
2020/4/1 21:00,8679,2098,9274,0,0,0,318,0,135,289,-2,-3433
2020/4/1 22:00,8437,2104,8735,0,0,0,398,0,137,291,-2,-3226
2020/4/1 23:00,8259,2105,8356,0,0,0,483,0,137,290,-2,-3110
2020/4/2 0:00,7975,2103,8138,0,0,0,552,0,136,291,-2,-3243
2020/4/2 1:00,8188,2088,8121,0,0,0,580,0,137,290,-2,-3026
2020/4/2 2:00,8484,2075,8249,0,0,0,619,0,136,292,-2,-2885
2020/4/2 3:00,8741,2054,8519,0,0,0,622,0,137,290,-2,-2879
2020/4/2 4:00,9000,2047,8649,0,0,0,705,0,136,289,-2,-2824
2020/4/2 5:00,9262,2041,8864,0,3,0,778,0,138,288,-2,-2848
2020/4/2 6:00,9141,2023,8756,0,127,0,763,0,136,290,-2,-2952
2020/4/2 7:00,9139,2013,8690,0,439,0,737,0,137,285,-2,-3160
2020/4/2 8:00,9928,1960,8842,0,955,0,739,0,138,282,-2,-2986
2020/4/2 9:00,10472,1899,8823,0,1585,0,706,0,137,288,-2,-2964
2020/4/2 10:00,10346,1901,8331,0,2061,0,814,0,137,287,-2,-3183
