DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2022/7/1 0:00,7966,1479,8134,0,0,0,335,0,122,514,0,-2618
2022/7/1 1:00,7757,1471,8142,0,0,0,332,0,122,516,-216,-2610
2022/7/1 2:00,7763,1470,8182,0,0,0,346,0,122,517,-221,-2653
2022/7/1 3:00,7927,1469,8293,0,0,0,349,0,121,516,-222,-2599
2022/7/1 4:00,8027,1468,8443,0,31,0,323,0,122,514,-222,-2652
2022/7/1 5:00,8198,1457,8044,0,580,0,352,0,121,497,-221,-2632
2022/7/1 6:00,8497,1451,7609,0,1535,0,340,0,121,497,-221,-2835
2022/7/1 7:00,9329,1461,7652,0,2595,0,289,0,123,516,-220,-3087
2022/7/1 8:00,10770,1463,8176,0,3353,0,260,0,119,535,0,-3136
2022/7/1 9:00,11797,1486,8912,0,3893,0,217,0,119,545,0,-3375
2022/7/1 10:00,12351,1492,9140,0,4424,0,206,0,117,519,0,-3547
2022/7/1 11:00,12499,1463,9205,0,4431,0,202,0,117,529,0,-3448
2022/7/1 12:00,12036,1469,9066,0,4215,0,180,0,119,537,0,-3550
2022/7/1 13:00,12469,1487,9279,0,4153,0,160,0,116,507,0,-3233
2022/7/1 14:00,12478,1514,9592,0,3573,0,124,0,115,499,0,-2939
2022/7/1 15:00,12127,1609,9928,0,2752,0,96,0,116,509,71,-2954
2022/7/1 16:00,12092,1716,10519,0,1856,0,80,0,114,486,146,-2825
2022/7/1 17:00,11536,1737,10527,0,910,0,71,0,114,491,146,-2460
2022/7/1 18:00,11008,1745,10692,0,72,0,68,0,116,513,148,-2346
2022/7/1 19:00,10684,1727,10449,0,0,0,65,0,115,507,144,-2323
2022/7/1 20:00,10094,1652,9943,0,0,0,62,0,116,508,149,-2336
2022/7/1 21:00,9424,1584,9509,0,0,0,86,0,115,508,0,-2378
2022/7/1 22:00,8916,1562,9227,0,0,0,101,0,116,507,0,-2597
2022/7/1 23:00,8408,1528,8825,0,0,0,96,0,117,508,0,-2666
2022/7/2 0:00,7819,1304,7861,0,0,0,96,0,116,509,0,-2067
2022/7/2 1:00,7574,1295,7433,0,0,0,91,0,117,511,0,-1873
2022/7/2 2:00,7549,1298,7526,0,0,0,99,0,117,511,0,-2002
2022/7/2 3:00,7665,1297,7354,0,0,0,137,0,117,507,0,-1747
2022/7/2 4:00,7707,1306,7445,0,30,0,148,0,117,508,0,-1847
2022/7/2 5:00,7769,1276,7374,0,577,0,132,0,115,496,0,-2201
2022/7/2 6:00,7798,1275,7016,0,1610,0,111,0,116,500,0,-2830
2022/7/2 7:00,8365,1287,6554,0,2993,0,106,0,119,522,0,-3216
2022/7/2 8:00,9513,1281,6741,0,4347,0,115,0,117,507,0,-3595
2022/7/2 9:00,10495,1274,6796,0,5355,0,123,0,117,495,0,-3665
2022/7/2 10:00,10843,1312,6924,0,5614,0,166,0,118,508,-1,-3798
2022/7/2 11:00,11236,1297,6787,0,5836,0,198,0,116,488,-214,-3272
2022/7/2 12:00,11119,1280,6791,0,5651,0,198,0,118,506,-221,-3204
2022/7/2 13:00,11223,1266,6901,0,5295,0,218,0,118,504,0,-3079
2022/7/2 14:00,11168,1265,7576,0,4516,0,241,0,118,506,0,-3054
2022/7/2 15:00,10984,1307,8281,0,3394,0,229,0,116,472,0,-2815
2022/7/2 16:00,11033,1340,8668,0,2294,0,212,0,115,431,70,-2097
2022/7/2 17:00,10832,1341,8548,0,1165,0,204,0,116,430,146,-1118
2022/7/2 18:00,10226,1342,8927,0,100,0,216,0,118,435,145,-1057
2022/7/2 19:00,9990,1325,9606,0,0,0,196,0,117,415,1,-1670
2022/7/2 20:00,9441,1276,9140,0,0,0,190,0,118,412,0,-1695
2022/7/2 21:00,8860,1231,8677,0,0,0,177,0,118,410,0,-1753
2022/7/2 22:00,8408,1234,8505,0,0,0,173,0,119,409,0,-2032
2022/7/2 23:00,7962,1234,7976,0,0,0,168,0,119,408,0,-1943
2022/7/3 0:00,7456,1124,7493,0,0,0,151,0,119,408,0,-1839
2022/7/3 1:00,7164,1118,7078,0,0,0,130,0,119,409,0,-1690
2022/7/3 2:00,7150,1120,6920,0,0,0,131,0,119,411,0,-1551
2022/7/3 3:00,7300,1118,6973,0,0,0,134,0,119,410,0,-1454
2022/7/3 4:00,7338,1107,6864,0,53,0,125,0,119,407,0,-1337
2022/7/3 5:00,7568,1095,6852,0,806,0,124,0,118,394,0,-1821
2022/7/3 6:00,7595,1091,7119,0,1973,0,108,0,118,394,-216,-2992
2022/7/3 7:00,7987,1106,5893,0,3298,0,114,0,121,427,-221,-2751
2022/7/3 8:00,8838,1113,5674,0,4416,0,132,0,122,446,-220,-2845
2022/7/3 9:00,9737,1124,5559,0,5236,0,199,0,122,448,-1,-2950
2022/7/3 10:00,10177,1131,5693,0,5687,0,246,0,121,450,0,-3151
2022/7/3 11:00,10501,1125,6136,0,5746,0,261,0,121,431,0,-3319
2022/7/3 12:00,10637,1144,6611,0,5390,0,310,0,119,421,0,-3358
2022/7/3 13:00,10417,1199,7088,0,4408,0,301,0,119,423,141,-3262
2022/7/3 14:00,10232,1276,7464,0,3756,0,293,0,118,417,71,-3163
2022/7/3 15:00,10106,1340,7760,0,2710,0,297,0,117,406,0,-2524
2022/7/3 16:00,10267,1341,8089,0,1788,0,279,0,116,389,0,-1735
2022/7/3 17:00,10288,1365,8252,0,911,0,273,0,117,388,70,-1088
2022/7/3 18:00,9895,1391,8322,0,102,0,289,0,118,410,144,-881
2022/7/3 19:00,9743,1402,8404,0,0,0,236,0,119,407,1,-826
2022/7/3 20:00,9291,1381,8348,0,0,0,161,0,119,404,0,-1122
2022/7/3 21:00,8747,1374,8814,0,0,0,129,0,120,406,0,-2096
2022/7/3 22:00,8155,1361,8677,0,0,0,111,0,119,407,0,-2520
2022/7/3 23:00,7696,1355,7968,0,0,0,102,0,119,407,0,-2255
2022/7/4 0:00,7293,1256,7660,0,0,0,133,0,120,409,0,-2285
2022/7/4 1:00,7088,1250,7321,0,0,0,165,0,118,410,-105,-2071
2022/7/4 2:00,7120,1265,7092,0,0,0,142,0,119,409,-222,-1685
2022/7/4 3:00,7288,1301,6566,0,0,0,155,0,119,407,-221,-1039
2022/7/4 4:00,7453,1325,6540,0,16,0,116,0,118,408,-221,-849
2022/7/4 5:00,7545,1337,6690,0,268,0,106,0,119,408,-221,-1162
