DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2022/10/1 0:00,6789,592,8110,0,0,0,141,0,117,504,0,-2675
2022/10/1 1:00,6664,589,7963,0,0,0,153,0,116,503,0,-2660
2022/10/1 2:00,6753,588,7861,0,0,0,139,0,117,502,0,-2454
2022/10/1 3:00,6981,590,8023,0,0,0,150,0,116,501,0,-2399
2022/10/1 4:00,7113,618,8101,0,0,0,135,0,117,499,0,-2357
2022/10/1 5:00,7056,618,8228,0,26,0,121,0,116,498,0,-2551
2022/10/1 6:00,6864,608,7658,0,664,0,106,0,117,494,0,-2783
2022/10/1 7:00,7175,604,6925,0,2270,0,102,0,116,492,0,-3334
2022/10/1 8:00,7711,602,6600,0,4027,0,63,0,116,510,0,-4207
2022/10/1 9:00,8330,636,6229,0,5467,0,36,0,120,538,0,-4696
2022/10/1 10:00,8717,634,6207,0,6335,0,25,0,117,530,-217,-4914
2022/10/1 11:00,8927,637,6209,0,6562,0,26,0,118,532,-222,-4935
2022/10/1 12:00,8844,632,6133,0,6354,0,62,0,116,526,-222,-4757
2022/10/1 13:00,8892,640,6623,0,5629,0,102,0,116,522,-222,-4518
2022/10/1 14:00,8829,669,7629,0,4354,0,97,0,114,504,0,-4538
2022/10/1 15:00,8658,728,8102,0,2637,0,72,0,113,472,0,-3466
2022/10/1 16:00,8306,766,8952,0,538,0,55,0,115,513,0,-2633
2022/10/1 17:00,8474,751,9494,0,7,0,55,0,113,495,0,-2441
2022/10/1 18:00,8446,745,9261,0,0,0,60,0,113,493,0,-2226
2022/10/1 19:00,8046,737,9161,0,0,0,80,0,115,495,0,-2542
2022/10/1 20:00,7653,642,8991,0,0,0,78,0,113,495,0,-2666
2022/10/1 21:00,7237,625,9026,0,0,0,82,0,115,495,0,-3106
2022/10/1 22:00,6981,615,8348,0,0,0,76,0,114,484,0,-2656
2022/10/1 23:00,6693,614,8089,0,0,0,83,0,115,482,0,-2690
2022/10/2 0:00,6386,611,7266,0,0,0,94,0,115,482,0,-2182
2022/10/2 1:00,6294,612,7141,0,0,0,96,0,115,483,-216,-1937
2022/10/2 2:00,6386,612,7125,0,0,0,99,0,114,483,-221,-1826
2022/10/2 3:00,6642,619,7307,0,0,0,108,0,116,481,-221,-1768
2022/10/2 4:00,6834,629,7427,0,0,0,112,0,116,481,0,-1931
2022/10/2 5:00,6724,628,7359,0,25,0,140,0,115,483,0,-2026
2022/10/2 6:00,6558,607,6823,0,848,0,106,0,115,474,0,-2415
2022/10/2 7:00,6797,614,5878,0,2735,0,53,0,115,475,0,-3073
2022/10/2 8:00,7151,617,5185,0,4452,0,17,0,116,511,-143,-3604
2022/10/2 9:00,7585,640,5198,0,5362,0,9,0,119,536,-221,-4058
2022/10/2 10:00,7990,634,5125,0,6031,0,24,0,115,512,-221,-4230
2022/10/2 11:00,8151,617,5360,0,6162,0,49,0,118,528,-220,-4463
2022/10/2 12:00,8248,605,5823,0,5877,0,77,0,115,512,-221,-4540
2022/10/2 13:00,8221,619,6408,0,5166,0,133,0,115,502,-220,-4502
2022/10/2 14:00,8037,630,7189,0,3832,0,141,0,114,494,-109,-4254
2022/10/2 15:00,7918,657,7545,0,2211,0,138,0,112,472,0,-3217
2022/10/2 16:00,7715,710,8011,0,406,0,140,0,114,500,0,-2166
2022/10/2 17:00,8199,740,8863,0,4,0,141,0,114,492,67,-2222
2022/10/2 18:00,8285,744,9124,0,0,0,135,0,113,492,1,-2324
2022/10/2 19:00,8006,728,8941,0,0,0,170,0,114,495,0,-2442
2022/10/2 20:00,7652,641,8649,0,0,0,208,0,113,496,0,-2455
2022/10/2 21:00,7335,636,8122,0,0,0,284,0,115,495,0,-2317
2022/10/2 22:00,6929,611,7886,0,0,0,363,0,114,486,0,-2531
2022/10/2 23:00,6729,597,7535,0,0,0,381,0,115,485,0,-2384
2022/10/3 0:00,6509,582,7541,0,0,0,392,0,114,484,0,-2604
2022/10/3 1:00,6423,583,7298,0,0,0,419,0,115,487,0,-2479
2022/10/3 2:00,6552,583,7234,0,0,0,384,0,115,486,0,-2250
2022/10/3 3:00,6856,585,7429,0,0,0,407,0,115,486,0,-2166
2022/10/3 4:00,7140,599,7671,0,0,0,439,0,115,487,0,-2171
2022/10/3 5:00,7242,626,7966,0,18,0,445,0,114,485,0,-2412
2022/10/3 6:00,7304,628,7981,0,580,0,439,0,115,489,0,-2928
2022/10/3 7:00,7811,567,8199,0,1917,0,386,0,112,470,0,-3840
2022/10/3 8:00,8784,558,8406,0,2994,0,293,0,113,488,0,-4068
2022/10/3 9:00,9469,562,8632,0,3630,0,239,0,113,491,0,-4198
2022/10/3 10:00,9710,566,8360,0,3928,0,167,0,115,511,0,-3937
2022/10/3 11:00,9884,561,8564,0,3760,0,110,0,112,491,0,-3714
2022/10/3 12:00,9455,561,8482,0,3374,0,87,0,112,486,0,-3647
2022/10/3 13:00,9886,599,9319,0,2588,0,78,0,111,479,0,-3288
2022/10/3 14:00,9869,612,9610,0,1856,0,86,0,112,485,0,-2892
2022/10/3 15:00,9796,677,9699,0,1208,0,90,0,110,473,0,-2461
2022/10/3 16:00,9720,749,10136,0,226,0,94,0,114,497,0,-2096
2022/10/3 17:00,9718,778,10340,0,2,0,148,0,112,492,0,-2154
2022/10/3 18:00,9475,784,10031,0,0,0,199,0,114,490,0,-2143
2022/10/3 19:00,9021,700,9665,0,0,0,248,0,112,492,0,-2196
2022/10/3 20:00,8543,626,9283,0,0,0,248,0,113,490,0,-2217
2022/10/3 21:00,8099,603,8802,0,0,0,317,0,114,492,0,-2229
2022/10/3 22:00,7787,595,8596,0,0,0,373,0,112,479,0,-2368
2022/10/3 23:00,7553,581,8332,0,0,0,455,0,114,480,0,-2409
2022/10/4 0:00,7212,552,7900,0,0,0,436,0,113,481,0,-2270
2022/10/4 1:00,7123,553,7693,0,0,0,508,0,114,482,0,-2227
2022/10/4 2:00,7229,553,7792,0,0,0,566,0,114,482,0,-2278
2022/10/4 3:00,7486,552,7898,0,0,0,595,0,114,480,0,-2153
2022/10/4 4:00,7691,571,8004,0,0,0,649,0,113,481,0,-2127
2022/10/4 5:00,7760,570,8111,0,6,0,726,0,114,482,0,-2249
2022/10/4 6:00,7711,547,8485,0,339,0,708,0,113,487,0,-2968
2022/10/4 7:00,8165,535,8487,0,1303,0,747,0,114,484,0,-3505
2022/10/4 8:00,9282,517,9238,0,1939,0,821,0,110,475,0,-3818
2022/10/4 9:00,9973,526,9205,0,2205,0,881,0,113,499,0,-3456
2022/10/4 10:00,10274,526,9403,0,2544,0,966,0,111,476,0,-3752
2022/10/4 11:00,10325,524,9480,0,2489,0,965,0,111,473,0,-3717
2022/10/4 12:00,9678,542,8806,0,2134,0,1008,0,115,523,0,-3450
2022/10/4 13:00,10190,561,9873,0,1668,0,1008,0,114,522,0,-3556
2022/10/4 14:00,10184,589,10042,0,1151,0,913,0,117,551,0,-3179
2022/10/4 15:00,10052,631,10167,0,705,0,915,0,115,559,0,-3040
2022/10/4 16:00,10079,778,10185,0,197,0,1069,0,115,540,0,-2805
2022/10/4 17:00,10034,837,10318,0,0,0,1086,0,113,521,0,-2841
2022/10/4 18:00,9722,795,10267,0,0,0,985,0,112,506,0,-2943
2022/10/4 19:00,9215,713,10169,0,0,0,851,0,113,507,0,-3138
2022/10/4 20:00,8749,660,9974,0,0,0,796,0,113,510,0,-3304
2022/10/4 21:00,8297,633,9462,0,0,0,879,0,114,512,0,-3303
2022/10/4 22:00,7942,638,8466,0,0,0,1018,0,115,499,0,-2794
2022/10/4 23:00,7572,636,8213,0,0,0,958,0,115,499,0,-2849
2022/10/5 0:00,7197,647,7629,0,0,0,880,0,115,499,0,-2573
2022/10/5 1:00,6998,670,7537,0,0,0,900,0,115,496,0,-2720
2022/10/5 2:00,7110,681,7674,0,0,0,869,0,116,497,0,-2727
2022/10/5 3:00,7372,689,7922,0,0,0,820,0,116,495,0,-2670
2022/10/5 4:00,7576,693,8068,0,0,0,760,0,115,491,0,-2551
2022/10/5 5:00,7653,687,8300,0,2,0,696,0,116,491,0,-2639
2022/10/5 6:00,7708,681,9024,0,107,0,687,0,116,489,0,-3396
2022/10/5 7:00,8048,674,9529,0,447,0,648,0,115,487,0,-3852
2022/10/5 8:00,8896,661,9749,0,767,0,690,0,116,499,0,-3586
2022/10/5 9:00,9458,665,10022,0,832,0,725,0,117,501,0,-3404
2022/10/5 10:00,9496,660,10287,0,953,0,616,0,114,501,0,-3635
2022/10/5 11:00,9536,662,10403,0,795,0,583,0,115,507,0,-3529
2022/10/5 12:00,9017,667,10061,0,831,0,606,0,115,506,0,-3769
2022/10/5 13:00,9414,673,10032,0,765,0,621,0,114,501,0,-3292
2022/10/5 14:00,9443,680,9400,0,507,0,612,0,114,501,0,-2371
2022/10/5 15:00,9427,686,9416,0,363,0,500,0,113,480,0,-2131
2022/10/5 16:00,9474,812,9692,0,93,0,376,0,113,492,0,-2104
2022/10/5 17:00,9468,870,9656,0,1,0,301,0,114,494,0,-1968
2022/10/5 18:00,9247,867,9343,0,0,0,296,0,114,493,0,-1866
2022/10/5 19:00,8915,763,9535,0,0,0,283,0,113,494,0,-2273
2022/10/5 20:00,8471,698,9314,0,0,0,277,0,114,494,0,-2426
2022/10/5 21:00,8068,659,9109,0,0,0,352,0,114,495,0,-2661
2022/10/5 22:00,7696,630,8783,0,0,0,453,0,113,484,0,-2767
2022/10/5 23:00,7420,617,8017,0,0,0,581,0,114,483,0,-2392
2022/10/6 0:00,7055,606,7796,0,0,0,643,0,115,487,0,-2592
2022/10/6 1:00,6967,602,7757,0,0,0,609,0,113,489,0,-2603
2022/10/6 2:00,7147,599,7769,0,0,0,532,0,114,487,0,-2354
2022/10/6 3:00,7460,592,7980,0,0,0,376,0,114,486,0,-2088
2022/10/6 4:00,7728,589,8105,0,0,0,233,0,115,486,0,-1800
2022/10/6 5:00,7842,588,8218,0,8,0,148,0,113,485,0,-1718
2022/10/6 6:00,7978,583,8262,0,412,0,128,0,114,481,0,-2002
