DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2017/4/1  0:00,8544,1187,8929,0,0,0,17,0,108,98,0,-1795
2017/4/1  1:00,8805,1185,9175,0,0,0,18,0,107,97,0,-1777
2017/4/1  2:00,9069,1183,9292,0,0,0,15,0,109,96,0,-1626
2017/4/1  3:00,9238,1204,9437,0,0,0,24,0,109,95,0,-1631
2017/4/1  4:00,9411,1312,9580,0,0,0,35,0,105,95,0,-1716
2017/4/1  5:00,9485,1388,9499,0,3,0,40,0,105,94,0,-1644
2017/4/1  6:00,9250,1410,9315,0,99,0,29,0,110,89,0,-1802
2017/4/1  7:00,8854,1329,9000,0,258,0,27,0,110,86,0,-1956
2017/4/1  8:00,9387,1303,9629,0,551,0,20,0,110,86,0,-2312
2017/4/1  9:00,9675,1287,9722,0,864,0,20,0,109,82,0,-2409
2017/4/1  10:00,9589,1302,9818,0,897,0,27,0,108,83,0,-2646
2017/4/1  11:00,9486,1292,9749,0,948,0,43,0,105,83,0,-2734
2017/4/1  12:00,9166,1271,9487,0,946,0,49,0,109,87,0,-2783
2017/4/1  13:00,9143,1278,9580,0,810,0,71,0,108,85,0,-2789
2017/4/1  14:00,9117,1282,9562,0,724,0,72,0,110,85,0,-2718
2017/4/1  15:00,9097,1288,9659,0,501,0,68,0,109,81,0,-2609
2017/4/1  16:00,9352,1365,10066,0,265,0,64,0,106,81,0,-2595
2017/4/1  17:00,9618,1481,9817,0,22,0,52,0,103,83,0,-1940
2017/4/1  18:00,10025,1503,9946,0,0,0,35,0,110,82,0,-1651
2017/4/1  19:00,9877,1500,9822,0,0,0,30,0,109,82,0,-1666
2017/4/1  20:00,9589,1323,9834,0,0,0,24,0,110,86,0,-1788
2017/4/1  21:00,9122,1175,9556,0,0,0,24,0,109,85,0,-1827
2017/4/1  22:00,8605,1149,9138,0,0,0,18,0,104,82,0,-1886
2017/4/1  23:00,8644,1128,9222,0,0,0,10,0,101,84,0,-1901
2017/4/2  0:00,8404,1100,8920,0,0,0,10,0,105,87,0,-1818
2017/4/2  1:00,8720,1096,9159,0,0,0,23,0,104,87,0,-1749
2017/4/2  2:00,8994,1079,9368,0,0,0,14,0,105,87,0,-1659
2017/4/2  3:00,9161,1157,9294,0,0,0,9,0,105,86,0,-1490
2017/4/2  4:00,9341,1302,9329,0,0,0,18,0,103,86,0,-1497
2017/4/2  5:00,9347,1340,9377,0,15,0,7,0,100,85,0,-1577
2017/4/2  6:00,8832,1339,8757,0,279,0,2,0,104,80,0,-1729
2017/4/2  7:00,8098,1205,7570,0,896,0,2,0,104,77,0,-1756
2017/4/2  8:00,8106,1152,6861,0,1565,0,7,0,104,76,-57,-1602
2017/4/2  9:00,8187,1103,7060,0,1770,0,12,0,104,77,-230,-1709
