DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2018/7/1 0:00,7461,1318,8515,0,0,0,19,0,99,478,0,-2968
2018/7/1 1:00,7320,1325,8249,0,0,0,24,0,100,481,0,-2859
2018/7/1 2:00,7341,1333,8243,0,0,0,19,0,101,478,0,-2833
2018/7/1 3:00,7540,1342,8059,0,0,0,21,0,102,478,-1,-2461
2018/7/1 4:00,7526,1339,8272,0,24,0,26,0,99,476,-216,-2494
2018/7/1 5:00,7390,1332,8215,0,412,0,24,0,98,460,-222,-2929
2018/7/1 6:00,7479,1335,7942,0,934,0,24,0,100,446,-221,-3081
2018/7/1 7:00,7921,1317,7537,0,1523,0,19,0,100,428,0,-3003
2018/7/1 8:00,8656,1305,7538,0,2277,0,16,0,100,416,0,-2996
2018/7/1 9:00,9421,1326,7785,0,2958,0,23,0,97,390,0,-3158
2018/7/1 10:00,9727,1318,7856,0,3246,0,50,0,98,379,0,-3220
2018/7/1 11:00,9929,1313,7821,0,3290,0,108,0,97,386,0,-3086
2018/7/1 12:00,10091,1334,8316,0,3153,0,105,0,99,389,-217,-3088
2018/7/1 13:00,10022,1349,8394,0,2771,0,94,0,99,391,0,-3076
2018/7/1 14:00,10144,1394,8298,0,2653,0,99,0,96,403,0,-2799
2018/7/1 15:00,10194,1490,8863,0,1907,0,68,0,98,415,0,-2647
2018/7/1 16:00,10356,1578,9769,0,1209,0,66,0,99,430,0,-2795
2018/7/1 17:00,10334,1704,10285,0,567,0,60,0,96,441,0,-2819
