DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2021/4/1 0:00,7583,2021,6905,0,0,0,144,0,136,336,0,-1959
2021/4/1 1:00,7854,2029,7366,0,0,0,170,0,136,337,0,-2184
2021/4/1 2:00,8175,2034,7609,0,0,0,177,0,137,336,0,-2118
2021/4/1 3:00,8427,2048,7920,0,0,0,206,0,137,334,0,-2218
2021/4/1 4:00,8676,2053,8031,0,0,0,164,0,135,335,0,-2042
2021/4/1 5:00,8951,2074,8538,0,59,0,145,0,137,332,0,-2334
2021/4/1 6:00,8923,2076,7540,0,870,0,131,0,136,328,0,-2158
2021/4/1 7:00,8639,2076,5980,0,2382,0,151,0,135,333,0,-2418
2021/4/1 8:00,9193,2085,5989,0,3907,0,218,0,134,337,0,-3477
2021/4/1 9:00,9648,2100,5570,0,4801,0,247,0,137,349,-1,-3555
2021/4/1 10:00,9635,2102,4667,0,5354,0,273,0,135,350,-1,-3245
2021/4/1 11:00,9594,2099,4439,0,5589,0,283,0,138,359,-1,-3312
2021/4/1 12:00,9187,2120,4195,0,5573,0,295,0,136,356,-1,-3487
2021/4/1 13:00,9427,2138,4662,0,5210,0,355,0,136,352,-1,-3425
2021/4/1 14:00,9308,2134,5497,0,4356,0,355,0,137,345,-1,-3515
2021/4/1 15:00,9019,2174,6229,0,2881,0,345,0,135,345,-1,-3089
2021/4/1 16:00,9190,2157,7211,0,1369,0,275,0,135,321,-1,-2277
2021/4/1 17:00,9041,2169,8106,0,107,0,164,0,136,339,-1,-1979
2021/4/1 18:00,9464,2156,8411,0,0,0,123,0,135,331,-1,-1691
2021/4/1 19:00,9278,2151,8628,0,0,0,70,0,135,332,-1,-2037
2021/4/1 20:00,8929,2132,8495,0,0,0,36,0,134,332,-1,-2199
2021/4/1 21:00,8444,2117,8016,0,0,0,28,0,136,332,-1,-2184
2021/4/1 22:00,8141,2113,8019,0,0,0,25,0,137,323,-1,-2475
2021/4/1 23:00,7967,2109,7344,0,0,0,33,0,134,323,-1,-1975
2021/4/2 0:00,7797,2063,7419,0,0,0,49,0,137,323,-1,-2193
2021/4/2 1:00,8016,2046,7296,0,0,0,66,0,136,322,-1,-1849
2021/4/2 2:00,8355,2048,7692,0,0,0,75,0,135,324,-1,-1918
2021/4/2 3:00,8578,2072,8183,0,0,0,82,0,136,319,-1,-2213
2021/4/2 4:00,8856,2108,8479,0,0,0,112,0,136,319,-1,-2297
2021/4/2 5:00,9087,2141,8414,0,68,0,171,0,136,320,-1,-2162
2021/4/2 6:00,9053,2143,7567,0,880,0,189,0,135,314,-1,-2174
2021/4/2 7:00,8755,2128,6244,0,2229,0,159,0,136,324,-1,-2464
2021/4/2 8:00,9362,2132,5970,0,3408,0,168,0,135,341,-1,-2791
2021/4/2 9:00,9697,2116,6085,0,4297,0,179,0,138,350,-1,-3467
2021/4/2 10:00,9673,2107,5306,0,4978,0,190,0,135,352,-1,-3394
