DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2019/7/1 0:00,6665,1495,8252,0,0,0,391,0,69,545,0,-4087
2019/7/1 1:00,6663,1513,8200,0,0,0,367,0,68,539,0,-4024
2019/7/1 2:00,6844,1521,7971,0,0,0,342,0,69,539,0,-3598
2019/7/1 3:00,7106,1545,7984,0,0,0,339,0,69,539,0,-3370
2019/7/1 4:00,7222,1565,7971,0,12,0,347,0,68,539,0,-3280
2019/7/1 5:00,7181,1570,8101,0,188,0,365,0,68,539,0,-3650
2019/7/1 6:00,7347,1572,8613,0,422,0,313,0,69,539,0,-4181
2019/7/1 7:00,7766,1601,8785,0,747,0,270,0,68,540,0,-4245
2019/7/1 8:00,8502,1651,9387,0,938,0,221,0,69,538,0,-4302
2019/7/1 9:00,9176,1720,9596,0,1279,0,199,0,69,538,0,-4225
2019/7/1 10:00,9457,1806,9567,0,1540,0,157,0,70,539,0,-4222
2019/7/1 11:00,9696,1868,9059,0,2213,0,132,0,66,540,0,-4182
2019/7/1 12:00,9323,1943,8520,0,2576,0,129,0,69,543,0,-4457
2019/7/1 13:00,9801,2005,8755,0,2238,0,129,0,69,539,0,-3934
2019/7/1 14:00,9887,2022,8982,0,1853,0,99,0,70,541,0,-3680
2019/7/1 15:00,9851,2051,9358,0,1383,0,72,0,66,541,0,-3620
2019/7/1 16:00,9924,2055,9976,0,817,0,52,0,70,547,0,-3593
2019/7/1 17:00,9675,2072,10396,0,480,0,49,0,67,552,0,-3941
2019/7/1 18:00,9340,2087,10475,0,52,0,45,0,70,553,0,-3942
2019/7/1 19:00,9195,2094,10446,0,0,0,45,0,70,556,0,-4016
2019/7/1 20:00,8785,2062,9980,0,0,0,44,0,68,555,0,-3924
2019/7/1 21:00,8370,2076,9828,0,0,0,46,0,69,551,0,-4200
2019/7/1 22:00,8250,2085,9843,0,0,0,49,0,69,544,0,-4340
2019/7/1 23:00,7885,2079,9014,0,0,0,44,0,67,543,0,-3862
2019/7/2 0:00,7474,2052,8509,0,0,0,48,0,68,544,0,-3747
2019/7/2 1:00,7362,2057,8384,0,0,0,62,0,68,544,0,-3753
2019/7/2 2:00,7500,2054,8512,0,0,0,81,0,68,545,0,-3760
2019/7/2 3:00,7741,2051,8753,0,0,0,109,0,68,546,0,-3786
2019/7/2 4:00,7811,2039,8785,0,13,0,159,0,67,543,0,-3795
2019/7/2 5:00,7760,2065,8402,0,163,0,231,0,69,545,0,-3715
2019/7/2 6:00,8042,2068,8929,0,382,0,231,0,69,544,0,-4181
2019/7/2 7:00,8388,2071,8962,0,735,0,225,0,67,544,0,-4216
2019/7/2 8:00,9140,2074,8809,0,1505,0,234,0,67,543,0,-4092
2019/7/2 9:00,9924,2056,8939,0,2333,0,264,0,68,540,0,-4276
2019/7/2 10:00,10215,2050,9158,0,2655,0,283,0,69,538,0,-4538
2019/7/2 11:00,10522,2065,8434,0,3070,0,317,0,69,537,0,-3970
2019/7/2 12:00,9963,2064,8244,0,2821,0,342,0,66,539,0,-4113
2019/7/2 13:00,10378,2104,8478,0,2598,0,339,0,68,536,0,-3745
2019/7/2 14:00,10300,2104,9125,0,2010,0,295,0,68,540,0,-3842
2019/7/2 15:00,10258,2108,9264,0,1695,0,218,0,68,542,0,-3637
2019/7/2 16:00,10192,2122,9616,0,1022,0,208,0,69,543,0,-3388
2019/7/2 17:00,9778,2135,9691,0,569,0,190,0,70,543,0,-3420
2019/7/2 18:00,9385,2126,9780,0,59,0,168,0,69,542,0,-3359
2019/7/2 19:00,9298,2134,9765,0,0,0,147,0,69,543,0,-3360
2019/7/2 20:00,8840,2118,9440,0,0,0,115,0,68,543,0,-3444
2019/7/2 21:00,8363,2069,9104,0,0,0,130,0,68,542,0,-3550
2019/7/2 22:00,8221,2046,9166,0,0,0,156,0,71,540,0,-3758
2019/7/2 23:00,7840,2034,8653,0,0,0,178,0,71,540,0,-3636
2019/7/3 0:00,7451,1998,8150,0,0,0,160,0,68,539,0,-3464
2019/7/3 1:00,7346,1986,8056,0,0,0,168,0,68,539,0,-3471
