DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,êÖóÕÅkMWhÅl,âŒóÕÅkMWhÅl,å¥éqóÕÅkMWhÅl,ëæózåıé¿ê—ÅkMWhÅl,ëæózåıó}êßó ÅkMWhÅl,ïóóÕé¿ê—ÅkMWhÅl,ïóóÕó}êßó ÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2021/7/1 0:00,7448,961,9170,0,0,0,375,0,60,271,-105,-3284
2021/7/1 1:00,7301,959,8853,0,0,0,377,0,63,273,-223,-3001
2021/7/1 2:00,7428,958,8567,0,0,0,386,0,63,273,-117,-2702
2021/7/1 3:00,7653,955,8568,0,0,0,385,0,60,272,0,-2587
2021/7/1 4:00,7811,951,8500,0,19,0,391,0,62,270,0,-2382
2021/7/1 5:00,7884,946,8751,0,178,0,373,0,61,265,0,-2690
2021/7/1 6:00,8076,946,9415,0,436,0,385,0,60,270,0,-3436
2021/7/1 7:00,8571,924,10013,0,765,0,409,0,60,271,0,-3871
2021/7/1 8:00,9476,926,10532,0,1132,0,412,0,61,279,0,-3866
2021/7/1 9:00,10328,917,10479,0,1474,0,405,0,61,278,0,-3286
2021/7/1 10:00,10632,924,10115,0,2058,0,428,0,56,284,0,-3233
2021/7/1 11:00,10692,942,9482,0,2728,0,467,0,58,313,0,-3298
2021/7/1 12:00,10390,940,9543,0,2872,0,459,0,56,289,0,-3769
2021/7/1 13:00,10707,929,9540,0,2522,0,480,0,56,296,0,-3116
2021/7/1 14:00,10733,986,9720,0,2158,0,490,0,58,295,0,-2974
2021/7/1 15:00,10551,1058,10207,0,1588,0,504,0,79,291,0,-3176
2021/7/1 16:00,10622,1175,10544,0,1028,0,499,0,79,266,0,-2969
2021/7/1 17:00,10220,1211,10673,0,502,0,452,0,79,257,0,-2954
2021/7/1 18:00,9816,1204,10811,0,57,0,431,0,80,270,0,-3037
2021/7/1 19:00,9625,1125,10530,0,0,0,459,0,81,267,0,-2837
2021/7/1 20:00,9119,1021,10348,0,0,0,437,0,79,268,0,-3034
2021/7/1 21:00,8595,968,10141,0,0,0,410,0,81,267,0,-3272
2021/7/1 22:00,8214,966,9749,0,0,0,371,0,79,266,0,-3217
2021/7/1 23:00,7879,950,9360,0,0,0,383,0,81,268,0,-3163
2021/7/2 0:00,7507,902,8446,0,0,0,385,0,79,267,-220,-2352
2021/7/2 1:00,7413,904,8186,0,0,0,390,0,81,269,-223,-2194
2021/7/2 2:00,7506,914,8172,0,0,0,365,0,80,269,-111,-2183
2021/7/2 3:00,7747,909,8509,0,0,0,353,0,80,270,0,-2374
2021/7/2 4:00,7923,902,8693,0,29,0,362,0,80,268,0,-2411
2021/7/2 5:00,8007,893,8800,0,429,0,302,0,80,268,0,-2765
2021/7/2 6:00,8075,895,8589,0,708,0,279,0,79,306,0,-2781
2021/7/2 7:00,8591,905,9192,0,1273,0,289,0,81,330,0,-3479
2021/7/2 8:00,9646,884,9472,0,1843,0,307,0,82,325,0,-3267
2021/7/2 9:00,10541,895,9958,0,2245,0,333,0,83,308,0,-3281
2021/7/2 10:00,10733,915,10235,0,2356,0,362,0,82,326,0,-3543
2021/7/2 11:00,10905,863,9997,0,2662,0,374,0,82,318,0,-3391
2021/7/2 12:00,10611,900,10038,0,2779,0,365,0,84,297,0,-3852
2021/7/2 13:00,10866,927,10029,0,2276,0,344,0,82,299,0,-3091
2021/7/2 14:00,10951,961,9992,0,1822,0,382,0,83,288,0,-2577
2021/7/2 15:00,10802,1024,10048,0,1354,0,433,0,80,276,0,-2413
2021/7/2 16:00,10838,1073,10169,0,947,0,442,0,80,256,0,-2129
2021/7/2 17:00,10199,1103,10118,0,379,0,450,0,78,256,0,-2185
2021/7/2 18:00,9941,1104,10422,0,29,0,410,0,79,267,0,-2370
2021/7/2 19:00,9621,1080,10263,0,0,0,425,0,80,290,0,-2517
2021/7/2 20:00,9171,979,10252,0,0,0,371,0,78,304,0,-2813
2021/7/2 21:00,8625,941,10137,0,0,0,363,0,81,289,0,-3186
2021/7/2 22:00,8321,930,10088,0,0,0,368,0,78,270,0,-3413
2021/7/2 23:00,7870,930,9615,0,0,0,344,0,80,264,0,-3363
2021/7/3 0:00,7463,865,8884,0,0,0,266,0,80,260,0,-2892
2021/7/3 1:00,7299,866,8170,0,0,0,263,0,81,264,0,-2345
2021/7/3 2:00,7347,866,8122,0,0,0,233,0,80,269,0,-2223
2021/7/3 3:00,7556,863,8310,0,0,0,209,0,80,287,0,-2193
2021/7/3 4:00,7627,860,8467,0,16,0,234,0,79,295,0,-2324
2021/7/3 5:00,7549,851,8551,0,228,0,197,0,80,291,0,-2649
2021/7/3 6:00,7467,866,8523,0,510,0,191,0,78,297,0,-2998
2021/7/3 7:00,7674,899,8395,0,1004,0,200,0,81,302,0,-3207
2021/7/3 8:00,8235,917,8102,0,1586,0,204,0,82,314,0,-2970
2021/7/3 9:00,8902,907,8016,0,2296,0,192,0,83,317,0,-2909
2021/7/3 10:00,9110,908,8045,0,2672,0,170,0,81,325,0,-3091
2021/7/3 11:00,9315,1014,8085,0,2829,0,171,0,83,327,0,-3194
2021/7/3 12:00,9063,911,7720,0,2608,0,161,0,83,348,0,-2768
2021/7/3 13:00,9215,926,8230,0,2494,0,141,0,82,341,0,-2999
2021/7/3 14:00,9269,996,8540,0,2125,0,142,0,81,321,0,-2936
2021/7/3 15:00,9146,1039,8911,0,1556,0,183,0,82,312,0,-2937
2021/7/3 16:00,9105,1125,8849,0,914,0,158,0,79,303,0,-2323
2021/7/3 17:00,9002,1148,9192,0,513,0,153,0,80,304,0,-2388
2021/7/3 18:00,8735,1157,9150,0,49,0,154,0,79,325,0,-2179
2021/7/3 19:00,8653,1127,9283,0,0,0,180,0,81,319,0,-2337
2021/7/3 20:00,8258,1044,9082,0,0,0,194,0,79,309,0,-2450
2021/7/3 21:00,7768,1023,8856,0,0,0,179,0,81,309,0,-2680
2021/7/3 22:00,7455,977,8890,0,0,0,184,0,80,313,0,-2989
2021/7/3 23:00,7199,968,8659,0,0,0,201,0,79,315,0,-3023
2021/7/4 0:00,6840,923,7949,0,0,0,191,0,80,316,0,-2619
2021/7/4 1:00,6674,920,7637,0,0,0,236,0,81,319,0,-2519
2021/7/4 2:00,6797,916,7287,0,0,0,276,0,80,320,0,-2082
