※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
DATE,TIME,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
2022/12/1,0:00,2844,0,2031,712,,72,0,0,19,0,0,12
2022/12/1,1:00,2898,0,2031,698,,71,0,0,16,0,0,83
2022/12/1,2:00,3104,0,2342,704,,71,0,0,8,0,0,-20
2022/12/1,3:00,3296,0,2528,687,,71,0,0,7,0,0,3
2022/12/1,4:00,3384,0,2555,676,,72,0,0,10,0,0,71
2022/12/1,5:00,3379,0,2536,694,,71,0,0,20,0,0,59
2022/12/1,6:00,3392,0,2687,721,,70,1,0,11,0,0,-98
2022/12/1,7:00,3392,0,2907,697,,70,40,0,4,0,0,-327
2022/12/1,8:00,3646,0,2788,717,,68,105,0,5,0,0,-37
2022/12/1,9:00,3870,0,2947,705,,68,161,0,5,0,0,-17
2022/12/1,10:00,3907,0,3172,719,,68,153,0,4,0,0,-210
2022/12/1,11:00,3899,0,2966,656,,68,178,0,20,0,0,11
2022/12/1,12:00,3719,0,2704,607,,68,189,0,38,0,0,113
2022/12/1,13:00,3904,0,2788,637,,68,203,0,28,0,0,180
2022/12/1,14:00,3896,0,2900,649,,68,141,0,43,0,0,95
2022/12/1,15:00,3883,0,2936,675,,68,64,0,48,0,0,92
2022/12/1,16:00,3942,0,3113,769,,68,10,0,37,0,0,-55
2022/12/1,17:00,3933,0,3180,811,,68,0,0,54,0,0,-179
2022/12/1,18:00,3887,0,3196,882,,68,0,0,41,0,0,-301
2022/12/1,19:00,3717,0,3024,778,,69,0,0,57,0,0,-211
2022/12/1,20:00,3572,0,2974,746,,69,0,0,47,0,0,-264
2022/12/1,21:00,3451,0,2923,719,,69,0,0,46,0,0,-305
2022/12/1,22:00,3351,0,2604,666,,68,0,0,65,0,0,-53
2022/12/1,23:00,3266,0,2477,659,,68,0,0,79,0,0,-17
2022/12/2,0:00,3099,0,2273,673,,69,0,0,98,0,0,-13
2022/12/2,1:00,3173,0,2251,670,,68,0,0,86,0,0,98
2022/12/2,2:00,3367,0,2321,697,,69,0,0,102,0,0,178
2022/12/2,3:00,3562,0,2576,688,,69,0,0,95,0,0,135
2022/12/2,4:00,3680,0,2974,714,,69,0,0,69,0,0,-147
2022/12/2,5:00,3686,0,3031,662,,68,0,0,59,0,0,-134
2022/12/2,6:00,3687,0,2951,666,,70,1,0,53,0,0,-53
2022/12/2,7:00,3701,0,3128,686,,74,30,0,44,0,0,-260
2022/12/2,8:00,3953,0,3078,651,,78,102,0,49,0,0,-5
2022/12/2,9:00,4213,0,3088,676,,85,138,0,32,0,0,194
2022/12/2,10:00,4181,0,2973,671,,93,212,0,21,0,0,211
2022/12/2,11:00,4150,0,2808,642,,102,311,0,20,0,0,267
2022/12/2,12:00,3866,0,2427,608,,109,357,0,22,0,0,344
2022/12/2,13:00,3972,0,2485,664,,109,306,0,14,0,0,394
2022/12/2,14:00,3986,0,2782,662,,110,218,0,11,0,0,203
2022/12/2,15:00,3927,0,2913,701,,110,111,0,7,0,0,84
2022/12/2,16:00,4013,0,3158,820,,111,18,0,5,0,0,-99
2022/12/2,17:00,4014,0,3210,933,,112,0,0,4,0,0,-245
2022/12/2,18:00,3933,0,3230,825,,112,0,0,4,0,0,-238
2022/12/2,19:00,3774,0,3241,727,,113,0,0,4,0,0,-310
2022/12/2,20:00,3654,0,3177,693,,113,0,0,11,0,0,-340
2022/12/2,21:00,3514,0,3057,720,,113,0,0,11,0,0,-387
2022/12/2,22:00,3443,0,2789,638,,114,0,0,14,0,0,-111
2022/12/2,23:00,3371,0,2715,604,,113,0,0,17,0,0,-79
2022/12/3,0:00,3272,0,2350,616,,114,0,0,20,0,0,172
2022/12/3,1:00,3296,0,2167,634,,114,0,0,34,0,0,347
2022/12/3,2:00,3444,0,2338,641,,114,0,0,61,0,0,290
2022/12/3,3:00,3584,0,2532,676,,114,0,0,69,0,0,194
2022/12/3,4:00,3514,0,2364,694,,114,0,0,79,0,0,263
