※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
2021/2/5,0:00,4096,0,3061,728,,59,0,0,62,0,0,185
2021/2/5,1:00,4183,0,3082,572,,59,0,0,30,0,0,442
2021/2/5,2:00,4375,0,3148,658,,60,0,0,19,0,0,490
2021/2/5,3:00,4414,0,3153,723,,59,0,0,13,0,0,466
2021/2/5,4:00,4324,0,3108,711,,58,0,0,9,0,0,438
2021/2/5,5:00,4260,0,3111,667,,59,0,0,7,0,0,416
2021/2/5,6:00,4340,0,3167,797,,59,0,0,8,0,0,309
2021/2/5,7:00,4373,0,3195,810,,59,22,0,12,0,0,276
2021/2/5,8:00,4609,0,3254,963,,58,88,0,16,0,0,230
2021/2/5,9:00,4746,0,3250,858,,59,228,0,16,0,0,334
2021/2/5,10:00,4576,0,3136,785,,58,372,0,21,0,0,205
2021/2/5,11:00,4444,0,2964,717,,58,419,0,19,0,0,268
2021/2/5,12:00,4099,0,2972,584,,60,453,0,35,0,0,-5
2021/2/5,13:00,4128,0,2963,556,,59,492,0,46,0,0,12
2021/2/5,14:00,4023,0,2944,587,,59,405,0,47,0,0,-19
2021/2/5,15:00,3982,0,2926,689,,60,254,0,50,0,0,4
2021/2/5,16:00,4062,0,3058,802,,58,72,0,62,0,2,8
2021/2/5,17:00,4116,0,3172,856,,59,4,0,70,0,150,-194
2021/2/5,18:00,4140,0,3178,921,,59,0,0,71,0,151,-240
2021/2/5,19:00,4005,0,3118,870,,60,0,0,67,0,101,-211
2021/2/5,20:00,3878,0,3101,793,,59,0,0,67,0,0,-141
2021/2/5,21:00,3764,0,3110,728,,60,0,0,69,0,0,-202
2021/2/5,22:00,3697,0,2954,710,,58,0,0,80,0,0,-104
2021/2/5,23:00,3731,0,2935,678,,60,0,0,83,0,0,-24
2021/2/6,0:00,3654,0,2880,622,,59,0,0,85,0,0,9
2021/2/6,1:00,3744,0,2821,522,,59,0,0,80,0,0,261
2021/2/6,2:00,3900,0,2732,563,,58,0,0,88,0,0,458
2021/2/6,3:00,3937,0,2760,618,,60,0,0,92,0,0,408
2021/2/6,4:00,3858,0,2795,608,,59,0,0,102,0,0,293
2021/2/6,5:00,3663,0,2717,594,,59,0,0,98,0,0,195
2021/2/6,6:00,3510,0,2810,591,,59,1,0,88,0,0,-39
2021/2/6,7:00,3424,0,2817,624,,59,38,0,90,0,0,-205
2021/2/6,8:00,3501,0,2775,702,,58,164,0,79,0,0,-278
2021/2/6,9:00,3534,0,2828,629,,59,279,0,64,0,0,-326
2021/2/6,10:00,3428,0,2613,512,,59,462,0,53,0,0,-272
2021/2/6,11:00,3335,0,2632,593,,58,581,0,61,0,0,-590
2021/2/6,12:00,3186,0,2596,399,,59,638,0,67,0,0,-572
2021/2/6,13:00,3110,0,2403,404,,58,600,0,67,0,0,-422
2021/2/6,14:00,3031,0,2486,450,,59,485,0,60,0,0,-508
2021/2/6,15:00,2997,0,2589,420,,58,300,0,52,0,0,-422
2021/2/6,16:00,3045,0,2664,566,,59,116,0,35,0,0,-395
2021/2/6,17:00,3226,0,2873,847,,58,7,0,26,0,0,-585
2021/2/6,18:00,3351,0,2871,915,,60,0,0,22,0,0,-516
2021/2/6,19:00,3293,0,2859,889,,58,0,0,25,0,0,-538
2021/2/6,20:00,3215,0,2857,827,,60,0,0,31,0,0,-559
2021/2/6,21:00,3124,0,2864,619,,58,0,0,36,0,0,-453
2021/2/6,22:00,3068,0,2859,510,,60,0,0,40,0,0,-400
2021/2/6,23:00,3102,0,2855,465,,59,0,0,51,0,0,-328
2021/2/7,0:00,3039,0,2848,561,,60,0,0,59,0,0,-489
2021/2/7,1:00,3183,0,2854,512,,59,0,0,55,0,0,-296
2021/2/7,2:00,3411,0,2870,557,,59,0,0,40,0,0,-116
2021/2/7,3:00,3533,0,2877,598,,60,0,0,42,0,0,-43
2021/2/7,4:00,3521,0,2879,528,,59,0,0,45,0,0,9
2021/2/7,5:00,3332,0,2870,439,,59,0,0,54,0,0,-90
2021/2/7,6:00,3107,0,2856,443,,58,1,0,70,0,0,-321
2021/2/7,7:00,3004,0,2835,430,,59,42,0,71,0,0,-433
2021/2/7,8:00,3033,0,2805,450,,59,143,0,49,0,0,-472
2021/2/7,9:00,3177,0,2689,617,,59,116,0,43,0,0,-347
2021/2/7,10:00,3257,0,2655,503,,59,77,0,62,0,0,-99
2021/2/7,11:00,3211,0,2580,465,,59,127,0,52,0,0,-71
2021/2/7,12:00,3179,0,2564,402,,60,150,0,42,0,0,-38
2021/2/7,13:00,3100,0,2601,402,,59,174,0,49,0,0,-185
2021/2/7,14:00,3075,0,2760,420,,60,103,0,53,0,0,-321
2021/2/7,15:00,3060,0,2717,423,,58,116,0,32,0,0,-287
2021/2/7,16:00,3158,0,2825,511,,60,35,0,28,0,0,-300
2021/2/7,17:00,3395,0,2876,739,,60,2,0,33,0,0,-314
2021/2/7,18:00,3492,0,2875,794,,59,0,0,34,0,0,-270
2021/2/7,19:00,3440,0,2881,736,,60,0,0,41,0,0,-278
2021/2/7,20:00,3375,0,2875,573,,60,0,0,34,0,0,-166
2021/2/7,21:00,3242,0,2854,511,,59,0,0,23,0,0,-204
2021/2/7,22:00,3190,0,2754,472,,60,0,0,12,0,0,-108
2021/2/7,23:00,3270,0,2830,450,,60,0,0,20,0,0,-90
2021/2/8,0:00,3280,0,2841,526,,59,0,0,25,0,0,-171
2021/2/8,1:00,3457,0,2921,456,,60,0,0,27,0,0,-7
2021/2/8,2:00,3716,0,2893,481,,60,0,0,41,0,0,241
2021/2/8,3:00,3912,0,2900,685,,59,0,0,59,0,0,208
2021/2/8,4:00,3982,0,2929,907,,60,0,0,70,0,0,15
2021/2/8,5:00,4018,0,2925,823,,60,0,0,65,0,0,145
2021/2/8,6:00,4155,0,3101,809,,59,1,0,30,0,0,156
2021/2/8,7:00,4303,0,3089,826,,59,12,0,17,0,58,241
2021/2/8,8:00,4610,0,3165,909,,60,59,0,9,0,0,408
2021/2/8,9:00,4850,0,3083,778,,60,146,0,5,0,0,779
2021/2/8,10:00,4803,0,2903,797,,60,253,0,4,0,0,786
2021/2/8,11:00,4692,0,2843,645,,62,336,0,2,0,0,804
2021/2/8,12:00,4318,0,2701,542,,61,364,0,9,0,0,642
2021/2/8,13:00,4363,0,2620,613,,61,330,0,20,0,0,719
2021/2/8,14:00,4361,0,2774,674,,61,181,0,33,0,0,639
2021/2/8,15:00,4453,0,2891,737,,61,60,0,40,0,0,664
2021/2/8,16:00,4632,0,3030,919,,62,14,0,67,0,1,541
2021/2/8,17:00,4818,0,3264,1017,,61,1,0,94,0,159,223
2021/2/8,18:00,4888,0,3297,857,,61,0,0,102,0,160,410
2021/2/8,19:00,4711,0,3193,669,,62,0,0,101,0,160,526
2021/2/8,20:00,4540,0,3188,647,,61,0,0,111,0,68,465
2021/2/8,21:00,4410,0,3007,682,,61,0,0,103,0,0,558
2021/2/8,22:00,4285,0,2947,691,,62,0,0,98,0,0,487
2021/2/8,23:00,4323,0,2992,701,,61,0,0,98,0,0,471
2021/2/9,0:00,4246,0,3144,537,,61,0,0,92,0,0,412
2021/2/9,1:00,4352,0,3254,514,,62,0,0,86,0,0,436
2021/2/9,2:00,4486,0,3301,497,,62,0,0,76,0,0,551
2021/2/9,3:00,4554,0,3364,560,,61,0,0,69,0,0,501
2021/2/9,4:00,4475,0,3279,588,,62,0,0,63,0,0,483
2021/2/9,5:00,4478,0,3289,674,,62,0,0,66,0,0,387
2021/2/9,6:00,4610,0,3354,739,,61,0,0,54,0,0,402
2021/2/9,7:00,4642,0,3382,676,,61,15,0,44,0,0,464
2021/2/9,8:00,4961,0,3361,826,,62,41,0,46,0,0,625
2021/2/9,9:00,5206,0,3385,741,,61,107,0,50,0,0,863
2021/2/9,10:00,5179,0,3402,658,,61,167,0,42,0,0,850
2021/2/9,11:00,5045,0,3359,481,,61,237,0,52,0,0,856
2021/2/9,12:00,4732,0,3337,430,,61,272,0,39,0,0,593
2021/2/9,13:00,4762,0,3321,483,,62,229,0,32,0,0,635
2021/2/9,14:00,4716,0,3367,486,,61,163,0,46,0,0,594
2021/2/9,15:00,4660,0,3369,572,,61,109,0,55,0,2,492
2021/2/9,16:00,4710,0,3454,717,,61,32,0,49,0,141,256
2021/2/9,17:00,4743,0,3454,713,,62,2,0,57,0,161,295
2021/2/9,18:00,4756,0,3379,762,,61,0,0,55,0,161,338
2021/2/9,19:00,4578,0,3352,736,,62,0,0,46,0,141,240
2021/2/9,20:00,4385,0,3287,771,,61,0,0,34,0,0,232
2021/2/9,21:00,4220,0,3349,694,,62,0,0,23,0,0,92
2021/2/9,22:00,4104,0,3336,578,,61,0,0,19,0,0,111
2021/2/9,23:00,4145,0,3352,483,,62,0,0,13,0,0,235
2021/2/10,0:00,4081,0,3333,536,,62,0,0,18,0,0,132
2021/2/10,1:00,4159,0,3266,461,,61,0,0,19,0,0,352
2021/2/10,2:00,4290,0,3353,489,,62,0,0,17,0,0,369
2021/2/10,3:00,4335,0,3356,545,,62,0,0,24,0,0,348
2021/2/10,4:00,4279,0,3399,517,,61,0,0,14,0,0,288
2021/2/10,5:00,4236,0,3400,584,,62,0,0,14,0,0,176
2021/2/10,6:00,4298,0,3489,809,,61,0,0,17,0,1,-78
2021/2/10,7:00,4323,0,3556,972,,62,14,0,19,0,79,-378
2021/2/10,8:00,4588,0,3601,862,,61,65,0,20,0,0,-20
2021/2/10,9:00,4712,0,3479,717,,61,139,0,28,0,0,288
2021/2/10,10:00,4567,0,3213,510,,62,295,0,41,0,0,447
2021/2/10,11:00,4424,0,3099,484,,61,422,0,39,0,0,320
2021/2/10,12:00,4149,0,3122,553,,62,311,0,35,0,0,66
2021/2/10,13:00,4291,0,3219,479,,61,192,0,39,0,0,302
2021/2/10,14:00,4288,0,3206,436,,61,134,0,48,0,0,405
2021/2/10,15:00,4236,0,3237,592,,62,101,0,57,0,0,186
2021/2/10,16:00,4275,0,3375,937,,61,41,0,69,0,71,-279
2021/2/10,17:00,4261,0,3428,839,,62,4,0,62,0,159,-292
2021/2/10,18:00,4244,0,3458,819,,61,0,0,62,0,161,-318
2021/2/10,19:00,4075,0,3396,867,,62,0,0,62,0,131,-443
2021/2/10,20:00,3950,0,3309,775,,61,0,0,66,0,2,-262
2021/2/10,21:00,3802,0,3263,709,,62,0,0,75,0,0,-306
2021/2/10,22:00,3767,0,3193,597,,61,0,0,83,0,0,-167
2021/2/10,23:00,3817,0,3218,458,,62,0,0,92,0,0,-13
2021/2/11,0:00,3757,0,3247,442,,62,0,0,90,0,0,-84
2021/2/11,1:00,3866,0,3271,506,,61,0,0,85,0,0,-57
2021/2/11,2:00,4020,0,3358,578,,62,0,0,75,0,0,-52
2021/2/11,3:00,4103,0,3455,627,,62,0,0,73,0,0,-113
2021/2/11,4:00,4009,0,3495,568,,61,0,0,59,0,0,-174
2021/2/11,5:00,3863,0,3523,510,,62,0,0,41,0,0,-273
2021/2/11,6:00,3753,0,3501,536,,61,1,0,11,0,0,-356
2021/2/11,7:00,3749,0,3548,526,,62,51,0,6,0,0,-444
2021/2/11,8:00,3878,0,3365,509,,61,201,0,6,0,0,-263
2021/2/11,9:00,3935,0,3349,535,,61,305,0,4,0,0,-319
2021/2/11,10:00,3810,0,3220,392,,62,408,0,3,0,0,-274
2021/2/11,11:00,3722,0,3118,359,,61,568,0,4,0,0,-387
2021/2/11,12:00,3508,0,3098,390,,62,580,0,4,0,0,-627
2021/2/11,13:00,3494,0,3044,386,,61,587,0,2,0,0,-586
2021/2/11,14:00,3442,0,2923,393,,62,532,0,2,0,0,-470
2021/2/11,15:00,3393,0,3160,410,,62,331,0,4,0,0,-574
2021/2/11,16:00,3493,0,3302,482,,61,116,0,2,0,0,-470
2021/2/11,17:00,3691,0,3401,700,,61,8,0,5,0,0,-484
2021/2/11,18:00,3836,0,3437,729,,62,0,0,6,0,0,-399
2021/2/11,19:00,3776,0,3352,767,,61,0,0,3,0,0,-406
2021/2/11,20:00,3733,0,3360,764,,62,0,0,5,0,0,-458
2021/2/11,21:00,3602,0,3347,584,,61,0,0,8,0,0,-398
2021/2/11,22:00,3596,0,3288,467,,62,0,0,12,0,0,-233
2021/2/11,23:00,3668,0,3348,454,,62,0,0,11,0,0,-207
2021/2/12,0:00,3678,0,3304,394,,62,0,0,12,0,0,-93
2021/2/12,1:00,3785,0,3279,421,,61,0,0,12,0,0,12
2021/2/12,2:00,3990,0,3328,525,,61,0,0,17,0,0,60
2021/2/12,3:00,4075,0,3352,625,,62,0,0,20,0,0,17
2021/2/12,4:00,4059,0,3353,636,,62,0,0,20,0,0,-12
2021/2/12,5:00,3975,0,3401,684,,61,0,0,24,0,0,-194
2021/2/12,6:00,4042,0,3592,716,,62,1,0,25,0,1,-354
2021/2/12,7:00,4077,0,3575,812,,61,44,0,25,0,60,-499
2021/2/12,8:00,4282,0,3573,806,,62,164,0,18,0,0,-341
2021/2/12,9:00,4397,0,3503,642,,61,314,0,20,0,0,-142
2021/2/12,10:00,4256,0,3252,528,,61,420,0,22,0,0,-26
2021/2/12,11:00,4181,0,3059,483,,61,489,0,23,0,0,66
2021/2/12,12:00,3880,0,2899,403,,62,552,0,17,0,0,-53
2021/2/12,13:00,3926,0,2937,479,,61,530,0,8,0,0,-88
2021/2/12,14:00,3859,0,2995,436,,61,439,0,5,0,0,-78
2021/2/12,15:00,3768,0,3068,517,,62,270,0,8,0,0,-157
2021/2/12,16:00,3811,0,3259,735,,62,107,0,13,0,0,-365
2021/2/12,17:00,3852,0,3292,940,,61,8,0,26,0,157,-632
2021/2/12,18:00,3891,0,3291,979,,61,0,0,25,0,161,-628
2021/2/12,19:00,3782,0,3292,957,,61,0,0,23,0,161,-712
2021/2/12,20:00,3681,0,3263,746,,62,0,0,31,0,92,-512
2021/2/12,21:00,3594,0,3344,632,,62,0,0,28,0,0,-472
2021/2/12,22:00,3551,0,3340,487,,61,0,0,17,0,0,-354
2021/2/12,23:00,3583,0,3221,447,,62,0,0,15,0,0,-162
2021/2/13,0:00,3530,0,3144,373,,62,0,0,19,0,0,-67
2021/2/13,1:00,3622,0,3038,388,,61,0,0,19,0,0,116
2021/2/13,2:00,3822,0,3095,397,,62,0,0,13,0,0,256
2021/2/13,3:00,3892,0,3125,448,,62,0,0,5,0,0,252
2021/2/13,4:00,3831,0,3129,435,,62,0,0,10,0,0,195
2021/2/13,5:00,3645,0,3103,399,,61,0,0,19,0,0,62
2021/2/13,6:00,3506,0,3110,550,,62,2,0,24,0,0,-242
2021/2/13,7:00,3429,0,3133,723,,62,68,0,22,0,0,-578
2021/2/13,8:00,3420,0,2992,612,,61,246,0,10,0,0,-500
2021/2/13,9:00,3373,0,2881,533,,61,471,0,8,0,0,-580
2021/2/13,10:00,3203,0,2689,425,,61,645,0,16,0,0,-633
2021/2/13,11:00,3096,0,2565,365,,61,732,0,24,0,0,-652
2021/2/13,12:00,2958,0,2340,348,,61,749,0,25,0,0,-565
2021/2/13,13:00,2926,0,2678,396,,62,686,0,24,0,0,-920
2021/2/13,14:00,2842,0,2775,401,,60,523,0,19,0,0,-936
2021/2/13,15:00,2823,0,2745,475,,62,370,0,15,0,0,-843
2021/2/13,16:00,2862,0,2813,597,,61,152,0,14,0,0,-775
2021/2/13,17:00,2993,0,2870,815,,61,15,0,15,0,0,-784
2021/2/13,18:00,3141,0,2876,853,,62,0,0,13,0,0,-663
2021/2/13,19:00,3104,0,2866,835,,60,0,0,16,0,0,-674
2021/2/13,20:00,3046,0,2852,604,,61,0,0,20,0,0,-491
2021/2/13,21:00,2959,0,2874,489,,62,0,0,21,0,0,-487
2021/2/13,22:00,2899,0,2865,497,,62,0,0,19,0,0,-543
2021/2/13,23:00,2926,0,2903,499,,61,0,0,23,0,0,-560
2021/2/14,0:00,2888,0,2954,470,,62,0,0,20,0,0,-617
2021/2/14,1:00,3013,0,3049,445,,62,0,0,21,0,0,-563
2021/2/14,2:00,3216,0,3056,529,,62,0,0,31,0,0,-462
2021/2/14,3:00,3373,0,2966,630,,61,0,0,44,0,0,-327
2021/2/14,4:00,3380,0,2984,648,,62,0,0,38,0,0,-352
2021/2/14,5:00,3218,0,2998,643,,62,0,0,36,0,0,-520
2021/2/14,6:00,3009,0,3116,619,,62,2,0,35,0,0,-825
2021/2/14,7:00,2860,0,2983,623,,61,81,0,35,0,0,-922
2021/2/14,8:00,2799,0,2678,459,,62,287,0,30,0,0,-716
2021/2/14,9:00,2790,0,2264,512,,62,509,0,19,0,0,-576
2021/2/14,10:00,2708,0,1877,518,,60,675,0,17,0,0,-440
2021/2/14,11:00,2663,0,1906,486,,62,760,0,20,0,-120,-450
2021/2/14,12:00,2627,0,1976,476,,61,746,0,26,0,-62,-595
2021/2/14,13:00,2595,0,1998,458,,62,604,0,27,0,0,-553
2021/2/14,14:00,2533,0,1955,451,,60,499,0,18,0,0,-451
2021/2/14,15:00,2519,0,2237,477,,62,302,0,18,0,0,-576
2021/2/14,16:00,2624,0,2502,523,,61,99,0,13,0,0,-573
2021/2/14,17:00,2814,0,2790,662,,62,10,0,13,0,0,-722
2021/2/14,18:00,2962,0,2866,781,,61,1,0,18,0,0,-765
2021/2/14,19:00,2920,0,2841,910,,61,0,0,31,0,0,-924
2021/2/14,20:00,2848,0,2840,725,,61,0,0,43,0,0,-822
2021/2/14,21:00,2753,0,2854,558,,62,0,0,43,0,0,-763
2021/2/14,22:00,2678,0,2719,519,,61,0,0,36,0,0,-657
2021/2/14,23:00,2693,0,2681,504,,62,0,0,33,0,0,-587
2021/2/15,0:00,2713,0,2474,543,,62,0,0,27,0,0,-392
2021/2/15,1:00,2871,0,2543,597,,62,0,0,27,0,0,-358
2021/2/15,2:00,3133,0,2732,682,,60,0,0,26,0,0,-367
2021/2/15,3:00,3321,0,2809,737,,62,0,0,21,0,0,-308
2021/2/15,4:00,3366,0,2823,777,,62,0,0,5,0,0,-301
2021/2/15,5:00,3282,0,2768,770,,62,0,0,3,0,0,-321
2021/2/15,6:00,3236,0,2953,826,,62,0,0,3,0,0,-608
2021/2/15,7:00,3350,0,3062,881,,62,2,0,4,0,0,-661
2021/2/15,8:00,3759,0,3177,879,,62,9,0,10,0,86,-463
2021/2/15,9:00,3972,0,3133,936,,61,23,0,20,0,0,-201
2021/2/15,10:00,3995,0,3095,910,,60,31,0,15,0,0,-117
2021/2/15,11:00,3994,0,3058,949,,62,36,0,14,0,0,-124
2021/2/15,12:00,3790,0,3052,790,,60,34,0,9,0,0,-156
2021/2/15,13:00,3929,0,3089,776,,62,57,0,9,0,0,-62
2021/2/15,14:00,3911,0,3028,812,,60,78,0,1,0,0,-67
2021/2/15,15:00,3859,0,2971,814,,61,79,0,17,0,0,-84
2021/2/15,16:00,3881,0,3056,878,,60,23,0,39,0,0,-174
2021/2/15,17:00,3848,0,3214,950,,61,2,0,78,0,0,-458
2021/2/15,18:00,3806,0,3218,921,,60,0,0,115,0,0,-507
2021/2/15,19:00,3654,0,3050,951,,62,0,0,110,0,0,-519
2021/2/15,20:00,3519,0,2994,932,,61,0,0,81,0,0,-550
2021/2/15,21:00,3401,0,2969,906,,60,0,0,66,0,0,-601
2021/2/15,22:00,3383,0,2939,853,,61,0,0,85,0,0,-555
2021/2/15,23:00,3387,0,2934,889,,60,0,0,55,0,0,-551
2021/2/16,0:00,3345,0,2956,916,,61,0,0,54,0,0,-642
2021/2/16,1:00,3508,0,3012,848,,60,0,0,72,0,0,-483
2021/2/16,2:00,3749,0,3028,843,,60,0,0,82,0,0,-264
2021/2/16,3:00,3899,0,3147,827,,61,0,0,94,0,0,-230
2021/2/16,4:00,3926,0,3152,827,,61,1,0,93,0,0,-206
2021/2/16,5:00,3926,0,3172,831,,60,1,0,91,0,0,-229
2021/2/16,6:00,3966,0,3264,919,,60,1,0,89,0,0,-367
2021/2/16,7:00,3999,0,3368,939,,60,17,0,91,0,28,-504
