※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
DATE,TIME,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
2022/7/1,0:00,2968,0,2577,714,,68,0,0,9,0,0,-400
2022/7/1,1:00,2909,0,2518,743,,68,0,0,12,0,0,-431
2022/7/1,2:00,2957,0,2541,803,,69,0,0,18,0,0,-473
2022/7/1,3:00,3044,0,2603,749,,68,0,0,20,0,0,-396
2022/7/1,4:00,3019,0,2656,715,,68,3,0,18,0,0,-441
2022/7/1,5:00,3027,0,2669,703,,69,64,0,18,0,0,-495
2022/7/1,6:00,3135,0,2632,696,,68,241,0,9,0,0,-511
2022/7/1,7:00,3448,0,2601,823,,70,467,0,2,0,0,-515
2022/7/1,8:00,4054,0,2728,995,,74,700,0,3,0,0,-446
2022/7/1,9:00,4548,0,2879,1134,,77,886,0,4,0,0,-432
2022/7/1,10:00,4725,0,2988,1006,,86,1001,0,4,0,0,-360
2022/7/1,11:00,4802,0,2967,1040,,91,1048,0,4,0,0,-347
2022/7/1,12:00,4667,0,2940,899,,92,1053,0,4,0,0,-320
2022/7/1,13:00,4783,0,3004,1000,,92,1008,0,4,0,0,-324
2022/7/1,14:00,4792,0,2928,1123,,99,900,0,3,0,0,-260
2022/7/1,15:00,4704,0,2981,1209,,110,715,0,2,0,0,-312
2022/7/1,16:00,4615,0,3049,1197,,115,482,0,1,0,3,-231
2022/7/1,17:00,4341,0,2981,1199,,117,245,0,0,0,98,-298
2022/7/1,18:00,4090,0,2934,1187,,117,74,0,0,0,98,-319
2022/7/1,19:00,3841,0,2868,1133,,116,3,0,0,0,97,-376
2022/7/1,20:00,3663,0,2915,1071,,117,0,0,1,0,97,-539
2022/7/1,21:00,3466,0,2752,984,,116,0,0,1,0,11,-397
2022/7/1,22:00,3303,0,2596,946,,118,0,0,0,0,0,-357
2022/7/1,23:00,3134,0,2536,857,,117,0,0,0,0,0,-377
2022/7/2,0:00,2924,0,2547,719,,117,0,0,0,0,0,-460
2022/7/2,1:00,2809,0,2531,649,,117,0,0,0,0,0,-489
2022/7/2,2:00,2862,0,2422,783,,118,0,0,1,0,0,-462
2022/7/2,3:00,2934,0,2380,855,,118,0,0,1,0,0,-419
2022/7/2,4:00,2896,0,2411,757,,118,3,0,1,0,0,-393
2022/7/2,5:00,2853,0,2416,680,,118,64,0,0,0,0,-425
2022/7/2,6:00,2857,0,2429,635,,117,246,0,0,0,0,-570
2022/7/2,7:00,3015,0,2295,645,,117,478,0,0,0,0,-519
2022/7/2,8:00,3354,0,2195,708,,116,711,0,0,0,0,-375
2022/7/2,9:00,3704,0,2384,833,,116,895,0,0,0,0,-525
2022/7/2,10:00,3858,0,2423,885,,115,1006,0,0,0,0,-571
2022/7/2,11:00,3943,0,2438,792,,116,1052,0,2,0,0,-458
2022/7/2,12:00,3922,0,2453,735,,116,1054,0,3,0,0,-439
2022/7/2,13:00,3950,0,2453,807,,116,1006,0,2,0,0,-434
2022/7/2,14:00,3950,0,2458,867,,115,884,0,3,0,0,-377
2022/7/2,15:00,3901,0,2474,907,,117,692,0,3,0,0,-291
2022/7/2,16:00,3858,0,2542,1037,,115,460,0,3,0,0,-300
2022/7/2,17:00,3721,0,2549,1110,,116,221,0,8,0,2,-285
2022/7/2,18:00,3596,0,2547,1169,,116,68,0,11,0,97,-412
2022/7/2,19:00,3451,0,2593,1089,,117,3,0,12,0,97,-460
2022/7/2,20:00,3297,0,2613,1020,,117,0,0,17,0,6,-476
2022/7/2,21:00,3119,0,2541,940,,116,0,0,27,0,0,-505
2022/7/2,22:00,2979,0,2505,808,,118,0,0,34,0,0,-486
2022/7/2,23:00,2829,0,2445,762,,117,0,0,29,0,0,-524
2022/7/3,0:00,2643,0,2415,736,,117,0,0,22,0,0,-647
2022/7/3,1:00,2553,0,2415,735,,117,0,0,11,0,0,-725
2022/7/3,2:00,2623,0,2390,769,,118,0,0,9,0,0,-664
2022/7/3,3:00,2724,0,2381,797,,118,0,0,7,0,0,-580
2022/7/3,4:00,2701,0,2376,749,,117,3,0,7,0,0,-551
2022/7/3,5:00,2657,0,2329,822,,117,49,0,13,0,0,-674
2022/7/3,6:00,2610,0,2083,858,,117,141,0,5,0,0,-594
2022/7/3,7:00,2711,0,1937,844,,117,195,0,4,0,0,-386
2022/7/3,8:00,2886,0,1963,816,,116,230,0,10,0,0,-249
2022/7/3,9:00,3093,0,2247,729,,117,199,0,11,0,0,-210
2022/7/3,10:00,3105,0,2122,682,,116,305,0,21,0,0,-142
2022/7/3,11:00,3139,0,1825,680,,117,602,0,18,0,0,-103
2022/7/3,12:00,3213,0,2005,767,,117,623,0,16,0,0,-315
2022/7/3,13:00,3204,0,2253,882,,115,493,0,18,0,0,-557
2022/7/3,14:00,3182,0,2363,866,,116,418,0,18,0,0,-600
2022/7/3,15:00,3189,0,2310,899,,116,326,0,16,0,0,-478
2022/7/3,16:00,3164,0,2440,1070,,117,126,0,12,0,0,-600
2022/7/3,17:00,3152,0,2418,1105,,117,45,0,13,0,0,-546
2022/7/3,18:00,3132,0,2290,1142,,117,23,0,18,0,0,-458
2022/7/3,19:00,3068,0,2325,1132,,117,2,0,13,0,0,-521
2022/7/3,20:00,2959,0,2338,1066,,118,0,0,16,0,0,-578
2022/7/3,21:00,2827,0,2317,886,,117,0,0,15,0,0,-508
2022/7/3,22:00,2701,0,2344,870,,117,0,0,17,0,0,-647
2022/7/3,23:00,2621,0,2240,843,,117,0,0,17,0,0,-597
2022/7/4,0:00,2489,0,2210,805,,117,0,0,16,0,0,-659
2022/7/4,1:00,2468,0,2189,772,,117,0,0,15,0,0,-626
2022/7/4,2:00,2558,0,2217,815,,118,0,0,9,0,0,-601
2022/7/4,3:00,2686,0,2245,901,,118,0,0,8,0,0,-586
2022/7/4,4:00,2716,0,2304,923,,118,3,0,10,0,0,-641
2022/7/4,5:00,2718,0,2366,925,,117,38,0,18,0,0,-745
2022/7/4,6:00,2752,0,2436,850,,118,91,0,21,0,0,-764
2022/7/4,7:00,3050,0,2519,845,,117,193,0,13,0,0,-636
2022/7/4,8:00,3622,0,2706,931,,117,332,0,11,0,0,-474
2022/7/4,9:00,4086,0,2906,1141,,116,391,0,7,0,0,-476
2022/7/4,10:00,4177,0,2945,945,,116,426,0,8,0,0,-263
2022/7/4,11:00,4271,0,2973,888,,116,460,0,10,0,0,-175
2022/7/4,12:00,4086,0,2948,805,,117,542,0,10,0,0,-334
2022/7/4,13:00,4259,0,2890,802,,116,583,0,9,0,0,-141
2022/7/4,14:00,4334,0,2937,934,,116,567,0,10,0,0,-230
2022/7/4,15:00,4302,0,2767,1113,,115,551,0,7,0,1,-251
2022/7/4,16:00,4271,0,2853,1277,,117,325,0,5,0,50,-355
2022/7/4,17:00,4014,0,2763,1199,,116,157,0,5,0,97,-324
2022/7/4,18:00,3861,0,2651,1294,,116,55,0,4,0,98,-357
2022/7/4,19:00,3683,0,2632,1189,,117,2,0,10,0,4,-271
2022/7/4,20:00,3510,0,2651,1084,,117,0,0,12,0,0,-353
2022/7/4,21:00,3379,0,2663,888,,117,0,0,10,0,0,-299
2022/7/4,22:00,3208,0,2537,852,,117,0,0,8,0,0,-306
2022/7/4,23:00,3071,0,2513,884,,117,0,0,9,0,0,-453
2022/7/5,0:00,2875,0,2370,899,,117,0,0,10,0,0,-521
2022/7/5,1:00,2813,0,2388,823,,117,0,0,10,0,0,-524
2022/7/5,2:00,2899,0,2350,879,,118,0,0,10,0,0,-457
2022/7/5,3:00,2983,0,2298,998,,118,0,0,8,0,0,-439
2022/7/5,4:00,3015,0,2302,1121,,119,1,0,5,0,0,-534
2022/7/5,5:00,2979,0,2306,1074,,117,40,0,9,0,0,-567
2022/7/5,6:00,3013,0,2310,1058,,117,133,0,16,0,0,-621
2022/7/5,7:00,3261,0,2418,890,,117,274,0,8,0,0,-445
2022/7/5,8:00,3800,0,2673,934,,117,432,0,4,0,0,-360
2022/7/5,9:00,4167,0,2713,1027,,116,557,0,3,0,0,-249
2022/7/5,10:00,4295,0,2741,1094,,116,648,0,2,0,0,-307
2022/7/5,11:00,4420,0,2795,1155,,115,634,0,3,0,0,-283
2022/7/5,12:00,4323,0,2846,1116,,116,631,0,3,0,0,-389
2022/7/5,13:00,4508,0,2951,1093,,115,645,0,3,0,0,-299
2022/7/5,14:00,4470,0,3005,1099,,116,566,0,6,0,0,-322
2022/7/5,15:00,4362,0,3037,1322,,116,389,0,7,0,0,-509
2022/7/5,16:00,4359,0,3009,1348,,116,306,0,10,0,1,-431
2022/7/5,17:00,4114,0,2889,1307,,116,158,0,13,0,50,-417
2022/7/5,18:00,3966,0,2943,1317,,117,54,0,13,0,49,-528
2022/7/5,19:00,3810,0,2886,1284,,117,1,0,17,0,0,-495
2022/7/5,20:00,3627,0,2856,1142,,117,0,0,19,0,0,-507
2022/7/5,21:00,3486,0,2695,1071,,117,0,0,18,0,0,-415
2022/7/5,22:00,3320,0,2592,1007,,117,0,0,20,0,0,-416
2022/7/5,23:00,3160,0,2483,992,,117,0,0,15,0,0,-447
2022/7/6,0:00,2980,0,2495,918,,117,0,0,10,0,0,-561
2022/7/6,1:00,2900,0,2460,909,,117,0,0,7,0,0,-594
2022/7/6,2:00,2967,0,2372,975,,117,0,0,7,0,0,-504
2022/7/6,3:00,3071,0,2328,1111,,118,0,0,5,0,0,-491
2022/7/6,4:00,3086,0,2335,1039,,118,2,0,8,0,0,-416
