※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
DATE,TIME,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh,MWh
2023/4/1,0:00,2600,0,1162,1301,,113,0,0,8,0,0,16
2023/4/1,1:00,2675,0,1142,1398,,111,0,0,12,0,0,12
2023/4/1,2:00,2867,0,1301,1458,,112,0,0,10,0,0,-14
2023/4/1,3:00,3027,0,1414,1483,,111,0,0,7,0,0,13
2023/4/1,4:00,3067,0,1339,1638,,111,0,0,11,0,0,-31
2023/4/1,5:00,2978,0,1213,1640,,112,3,0,19,0,0,-7
2023/4/1,6:00,2784,0,1123,1326,,111,78,0,19,0,0,128
2023/4/1,7:00,2619,0,997,1170,,111,287,0,18,0,0,37
2023/4/1,8:00,2653,0,878,1190,,111,559,0,18,0,0,-102
2023/4/1,9:00,2652,0,724,1088,,112,818,0,20,0,0,-109
2023/4/1,10:00,2645,0,620,985,,110,1007,0,14,0,0,-91
2023/4/1,11:00,2641,0,549,987,,110,1088,0,19,0,0,-111
2023/4/1,12:00,2566,0,548,1025,,110,1090,0,24,0,-120,-110
2023/4/1,13:00,2539,0,553,1037,,110,1027,0,35,0,-123,-99
2023/4/1,14:00,2481,0,572,1001,,110,879,0,42,0,0,-122
2023/4/1,15:00,2466,0,634,1123,,111,654,0,39,0,0,-93
2023/4/1,16:00,2501,0,730,1367,,110,367,0,31,0,0,-103
2023/4/1,17:00,2581,0,820,1549,,110,109,0,31,0,42,-79
2023/4/1,18:00,2683,0,925,1568,,110,4,0,35,0,79,-38
2023/4/1,19:00,2691,0,1065,1626,,110,0,0,42,0,45,-196
2023/4/1,20:00,2641,0,1060,1429,,110,0,0,48,0,0,-6
2023/4/1,21:00,2555,0,1100,1350,,111,0,0,41,0,0,-47
