※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
2020/4/2,14:00,3674,0,1614,1633,,64,470,0,31,0,0,-138
2020/4/2,15:00,3659,0,1988,1677,,64,256,0,28,0,0,-354
2020/4/2,16:00,3635,0,2495,1712,,66,128,0,26,0,0,-791
2020/4/2,17:00,3559,0,2630,1776,,64,76,0,32,0,3,-1022
2020/4/2,18:00,3621,0,2627,1807,,66,3,0,25,0,99,-1006
2020/4/2,19:00,3585,0,2657,1766,,65,0,0,15,0,50,-967
2020/4/2,20:00,3491,0,2632,1709,,66,0,0,15,0,1,-931
2020/4/2,21:00,3436,0,2494,1734,,66,0,0,13,0,0,-872
2020/4/2,22:00,3353,0,2316,1646,,64,0,0,17,0,0,-690
2020/4/2,23:00,3320,0,2231,1596,,65,0,0,24,0,0,-595
2020/4/3,0:00,3241,0,2095,1572,,65,0,0,18,0,0,-508
2020/4/3,1:00,3354,0,2316,1574,,65,0,0,14,0,0,-614
2020/4/3,2:00,3576,0,2558,1602,,64,0,0,14,0,0,-662
2020/4/3,3:00,3721,0,2723,1690,,65,0,0,16,0,0,-772
2020/4/3,4:00,3721,0,2821,1632,,65,0,0,28,0,0,-824
2020/4/3,5:00,3669,0,2826,1611,,65,4,0,38,0,0,-874
2020/4/3,6:00,3619,0,2788,1658,,65,86,0,35,0,0,-1012
2020/4/3,7:00,3465,0,2380,1571,,64,282,0,27,0,0,-858
2020/4/3,8:00,3607,0,2022,1567,,64,514,0,24,0,0,-584
2020/4/3,9:00,3682,0,1585,1530,,66,700,0,20,0,0,-218
2020/4/3,10:00,3630,0,1407,1474,,69,817,0,19,0,0,-156
2020/4/3,11:00,3587,0,1581,1440,,69,859,0,15,0,0,-378
2020/4/3,12:00,3359,0,1534,1353,,70,833,0,14,0,0,-445
2020/4/3,13:00,3467,0,1501,1346,,72,805,0,9,0,0,-265
2020/4/3,14:00,3391,0,1503,1340,,70,675,0,7,0,0,-204
2020/4/3,15:00,3325,0,1699,1384,,67,487,0,6,0,0,-317
2020/4/3,16:00,3307,0,2132,1493,,68,268,0,5,0,3,-660
2020/4/3,17:00,3226,0,2418,1452,,66,85,0,3,0,99,-897
2020/4/3,18:00,3327,0,2550,1675,,66,3,0,5,0,99,-1070
2020/4/3,19:00,3317,0,2633,1727,,66,0,0,4,0,99,-1213
2020/4/3,20:00,3237,0,2575,1749,,66,0,0,11,0,51,-1215
2020/4/3,21:00,3143,0,2474,1678,,65,0,0,14,0,0,-1088
2020/4/3,22:00,3134,0,2348,1571,,66,0,0,12,0,0,-863
2020/4/3,23:00,3067,0,2143,1492,,66,0,0,13,0,0,-647
2020/4/4,0:00,2989,0,1974,1317,,66,0,0,17,0,0,-385
2020/4/4,1:00,3087,0,2090,1471,,65,0,0,29,0,0,-567
2020/4/4,2:00,3280,0,2181,1563,,66,0,0,42,0,0,-571
2020/4/4,3:00,3425,0,2462,1587,,65,0,0,47,0,0,-736
2020/4/4,4:00,3433,0,2537,1566,,66,0,0,49,0,0,-784
2020/4/4,5:00,3279,0,2390,1504,,65,4,0,55,0,0,-739
2020/4/4,6:00,3045,0,2038,1500,,64,79,0,59,0,0,-695
2020/4/4,7:00,2810,0,1666,1315,,65,277,0,49,0,0,-563
2020/4/4,8:00,2746,0,1299,1216,,64,505,0,62,0,0,-399
2020/4/4,9:00,2768,0,1078,1144,,65,677,0,73,0,0,-269
2020/4/4,10:00,2751,0,950,1134,,64,787,0,82,0,0,-266
2020/4/4,11:00,2721,0,998,1081,,64,764,0,86,0,0,-272
2020/4/4,12:00,2666,0,1046,1019,,65,752,0,89,0,0,-304
2020/4/4,13:00,2652,0,1006,1001,,64,768,0,89,0,0,-276
2020/4/4,14:00,2595,0,985,1041,,65,684,0,91,0,0,-271
2020/4/4,15:00,2556,0,1194,1032,,65,433,0,80,0,0,-248
2020/4/4,16:00,2619,0,1683,1153,,63,161,0,96,0,0,-536
2020/4/4,17:00,2789,0,2162,1401,,65,26,0,96,0,0,-961
2020/4/4,18:00,2951,0,2288,1555,,64,1,0,84,0,0,-1042
2020/4/4,19:00,2911,0,2271,1577,,65,0,0,59,0,0,-1061
2020/4/4,20:00,2836,0,2329,1504,,64,0,0,33,0,0,-1093
2020/4/4,21:00,2742,0,2261,1501,,65,0,0,26,0,0,-1111
2020/4/4,22:00,2725,0,2173,1251,,65,0,0,13,0,0,-778
2020/4/4,23:00,2712,0,1916,1134,,65,0,0,9,0,0,-412
2020/4/5,0:00,2639,0,1847,1072,,64,0,0,7,0,0,-351
2020/4/5,1:00,2749,0,1956,1153,,66,0,0,12,0,0,-438
2020/4/5,2:00,2980,0,2008,1332,,65,0,0,10,0,0,-435
2020/4/5,3:00,3111,0,2081,1379,,66,0,0,4,0,0,-419
2020/4/5,4:00,3163,0,2131,1383,,66,0,0,2,0,0,-418
2020/4/5,5:00,2999,0,2079,1254,,64,1,0,3,0,0,-402
2020/4/5,6:00,2808,0,1893,1200,,66,26,0,16,0,0,-391
2020/4/5,7:00,2672,0,1741,1126,,64,126,0,24,0,0,-410
2020/4/5,8:00,2656,0,1513,1016,,65,370,0,36,0,0,-343
2020/4/5,9:00,2744,0,1421,996,,65,515,0,33,0,0,-286
2020/4/5,10:00,2712,0,1447,961,,65,466,0,48,0,0,-274
2020/4/5,11:00,2774,0,1508,958,,64,467,0,45,0,0,-269
2020/4/5,12:00,2778,0,1546,927,,65,464,0,48,0,0,-272
2020/4/5,13:00,2719,0,1523,955,,64,407,0,54,0,0,-285
2020/4/5,14:00,2679,0,1587,979,,66,261,0,57,0,0,-271
2020/4/5,15:00,2706,0,1739,1037,,64,108,0,60,0,0,-303
2020/4/5,16:00,2808,0,2033,1137,,65,63,0,63,0,0,-553
2020/4/5,17:00,3035,0,2269,1268,,65,12,0,62,0,0,-641
2020/4/5,18:00,3126,0,2384,1306,,64,0,0,64,0,0,-693
2020/4/5,19:00,3088,0,2305,1386,,66,0,0,65,0,0,-733
2020/4/5,20:00,2996,0,2250,1356,,65,0,0,67,0,0,-743
2020/4/5,21:00,2862,0,2232,1253,,66,0,0,69,0,0,-758
2020/4/5,22:00,2786,0,2212,1164,,65,0,0,64,0,0,-719
2020/4/5,23:00,2762,0,2114,967,,64,0,0,64,0,0,-447
2020/4/6,0:00,2705,0,2140,1028,,66,0,0,72,0,0,-600
2020/4/6,1:00,2843,0,2316,1111,,66,0,0,60,0,0,-709
2020/4/6,2:00,3083,0,2438,1246,,65,0,0,76,0,0,-742
2020/4/6,3:00,3232,0,2565,1401,,66,0,0,82,0,0,-882
2020/4/6,4:00,3320,0,2697,1340,,66,0,0,75,0,0,-857
2020/4/6,5:00,3309,0,2707,1397,,66,1,0,62,0,0,-924
2020/4/6,6:00,3305,0,2717,1479,,65,27,0,73,0,0,-1056
2020/4/6,7:00,3252,0,2697,1085,,64,184,0,63,0,0,-842
2020/4/6,8:00,3508,0,2631,1083,,65,349,0,51,0,0,-672
2020/4/6,9:00,3730,0,2484,1098,,64,374,0,48,0,0,-338
2020/4/6,10:00,3704,0,2314,1007,,64,418,0,46,0,0,-145
2020/4/6,11:00,3719,0,2337,987,,65,436,0,46,0,0,-153
2020/4/6,12:00,3485,0,2253,890,,64,438,0,47,0,0,-207
2020/4/6,13:00,3601,0,2205,942,,65,495,0,43,0,0,-150
2020/4/6,14:00,3574,0,2209,1017,,64,448,0,49,0,0,-214
2020/4/6,15:00,3491,0,2398,1127,,64,338,0,47,0,0,-482
2020/4/6,16:00,3486,0,2667,1255,,65,204,0,39,0,0,-744
2020/4/6,17:00,3452,0,2770,1381,,64,71,0,27,0,0,-862
2020/4/6,18:00,3537,0,2874,1419,,66,4,0,19,0,0,-844
2020/4/6,19:00,3491,0,2870,1438,,64,0,0,14,0,0,-895
2020/4/6,20:00,3372,0,2844,1360,,64,0,0,8,0,0,-904
2020/4/6,21:00,3287,0,2713,1294,,66,0,0,6,0,0,-791
2020/4/6,22:00,3231,0,2597,1147,,66,0,0,5,0,0,-583
2020/4/6,23:00,3204,0,2537,1025,,66,0,0,7,0,0,-431
2020/4/7,0:00,3155,0,2527,900,,65,0,0,7,0,0,-344
2020/4/7,1:00,3276,0,2640,896,,66,0,0,6,0,0,-331
2020/4/7,2:00,3496,0,2786,999,,66,0,0,11,0,0,-366
2020/4/7,3:00,3651,0,2919,1220,,65,0,0,15,0,0,-568
2020/4/7,4:00,3656,0,2917,1277,,66,0,0,17,0,0,-620
2020/4/7,5:00,3613,0,2897,1265,,65,7,0,17,0,0,-637
2020/4/7,6:00,3559,0,2866,1216,,66,83,0,16,0,0,-688
2020/4/7,7:00,3443,0,2765,1026,,65,269,0,9,0,0,-691
2020/4/7,8:00,3543,0,2475,974,,65,536,0,7,0,0,-514
2020/4/7,9:00,3610,0,2184,889,,64,714,0,5,0,0,-245
2020/4/7,10:00,3578,0,2036,828,,65,788,0,6,0,0,-145
2020/4/7,11:00,3570,0,2008,821,,64,805,0,9,0,0,-137
2020/4/7,12:00,3329,0,1869,804,,65,787,0,9,0,0,-205
2020/4/7,13:00,3440,0,1929,805,,66,798,0,14,0,0,-172
2020/4/7,14:00,3398,0,1960,879,,66,737,0,17,0,0,-262
2020/4/7,15:00,3324,0,2278,950,,64,558,0,13,0,0,-539
2020/4/7,16:00,3320,0,2621,1035,,65,324,0,8,0,0,-733
2020/4/7,17:00,3270,0,2758,1243,,66,101,0,5,0,0,-903
2020/4/7,18:00,3357,0,2777,1372,,66,5,0,8,0,0,-871
2020/4/7,19:00,3356,0,2744,1446,,66,0,0,13,0,0,-914
2020/4/7,20:00,3287,0,2677,1463,,66,0,0,14,0,0,-933
2020/4/7,21:00,3193,0,2633,1296,,66,0,0,16,0,0,-817
2020/4/7,22:00,3151,0,2545,1166,,64,0,0,17,0,0,-641
2020/4/7,23:00,3123,0,2536,994,,66,0,0,18,0,0,-490
2020/4/8,0:00,3058,0,2518,849,,66,0,0,16,0,0,-390
2020/4/8,1:00,3165,0,2539,910,,66,0,0,13,0,0,-362
2020/4/8,2:00,3393,0,2604,1072,,66,0,0,11,0,0,-360
2020/4/8,3:00,3529,0,2696,1166,,65,0,0,9,0,0,-407
2020/4/8,4:00,3565,0,2707,1187,,66,0,0,7,0,0,-401
2020/4/8,5:00,3527,0,2641,1253,,65,6,0,4,0,0,-442
2020/4/8,6:00,3458,0,2608,1107,,65,84,0,4,0,0,-410
2020/4/8,7:00,3312,0,2409,945,,65,235,0,5,0,0,-348
2020/4/8,8:00,3455,0,2342,930,,65,419,0,6,0,0,-306
2020/4/8,9:00,3561,0,2265,888,,64,527,0,3,0,0,-185
2020/4/8,10:00,3503,0,2156,809,,64,687,0,4,0,0,-216
2020/4/8,11:00,3502,0,2109,778,,65,810,0,15,0,0,-277
2020/4/8,12:00,3279,0,1986,752,,65,804,0,26,0,0,-354
2020/4/8,13:00,3373,0,2106,772,,65,741,0,30,0,0,-340
2020/4/8,14:00,3372,0,2155,774,,66,602,0,42,0,0,-267
2020/4/8,15:00,3313,0,2195,860,,65,400,0,28,0,0,-235
2020/4/8,16:00,3341,0,2511,969,,65,193,0,32,0,0,-427
2020/4/8,17:00,3298,0,2721,1209,,66,42,0,28,0,0,-767
2020/4/8,18:00,3356,0,2769,1432,,66,2,0,10,0,0,-923
2020/4/8,19:00,3297,0,2740,1406,,66,1,0,14,0,0,-929
2020/4/8,20:00,3214,0,2665,1225,,65,0,0,28,0,0,-769
2020/4/8,21:00,3154,0,2636,1062,,66,0,0,25,0,0,-635
2020/4/8,22:00,3106,0,2569,1038,,65,0,0,9,0,0,-575
2020/4/8,23:00,3060,0,2501,893,,66,0,0,4,0,0,-403
2020/4/9,0:00,2964,0,2442,851,,64,0,0,0,0,0,-394
2020/4/9,1:00,3087,0,2592,904,,66,0,0,6,0,0,-481
2020/4/9,2:00,3296,0,2739,1053,,66,0,0,9,0,0,-571
2020/4/9,3:00,3494,0,2799,1219,,66,0,0,6,0,0,-595
2020/4/9,4:00,3537,0,2887,1245,,65,0,0,7,0,0,-666
2020/4/9,5:00,3476,0,2813,1271,,66,7,0,4,0,0,-683
2020/4/9,6:00,3363,0,2669,1261,,65,99,0,2,0,0,-734
2020/4/9,7:00,3188,0,2451,977,,65,307,0,1,0,0,-613
2020/4/9,8:00,3369,0,2146,905,,64,526,0,1,0,0,-272
2020/4/9,9:00,3511,0,2070,837,,65,698,0,2,0,0,-160
2020/4/9,10:00,3534,0,2044,779,,65,817,0,3,0,0,-174
2020/4/9,11:00,3520,0,2043,782,,64,860,0,6,0,0,-235
2020/4/9,12:00,3312,0,1874,765,,65,868,0,7,0,0,-267
2020/4/9,13:00,3431,0,2009,725,,66,818,0,7,0,0,-193
2020/4/9,14:00,3389,0,2075,716,,66,708,0,5,0,0,-180
2020/4/9,15:00,3329,0,2229,792,,65,521,0,4,0,0,-282
2020/4/9,16:00,3314,0,2558,950,,65,283,0,3,0,0,-545
2020/4/9,17:00,3287,0,2700,1163,,66,98,0,1,0,0,-741
2020/4/9,18:00,3389,0,2744,1305,,66,5,0,1,0,0,-731
2020/4/9,19:00,3366,0,2705,1325,,65,0,0,0,0,0,-728
2020/4/9,20:00,3291,0,2633,1205,,66,0,0,0,0,0,-613
2020/4/9,21:00,3198,0,2584,1062,,66,0,0,1,0,0,-515
2020/4/9,22:00,3169,0,2543,955,,66,0,0,6,0,0,-400
2020/4/9,23:00,3112,0,2490,842,,65,0,0,25,0,0,-309
2020/4/10,0:00,3049,0,2469,814,,65,0,0,30,0,0,-329
2020/4/10,1:00,3149,0,2604,829,,66,0,0,24,0,0,-374
2020/4/10,2:00,3352,0,2645,1027,,65,0,0,35,0,0,-419
2020/4/10,3:00,3501,0,2702,1168,,66,0,0,40,0,0,-475
2020/4/10,4:00,3543,0,2732,1155,,66,0,0,44,0,0,-454
2020/4/10,5:00,3474,0,2790,1096,,65,5,0,42,0,0,-523
2020/4/10,6:00,3404,0,2711,1097,,65,70,0,30,0,0,-569
2020/4/10,7:00,3292,0,2415,948,,65,247,0,29,0,0,-412
2020/4/10,8:00,3515,0,2336,926,,64,365,0,29,0,0,-205
2020/4/10,9:00,3693,0,2352,851,,65,493,0,27,0,0,-96
2020/4/10,10:00,3662,0,2307,735,,64,635,0,27,0,0,-106
2020/4/10,11:00,3658,0,2311,775,,64,586,0,27,0,0,-104
2020/4/10,12:00,3455,0,2229,712,,64,589,0,28,0,0,-167
2020/4/10,13:00,3534,0,2382,747,,66,420,0,15,0,0,-95
2020/4/10,14:00,3590,0,2424,738,,65,436,0,18,0,0,-91
2020/4/10,15:00,3523,0,2538,743,,64,327,0,10,0,0,-160
2020/4/10,16:00,3480,0,2516,891,,65,200,0,4,0,0,-196
2020/4/10,17:00,3439,0,2665,1039,,64,55,0,4,0,0,-388
2020/4/10,18:00,3507,0,2739,1127,,65,3,0,1,0,0,-428
2020/4/10,19:00,3452,0,2703,1165,,66,0,0,3,0,0,-485
2020/4/10,20:00,3341,0,2620,1184,,65,0,0,1,0,1,-529
2020/4/10,21:00,3220,0,2557,1092,,66,0,0,3,0,50,-548
2020/4/10,22:00,3165,0,2494,953,,63,0,0,3,0,2,-350
2020/4/10,23:00,3162,0,2515,899,,65,0,0,2,0,0,-319
2020/4/11,0:00,3069,0,2554,692,,64,0,0,2,0,0,-243
2020/4/11,1:00,3162,0,2636,726,,65,0,0,1,0,0,-265
2020/4/11,2:00,3340,0,2647,859,,64,0,0,2,0,0,-232
2020/4/11,3:00,3453,0,2642,1006,,64,0,0,1,0,0,-259
2020/4/11,4:00,3419,0,2545,1051,,66,0,0,2,0,0,-245
2020/4/11,5:00,3275,0,2545,950,,64,5,0,2,0,0,-292
2020/4/11,6:00,3088,0,2302,1005,,65,76,0,2,0,0,-361
2020/4/11,7:00,2891,0,2129,878,,65,212,0,0,0,0,-393
2020/4/11,8:00,2871,0,1892,696,,63,405,0,0,0,0,-186
2020/4/11,9:00,2923,0,1852,633,,65,497,0,0,0,0,-125
2020/4/11,10:00,2911,0,1714,654,,68,571,0,0,0,0,-96
2020/4/11,11:00,2859,0,1627,641,,70,648,0,1,0,0,-127
2020/4/11,12:00,2833,0,1541,684,,77,714,0,2,0,0,-185
2020/4/11,13:00,2735,0,1594,661,,77,648,0,3,0,0,-248
2020/4/11,14:00,2667,0,1567,683,,78,530,0,3,0,0,-194
2020/4/11,15:00,2686,0,1607,689,,77,437,0,3,0,0,-126
2020/4/11,16:00,2724,0,1771,766,,74,234,0,1,0,0,-123
2020/4/11,17:00,2837,0,2077,950,,73,78,0,1,0,0,-341
2020/4/11,18:00,2988,0,2146,1231,,73,4,0,0,0,0,-466
2020/4/11,19:00,2968,0,2143,1282,,72,0,0,0,0,0,-529
2020/4/11,20:00,2887,0,2218,1166,,72,0,0,1,0,0,-570
2020/4/11,21:00,2765,0,2329,966,,71,0,0,0,0,0,-601
2020/4/11,22:00,2758,0,2366,761,,72,0,0,0,0,0,-440
2020/4/11,23:00,2730,0,2324,741,,71,0,0,0,0,0,-406
2020/4/12,0:00,2677,0,2295,706,,72,0,0,1,0,0,-397
2020/4/12,1:00,2775,0,2351,692,,71,0,0,2,0,0,-342
2020/4/12,2:00,3022,0,2395,996,,72,0,0,3,0,0,-444
2020/4/12,3:00,3184,0,2392,1184,,72,0,0,4,0,0,-468
2020/4/12,4:00,3221,0,2392,1224,,71,0,0,5,0,0,-472
2020/4/12,5:00,3079,0,2391,1091,,72,10,0,8,0,0,-493
2020/4/12,6:00,2849,0,2383,846,,72,97,0,7,0,0,-557
2020/4/12,7:00,2606,0,2210,659,,72,265,0,4,0,0,-604
2020/4/12,8:00,2563,0,1982,687,,71,470,0,10,0,0,-657
2020/4/12,9:00,2612,0,1888,684,,72,558,0,13,0,0,-602
2020/4/12,10:00,2634,0,1898,618,,71,591,0,19,0,0,-562
2020/4/12,11:00,2656,0,1728,680,,72,582,0,28,0,0,-433
2020/4/12,12:00,2643,0,1754,758,,71,487,0,27,0,0,-454
2020/4/12,13:00,2623,0,1905,634,,72,363,0,26,0,0,-376
2020/4/12,14:00,2593,0,1964,599,,72,286,0,26,0,0,-354
2020/4/12,15:00,2613,0,2077,618,,71,192,0,31,0,0,-376
2020/4/12,16:00,2719,0,2245,800,,71,101,0,33,0,0,-531
2020/4/12,17:00,2893,0,2252,1065,,72,31,0,37,0,0,-563
2020/4/12,18:00,3034,0,2324,1182,,72,2,0,40,0,0,-586
2020/4/12,19:00,2983,0,2354,1158,,72,0,0,44,0,0,-645
2020/4/12,20:00,2893,0,2258,1154,,72,0,0,50,0,0,-641
2020/4/12,21:00,2787,0,2241,1015,,72,0,0,71,0,0,-613
2020/4/12,22:00,2688,0,2188,764,,72,0,0,84,0,0,-419
2020/4/12,23:00,2652,0,2217,640,,72,0,0,80,0,0,-357
2020/4/13,0:00,2612,0,2184,636,,72,0,0,85,0,0,-365
2020/4/13,1:00,2751,0,2285,654,,72,0,0,81,0,0,-341
2020/4/13,2:00,2984,0,2385,801,,72,0,0,86,0,0,-360
2020/4/13,3:00,3144,0,2481,845,,72,0,0,93,0,0,-347
2020/4/13,4:00,3198,0,2415,913,,72,0,0,97,0,51,-351
2020/4/13,5:00,3147,0,2364,953,,72,2,0,93,0,0,-337
2020/4/13,6:00,3106,0,2323,913,,72,15,0,96,0,0,-312
2020/4/13,7:00,3160,0,2438,821,,72,54,0,86,0,0,-310
2020/4/13,8:00,3600,0,2565,1083,,72,63,0,85,0,0,-268
2020/4/13,9:00,3796,0,2577,1053,,72,127,0,85,0,100,-218
2020/4/13,10:00,3852,0,2614,1074,,71,99,0,90,0,53,-148
2020/4/13,11:00,3864,0,2677,1019,,72,93,0,89,0,0,-86
2020/4/13,12:00,3677,0,2672,887,,72,75,0,84,0,0,-112
2020/4/13,13:00,3819,0,2785,910,,72,70,0,92,0,0,-110
2020/4/13,14:00,3815,0,2777,945,,71,68,0,95,0,0,-141
2020/4/13,15:00,3770,0,2664,1042,,72,59,0,89,0,0,-156
2020/4/13,16:00,3773,0,2672,1092,,72,29,0,87,0,52,-230
2020/4/13,17:00,3682,0,2656,1119,,72,8,0,92,0,99,-364
2020/4/13,18:00,3657,0,2650,1328,,71,1,0,86,0,100,-579
2020/4/13,19:00,3528,0,2645,1290,,72,0,0,83,0,100,-663
2020/4/13,20:00,3390,0,2595,1161,,71,0,0,86,0,100,-624
2020/4/13,21:00,3285,0,2549,1019,,72,0,0,88,0,52,-494
2020/4/13,22:00,3192,0,2446,882,,72,0,0,86,0,0,-294
2020/4/13,23:00,3138,0,2428,840,,72,0,0,83,0,0,-285
2020/4/14,0:00,3032,0,2499,891,,72,0,0,80,0,0,-510
2020/4/14,1:00,3149,0,2516,981,,72,0,0,73,0,0,-492
2020/4/14,2:00,3349,0,2565,1153,,72,0,0,68,0,0,-509
2020/4/14,3:00,3499,0,2621,1219,,71,0,0,61,0,100,-574
2020/4/14,4:00,3546,0,2625,1250,,72,0,0,50,0,101,-552
2020/4/14,5:00,3498,0,2627,1223,,72,7,0,39,0,1,-470
2020/4/14,6:00,3437,0,2621,1132,,72,61,0,19,0,0,-467
2020/4/14,7:00,3438,0,2653,1074,,71,84,0,15,0,0,-459
2020/4/14,8:00,3769,0,2779,932,,72,216,0,21,0,0,-251
2020/4/14,9:00,3945,0,2783,843,,72,322,0,23,0,0,-97
2020/4/14,10:00,3857,0,2502,817,,70,557,0,16,0,0,-105
2020/4/14,11:00,3801,0,2306,810,,72,722,0,15,0,0,-123
2020/4/14,12:00,3511,0,2121,756,,71,730,0,15,0,0,-181
2020/4/14,13:00,3609,0,2099,773,,72,790,0,15,0,0,-139
2020/4/14,14:00,3510,0,2059,766,,72,728,0,9,0,0,-124
2020/4/14,15:00,3448,0,2262,821,,71,556,0,6,0,0,-267
2020/4/14,16:00,3430,0,2522,961,,72,331,0,4,0,0,-460
2020/4/14,17:00,3360,0,2558,1215,,72,115,0,2,0,100,-702
2020/4/14,18:00,3449,0,2621,1401,,72,8,0,4,0,101,-759
2020/4/14,19:00,3435,0,2692,1422,,72,0,0,7,0,102,-860
2020/4/14,20:00,3357,0,2718,1305,,72,0,0,10,0,101,-849
2020/4/14,21:00,3289,0,2689,1209,,72,0,0,13,0,101,-795
2020/4/14,22:00,3203,0,2631,1021,,71,0,0,22,0,0,-542
2020/4/14,23:00,3163,0,2595,926,,72,0,0,24,0,0,-453
2020/4/15,0:00,3123,0,2568,845,,72,0,0,28,0,0,-390
2020/4/15,1:00,3249,0,2631,947,,71,0,0,34,0,0,-434
2020/4/15,2:00,3472,0,2687,1163,,72,0,0,38,0,0,-487
2020/4/15,3:00,3580,0,2723,1222,,72,0,0,39,0,50,-527
2020/4/15,4:00,3609,0,2695,1236,,72,0,0,41,0,99,-534
2020/4/15,5:00,3547,0,2660,1212,,72,12,0,44,0,0,-453
2020/4/15,6:00,3474,0,2697,1180,,72,122,0,41,0,0,-638
2020/4/15,7:00,3314,0,2603,1040,,71,303,0,32,0,0,-736
2020/4/15,8:00,3505,0,2464,928,,72,525,0,25,0,0,-509
2020/4/15,9:00,3588,0,2213,843,,71,700,0,22,0,0,-262
2020/4/15,10:00,3538,0,2013,729,,72,825,0,26,0,0,-127
2020/4/15,11:00,3530,0,1999,697,,71,880,0,24,0,0,-141
2020/4/15,12:00,3304,0,1853,699,,72,851,0,33,0,0,-204
2020/4/15,13:00,3393,0,1963,708,,71,758,0,38,0,0,-145
2020/4/15,14:00,3355,0,2036,745,,72,618,0,33,0,0,-149
2020/4/15,15:00,3271,0,2344,784,,71,456,0,29,0,0,-412
2020/4/15,16:00,3260,0,2575,912,,72,275,0,23,0,0,-596
2020/4/15,17:00,3190,0,2643,1105,,72,92,0,24,0,100,-845
2020/4/15,18:00,3257,0,2631,1184,,72,7,0,23,0,101,-762
2020/4/15,19:00,3224,0,2636,1233,,71,0,0,22,0,101,-839
2020/4/15,20:00,3140,0,2615,1226,,72,0,0,22,0,101,-896
2020/4/15,21:00,3063,0,2539,1145,,72,0,0,14,0,52,-760
