※データは速報値であり、推計値などが含まれます,,,,,,,,,,,,,
※データは過去にさかのぼり修正する場合があります,,,,,,,,,,,,,
※四捨五入の関係で合計が合わないことがあります,,,,,,,,,,,,,
※例えば、0:00の実績値は、0時00分から1時00分までの1時間平均値を示します,,,,,,,,,,,,,
,,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光実績,太陽光抑制量,風力実績,風力抑制量,揚水,連系線
2020/5/5,10:00,1988,0,770,1005,,38,607,0,1,0,0,-433
2020/5/5,11:00,2017,0,675,978,,38,700,0,2,0,0,-376
2020/5/5,12:00,2024,0,619,979,,37,764,0,5,0,0,-380
2020/5/5,13:00,1979,0,591,940,,37,753,0,4,0,0,-346
2020/5/5,14:00,1948,0,588,1009,,39,654,0,4,0,0,-347
2020/5/5,15:00,1927,0,675,1083,,38,491,0,6,0,0,-366
2020/5/5,16:00,1965,0,827,1137,,38,245,0,7,0,0,-289
2020/5/5,17:00,2070,0,1131,1154,,38,100,0,17,0,1,-371
2020/5/5,18:00,2163,0,1216,1251,,37,21,0,20,0,50,-432
2020/5/5,19:00,2161,0,1212,1358,,38,1,0,13,0,50,-510
2020/5/5,20:00,2085,0,1212,1351,,38,0,0,13,0,0,-529
2020/5/5,21:00,2021,0,1182,1228,,38,0,0,28,0,0,-455
2020/5/5,22:00,1952,0,1147,1084,,38,0,0,33,0,0,-350
2020/5/5,23:00,1921,0,1153,1088,,38,0,0,25,0,0,-383
2020/5/6,0:00,1896,0,1090,1051,,39,0,0,9,0,0,-292
2020/5/6,1:00,2004,0,1114,1056,,38,0,0,3,0,0,-208
2020/5/6,2:00,2227,0,1209,1156,,38,0,0,1,0,0,-177
2020/5/6,3:00,2387,0,1254,1296,,38,0,0,3,0,0,-204
2020/5/6,4:00,2363,0,1263,1268,,38,1,0,3,0,0,-210
2020/5/6,5:00,2213,0,1265,1180,,38,5,0,2,0,0,-277
2020/5/6,6:00,2022,0,1182,1109,,38,42,0,5,0,0,-354
2020/5/6,7:00,1982,0,1083,1040,,38,127,0,4,0,0,-310
2020/5/6,8:00,2112,0,1214,1053,,38,152,0,0,0,0,-345
2020/5/6,9:00,2228,0,1108,1092,,38,163,0,0,0,0,-173
2020/5/6,10:00,2239,0,1117,1055,,38,196,0,2,0,0,-169
2020/5/6,11:00,2288,0,1157,1024,,37,218,0,16,0,0,-164
2020/5/6,12:00,2232,0,1064,994,,38,340,0,26,0,0,-229
2020/5/6,13:00,2162,0,1036,1008,,38,323,0,29,0,0,-272
2020/5/6,14:00,2141,0,1084,1016,,38,317,0,22,0,0,-336
2020/5/6,15:00,2099,0,1157,968,,36,272,0,9,0,0,-343
2020/5/6,16:00,2144,0,1119,1104,,37,210,0,8,0,0,-333
2020/5/6,17:00,2227,0,1244,1171,,37,85,0,6,0,1,-317
2020/5/6,18:00,2311,0,1334,1269,,37,13,0,13,0,50,-404
2020/5/6,19:00,2307,0,1345,1308,,37,1,0,19,0,49,-450
2020/5/6,20:00,2218,0,1302,1338,,35,0,0,19,0,0,-476
2020/5/6,21:00,2133,0,1155,1366,,36,0,0,13,0,0,-437
2020/5/6,22:00,2081,0,1229,1167,,37,0,0,12,0,0,-363
2020/5/6,23:00,2036,0,1181,1107,,35,0,0,13,0,0,-300
2020/5/7,0:00,2019,0,1244,1055,,36,0,0,16,0,0,-332
2020/5/7,1:00,2115,0,1281,1119,,36,0,0,15,0,0,-336
2020/5/7,2:00,2366,0,1389,1216,,35,0,0,20,0,0,-294
2020/5/7,3:00,2533,0,1526,1350,,36,0,0,19,0,0,-399
2020/5/7,4:00,2549,0,1611,1286,,36,0,0,22,0,0,-406
2020/5/7,5:00,2458,0,1574,1146,,36,37,0,20,0,0,-356
2020/5/7,6:00,2344,0,1433,993,,35,196,0,14,0,0,-326
2020/5/7,7:00,2314,0,1246,913,,36,396,0,10,0,0,-289
2020/5/7,8:00,2562,0,1217,1018,,36,594,0,15,0,0,-318
2020/5/7,9:00,2756,0,1156,1046,,36,727,0,17,0,0,-227
2020/5/7,10:00,2811,0,1142,1017,,35,825,0,21,0,0,-229
2020/5/7,11:00,2862,0,1152,972,,36,903,0,29,0,0,-230
2020/5/7,12:00,2727,0,1093,928,,37,907,0,30,0,0,-266
2020/5/7,13:00,2827,0,1150,974,,36,875,0,26,0,0,-234
2020/5/7,14:00,2803,0,1148,1028,,36,773,0,27,0,0,-209
2020/5/7,15:00,2769,0,1185,1164,,36,595,0,29,0,0,-240
2020/5/7,16:00,2752,0,1534,1172,,35,322,0,30,0,0,-341
2020/5/7,17:00,2659,0,1737,1234,,36,121,0,28,0,53,-550
2020/5/7,18:00,2677,0,1762,1259,,37,19,0,25,0,99,-523
2020/5/7,19:00,2663,0,1717,1318,,36,0,0,16,0,99,-525
2020/5/7,20:00,2585,0,1756,1337,,36,0,0,17,0,1,-562
2020/5/7,21:00,2500,0,1874,1130,,36,0,0,25,0,0,-564
2020/5/7,22:00,2437,0,1814,984,,36,0,0,17,0,0,-415
2020/5/7,23:00,2360,0,1687,949,,36,0,0,4,0,0,-316
2020/5/8,0:00,2342,0,1651,915,,36,0,0,4,0,0,-264
2020/5/8,1:00,2433,0,1684,980,,36,0,0,7,0,0,-273
2020/5/8,2:00,2665,0,1760,1139,,35,0,0,9,0,0,-277
2020/5/8,3:00,2805,0,1763,1320,,37,0,0,15,0,0,-330
2020/5/8,4:00,2807,0,1764,1386,,37,0,0,19,0,0,-399
2020/5/8,5:00,2712,0,1699,1272,,36,25,0,25,0,0,-344
2020/5/8,6:00,2605,0,1640,1021,,35,188,0,17,0,0,-296
2020/5/8,7:00,2560,0,1419,967,,36,419,0,14,0,0,-296
2020/5/8,8:00,2761,0,1458,929,,36,634,0,10,0,0,-307
2020/5/8,9:00,2923,0,1423,892,,36,805,0,21,0,0,-254
2020/5/8,10:00,2944,0,1349,884,,35,890,0,20,0,0,-235
2020/5/8,11:00,2967,0,1346,896,,36,930,0,5,0,0,-247
2020/5/8,12:00,2806,0,1272,851,,37,921,0,1,0,0,-276
2020/5/8,13:00,2889,0,1354,905,,36,831,0,1,0,0,-237
2020/5/8,14:00,2875,0,1393,982,,37,686,0,0,0,0,-223
2020/5/8,15:00,2800,0,1409,1038,,36,546,0,0,0,0,-229
2020/5/8,16:00,2787,0,1552,1076,,37,363,0,0,0,0,-240
2020/5/8,17:00,2687,0,1605,1183,,37,160,0,1,0,0,-298
2020/5/8,18:00,2651,0,1692,1326,,37,24,0,4,0,49,-481
2020/5/8,19:00,2626,0,1662,1322,,36,0,0,11,0,99,-505
2020/5/8,20:00,2529,0,1620,1311,,37,0,0,18,0,1,-458
2020/5/8,21:00,2462,0,1656,1200,,37,0,0,19,0,0,-450
2020/5/8,22:00,2404,0,1659,971,,36,0,0,19,0,0,-281
2020/5/8,23:00,2368,0,1616,951,,35,0,0,33,0,0,-267
2020/5/9,0:00,2291,0,1557,927,,36,0,0,35,0,0,-264
2020/5/9,1:00,2389,0,1486,1100,,36,0,0,31,0,0,-263
2020/5/9,2:00,2594,0,1538,1242,,36,0,0,29,0,0,-251
2020/5/9,3:00,2734,0,1676,1256,,36,0,0,26,0,0,-261
2020/5/9,4:00,2695,0,1632,1255,,36,0,0,33,0,0,-261
2020/5/9,5:00,2551,0,1524,1199,,36,8,0,32,0,0,-248
2020/5/9,6:00,2328,0,1430,1026,,35,47,0,30,0,0,-240
2020/5/9,7:00,2297,0,1543,1031,,36,101,0,28,0,0,-442
2020/5/9,8:00,2383,0,1565,959,,36,219,0,27,0,0,-424
2020/5/9,9:00,2446,0,1535,891,,36,313,0,23,0,0,-351
2020/5/9,10:00,2464,0,1434,844,,36,264,0,24,0,0,-138
2020/5/9,11:00,2497,0,1470,838,,37,247,0,20,0,0,-114
2020/5/9,12:00,2447,0,1543,806,,36,253,0,12,0,0,-203
2020/5/9,13:00,2487,0,1688,830,,37,187,0,11,0,0,-265
2020/5/9,14:00,2473,0,1840,914,,36,128,0,13,0,0,-458
2020/5/9,15:00,2457,0,1911,1117,,36,83,0,13,0,0,-704
2020/5/9,16:00,2481,0,1900,1365,,37,47,0,21,0,0,-889
2020/5/9,17:00,2508,0,1887,1365,,37,34,0,18,0,0,-833
2020/5/9,18:00,2528,0,1875,1349,,36,7,0,15,0,0,-754
2020/5/9,19:00,2492,0,1876,1357,,37,0,0,17,0,0,-794
2020/5/9,20:00,2397,0,1805,1267,,36,0,0,30,0,0,-742
2020/5/9,21:00,2302,0,1712,1012,,35,0,0,42,0,0,-499
2020/5/9,22:00,2258,0,1423,903,,36,0,0,38,0,0,-142
2020/5/9,23:00,2224,0,1388,890,,36,0,0,42,0,0,-131
2020/5/10,0:00,2162,0,1492,890,,36,0,0,52,0,0,-308
2020/5/10,1:00,2257,0,1574,966,,36,0,0,57,0,0,-376
2020/5/10,2:00,2482,0,1599,1074,,35,0,0,57,0,0,-283
2020/5/10,3:00,2596,0,1678,1262,,36,0,0,53,0,0,-433
2020/5/10,4:00,2576,0,1630,1368,,36,1,0,51,0,0,-510
2020/5/10,5:00,2392,0,1445,1291,,36,4,0,55,0,0,-437
2020/5/10,6:00,2166,0,1420,1069,,36,24,0,49,0,0,-431
2020/5/10,7:00,2156,0,1424,1036,,36,62,0,50,0,0,-451
2020/5/10,8:00,2202,0,1375,1026,,36,117,0,56,0,0,-409
2020/5/10,9:00,2262,0,1228,988,,36,299,0,65,0,0,-354
2020/5/10,10:00,2298,0,1124,1005,,35,330,0,72,0,0,-268
2020/5/10,11:00,2318,0,1071,1002,,36,412,0,99,0,0,-302
2020/5/10,12:00,2352,0,1043,1015,,35,432,0,90,0,0,-263
2020/5/10,13:00,2305,0,1161,1065,,36,245,0,77,0,0,-279
2020/5/10,14:00,2248,0,1135,1099,,36,156,0,65,0,0,-243
2020/5/10,15:00,2263,0,1241,1087,,36,89,0,65,0,0,-255
2020/5/10,16:00,2302,0,1378,1166,,37,34,0,55,0,0,-368
2020/5/10,17:00,2425,0,1451,1265,,37,14,0,34,0,0,-374
2020/5/10,18:00,2462,0,1431,1451,,36,3,0,38,0,0,-497
2020/5/10,19:00,2412,0,1334,1483,,36,1,0,46,0,0,-488
2020/5/10,20:00,2339,0,1336,1445,,36,0,0,46,0,0,-524
2020/5/10,21:00,2233,0,1313,1305,,35,0,0,46,0,0,-467
2020/5/10,22:00,2152,0,1202,1210,,36,0,0,38,0,0,-335
2020/5/10,23:00,2132,0,1182,1169,,36,0,0,36,0,0,-290
2020/5/11,0:00,2120,0,1259,1180,,37,0,0,35,0,0,-391
2020/5/11,1:00,2223,0,1313,1176,,35,0,0,40,0,0,-341
2020/5/11,2:00,2453,0,1429,1330,,36,0,0,46,0,0,-389
2020/5/11,3:00,2584,0,1464,1486,,36,0,0,38,0,0,-439
2020/5/11,4:00,2601,0,1388,1489,,36,1,0,37,0,0,-349
2020/5/11,5:00,2481,0,1390,1422,,36,17,0,41,0,0,-425
2020/5/11,6:00,2392,0,1351,1193,,36,90,0,49,0,0,-326
2020/5/11,7:00,2501,0,1323,1117,,36,196,0,58,0,0,-229
2020/5/11,8:00,2829,0,1443,1195,,36,332,0,63,0,0,-240
2020/5/11,9:00,3037,0,1404,1159,,37,559,0,63,0,0,-184
2020/5/11,10:00,3147,0,1340,1114,,36,771,0,67,0,0,-181
2020/5/11,11:00,3163,0,1279,1098,,35,868,0,63,0,0,-180
2020/5/11,12:00,3019,0,1180,1061,,37,908,0,61,0,0,-227
2020/5/11,13:00,3134,0,1207,1141,,36,875,0,59,0,0,-183
2020/5/11,14:00,3115,0,1168,1268,,37,765,0,52,0,0,-175
2020/5/11,15:00,3063,0,1266,1327,,35,583,0,43,0,0,-191
2020/5/11,16:00,3032,0,1577,1301,,37,369,0,32,0,0,-284
2020/5/11,17:00,2885,0,1888,1274,,35,158,0,35,0,0,-505
2020/5/11,18:00,2816,0,1948,1377,,36,27,0,23,0,52,-645
2020/5/11,19:00,2792,0,1929,1402,,37,1,0,11,0,99,-686
2020/5/11,20:00,2686,0,1896,1451,,36,0,0,11,0,0,-708
2020/5/11,21:00,2605,0,1872,1331,,36,0,0,15,0,0,-649
2020/5/11,22:00,2548,0,1655,1218,,34,0,0,12,0,0,-371
2020/5/11,23:00,2487,0,1639,1105,,34,0,0,19,0,0,-309
2020/5/12,0:00,2426,0,1582,1090,,34,0,0,20,0,0,-299
2020/5/12,1:00,2510,0,1527,1242,,35,0,0,17,0,0,-311
2020/5/12,2:00,2751,0,1633,1397,,33,0,0,11,0,0,-323
2020/5/12,3:00,2906,0,1585,1581,,34,0,0,7,0,0,-302
2020/5/12,4:00,2889,0,1667,1482,,35,1,0,4,0,0,-300
2020/5/12,5:00,2756,0,1691,1276,,34,45,0,4,0,0,-294
2020/5/12,6:00,2655,0,1499,1191,,34,193,0,9,0,0,-271
2020/5/12,7:00,2659,0,1440,1019,,34,400,0,9,0,0,-242
2020/5/12,8:00,2950,0,1534,1013,,34,593,0,9,0,0,-234
2020/5/12,9:00,3202,0,1593,1030,,36,682,0,10,0,0,-148
2020/5/12,10:00,3230,0,1576,1020,,39,735,0,17,0,0,-158
2020/5/12,11:00,3274,0,1613,1028,,40,714,0,24,0,0,-144
2020/5/12,12:00,3092,0,1763,977,,42,488,0,22,0,0,-200
2020/5/12,13:00,3169,0,1664,965,,40,660,0,33,0,0,-192
2020/5/12,14:00,3198,0,1744,977,,41,588,0,24,0,0,-175
2020/5/12,15:00,3146,0,1827,1096,,41,349,0,23,0,0,-189
2020/5/12,16:00,3074,0,1865,1132,,41,262,0,14,0,0,-240
2020/5/12,17:00,2922,0,1757,1240,,41,157,0,10,0,1,-284
2020/5/12,18:00,2875,0,1613,1465,,40,26,0,12,0,50,-331
2020/5/12,19:00,2837,0,1600,1488,,42,0,0,14,0,50,-357
2020/5/12,20:00,2732,0,1641,1326,,41,0,0,17,0,50,-343
2020/5/12,21:00,2650,0,1772,1197,,42,0,0,14,0,0,-375
2020/5/12,22:00,2612,0,1816,1053,,41,0,0,11,0,0,-309
2020/5/12,23:00,2533,0,1827,997,,40,0,0,14,0,0,-345
2020/5/13,0:00,2494,0,1748,997,,40,0,0,15,0,0,-307
2020/5/13,1:00,2544,0,1807,1083,,41,0,0,23,0,0,-409
2020/5/13,2:00,2770,0,2060,1240,,40,0,0,34,0,0,-604
2020/5/13,3:00,2907,0,1964,1463,,41,0,0,41,0,0,-600
2020/5/13,4:00,2917,0,1984,1506,,42,1,0,55,0,0,-670
2020/5/13,5:00,2779,0,1982,1318,,40,21,0,64,0,0,-645
2020/5/13,6:00,2681,0,1942,1142,,40,76,0,51,0,0,-572
2020/5/13,7:00,2703,0,1809,967,,40,166,0,31,0,0,-310
2020/5/13,8:00,2977,0,1835,994,,41,371,0,29,0,0,-293
2020/5/13,9:00,3159,0,1597,988,,40,664,0,49,0,0,-179
2020/5/13,10:00,3205,0,1485,950,,40,791,0,55,0,0,-116
2020/5/13,11:00,3233,0,1524,907,,40,820,0,69,0,0,-127
2020/5/13,12:00,3077,0,1452,859,,42,838,0,74,0,0,-187
2020/5/13,13:00,3225,0,1626,882,,41,766,0,48,0,0,-138
2020/5/13,14:00,3172,0,1825,936,,41,666,0,26,0,0,-323
2020/5/13,15:00,3118,0,1984,1063,,42,594,0,14,0,0,-579
2020/5/13,16:00,3073,0,2047,1122,,41,388,0,11,0,0,-535
2020/5/13,17:00,2945,0,2118,1398,,41,169,0,8,0,1,-791
2020/5/13,18:00,2885,0,2193,1511,,41,31,0,12,0,50,-953
2020/5/13,19:00,2846,0,2202,1462,,41,0,0,19,0,99,-977
2020/5/13,20:00,2755,0,2240,1330,,42,0,0,24,0,51,-932
2020/5/13,21:00,2687,0,2242,1192,,41,0,0,26,0,0,-813
2020/5/13,22:00,2624,0,2140,1025,,42,0,0,29,0,0,-612
2020/5/13,23:00,2568,0,1958,955,,42,0,0,33,0,0,-419
2020/5/14,0:00,2497,0,1914,936,,42,0,0,32,0,0,-427
2020/5/14,1:00,2579,0,1935,1096,,41,0,0,33,0,0,-525
2020/5/14,2:00,2792,0,2034,1249,,42,0,0,34,0,0,-566
2020/5/14,3:00,2937,0,1976,1514,,42,0,0,34,0,0,-628
2020/5/14,4:00,2968,0,2108,1459,,41,1,0,29,0,0,-669
2020/5/14,5:00,2835,0,1963,1328,,41,47,0,28,0,0,-571
2020/5/14,6:00,2733,0,1770,1135,,41,207,0,24,0,0,-444
2020/5/14,7:00,2704,0,1621,960,,41,417,0,25,0,0,-359
2020/5/14,8:00,2967,0,1630,962,,41,617,0,31,0,0,-314
2020/5/14,9:00,3198,0,1559,933,,41,797,0,27,0,0,-158
2020/5/14,10:00,3259,0,1573,908,,40,895,0,24,0,0,-182
2020/5/14,11:00,3284,0,1564,904,,41,901,0,32,0,0,-158
2020/5/14,12:00,3109,0,1443,884,,41,866,0,35,0,0,-159
2020/5/14,13:00,3262,0,1680,890,,41,838,0,26,0,0,-213
2020/5/14,14:00,3246,0,1796,951,,40,696,0,15,0,0,-252
2020/5/14,15:00,3139,0,1928,1065,,41,445,0,6,0,0,-346
2020/5/14,16:00,3069,0,2067,1188,,41,323,0,2,0,1,-553
2020/5/14,17:00,2963,0,2186,1341,,41,153,0,2,0,50,-809
2020/5/14,18:00,2898,0,2236,1441,,42,30,0,5,0,98,-954
2020/5/14,19:00,2827,0,2229,1407,,41,0,0,8,0,99,-957
2020/5/14,20:00,2721,0,2176,1471,,41,0,0,4,0,99,-1070
2020/5/14,21:00,2645,0,2121,1451,,41,0,0,4,0,99,-1071
2020/5/14,22:00,2590,0,1974,1288,,41,0,0,6,0,4,-723
2020/5/14,23:00,2526,0,1908,1089,,42,0,0,11,0,0,-523
2020/5/15,0:00,2450,0,1659,1025,,41,0,0,9,0,0,-285
2020/5/15,1:00,2520,0,1652,1109,,41,0,0,9,0,0,-291
2020/5/15,2:00,2728,0,1719,1240,,41,0,0,11,0,0,-283
2020/5/15,3:00,2854,0,1816,1260,,41,0,0,14,0,0,-277
2020/5/15,4:00,2856,0,1839,1237,,40,1,0,18,0,0,-280
2020/5/15,5:00,2717,0,1849,1189,,40,38,0,16,0,-118,-297
2020/5/15,6:00,2599,0,1832,1057,,41,129,0,18,0,-120,-359
2020/5/15,7:00,2596,0,1676,954,,40,239,0,21,0,-50,-283
2020/5/15,8:00,2859,0,1685,1035,,41,380,0,15,0,0,-297
2020/5/15,9:00,3048,0,1570,1057,,39,545,0,14,0,0,-177
2020/5/15,10:00,3101,0,1505,1066,,40,609,0,8,0,0,-127
2020/5/15,11:00,3124,0,1569,1127,,41,538,0,8,0,0,-159
2020/5/15,12:00,2972,0,1802,1035,,41,380,0,4,0,0,-290
2020/5/15,13:00,3105,0,1995,1097,,40,240,0,9,0,0,-277
2020/5/15,14:00,3103,0,2060,1236,,41,146,0,9,0,1,-391
2020/5/15,15:00,3036,0,2035,1173,,41,89,0,4,0,50,-355
2020/5/15,16:00,3002,0,2009,1309,,41,48,0,10,0,50,-464
2020/5/15,17:00,2873,0,1895,1285,,40,22,0,32,0,0,-400
2020/5/15,18:00,2831,0,2016,1389,,41,3,0,22,0,0,-640
2020/5/15,19:00,2742,0,2015,1359,,41,0,0,19,0,26,-719
2020/5/15,20:00,2625,0,2002,1369,,41,0,0,36,0,75,-898
2020/5/15,21:00,2551,0,1999,1242,,41,0,0,31,0,54,-815
2020/5/15,22:00,2471,0,1906,1051,,40,0,0,29,0,0,-556
