,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2016/4/2 11:00,14770,0,9091,1442,0,0,1980,0,7,0,0,2250
2016/4/2 12:00,14102,0,9436,729,0,0,1716,0,15,0,0,2206
2016/4/2 13:00,14355,0,10004,618,0,0,1564,0,21,0,0,2148
2016/4/2 14:00,14246,0,10135,653,0,0,1307,0,32,0,0,2119
2016/4/2 15:00,14339,0,10547,865,0,0,998,0,35,0,0,1894
2016/4/2 16:00,14621,0,10727,1242,0,0,590,0,32,0,70,1960
2016/4/2 17:00,14839,0,10919,1652,0,0,175,0,34,0,20,2039
2016/4/2 18:00,15484,0,11811,1734,0,0,6,0,25,0,10,1898
2016/4/2 19:00,15458,0,11769,1721,0,0,0,0,31,0,50,1887
2016/4/2 20:00,15066,0,11495,1619,0,0,0,0,27,0,0,1925
2016/4/2 21:00,14298,0,10890,1391,0,0,0,0,42,0,0,1975
2016/4/2 22:00,13564,0,10419,1059,0,0,0,0,64,0,0,2022
2016/4/2 23:00,13001,0,10289,869,0,0,0,0,49,0,0,1794
2016/4/3 0:00,12396,0,10065,808,0,0,0,0,25,0,0,1498
2016/4/3 1:00,12259,0,9675,680,0,0,0,0,24,0,0,1880
2016/4/3 2:00,12723,0,10188,612,0,0,0,0,20,0,0,1903
2016/4/3 3:00,12924,0,10326,611,0,0,0,0,24,0,0,1963
2016/4/3 4:00,12559,0,10032,591,0,0,0,0,18,0,0,1918
2016/4/3 5:00,11767,0,9238,578,0,0,3,0,16,0,-10,1942
2016/4/3 6:00,11463,0,9070,589,0,0,130,0,10,0,-292,1956
2016/4/3 7:00,11853,0,9289,799,0,0,285,0,15,0,-242,1707
2016/4/3 8:00,12524,0,9331,996,0,0,509,0,23,0,0,1665
2016/4/3 9:00,12869,0,9370,1138,0,0,578,0,20,0,0,1763
2016/4/3 10:00,13031,0,9242,1270,0,0,753,0,37,0,0,1729
2016/4/3 11:00,13278,0,9079,1312,0,0,958,0,48,0,0,1881
2016/4/3 12:00,13411,0,9877,979,0,0,703,0,51,0,0,1801
2016/4/3 13:00,13234,0,10216,893,0,0,335,0,53,0,0,1737
2016/4/3 14:00,13387,0,10422,898,0,0,242,0,54,0,0,1771
2016/4/3 15:00,13528,0,10584,998,0,0,176,0,52,0,0,1718
2016/4/3 16:00,13856,0,10903,1238,0,0,182,0,54,0,0,1479
2016/4/3 17:00,14527,0,11300,1555,0,0,95,0,58,0,0,1519
2016/4/3 18:00,15293,0,11975,1718,0,0,4,0,67,0,70,1459
2016/4/3 19:00,15261,0,11701,1684,0,0,0,0,71,0,70,1735
2016/4/3 20:00,14803,0,11423,1569,0,0,0,0,82,0,0,1729
2016/4/3 21:00,14158,0,10892,1439,0,0,0,0,76,0,0,1751
2016/4/3 22:00,13431,0,10286,1354,0,0,0,0,72,0,0,1719
2016/4/3 23:00,12774,0,9863,1230,0,0,0,0,56,0,0,1625
2016/4/4 0:00,12191,0,9296,1199,0,0,0,0,31,0,0,1665
2016/4/4 1:00,12146,0,9285,1181,0,0,0,0,30,0,0,1650
2016/4/4 2:00,12757,0,9565,1332,0,0,0,0,29,0,0,1831
2016/4/4 3:00,13110,0,9814,1416,0,0,0,0,23,0,0,1857
2016/4/4 4:00,12880,0,9619,1342,0,0,0,0,16,0,0,1903
2016/4/4 5:00,12506,0,9332,1353,0,0,2,0,11,0,0,1808
2016/4/4 6:00,13105,0,9690,1397,0,0,90,0,8,0,0,1920
2016/4/4 7:00,14351,0,10694,1544,0,0,264,0,7,0,0,1842
2016/4/4 8:00,15913,0,12325,1764,0,0,300,0,4,0,0,1520
2016/4/4 9:00,16760,0,12808,2034,0,0,223,0,5,0,0,1690
2016/4/4 10:00,17043,0,12817,2205,0,0,230,0,4,0,0,1787
2016/4/4 11:00,17152,0,12726,2284,0,0,395,0,5,0,0,1742
2016/4/4 12:00,16110,0,11639,1939,0,0,804,0,5,0,0,1723
2016/4/4 13:00,17423,0,12850,1908,0,0,921,0,14,0,0,1730
2016/4/4 14:00,17442,0,13049,1878,0,0,730,0,27,0,0,1758
2016/4/4 15:00,17247,0,12896,1991,0,0,574,0,33,0,0,1753
2016/4/4 16:00,17345,0,13259,2077,0,0,335,0,45,0,0,1629
2016/4/4 17:00,17265,0,13358,2245,0,0,123,0,39,0,0,1500
2016/4/4 18:00,17463,0,13739,2261,0,0,6,0,36,0,0,1421
2016/4/4 19:00,17000,0,13355,2154,0,0,0,0,46,0,0,1445
2016/4/4 20:00,16288,0,12557,2093,0,0,0,0,55,0,0,1583
2016/4/4 21:00,15607,0,11644,1934,0,0,0,0,48,0,0,1981
2016/4/4 22:00,15054,0,11214,1771,0,0,0,0,33,0,0,2036
2016/4/4 23:00,14246,0,10520,1757,0,0,0,0,34,0,0,1935
2016/4/5 0:00,13495,0,10283,1638,0,0,0,0,32,0,0,1542
2016/4/5 1:00,13206,0,9982,1441,0,0,0,0,36,0,0,1747
2016/4/5 2:00,13654,0,10438,1361,0,0,0,0,49,0,0,1806
2016/4/5 3:00,13964,0,10784,1265,0,0,0,0,50,0,0,1865
2016/4/5 4:00,13762,0,10685,1203,0,0,0,0,42,0,0,1832
2016/4/5 5:00,13435,0,10458,1202,0,0,5,0,38,0,0,1732
2016/4/5 6:00,13795,0,10536,1309,0,0,195,0,42,0,0,1713
2016/4/5 7:00,14663,0,10747,1399,0,0,618,0,37,0,0,1862
2016/4/5 8:00,16067,0,11613,1669,0,0,1005,0,29,0,0,1751
2016/4/5 9:00,16942,0,11859,1726,0,0,1480,0,27,0,0,1850
2016/4/5 10:00,17345,0,11525,1723,0,0,1864,0,24,0,0,2209
2016/4/5 11:00,17248,0,11726,1681,0,0,1525,0,13,0,0,2303
2016/4/5 12:00,16165,0,11045,1312,0,0,1392,0,12,0,0,2404
2016/4/5 13:00,16752,0,11792,1373,0,0,1058,0,20,0,190,2319
2016/4/5 14:00,16682,0,11967,1434,0,0,995,0,14,0,242,2030
2016/4/5 15:00,16661,0,12013,1605,0,0,1050,0,10,0,24,1959
2016/4/5 16:00,16842,0,12550,1718,0,0,755,0,12,0,89,1718
2016/4/5 17:00,16661,0,12640,1897,0,0,250,0,19,0,169,1686
2016/4/5 18:00,17144,0,12995,2115,0,0,11,0,22,0,634,1367
2016/4/5 19:00,17035,0,12872,2099,0,0,0,0,17,0,431,1616
2016/4/5 20:00,16306,0,12602,1830,0,0,0,0,15,0,47,1812
2016/4/5 21:00,15617,0,11916,1528,0,0,0,0,14,0,0,2159
2016/4/5 22:00,15113,0,11603,1457,0,0,0,0,17,0,0,2036
2016/4/5 23:00,14316,0,11353,1366,0,0,0,0,32,0,0,1565
2016/4/6 0:00,13472,0,10422,1120,0,0,0,0,36,0,0,1894
2016/4/6 1:00,13259,0,9995,1067,0,0,0,0,46,0,0,2151
2016/4/6 2:00,13801,0,10349,1227,0,0,0,0,29,0,0,2196
2016/4/6 3:00,14111,0,10671,1218,0,0,0,0,30,0,0,2192
2016/4/6 4:00,13932,0,10713,1071,0,0,0,0,11,0,0,2137
2016/4/6 5:00,13615,0,10529,979,0,0,6,0,12,0,0,2089
2016/4/6 6:00,13909,0,10375,1025,0,0,212,0,20,0,0,2277
2016/4/6 7:00,14640,0,10216,1287,0,0,764,0,13,0,0,2360
2016/4/6 8:00,16079,0,10896,1596,0,0,1348,0,4,0,0,2235
2016/4/6 9:00,17003,0,11144,1728,0,0,1827,0,4,0,0,2300
2016/4/6 10:00,17162,0,11121,1628,0,0,2159,0,4,0,0,2250
2016/4/6 11:00,17091,0,10735,1507,0,0,2258,0,4,0,0,2587
2016/4/6 12:00,16090,0,10415,992,0,0,2299,0,4,0,0,2380
2016/4/6 13:00,16967,0,11219,1224,0,0,1874,0,8,0,0,2642
2016/4/6 14:00,16961,0,11542,1152,0,0,1644,0,13,0,0,2610
2016/4/6 15:00,16728,0,11672,1357,0,0,1217,0,15,0,0,2467
2016/4/6 16:00,16824,0,11979,1686,0,0,756,0,24,0,89,2290
2016/4/6 17:00,16683,0,12451,1903,0,0,240,0,29,0,10,2050
2016/4/6 18:00,17038,0,12811,2090,0,0,10,0,45,0,299,1783
2016/4/6 19:00,16759,0,12319,1979,0,0,0,0,54,0,97,2310
2016/4/6 20:00,16081,0,11828,1902,0,0,0,0,64,0,0,2287
2016/4/6 21:00,15416,0,11343,1690,0,0,0,0,71,0,0,2312
2016/4/6 22:00,14773,0,10909,1519,0,0,0,0,76,0,0,2269
2016/4/6 23:00,13982,0,10564,1364,0,0,0,0,68,0,0,1986
2016/4/7 0:00,13172,0,9838,1178,0,0,0,0,56,0,-39,2139
2016/4/7 1:00,12945,0,9694,1119,0,0,0,0,72,0,-157,2217
2016/4/7 2:00,13546,0,10134,1126,0,0,0,0,88,0,0,2198
2016/4/7 3:00,13827,0,10389,1167,0,0,0,0,91,0,0,2180
2016/4/7 4:00,13698,0,10273,1166,0,0,0,0,88,0,0,2171
2016/4/7 5:00,13317,0,9933,1158,0,0,4,0,86,0,0,2136
2016/4/7 6:00,13830,0,10208,1200,0,0,87,0,92,0,0,2243
2016/4/7 7:00,14966,0,11272,1376,0,0,124,0,98,0,0,2096
2016/4/7 8:00,16832,0,13216,1494,0,0,80,0,102,0,117,1823
2016/4/7 9:00,18227,0,14084,1561,0,0,60,0,85,0,748,1689
2016/4/7 10:00,18640,0,14157,1724,0,0,75,0,78,0,811,1795
2016/4/7 11:00,18771,0,14223,1738,0,0,86,0,73,0,829,1822
2016/4/7 12:00,17596,0,13778,1791,0,0,120,0,69,0,181,1657
2016/4/7 13:00,18466,0,14087,1926,0,0,108,0,74,0,484,1787
2016/4/7 14:00,18464,0,14198,1918,0,0,69,0,60,0,408,1811
2016/4/7 15:00,18355,0,14179,1989,0,0,145,0,52,0,227,1763
2016/4/7 16:00,18369,0,14192,2023,0,0,174,0,66,0,420,1494
2016/4/7 17:00,18158,0,14126,2040,0,0,82,0,64,0,259,1587
2016/4/7 18:00,18111,0,14125,1939,0,0,6,0,71,0,268,1702
2016/4/7 19:00,17308,0,13578,1862,0,0,0,0,66,0,99,1703
2016/4/7 20:00,16401,0,12259,1799,0,0,0,0,81,0,0,2262
2016/4/7 21:00,15586,0,11369,1780,0,0,0,0,69,0,0,2368
2016/4/7 22:00,14879,0,10759,1793,0,0,0,0,64,0,0,2263
2016/4/7 23:00,14044,0,10083,1750,0,0,0,0,70,0,0,2141
2016/4/8 0:00,13217,0,9356,1780,0,0,0,0,64,0,-176,2193
2016/4/8 1:00,12996,0,9260,1741,0,0,0,0,53,0,-313,2255
2016/4/8 2:00,13554,0,9519,1725,0,0,0,0,63,0,-19,2266
2016/4/8 3:00,13835,0,9759,1712,0,0,0,0,46,0,59,2259
2016/4/8 4:00,13618,0,9576,1733,0,0,0,0,31,0,59,2219
2016/4/8 5:00,13247,0,9361,1743,0,0,7,0,26,0,-97,2207
2016/4/8 6:00,13556,0,9481,1756,0,0,150,0,21,0,-234,2382
2016/4/8 7:00,14513,0,9815,1802,0,0,437,0,24,0,0,2435
2016/4/8 8:00,16034,0,10687,1888,0,0,1051,0,37,0,0,2371
2016/4/8 9:00,17073,0,11242,1950,0,0,1477,0,34,0,0,2370
2016/4/8 10:00,17377,0,11452,1933,0,0,1613,0,28,0,0,2351
2016/4/8 11:00,17047,0,11278,2024,0,0,1185,0,22,0,0,2538
2016/4/8 12:00,16013,0,10784,1974,0,0,1178,0,21,0,-113,2169
2016/4/8 13:00,16821,0,11130,1957,0,0,1188,0,17,0,0,2529
2016/4/8 14:00,16730,0,11209,1956,0,0,930,0,8,0,0,2627
2016/4/8 15:00,16679,0,11202,1993,0,0,938,0,14,0,0,2532
2016/4/8 16:00,16521,0,11366,2105,0,0,729,0,14,0,0,2307
2016/4/8 17:00,16288,0,11446,2269,0,0,281,0,17,0,0,2275
2016/4/8 18:00,16653,0,12142,2248,0,0,13,0,10,0,0,2240
2016/4/8 19:00,16572,0,12086,2290,0,0,0,0,12,0,0,2184
2016/4/8 20:00,15919,0,11398,2174,0,0,0,0,7,0,0,2340
2016/4/8 21:00,15224,0,10767,2154,0,0,0,0,5,0,0,2298
2016/4/8 22:00,14656,0,10137,2031,0,0,0,0,5,0,0,2483
2016/4/8 23:00,14002,0,9605,2065,0,0,0,0,4,0,0,2328
2016/4/9 0:00,13214,0,9227,2018,0,0,0,0,6,0,0,1963
2016/4/9 1:00,12935,0,9076,2019,0,0,0,0,7,0,0,1833
2016/4/9 2:00,13470,0,9507,2149,0,0,0,0,4,0,0,1810
2016/4/9 3:00,13710,0,9685,2176,0,0,0,0,4,0,0,1845
2016/4/9 4:00,13382,0,9456,2097,0,0,0,0,4,0,0,1825
2016/4/9 5:00,12697,0,9129,1890,0,0,7,0,5,0,-161,1827
2016/4/9 6:00,12425,0,8935,1890,0,0,153,0,4,0,-491,1934
2016/4/9 7:00,12971,0,8862,1962,0,0,490,0,4,0,-199,1852
2016/4/9 8:00,13925,0,8842,1927,0,0,1072,0,4,0,-36,2116
2016/4/9 9:00,14644,0,8984,1914,0,0,1680,0,4,0,-69,2131
2016/4/9 10:00,14669,0,9051,1921,0,0,2088,0,4,0,-368,1973
2016/4/9 11:00,14852,0,9260,1859,0,0,2260,0,4,0,-497,1966
2016/4/9 12:00,14301,0,8850,1794,0,0,2243,0,5,0,-652,2061
2016/4/9 13:00,14592,0,9251,1811,0,0,2244,0,6,0,-610,1890
2016/4/9 14:00,14463,0,9444,1836,0,0,1794,0,8,0,-427,1808
2016/4/9 15:00,14370,0,9407,1833,0,0,1292,0,11,0,-151,1978
2016/4/9 16:00,14554,0,9607,2083,0,0,739,0,18,0,129,1978
2016/4/9 17:00,14618,0,10038,2235,0,0,228,0,31,0,119,1967
2016/4/9 18:00,15308,0,10684,2381,0,0,11,0,38,0,310,1884
2016/4/9 19:00,15383,0,10751,2319,0,0,0,0,43,0,348,1922
2016/4/9 20:00,15025,0,10480,2270,0,0,0,0,42,0,109,2124
2016/4/9 21:00,14371,0,10027,2173,0,0,0,0,46,0,30,2095
2016/4/9 22:00,13580,0,9536,1990,0,0,0,0,47,0,0,2007
2016/4/9 23:00,12994,0,9175,1943,0,0,0,0,34,0,0,1842
2016/4/10 0:00,12331,0,8799,1860,0,0,0,0,20,0,-97,1749
2016/4/10 1:00,12143,0,8768,1869,0,0,0,0,8,0,-196,1694
2016/4/10 2:00,12688,0,8883,1974,0,0,0,0,5,0,-49,1875
2016/4/10 3:00,13019,0,9175,2000,0,0,0,0,5,0,0,1839
2016/4/10 4:00,12747,0,8978,1934,0,0,0,0,4,0,0,1831
2016/4/10 5:00,11995,0,8674,1880,0,0,9,0,4,0,-157,1585
2016/4/10 6:00,11529,0,8316,1836,0,0,173,0,4,0,-553,1753
2016/4/10 7:00,11796,0,8364,1742,0,0,472,0,4,0,-692,1906
2016/4/10 8:00,12476,0,8701,1727,0,0,756,0,6,0,-690,1976
2016/4/10 9:00,12838,0,9115,1626,0,0,800,0,6,0,-512,1803
2016/4/10 10:00,12879,0,8959,1600,0,0,765,0,5,0,-357,1907
2016/4/10 11:00,12793,0,8900,1605,0,0,628,0,4,0,-222,1878
2016/4/10 12:00,12888,0,9023,1572,0,0,532,0,5,0,-45,1801
2016/4/10 13:00,12695,0,9136,1524,0,0,432,0,6,0,0,1597
2016/4/10 14:00,12809,0,9108,1562,0,0,545,0,6,0,0,1588
2016/4/10 15:00,13020,0,9064,1619,0,0,840,0,5,0,0,1492
2016/4/10 16:00,13347,0,9455,1731,0,0,677,0,4,0,0,1480
2016/4/10 17:00,13969,0,9918,2002,0,0,226,0,5,0,0,1818
2016/4/10 18:00,14993,0,10790,2288,0,0,12,0,4,0,129,1770
2016/4/10 19:00,15130,0,10809,2360,0,0,0,0,4,0,149,1808
2016/4/10 20:00,14689,0,10587,2145,0,0,0,0,6,0,50,1901
2016/4/10 21:00,14057,0,10144,1909,0,0,0,0,9,0,0,1995
2016/4/10 22:00,13301,0,9708,1636,0,0,0,0,8,0,0,1949
2016/4/10 23:00,12624,0,9248,1586,0,0,0,0,6,0,0,1784
2016/4/11 0:00,11934,0,9094,1501,0,0,0,0,6,0,-284,1617
2016/4/11 1:00,11828,0,9261,1384,0,0,0,0,9,0,-609,1783
2016/4/11 2:00,12416,0,9332,1345,0,0,0,0,11,0,-46,1774
2016/4/11 3:00,12826,0,9521,1375,0,0,0,0,25,0,0,1905
2016/4/11 4:00,12723,0,9265,1314,0,0,0,0,50,0,0,2094
2016/4/11 5:00,12524,0,9265,1308,0,0,11,0,62,0,-240,2118
2016/4/11 6:00,13223,0,9537,1392,0,0,194,0,75,0,-92,2117
2016/4/11 7:00,14149,0,9790,1505,0,0,503,0,86,0,0,2265
2016/4/11 8:00,15411,0,10502,1746,0,0,895,0,77,0,0,2191
2016/4/11 9:00,16403,0,11148,1876,0,0,1110,0,76,0,0,2193
2016/4/11 10:00,16551,0,10982,1929,0,0,1171,0,79,0,0,2390
2016/4/11 11:00,16460,0,10787,1832,0,0,1286,0,78,0,0,2477
2016/4/11 12:00,15697,0,10142,1555,0,0,1801,0,74,0,-279,2404
2016/4/11 13:00,16510,0,10520,1683,0,0,2026,0,78,0,-256,2459
2016/4/11 14:00,16466,0,10712,1769,0,0,1900,0,71,0,-363,2377
2016/4/11 15:00,16414,0,10995,1856,0,0,1481,0,66,0,0,2016
2016/4/11 16:00,16761,0,11667,2104,0,0,928,0,62,0,0,2000
2016/4/11 17:00,16890,0,12044,2277,0,0,323,0,69,0,0,2177
2016/4/11 18:00,17611,0,12728,2554,0,0,17,0,66,0,215,2031
2016/4/11 19:00,17642,0,12622,2522,0,0,0,0,67,0,427,2004
2016/4/11 20:00,16998,0,12183,2437,0,0,0,0,64,0,72,2242
2016/4/11 21:00,16287,0,11731,2171,0,0,0,0,63,0,0,2322
2016/4/11 22:00,15675,0,11458,1876,0,0,0,0,47,0,0,2294
2016/4/11 23:00,14768,0,11046,1688,0,0,0,0,62,0,0,1972
2016/4/12 0:00,13868,0,10288,1549,0,0,0,0,63,0,0,1968
2016/4/12 1:00,13674,0,10402,1424,0,0,0,0,60,0,0,1788
2016/4/12 2:00,14148,0,10630,1384,0,0,0,0,31,0,0,2103
2016/4/12 3:00,14431,0,10964,1336,0,0,0,0,20,0,0,2111
2016/4/12 4:00,14262,0,10822,1306,0,0,0,0,17,0,0,2117
2016/4/12 5:00,14076,0,10889,1241,0,0,14,0,10,0,0,1922
2016/4/12 6:00,14740,0,11046,1395,0,0,279,0,8,0,0,2012
2016/4/12 7:00,15405,0,10754,1530,0,0,908,0,5,0,0,2208
2016/4/12 8:00,16570,0,10806,1868,0,0,1533,0,4,0,0,2359
2016/4/12 9:00,17351,0,11013,2079,0,0,2034,0,4,0,0,2221
2016/4/12 10:00,17279,0,10753,1976,0,0,2367,0,6,0,-291,2468
2016/4/12 11:00,17191,0,10958,1769,0,0,2519,0,7,0,-487,2425
2016/4/12 12:00,16035,0,10322,1415,0,0,2454,0,8,0,-586,2422
2016/4/12 13:00,16910,0,10703,1526,0,0,2229,0,11,0,0,2441
2016/4/12 14:00,16959,0,11232,1591,0,0,1608,0,14,0,0,2514
2016/4/12 15:00,16780,0,11340,1798,0,0,1139,0,21,0,0,2482
2016/4/12 16:00,16785,0,11734,2034,0,0,716,0,16,0,0,2285
2016/4/12 17:00,16840,0,11934,2206,0,0,280,0,19,0,123,2278
2016/4/12 18:00,17306,0,12257,2440,0,0,16,0,30,0,659,1904
2016/4/12 19:00,17206,0,12229,2421,0,0,0,0,29,0,611,1916
2016/4/12 20:00,16458,0,11960,2283,0,0,0,0,31,0,225,1959
2016/4/12 21:00,15662,0,11308,2077,0,0,0,0,27,0,6,2244
2016/4/12 22:00,14961,0,10849,1843,0,0,0,0,32,0,0,2237
2016/4/12 23:00,14064,0,10224,1671,0,0,0,0,29,0,0,2140
2016/4/13 0:00,13164,0,10001,1380,0,0,0,0,28,0,0,1755
2016/4/13 1:00,12899,0,9915,1281,0,0,0,0,33,0,0,1670
2016/4/13 2:00,13474,0,10455,1286,0,0,0,0,51,0,0,1682
2016/4/13 3:00,13737,0,10649,1344,0,0,0,0,49,0,0,1695
2016/4/13 4:00,13495,0,10492,1242,0,0,0,0,54,0,0,1707
2016/4/13 5:00,13137,0,10153,1231,0,0,14,0,73,0,0,1666
2016/4/13 6:00,13663,0,10291,1352,0,0,208,0,75,0,0,1737
2016/4/13 7:00,14754,0,10981,1449,0,0,315,0,88,0,0,1921
2016/4/13 8:00,16387,0,12591,1631,0,0,433,0,84,0,0,1648
2016/4/13 9:00,17156,0,12991,1814,0,0,498,0,74,0,0,1779
2016/4/13 10:00,16977,0,12366,1897,0,0,641,0,74,0,0,1999
2016/4/13 11:00,17183,0,12497,1875,0,0,782,0,72,0,0,1957
2016/4/13 12:00,16534,0,12358,1366,0,0,720,0,87,0,0,2003
2016/4/13 13:00,17513,0,13137,1696,0,0,636,0,83,0,0,1961
2016/4/13 14:00,17826,0,13298,1835,0,0,653,0,87,0,0,1953
2016/4/13 15:00,17319,0,13180,1955,0,0,168,0,91,0,0,1925
2016/4/13 16:00,17550,0,13362,2173,0,0,150,0,96,0,0,1769
2016/4/13 17:00,17527,0,13264,2348,0,0,97,0,81,0,0,1737
2016/4/13 18:00,17598,0,13436,2407,0,0,9,0,74,0,0,1672
2016/4/13 19:00,16982,0,12925,2384,0,0,0,0,70,0,0,1603
2016/4/13 20:00,16186,0,12001,2233,0,0,0,0,75,0,0,1877
2016/4/13 21:00,15415,0,11087,1958,0,0,0,0,65,0,0,2305
2016/4/13 22:00,14726,0,10597,1710,0,0,0,0,42,0,0,2377
2016/4/13 23:00,13935,0,10380,1690,0,0,0,0,26,0,0,1839
2016/4/14 0:00,13123,0,9677,1692,0,0,0,0,12,0,0,1742
2016/4/14 1:00,12892,0,9563,1713,0,0,0,0,18,0,-173,1771
2016/4/14 2:00,13403,0,9783,1760,0,0,0,0,13,0,-34,1881
2016/4/14 3:00,13625,0,9948,1831,0,0,0,0,7,0,0,1839
2016/4/14 4:00,13377,0,9692,1812,0,0,0,0,16,0,0,1857
2016/4/14 5:00,12905,0,9288,1795,0,0,10,0,25,0,0,1787
2016/4/14 6:00,13299,0,9538,1906,0,0,141,0,27,0,-233,1920
2016/4/14 7:00,14240,0,10018,1934,0,0,352,0,28,0,0,1908
2016/4/14 8:00,15662,0,10983,2013,0,0,699,0,29,0,0,1938
2016/4/14 9:00,16665,0,11364,1970,0,0,1311,0,26,0,0,1994
2016/4/14 10:00,16822,0,10599,1974,0,0,2016,0,28,0,0,2205
2016/4/14 11:00,16921,0,10543,1992,0,0,2300,0,31,0,0,2055
2016/4/14 12:00,15888,0,10093,1765,0,0,2176,0,26,0,-363,2191
2016/4/14 13:00,16670,0,10507,2039,0,0,2051,0,35,0,-20,2058
2016/4/14 14:00,16747,0,10695,2105,0,0,1798,0,49,0,0,2100
2016/4/14 15:00,16856,0,11151,2176,0,0,1443,0,50,0,0,2036
2016/4/14 16:00,16992,0,11962,2310,0,0,902,0,55,0,0,1763
2016/4/14 17:00,16774,0,12289,2356,0,0,323,0,52,0,0,1754
2016/4/14 18:00,16959,0,12855,2341,0,0,19,0,62,0,124,1558
2016/4/14 19:00,16714,0,12626,2347,0,0,0,0,88,0,99,1554
2016/4/14 20:00,15766,0,11568,2137,0,0,0,0,73,0,0,1988
2016/4/14 21:00,15010,0,11015,1889,0,0,0,0,82,0,0,2024
2016/4/14 22:00,14422,0,10569,1793,0,0,0,0,92,0,0,1968
2016/4/14 23:00,13683,0,10110,1697,0,0,0,0,82,0,0,1794
2016/4/15 0:00,12817,0,9348,1549,0,0,0,0,57,0,-24,1887
2016/4/15 1:00,12634,0,9473,1478,0,0,0,0,63,0,-196,1816
2016/4/15 2:00,13178,0,9571,1561,0,0,0,0,76,0,-26,1996
2016/4/15 3:00,13451,0,9652,1601,0,0,0,0,67,0,0,2131
2016/4/15 4:00,13259,0,9707,1476,0,0,0,0,78,0,0,1998
2016/4/15 5:00,12827,0,9540,1431,0,0,20,0,92,0,0,1744
2016/4/15 6:00,13154,0,9475,1444,0,0,313,0,73,0,0,1849
2016/4/15 7:00,13833,0,9000,1644,0,0,855,0,74,0,0,2260
2016/4/15 8:00,15081,0,9591,1838,0,0,1357,0,76,0,0,2219
2016/4/15 9:00,16177,0,9932,1940,0,0,1961,0,62,0,0,2282
2016/4/15 10:00,16393,0,10113,1882,0,0,2371,0,66,0,-534,2495
2016/4/15 11:00,16499,0,10203,1835,0,0,2591,0,65,0,-665,2470
2016/4/15 12:00,15487,0,9689,1588,0,0,2611,0,66,0,-730,2263
