ÅEî≠ìdé¿ê—ÇÕÅAìdåπéÌï Çì¡íËÇ≈Ç´ÇÈÇ‡ÇÃÇédï™ÇØÇµÅAìdåπéÌï Ç™ïsñæÇ»Ç‡ÇÃÇÕâŒóÕÇ…ä‹ÇÒÇ≈Ç®ÇËÇ‹Ç∑ÅB(2022îN2åé1ì˙Ç©ÇÁàÍïîÇÃÉoÉCÉIÉ}ÉXÇì¡íËÇµÅAédï™ÇØÇƒÇ®ÇËÇ‹Ç∑ÅBÅj,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
DATE_TIME,ÉGÉäÉAé˘óvÅkMWhÅl,å¥éqóÕÅkMWhÅl,âŒóÕÅkMWhÅl,êÖóÕÅkMWhÅl,ínîMÅkMWhÅl,ÉoÉCÉIÉ}ÉXÅkMWhÅl,é¿ê—ÅkMWhÅl,ó}êßó ÅkMWhÅl,é¿ê—ÅkMWhÅl,ó}êßó ÅkMWhÅl,ógêÖÅkMWhÅl,òAånê¸ÅkMWhÅl
2021/4/4 14:00,13545,2061,6929,1436,0,0,414,0,63,0,100,2543
2021/4/4 15:00,13612,2061,6819,1672,0,0,372,0,63,0,120,2505
2021/4/4 16:00,13781,2061,6703,1775,0,0,277,0,58,0,115,2791
2021/4/4 17:00,14293,2061,7031,1846,0,0,135,0,42,0,117,3062
2021/4/4 18:00,14623,2060,7203,1859,0,0,8,0,30,0,117,3346
2021/4/4 19:00,14426,2060,7086,1847,0,0,0,0,40,0,112,3279
2021/4/4 20:00,13812,2060,6668,1799,0,0,0,0,55,0,113,3117
2021/4/4 21:00,13185,2061,6040,1814,0,0,0,0,68,0,74,3128
2021/4/4 22:00,12460,2061,5771,1619,0,0,0,0,70,0,-154,3093
2021/4/4 23:00,12002,2060,5811,1646,0,0,0,0,60,0,135,2289
2021/4/5 0:00,11295,2060,4989,1626,0,0,0,0,100,0,-206,2725
2021/4/5 1:00,11130,2061,5004,1613,0,0,0,0,118,0,-273,2608
2021/4/5 2:00,11706,2060,5406,1634,0,0,0,0,124,0,-113,2595
2021/4/5 3:00,12272,2060,5402,1873,0,0,0,0,128,0,102,2707
2021/4/5 4:00,12380,2060,5625,1869,0,0,0,0,138,0,111,2577
2021/4/5 5:00,12304,2060,5794,1612,0,0,5,0,142,0,111,2578
2021/4/5 6:00,12885,2060,6126,1604,0,0,239,0,182,0,110,2564
2021/4/5 7:00,14222,2060,6712,1697,0,0,622,0,201,0,118,2813
2021/4/5 8:00,16067,2060,6998,1912,0,0,1060,0,203,0,134,3701
2021/4/5 9:00,17002,2060,7663,1898,0,0,1693,0,200,0,146,3342
2021/4/5 10:00,17099,2060,6884,1880,0,0,2809,0,202,0,130,3133
2021/4/5 11:00,17052,2060,6000,1884,0,0,3782,0,200,0,102,3024
