,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2017/4/5 3:00,14560,0,13092,450,0,0,0,0,66,0,221,731
2017/4/5 4:00,14385,0,12981,445,0,0,0,0,65,0,218,676
2017/4/5 5:00,14153,0,12891,452,0,0,6,0,69,0,20,715
2017/4/5 6:00,14636,0,12855,469,0,0,221,0,58,0,129,904
2017/4/5 7:00,15276,0,12678,883,0,0,675,0,52,0,-34,1022
2017/4/5 8:00,16446,0,12823,1122,0,0,1209,0,53,0,-425,1664
2017/4/5 9:00,17141,0,12622,1370,0,0,1671,0,55,0,-755,2178
2017/4/5 10:00,17145,0,13139,1180,0,0,1768,0,66,0,-1263,2255
2017/4/5 11:00,17167,0,13308,799,0,0,1664,0,64,0,-1038,2370
2017/4/5 12:00,16255,0,12882,611,0,0,1430,0,68,0,-670,1934
2017/4/5 13:00,16907,0,13022,529,0,0,1202,0,78,0,-670,2746
2017/4/5 14:00,16959,0,13194,533,0,0,1039,0,79,0,-665,2779
2017/4/5 15:00,16944,0,13149,560,0,0,602,0,78,0,-146,2701
2017/4/5 16:00,17099,0,13052,787,0,0,249,0,71,0,300,2640
2017/4/5 17:00,17089,0,12977,1307,0,0,89,0,73,0,315,2328
2017/4/5 18:00,17426,0,13280,1629,0,0,4,0,76,0,414,2023
2017/4/5 19:00,17087,0,13182,1552,0,0,0,0,65,0,255,2033
2017/4/5 20:00,16416,0,13007,1381,0,0,0,0,68,0,106,1854
2017/4/5 21:00,15899,0,12839,1176,0,0,0,0,84,0,131,1669
2017/4/5 22:00,15162,0,12596,1042,0,0,0,0,73,0,104,1347
2017/4/5 23:00,14300,0,12652,837,0,0,0,0,72,0,-403,1142
2017/4/6 0:00,13518,0,12672,655,0,0,0,0,83,0,-446,554
2017/4/6 1:00,13319,0,12933,545,0,0,0,0,92,0,-611,360
2017/4/6 2:00,13889,0,13064,521,0,0,0,0,92,0,-364,576
2017/4/6 3:00,14146,0,13074,535,0,0,0,0,98,0,-302,741
2017/4/6 4:00,13984,0,13054,489,0,0,0,0,85,0,-302,658
2017/4/6 5:00,13649,0,12811,489,0,0,7,0,91,0,-302,553
2017/4/6 6:00,14105,0,12833,502,0,0,206,0,102,0,-417,879
2017/4/6 7:00,14949,0,12892,880,0,0,459,0,102,0,-505,1121
2017/4/6 8:00,16275,0,12935,1107,0,0,693,0,103,0,-131,1568
2017/4/6 9:00,17010,0,12807,1314,0,0,990,0,102,0,0,1797
2017/4/6 10:00,17207,0,12879,1126,0,0,1123,0,104,0,82,1893
2017/4/6 11:00,17159,0,12838,996,0,0,1141,0,102,0,265,1817
2017/4/6 12:00,16495,0,13106,778,0,0,950,0,104,0,381,1176
2017/4/6 13:00,17548,0,13261,701,0,0,555,0,116,0,786,2129
2017/4/6 14:00,17439,0,13314,705,0,0,348,0,114,0,587,2371
2017/4/6 15:00,17334,0,13369,711,0,0,223,0,115,0,638,2278
2017/4/6 16:00,17587,0,13337,1014,0,0,131,0,118,0,690,2297
2017/4/6 17:00,17436,0,13251,1336,0,0,60,0,121,0,552,2116
2017/4/6 18:00,17664,0,13331,1504,0,0,3,0,121,0,724,1981
2017/4/6 19:00,17158,0,13131,1529,0,0,0,0,115,0,433,1950
2017/4/6 20:00,16409,0,12827,1394,0,0,0,0,115,0,301,1772
2017/4/6 21:00,15823,0,12794,1298,0,0,0,0,112,0,305,1314
2017/4/6 22:00,15121,0,12610,1284,0,0,0,0,117,0,182,928
2017/4/6 23:00,14308,0,12233,1263,0,0,0,0,117,0,-172,867
2017/4/7 0:00,13473,0,12183,1278,0,0,0,0,116,0,-702,598
2017/4/7 1:00,13371,0,12270,1351,0,0,0,0,117,0,-932,565
2017/4/7 2:00,13900,0,12715,1435,0,0,0,0,97,0,-798,451
2017/4/7 3:00,14195,0,12777,1502,0,0,0,0,98,0,-779,597
2017/4/7 4:00,13955,0,12572,1565,0,0,0,0,81,0,-817,554
2017/4/7 5:00,13590,0,12376,1623,0,0,5,0,82,0,-895,399
2017/4/7 6:00,13974,0,12397,1655,0,0,129,0,70,0,-790,513
2017/4/7 7:00,15045,0,13063,1700,0,0,254,0,82,0,-514,460
2017/4/7 8:00,16508,0,13597,1769,0,0,427,0,70,0,-688,1333
2017/4/7 9:00,17578,0,13784,1875,0,0,616,0,72,0,-602,1833
2017/4/7 10:00,17694,0,13568,1908,0,0,705,0,51,0,-535,1997
2017/4/7 11:00,17581,0,12719,1843,0,0,796,0,53,0,-132,2302
2017/4/7 12:00,16494,0,11957,1771,0,0,787,0,51,0,-139,2067
2017/4/7 13:00,17269,0,12460,1777,0,0,730,0,39,0,-11,2274
2017/4/7 14:00,17451,0,12695,1769,0,0,597,0,31,0,-10,2369
2017/4/7 15:00,17431,0,12865,1771,0,0,403,0,37,0,60,2295
2017/4/7 16:00,17534,0,13027,1756,0,0,262,0,45,0,242,2202
2017/4/7 17:00,17375,0,13067,1775,0,0,95,0,46,0,295,2097
2017/4/7 18:00,17392,0,13205,1866,0,0,5,0,49,0,415,1852
2017/4/7 19:00,16796,0,13007,1884,0,0,0,0,41,0,219,1645
2017/4/7 20:00,16058,0,12702,1828,0,0,0,0,34,0,28,1466
2017/4/7 21:00,15434,0,12237,1777,0,0,0,0,21,0,0,1399
2017/4/7 22:00,14895,0,12084,1768,0,0,0,0,17,0,0,1026
2017/4/7 23:00,14206,0,11661,1766,0,0,0,0,23,0,0,756
2017/4/8 0:00,13325,0,10212,1751,0,0,0,0,41,0,0,1321
2017/4/8 1:00,13087,0,9995,1740,0,0,0,0,53,0,0,1299
2017/4/8 2:00,13599,0,10450,1744,0,0,0,0,63,0,0,1342
2017/4/8 3:00,13822,0,10650,1728,0,0,0,0,63,0,0,1381
2017/4/8 4:00,13445,0,10333,1731,0,0,0,0,57,0,0,1324
2017/4/8 5:00,12722,0,9964,1777,0,0,9,0,45,0,-37,964
2017/4/8 6:00,12645,0,9835,1791,0,0,187,0,40,0,-389,1181
2017/4/8 7:00,13355,0,10229,1810,0,0,308,0,39,0,-264,1233
2017/4/8 8:00,14499,0,10785,1852,0,0,416,0,30,0,-14,1430
2017/4/8 9:00,15180,0,10914,1826,0,0,536,0,18,0,97,1789
2017/4/8 10:00,15361,0,10467,1855,0,0,793,0,19,0,29,2198
2017/4/8 11:00,15472,0,10527,1847,0,0,958,0,20,0,-88,2208
2017/4/8 12:00,15145,0,10700,1826,0,0,751,0,40,0,-262,2090
2017/4/8 13:00,15310,0,10867,1771,0,0,491,0,46,0,0,2135
2017/4/8 14:00,15299,0,10983,1774,0,0,365,0,63,0,0,2114
2017/4/8 15:00,15378,0,11180,1768,0,0,248,0,64,0,76,2042
2017/4/8 16:00,15561,0,11359,1826,0,0,151,0,58,0,117,2050
2017/4/8 17:00,15726,0,11682,1845,0,0,63,0,52,0,141,1943
2017/4/8 18:00,16034,0,12025,1852,0,0,4,0,40,0,81,2032
2017/4/8 19:00,15834,0,11912,1870,0,0,0,0,38,0,134,1880
2017/4/8 20:00,15293,0,11505,1868,0,0,0,0,37,0,5,1878
2017/4/8 21:00,14569,0,10821,1875,0,0,0,0,25,0,0,1848
2017/4/8 22:00,13828,0,10331,1893,0,0,0,0,33,0,0,1571
2017/4/8 23:00,13223,0,9715,1896,0,0,0,0,44,0,0,1568
2017/4/9 0:00,12555,0,9007,1834,0,0,0,0,30,0,4,1680
2017/4/9 1:00,12259,0,8675,1836,0,0,0,0,18,0,111,1619
2017/4/9 2:00,12754,0,9268,1831,0,0,0,0,12,0,125,1518
2017/4/9 3:00,13042,0,9664,1829,0,0,0,0,6,0,151,1392
2017/4/9 4:00,12691,0,9335,1832,0,0,0,0,5,0,149,1370
2017/4/9 5:00,11953,0,8412,1838,0,0,11,0,5,0,122,1565
2017/4/9 6:00,11707,0,8237,1823,0,0,202,0,12,0,-323,1756
2017/4/9 7:00,12029,0,8426,1821,0,0,255,0,15,0,-342,1854
2017/4/9 8:00,12772,0,8461,1852,0,0,389,0,55,0,100,1915
2017/4/9 9:00,13158,0,8253,1854,0,0,750,0,65,0,206,2030
2017/4/9 10:00,13074,0,8300,1838,0,0,1036,0,53,0,-156,2003
2017/4/9 11:00,13188,0,8511,1820,0,0,1091,0,70,0,-260,1956
2017/4/9 12:00,13056,0,8143,1813,0,0,1143,0,56,0,-11,1912
2017/4/9 13:00,12979,0,7900,1809,0,0,1175,0,63,0,53,1979
2017/4/9 14:00,12986,0,8197,1808,0,0,1038,0,63,0,-96,1976
2017/4/9 15:00,13145,0,8405,1816,0,0,840,0,76,0,-17,2025
2017/4/9 16:00,13699,0,8886,1858,0,0,496,0,81,0,329,2049
2017/4/9 17:00,14500,0,9879,1859,0,0,155,0,81,0,728,1798
2017/4/9 18:00,15416,0,11416,1872,0,0,8,0,92,0,244,1784
2017/4/9 19:00,15457,0,11565,1907,0,0,0,0,90,0,0,1895
2017/4/9 20:00,14979,0,11305,1926,0,0,0,0,72,0,0,1676
2017/4/9 21:00,14397,0,10657,1934,0,0,0,0,59,0,0,1747
2017/4/9 22:00,13775,0,10203,1927,0,0,0,0,64,0,-141,1722
2017/4/9 23:00,13120,0,10132,1911,0,0,0,0,62,0,-675,1690
2017/4/10 0:00,12420,0,10378,1829,0,0,0,0,72,0,-1500,1641
2017/4/10 1:00,12332,0,10693,1835,0,0,0,0,75,0,-1718,1447
2017/4/10 2:00,12994,0,11031,1820,0,0,0,0,62,0,-1045,1126
2017/4/10 3:00,13424,0,11127,1843,0,0,0,0,71,0,-507,890
2017/4/10 4:00,13294,0,10993,1829,0,0,0,0,65,0,-469,876
2017/4/10 5:00,13120,0,10947,1829,0,0,11,0,47,0,-608,894
2017/4/10 6:00,13831,0,11404,1818,0,0,222,0,15,0,-380,752
2017/4/10 7:00,14627,0,10932,1834,0,0,599,0,8,0,0,1254
2017/4/10 8:00,16089,0,11619,1886,0,0,887,0,5,0,-262,1954
2017/4/10 9:00,17173,0,12014,1895,0,0,1008,0,4,0,-302,2554
2017/4/10 10:00,17382,0,12218,1913,0,0,823,0,8,0,-302,2722
2017/4/10 11:00,17363,0,12210,1903,0,0,624,0,17,0,-10,2619
2017/4/10 12:00,16324,0,11878,1828,0,0,606,0,18,0,-262,2256
2017/4/10 13:00,17080,0,12211,1882,0,0,706,0,17,0,-302,2566
2017/4/10 14:00,17197,0,12361,1925,0,0,438,0,21,0,-302,2754
2017/4/10 15:00,17210,0,12427,1961,0,0,195,0,25,0,-16,2618
2017/4/10 16:00,17479,0,12477,1998,0,0,130,0,28,0,259,2587
2017/4/10 17:00,17590,0,12524,2043,0,0,54,0,30,0,291,2648
2017/4/10 18:00,17972,0,12595,2138,0,0,4,0,36,0,536,2663
2017/4/10 19:00,17568,0,12566,2110,0,0,0,0,34,0,521,2337
2017/4/10 20:00,16864,0,12502,2043,0,0,0,0,33,0,389,1897
2017/4/10 21:00,16298,0,12241,2002,0,0,0,0,33,0,276,1746
2017/4/10 22:00,15563,0,11799,1941,0,0,0,0,28,0,181,1614
2017/4/10 23:00,14665,0,11375,1963,0,0,0,0,27,0,-120,1420
2017/4/11 0:00,13502,0,10822,1823,0,0,0,0,28,0,-694,1523
2017/4/11 1:00,13225,0,11021,1750,0,0,0,0,23,0,-991,1422
2017/4/11 2:00,13862,0,11362,1795,0,0,0,0,25,0,-540,1220
2017/4/11 3:00,14129,0,11258,1823,0,0,0,0,32,0,-302,1318
2017/4/11 4:00,14009,0,11269,1825,0,0,0,0,41,0,-292,1166
2017/4/11 5:00,13863,0,11212,1876,0,0,11,0,38,0,-302,1028
2017/4/11 6:00,14661,0,11847,1879,0,0,158,0,41,0,-191,927
2017/4/11 7:00,15803,0,12175,1909,0,0,187,0,38,0,21,1473
2017/4/11 8:00,17556,0,12656,2125,0,0,243,0,33,0,630,1869
2017/4/11 9:00,18585,0,12739,2246,0,0,391,0,30,0,1515,1664
2017/4/11 10:00,18672,0,12737,2279,0,0,484,0,30,0,1288,1854
2017/4/11 11:00,18643,0,12754,2016,0,0,398,0,27,0,1505,1943
2017/4/11 12:00,17656,0,12726,1911,0,0,335,0,18,0,605,2061
2017/4/11 13:00,18499,0,12984,2021,0,0,382,0,19,0,1015,2078
2017/4/11 14:00,18390,0,13048,2044,0,0,366,0,18,0,787,2127
2017/4/11 15:00,18193,0,12975,2112,0,0,347,0,47,0,659,2053
2017/4/11 16:00,18261,0,13049,2167,0,0,312,0,31,0,793,1909
2017/4/11 17:00,18145,0,13010,2217,0,0,132,0,39,0,924,1823
2017/4/11 18:00,18402,0,13020,2351,0,0,9,0,59,0,1128,1835
2017/4/11 19:00,17913,0,13013,2256,0,0,0,0,73,0,1100,1471
2017/4/11 20:00,17164,0,12983,2175,0,0,0,0,71,0,914,1021
2017/4/11 21:00,16457,0,12902,2134,0,0,0,0,86,0,626,709
2017/4/11 22:00,15585,0,12141,2094,0,0,0,0,81,0,233,1036
2017/4/11 23:00,14674,0,11339,2033,0,0,0,0,103,0,-56,1255
2017/4/12 0:00,13763,0,11589,1951,0,0,0,0,108,0,-1070,1185
2017/4/12 1:00,13541,0,11654,1959,0,0,0,0,96,0,-1207,1039
2017/4/12 2:00,13972,0,11716,1950,0,0,0,0,99,0,-443,650
2017/4/12 3:00,14220,0,11889,1956,0,0,0,0,91,0,-315,599
2017/4/12 4:00,14037,0,11793,1945,0,0,0,0,84,0,-315,530
2017/4/12 5:00,13775,0,11517,1949,0,0,18,0,99,0,-378,570
2017/4/12 6:00,14362,0,11370,1947,0,0,232,0,95,0,-347,1065
2017/4/12 7:00,15308,0,11806,1951,0,0,354,0,86,0,-310,1421
2017/4/12 8:00,16761,0,12059,2140,0,0,562,0,91,0,124,1785
2017/4/12 9:00,17747,0,12509,2228,0,0,631,0,89,0,99,2191
2017/4/12 10:00,17681,0,12142,2090,0,0,821,0,76,0,60,2492
2017/4/12 11:00,17354,0,11939,2075,0,0,1080,0,71,0,-113,2302
2017/4/12 12:00,16106,0,11513,1854,0,0,1389,0,62,0,-896,2184
2017/4/12 13:00,16835,0,11974,1963,0,0,1700,0,43,0,-943,2098
2017/4/12 14:00,16943,0,12092,1964,0,0,1570,0,40,0,-837,2114
2017/4/12 15:00,16852,0,11932,2039,0,0,1098,0,57,0,-382,2108
2017/4/12 16:00,17051,0,11858,2115,0,0,732,0,59,0,-160,2447
2017/4/12 17:00,17102,0,11696,2213,0,0,316,0,57,0,99,2721
2017/4/12 18:00,17712,0,12337,2397,0,0,19,0,53,0,297,2609
2017/4/12 19:00,17758,0,12546,2236,0,0,0,0,66,0,713,2197
2017/4/12 20:00,17211,0,12487,2207,0,0,0,0,69,0,589,1859
2017/4/12 21:00,16644,0,12454,2051,0,0,0,0,50,0,675,1414
2017/4/12 22:00,15940,0,12111,2068,0,0,0,0,34,0,424,1303
2017/4/12 23:00,15140,0,11622,2019,0,0,0,0,26,0,78,1395
2017/4/13 0:00,14177,0,11008,1906,0,0,0,0,20,0,-114,1357
2017/4/13 1:00,13975,0,11399,1893,0,0,0,0,15,0,-406,1074
2017/4/13 2:00,14547,0,11779,1990,0,0,0,0,15,0,41,722
2017/4/13 3:00,14801,0,11746,1985,0,0,0,0,12,0,117,941
2017/4/13 4:00,14706,0,11766,1872,0,0,0,0,11,0,118,939
2017/4/13 5:00,14659,0,11677,1922,0,0,23,0,6,0,210,821
2017/4/13 6:00,15253,0,11602,1916,0,0,359,0,7,0,113,1256
2017/4/13 7:00,15633,0,10979,1987,0,0,826,0,10,0,12,1819
2017/4/13 8:00,16711,0,11252,2250,0,0,1348,0,11,0,-454,2304
2017/4/13 9:00,17375,0,10994,2171,0,0,1873,0,19,0,-276,2594
2017/4/13 10:00,17156,0,10379,2116,0,0,2369,0,33,0,-442,2701
2017/4/13 11:00,17210,0,10549,2002,0,0,2541,0,43,0,-578,2653
2017/4/13 12:00,16088,0,10618,1765,0,0,2390,0,44,0,-1354,2625
2017/4/13 13:00,16809,0,11027,1773,0,0,2198,0,31,0,-877,2657
2017/4/13 14:00,16669,0,10907,1863,0,0,1926,0,20,0,-679,2632
2017/4/13 15:00,16649,0,11052,1892,0,0,1546,0,14,0,-427,2572
2017/4/13 16:00,16950,0,11536,1978,0,0,983,0,8,0,-121,2566
2017/4/13 17:00,17011,0,11431,2386,0,0,381,0,7,0,0,2806
2017/4/13 18:00,17496,0,12196,2453,0,0,24,0,10,0,134,2679
2017/4/13 19:00,17502,0,12314,2430,0,0,0,0,12,0,356,2390
2017/4/13 20:00,16774,0,12080,2378,0,0,0,0,17,0,207,2092
2017/4/13 21:00,16207,0,11971,2215,0,0,0,0,15,0,134,1872
2017/4/13 22:00,15532,0,11973,1929,0,0,0,0,13,0,145,1472
2017/4/13 23:00,14714,0,11420,1863,0,0,0,0,6,0,20,1405
2017/4/14 0:00,13676,0,10411,1817,0,0,0,0,6,0,-181,1623
2017/4/14 1:00,13598,0,10783,1806,0,0,0,0,5,0,-514,1518
2017/4/14 2:00,14172,0,11160,2015,0,0,0,0,6,0,-393,1384
2017/4/14 3:00,14439,0,11111,2038,0,0,0,0,8,0,0,1282
2017/4/14 4:00,14312,0,10968,2014,0,0,0,0,13,0,0,1317
2017/4/14 5:00,14108,0,10692,2015,0,0,28,0,6,0,0,1367
2017/4/14 6:00,14719,0,10673,2015,0,0,397,0,6,0,0,1628
2017/4/14 7:00,15263,0,10520,1890,0,0,996,0,5,0,-141,1993
2017/4/14 8:00,16205,0,10557,2019,0,0,1615,0,4,0,-562,2572
2017/4/14 9:00,16683,0,10385,2083,0,0,2135,0,4,0,-744,2820
2017/4/14 10:00,16708,0,10082,1983,0,0,2529,0,4,0,-470,2580
2017/4/14 11:00,16606,0,9944,1910,0,0,2731,0,4,0,-655,2672
2017/4/14 12:00,15563,0,9781,1667,0,0,2710,0,5,0,-1377,2777
2017/4/14 13:00,16370,0,9898,1640,0,0,2499,0,8,0,-437,2762
2017/4/14 14:00,16363,0,9911,1670,0,0,2136,0,13,0,-224,2857
2017/4/14 15:00,16373,0,10181,1814,0,0,1640,0,38,0,21,2679
2017/4/14 16:00,16618,0,10605,1997,0,0,1033,0,59,0,123,2801
2017/4/14 17:00,16460,0,10974,2429,0,0,396,0,70,0,0,2591
2017/4/14 18:00,16701,0,11534,2454,0,0,26,0,94,0,0,2593
2017/4/14 19:00,16633,0,11766,2488,0,0,0,0,83,0,0,2296
2017/4/14 20:00,16003,0,11258,2447,0,0,0,0,77,0,0,2221
2017/4/14 21:00,15401,0,10941,2421,0,0,0,0,69,0,0,1970
2017/4/14 22:00,14858,0,11203,2078,0,0,0,0,72,0,0,1505
2017/4/14 23:00,14119,0,10546,1960,0,0,0,0,72,0,0,1541
2017/4/15 0:00,13314,0,9836,1735,0,0,0,0,82,0,0,1661
2017/4/15 1:00,13061,0,9688,1731,0,0,0,0,72,0,0,1570
2017/4/15 2:00,13538,0,10264,1948,0,0,0,0,65,0,0,1261
2017/4/15 3:00,13811,0,10347,1878,0,0,0,0,63,0,0,1523
2017/4/15 4:00,13575,0,10242,1854,0,0,0,0,55,0,0,1424
2017/4/15 5:00,12855,0,9694,1663,0,0,32,0,47,0,0,1419
2017/4/15 6:00,12690,0,8935,1716,0,0,404,0,39,0,-171,1767
2017/4/15 7:00,13094,0,8929,1838,0,0,835,0,28,0,-418,1882
2017/4/15 8:00,14174,0,9559,2041,0,0,1223,0,25,0,-704,2030
2017/4/15 9:00,15132,0,9810,2257,0,0,1155,0,24,0,-368,2254
2017/4/15 10:00,15369,0,10168,2328,0,0,883,0,18,0,-302,2274
2017/4/15 11:00,15365,0,10417,2051,0,0,875,0,17,0,-302,2307
