,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2020/10/7 18:00,9827,1145,7703,841,147,435,0,0,209,0,401,-1054
2020/10/7 19:00,9474,1146,7694,807,147,433,0,0,226,0,327,-1306
2020/10/7 20:00,8963,1146,7700,763,147,433,0,0,225,0,295,-1746
2020/10/7 21:00,8523,1147,7552,588,147,433,0,0,220,0,130,-1694
2020/10/7 22:00,8116,1146,7460,663,150,430,0,0,211,0,-378,-1566
2020/10/7 23:00,7768,1147,7276,660,151,432,0,0,221,0,-605,-1514
2020/10/8 0:00,7329,1147,7181,587,151,433,0,0,238,0,-762,-1646
2020/10/8 1:00,7086,1147,6995,556,151,433,0,0,228,0,-1012,-1412
2020/10/8 2:00,7300,1148,7104,582,151,434,0,0,241,0,-470,-1890
2020/10/8 3:00,7831,1147,7175,682,151,435,0,0,254,0,-179,-1834
2020/10/8 4:00,8296,1146,7189,879,151,435,0,0,226,0,0,-1730
2020/10/8 5:00,8337,1146,7223,918,151,435,0,0,227,0,15,-1778
2020/10/8 6:00,8238,1146,7213,818,151,436,20,0,238,0,0,-1784
2020/10/8 7:00,8415,1148,7254,597,151,437,320,0,241,0,7,-1740
2020/10/8 8:00,8937,1148,7426,501,151,434,887,0,222,0,66,-1898
2020/10/8 9:00,9454,1148,7256,492,134,432,1701,0,229,0,-20,-1918
2020/10/8 10:00,9470,1147,7169,492,130,429,2618,0,241,0,-546,-2210
2020/10/8 11:00,9701,1148,6783,487,130,431,3492,0,253,0,-521,-2502
2020/10/8 12:00,9161,1147,6507,472,130,433,3209,0,217,0,-538,-2416
2020/10/8 13:00,9623,1147,6861,460,130,432,2939,0,218,0,0,-2564
2020/10/8 14:00,9611,1146,6931,480,131,427,2734,0,236,0,0,-2474
2020/10/8 15:00,9481,1147,7199,487,139,426,1940,0,214,0,59,-2130
2020/10/8 16:00,9589,1147,7590,556,151,426,1110,0,192,0,271,-1854
2020/10/8 17:00,9615,1147,7680,746,151,428,273,0,192,0,342,-1344
2020/10/8 18:00,9807,1146,7745,792,152,430,1,0,195,0,468,-1122
2020/10/8 19:00,9394,1147,7732,696,152,427,0,0,176,0,394,-1330
2020/10/8 20:00,8928,1149,7686,527,151,429,0,0,160,0,204,-1378
2020/10/8 21:00,8439,1147,7575,540,152,431,0,0,168,0,126,-1700
2020/10/8 22:00,8052,1147,7480,508,151,431,0,0,165,0,140,-1970
2020/10/8 23:00,7757,1147,7258,501,151,439,0,0,167,0,88,-1994
2020/10/9 0:00,7271,1148,6754,482,151,467,0,0,165,0,0,-1896
2020/10/9 1:00,7023,1147,6324,427,151,475,0,0,163,0,0,-1664
2020/10/9 2:00,7362,1147,6712,425,151,476,0,0,149,0,60,-1758
2020/10/9 3:00,7868,1147,7039,483,151,472,0,0,185,0,153,-1762
2020/10/9 4:00,8331,1146,7233,692,152,473,0,0,193,0,170,-1728
2020/10/9 5:00,8321,1146,7213,714,152,476,0,0,179,0,131,-1690
2020/10/9 6:00,8195,1146,7075,486,152,476,57,0,178,0,275,-1650
2020/10/9 7:00,8282,1148,6979,443,152,467,710,0,183,0,224,-2024
2020/10/9 8:00,8650,1147,6673,408,151,454,1971,0,169,0,31,-2354
2020/10/9 9:00,9278,1148,5789,376,151,452,3514,0,150,0,0,-2302
2020/10/9 10:00,9680,1148,5481,372,152,451,4523,0,143,0,0,-2590
2020/10/9 11:00,9848,1147,5211,358,151,450,4944,0,141,0,0,-2554
2020/10/9 12:00,9648,1148,5017,323,150,452,4999,0,155,0,-154,-2442
2020/10/9 13:00,10138,1147,5934,330,150,449,4185,0,163,0,262,-2482
2020/10/9 14:00,10005,1148,6741,358,152,451,2554,0,165,0,1010,-2574
2020/10/9 15:00,9935,1146,7462,423,150,453,1566,0,176,0,803,-2244
2020/10/9 16:00,10017,1147,7688,529,149,454,660,0,171,0,849,-1630
2020/10/9 17:00,9870,1147,7728,645,148,457,94,0,161,0,582,-1092
2020/10/9 18:00,9949,1147,7736,741,150,457,0,0,164,0,504,-950
2020/10/9 19:00,9516,1147,7760,688,152,461,0,0,159,0,229,-1080
2020/10/9 20:00,9039,1148,7665,608,152,463,0,0,172,0,73,-1242
2020/10/9 21:00,8562,1147,7611,477,153,462,0,0,166,0,0,-1454
2020/10/9 22:00,8258,1147,7624,392,152,463,0,0,136,0,120,-1776
2020/10/9 23:00,7946,1147,7271,347,152,463,0,0,110,0,158,-1702
2020/10/10 0:00,7476,1147,6931,375,151,465,0,0,108,0,-157,-1544
2020/10/10 1:00,7180,1144,6930,374,152,463,0,0,91,0,-424,-1550
2020/10/10 2:00,7371,1145,6894,343,151,462,0,0,81,0,-141,-1564
2020/10/10 3:00,7875,1144,7217,378,151,463,0,0,86,0,122,-1686
2020/10/10 4:00,8269,1143,7394,605,151,464,0,0,90,0,90,-1668
2020/10/10 5:00,8161,1143,7323,717,151,463,0,0,106,0,0,-1742
2020/10/10 6:00,7814,1145,6910,473,151,464,51,0,115,0,39,-1534
2020/10/10 7:00,7734,1147,6417,327,151,464,726,0,120,0,50,-1668
2020/10/10 8:00,7939,1148,5578,312,151,465,2021,0,108,0,-22,-1822
2020/10/10 9:00,8421,1147,4729,296,151,462,3611,1,121,0,-486,-1610
2020/10/10 10:00,8634,1147,4284,284,151,459,4574,1,109,0,-618,-1756
2020/10/10 11:00,8964,1146,4425,268,151,461,5270,1,95,0,-924,-1928
2020/10/10 12:00,8970,1147,4494,280,150,459,5222,1,91,0,-909,-1964
2020/10/10 13:00,9042,1148,4935,324,151,460,4745,1,93,0,-876,-1938
2020/10/10 14:00,8973,1147,5360,332,151,461,3740,1,102,0,-398,-1922
2020/10/10 15:00,9002,1146,5943,313,151,462,2524,0,105,0,294,-1936
2020/10/10 16:00,9069,1147,7020,464,151,462,1192,0,115,0,372,-1854
2020/10/10 17:00,9210,1146,7517,673,151,463,162,0,123,0,617,-1642
2020/10/10 18:00,9394,1146,7567,761,151,462,0,0,127,0,454,-1274
2020/10/10 19:00,9048,1144,7576,732,151,464,0,0,130,0,363,-1512
2020/10/10 20:00,8631,1144,7428,616,151,464,0,0,120,0,142,-1434
2020/10/10 21:00,8153,1144,7069,506,151,463,0,0,105,0,123,-1408
2020/10/10 22:00,7750,1145,6945,498,151,463,0,0,99,0,7,-1558
2020/10/10 23:00,7428,1145,6773,478,151,464,0,0,81,0,0,-1664
2020/10/11 0:00,6995,1146,6347,429,151,466,0,0,58,0,0,-1602
2020/10/11 1:00,6788,1147,6169,435,151,466,0,0,48,0,0,-1628
2020/10/11 2:00,7039,1145,6517,433,151,465,0,0,54,0,0,-1726
2020/10/11 3:00,7519,1147,6835,487,152,467,0,0,47,0,140,-1756
2020/10/11 4:00,7920,1144,6976,680,152,465,0,0,54,0,209,-1760
2020/10/11 5:00,7853,1145,6878,657,152,464,0,0,50,0,213,-1706
2020/10/11 6:00,7308,1145,6668,443,152,465,77,0,47,0,7,-1696
2020/10/11 7:00,7108,1147,5439,359,152,465,979,0,47,0,-154,-1326
2020/10/11 8:00,7045,1147,4273,362,152,464,2246,0,45,0,-294,-1350
2020/10/11 9:00,7617,1146,3512,365,152,463,3754,0,40,0,-671,-1144
2020/10/11 10:00,7962,1146,3536,283,152,463,4797,0,35,0,-1216,-1234
2020/10/11 11:00,8228,1146,3525,254,151,463,5347,0,33,0,-1287,-1404
2020/10/11 12:00,8263,1146,3966,260,151,465,5063,0,30,0,-1224,-1594
2020/10/11 13:00,8157,1146,4465,303,151,463,4022,0,38,0,-1259,-1172
2020/10/11 14:00,8083,1146,5134,316,151,463,3034,0,42,0,-343,-1860
2020/10/11 15:00,8128,1146,5903,288,151,462,2024,0,42,0,62,-1950
2020/10/11 16:00,8265,1146,6764,408,151,462,1036,0,45,0,143,-1890
2020/10/11 17:00,8668,1147,7537,682,151,462,138,0,48,0,453,-1950
2020/10/11 18:00,9098,1147,7658,779,151,464,0,0,37,0,448,-1586
2020/10/11 19:00,8771,1147,7665,750,151,463,0,0,33,0,370,-1808
2020/10/11 20:00,8391,1147,7643,611,152,463,0,0,33,0,270,-1928
2020/10/11 21:00,8026,1147,7285,480,152,463,0,0,21,0,342,-1864
2020/10/11 22:00,7635,1147,7078,454,152,463,0,0,17,0,92,-1768
2020/10/11 23:00,7289,1146,6806,430,152,464,0,0,15,0,-20,-1704
2020/10/12 0:00,6857,1147,6852,395,152,464,0,0,15,0,-576,-1592
2020/10/12 1:00,6683,1147,6863,412,151,464,0,0,15,0,-811,-1558
2020/10/12 2:00,6953,1146,6891,432,151,464,0,0,11,0,-506,-1636
2020/10/12 3:00,7521,1147,6882,474,151,462,0,0,11,0,116,-1722
2020/10/12 4:00,7999,1145,7012,570,151,463,0,0,12,0,338,-1692
2020/10/12 5:00,8097,1145,7080,616,151,462,0,0,21,0,264,-1642
2020/10/12 6:00,8052,1145,7088,452,152,462,43,0,24,0,370,-1684
2020/10/12 7:00,8244,1146,6680,381,152,462,775,0,20,0,130,-1502
2020/10/12 8:00,8578,1145,6256,366,151,457,2150,0,20,0,19,-1986
2020/10/12 9:00,9261,1145,6195,364,151,454,3646,0,20,0,-442,-2272
2020/10/12 10:00,9335,1146,6282,268,151,451,4237,0,16,0,-632,-2584
2020/10/12 11:00,9957,1146,6291,234,152,453,5043,0,14,0,-824,-2552
2020/10/12 12:00,9898,1144,6259,228,152,456,5607,0,19,0,-1485,-2482
2020/10/12 13:00,10065,1145,6265,285,151,453,5426,0,19,0,-1129,-2550
2020/10/12 14:00,10013,1144,6376,284,153,453,4721,0,20,0,-512,-2626
2020/10/12 15:00,9897,1145,7161,295,153,453,3243,0,28,0,13,-2594
2020/10/12 16:00,9969,1145,7632,407,153,452,1455,0,38,0,975,-2288
2020/10/12 17:00,9911,1145,7640,591,152,456,190,0,31,0,882,-1176
2020/10/12 18:00,9963,1144,7674,758,153,457,0,0,28,0,589,-840
2020/10/12 19:00,9481,1144,7674,646,154,459,0,0,29,0,503,-1128
2020/10/12 20:00,8991,1146,7686,565,154,458,0,0,26,0,514,-1558
2020/10/12 21:00,8504,1145,7614,442,154,457,0,0,26,0,192,-1526
2020/10/12 22:00,8163,1145,7558,348,154,457,0,0,24,0,205,-1728
2020/10/12 23:00,7814,1144,7353,358,153,461,0,0,15,0,292,-1962
2020/10/13 0:00,7328,1145,6978,360,154,460,0,0,16,0,67,-1852
2020/10/13 1:00,7123,1146,6773,347,154,457,0,0,13,0,-231,-1536
2020/10/13 2:00,7326,1145,6819,355,154,459,0,0,9,0,-21,-1594
2020/10/13 3:00,7885,1144,7137,368,154,459,0,0,22,0,93,-1492
2020/10/13 4:00,8334,1143,7255,503,154,460,0,0,34,0,7,-1222
2020/10/13 5:00,8419,1145,7240,594,154,461,0,0,43,0,0,-1218
2020/10/13 6:00,8233,1143,7227,467,154,464,90,0,58,0,118,-1488
2020/10/13 7:00,8132,1146,6562,309,154,462,1260,0,60,0,201,-2022
2020/10/13 8:00,8333,1145,5756,288,154,458,3074,0,48,0,-238,-2352
2020/10/13 9:00,8933,1145,5292,266,154,452,4845,1,33,0,-728,-2526
2020/10/13 10:00,9355,1145,5043,266,154,450,6077,1,26,0,-1236,-2570
2020/10/13 11:00,9686,1146,4892,284,154,450,6825,1,20,0,-1541,-2544
2020/10/13 12:00,9443,1145,4471,281,153,453,6947,1,29,0,-1594,-2442
2020/10/13 13:00,9723,1145,5073,294,154,450,6380,1,27,0,-1284,-2516
2020/10/13 14:00,9805,1145,5845,317,154,448,5235,1,29,0,-808,-2560
2020/10/13 15:00,9763,1145,6662,340,153,450,3546,0,26,0,-49,-2510
2020/10/13 16:00,9946,1144,7439,560,138,450,1616,0,21,0,816,-2238
2020/10/13 17:00,9960,1145,7541,662,138,455,187,0,28,0,902,-1098
2020/10/13 18:00,10005,1145,7553,756,138,457,0,0,47,0,641,-732
2020/10/13 19:00,9512,1146,7540,690,138,457,0,0,41,0,528,-1028
2020/10/13 20:00,8993,1145,7570,660,138,459,0,0,38,0,401,-1418
2020/10/13 21:00,8506,1146,7417,403,138,460,0,0,41,0,125,-1224
2020/10/13 22:00,8133,1146,7416,359,138,461,0,0,41,0,106,-1534
2020/10/13 23:00,7793,1146,7206,376,138,461,0,0,43,0,217,-1794
2020/10/14 0:00,7369,1146,6893,389,138,462,0,0,49,0,10,-1718
2020/10/14 1:00,7141,1147,6854,360,138,459,0,0,54,0,-259,-1612
2020/10/14 2:00,7365,1147,6935,362,138,460,0,0,49,0,-40,-1686
2020/10/14 3:00,7951,1147,7054,378,138,459,0,0,51,0,0,-1276
2020/10/14 4:00,8370,1147,7165,532,138,461,0,0,57,0,108,-1238
2020/10/14 5:00,8452,1146,7181,591,138,463,0,0,76,0,125,-1268
2020/10/14 6:00,8207,1146,7037,496,138,463,79,0,87,0,11,-1250
2020/10/14 7:00,8108,1148,6589,329,138,463,1162,0,105,0,142,-1968
2020/10/14 8:00,8279,1147,5846,283,138,460,2925,0,93,0,-289,-2324
2020/10/14 9:00,8842,1148,5237,238,140,454,4722,0,69,0,-678,-2488
2020/10/14 10:00,9175,1148,4800,237,151,445,5843,0,62,0,-921,-2590
2020/10/14 11:00,9419,1147,4563,263,151,441,6305,0,66,0,-927,-2590
2020/10/14 12:00,9212,1147,4360,265,152,441,6478,0,61,0,-1242,-2450
2020/10/14 13:00,9538,1148,4837,280,153,440,5957,0,68,0,-799,-2546
2020/10/14 14:00,9565,1148,5272,293,154,436,4907,0,63,0,-106,-2602
2020/10/14 15:00,9434,1148,6593,298,153,441,3282,0,61,0,20,-2562
2020/10/14 16:00,9751,1146,7460,500,153,449,1546,0,64,0,687,-2254
2020/10/14 17:00,9676,1148,7508,726,154,452,171,0,64,0,631,-1178
2020/10/14 18:00,9776,1147,7602,770,154,454,0,0,61,0,426,-838
2020/10/14 19:00,9344,1147,7587,686,154,455,0,0,71,0,258,-1014
2020/10/14 20:00,8890,1147,7608,570,154,457,0,0,81,0,157,-1284
2020/10/14 21:00,8393,1146,7387,404,154,457,0,0,90,0,53,-1298
2020/10/14 22:00,7964,1147,7222,370,154,456,0,0,87,0,0,-1472
