,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2022/4/2 3:00,9037,2069,7075,378,134,276,0,0,85,0,884,-1864
2022/4/2 4:00,9334,2069,7223,517,134,278,0,0,87,0,906,-1880
2022/4/2 5:00,9272,2068,7112,457,134,276,0,0,78,0,919,-1772
2022/4/2 6:00,9057,2069,7053,320,134,277,178,0,80,0,620,-1674
2022/4/2 7:00,8414,2069,5958,225,134,275,1423,0,79,0,-1,-1748
2022/4/2 8:00,8083,2070,4186,228,134,271,3411,0,68,0,-477,-1808
2022/4/2 9:00,8088,2069,2716,216,134,252,5425,1,64,0,-950,-1838
2022/4/2 10:00,8239,2068,2417,205,134,250,6406,134,63,0,-1440,-1864
2022/4/2 11:00,8381,2070,2335,213,134,252,6504,680,54,0,-1301,-1880
2022/4/2 12:00,8168,2069,2385,197,134,253,6237,1167,53,0,-1294,-1866
2022/4/2 13:00,8115,2070,2479,203,134,252,5769,795,58,0,-984,-1866
2022/4/2 14:00,7798,2070,2966,203,134,253,5052,166,56,0,-1084,-1852
2022/4/2 15:00,7720,2070,3771,200,134,252,3937,2,50,0,-858,-1836
2022/4/2 16:00,7955,2064,5218,209,134,276,2596,0,51,0,-735,-1858
2022/4/2 17:00,8511,2065,6631,340,134,278,1303,0,44,0,-380,-1904
2022/4/2 18:00,9158,2064,7476,694,134,279,137,0,34,0,304,-1964
2022/4/2 19:00,9474,2071,7407,723,134,277,0,0,38,0,546,-1722
2022/4/2 20:00,9232,2070,7432,496,134,280,0,0,37,0,599,-1816
2022/4/2 21:00,8965,2071,7478,317,134,280,0,0,41,0,576,-1932
2022/4/2 22:00,8667,2071,7466,228,134,280,0,0,40,0,260,-1812
2022/4/2 23:00,8270,2068,7258,224,134,278,0,0,40,0,36,-1768
2022/4/3 0:00,7835,2070,6859,192,134,282,0,0,39,0,-29,-1712
2022/4/3 1:00,7875,2070,6853,199,134,279,0,0,35,0,7,-1702
2022/4/3 2:00,8351,2069,7059,206,134,280,0,0,32,0,327,-1756
2022/4/3 3:00,8924,2070,6912,270,135,281,0,0,36,0,1066,-1846
2022/4/3 4:00,9189,2069,6955,447,135,281,0,0,51,0,1111,-1860
2022/4/3 5:00,9054,2069,6837,483,135,281,0,0,53,0,980,-1784
2022/4/3 6:00,8594,2070,6764,322,134,281,188,0,40,0,543,-1748
2022/4/3 7:00,7927,2070,5582,244,135,281,1588,0,45,0,-200,-1818
2022/4/3 8:00,7371,2070,4074,203,134,270,3406,136,46,0,-1020,-1812
2022/4/3 9:00,7364,2071,2662,186,134,257,5239,204,49,0,-1370,-1864
2022/4/3 10:00,7340,2070,2394,201,134,256,6032,1112,52,0,-1919,-1880
2022/4/3 11:00,7487,2070,2334,195,134,255,6289,1891,51,6,-1949,-1892
2022/4/3 12:00,7597,2072,2315,177,134,255,6460,2140,42,16,-1962,-1896
2022/4/3 13:00,7395,2071,2280,193,134,255,6401,2158,53,28,-2108,-1884
2022/4/3 14:00,7031,2071,2451,178,133,254,5728,1676,63,32,-1979,-1868
2022/4/3 15:00,6930,2070,2812,191,133,256,4846,1111,65,14,-1603,-1840
2022/4/3 16:00,7198,2071,3825,198,134,269,3894,0,90,0,-1409,-1874
2022/4/3 17:00,8036,2065,5662,299,134,274,1644,0,92,0,-182,-1952
2022/4/3 18:00,8653,2064,6532,562,134,279,174,0,81,0,815,-1988
2022/4/3 19:00,9051,2066,6776,570,134,278,0,0,77,0,1208,-2058
2022/4/3 20:00,8944,2071,6793,444,134,280,0,0,68,0,1132,-1978
2022/4/3 21:00,8718,2072,6784,280,134,279,0,0,61,0,906,-1798
2022/4/3 22:00,8316,2072,6711,201,134,279,0,0,54,0,675,-1810
2022/4/3 23:00,7980,2071,6601,198,134,280,0,0,51,0,361,-1716
2022/4/4 0:00,7559,2070,6568,181,134,280,0,0,49,0,-15,-1708
2022/4/4 1:00,7695,2073,6649,201,134,278,0,0,50,0,-10,-1680
2022/4/4 2:00,8281,2070,6780,192,134,279,0,0,47,0,539,-1760
2022/4/4 3:00,8898,2071,6765,311,134,277,0,0,55,0,1151,-1866
2022/4/4 4:00,9307,2070,6849,419,134,279,0,0,60,0,1368,-1872
2022/4/4 5:00,9485,2071,6882,516,134,278,0,0,69,0,1329,-1794
2022/4/4 6:00,9648,2072,7040,462,134,278,266,0,72,0,1090,-1766
2022/4/4 7:00,9166,2070,6210,264,134,272,1933,0,56,0,37,-1810
2022/4/4 8:00,8808,2071,5099,193,134,267,4170,0,42,0,-808,-2360
2022/4/4 9:00,9056,2071,3516,201,134,256,6375,5,38,0,-1097,-2438
2022/4/4 10:00,9264,2071,2922,184,134,244,7925,7,33,0,-1753,-2496
2022/4/4 11:00,9403,2070,2786,188,133,245,8260,572,35,1,-1846,-2468
2022/4/4 12:00,9084,2070,2735,169,131,250,7994,1062,48,3,-1927,-2386
2022/4/4 13:00,9078,2071,2926,178,134,250,7756,867,54,4,-1831,-2460
2022/4/4 14:00,8852,2070,2911,162,134,249,7582,148,63,2,-1833,-2486
2022/4/4 15:00,8578,2072,3677,174,133,263,6180,5,70,0,-1547,-2444
2022/4/4 16:00,8826,2064,4819,166,133,271,4031,0,66,0,-312,-2412
2022/4/4 17:00,9170,2063,6806,309,133,274,1641,0,52,0,270,-2378
2022/4/4 18:00,9626,2063,7655,583,133,275,166,0,49,0,560,-1858
2022/4/4 19:00,9761,2070,7902,587,134,276,0,0,51,0,487,-1746
2022/4/4 20:00,9532,2070,7809,529,134,274,0,0,53,0,397,-1734
2022/4/4 21:00,9245,2069,7833,319,134,272,0,0,32,0,506,-1920
2022/4/4 22:00,8956,2070,7809,187,134,272,0,0,23,0,537,-2076
2022/4/4 23:00,8627,2070,7761,178,134,273,0,0,15,0,208,-2012
2022/4/5 0:00,8193,2071,7506,169,134,276,0,0,13,0,-2,-1974
2022/4/5 1:00,8279,2071,7541,182,134,272,0,0,14,0,-11,-1924
2022/4/5 2:00,8813,2071,7749,174,134,272,0,0,14,0,315,-1916
2022/4/5 3:00,9460,2072,7760,284,134,271,0,0,14,0,1017,-2092
2022/4/5 4:00,9832,2072,7772,485,134,274,0,0,10,0,1187,-2102
2022/4/5 5:00,9949,2072,7776,508,134,271,0,0,11,0,1245,-2068
2022/4/5 6:00,10079,2071,7787,391,134,274,298,0,12,0,1168,-2056
2022/4/5 7:00,9407,2070,6737,307,134,277,1997,0,8,0,39,-2162
2022/4/5 8:00,9060,2072,4859,188,134,272,4151,123,1,0,-245,-2372
2022/4/5 9:00,9174,2072,3558,183,134,248,6252,181,0,0,-785,-2488
2022/4/5 10:00,9258,2071,2871,167,133,246,7575,219,1,0,-1296,-2510
2022/4/5 11:00,9368,2072,2635,197,133,248,8115,380,2,0,-1554,-2480
2022/4/5 12:00,9062,2072,2630,158,132,249,7865,771,2,0,-1686,-2360
2022/4/5 13:00,9014,2072,2727,168,133,249,7540,284,5,0,-1462,-2418
2022/4/5 14:00,8786,2072,3250,155,133,249,5970,166,13,0,-624,-2432
2022/4/5 15:00,8626,2072,4549,169,133,264,3588,97,16,0,243,-2408
2022/4/5 16:00,8912,2071,5769,159,133,274,2384,0,16,0,504,-2398
2022/4/5 17:00,9139,2065,7257,341,133,275,1005,0,20,0,395,-2352
2022/4/5 18:00,9637,2065,7794,578,133,274,74,0,22,0,503,-1806
2022/4/5 19:00,9648,2066,7833,617,133,275,1,0,24,0,277,-1578
2022/4/5 20:00,9348,2070,7802,388,134,275,0,0,39,0,156,-1516
2022/4/5 21:00,8970,2070,7707,214,134,273,0,0,32,0,166,-1626
2022/4/5 22:00,8545,2071,7607,164,134,274,0,0,33,0,10,-1748
2022/4/5 23:00,8133,2072,7267,172,134,274,0,0,38,0,-16,-1808
2022/4/6 0:00,7666,2070,6892,158,134,274,0,0,48,0,-10,-1900
2022/4/6 1:00,7689,2072,6931,179,134,271,0,0,56,0,-12,-1942
2022/4/6 2:00,8181,2070,7341,166,134,273,0,0,45,0,164,-2012
2022/4/6 3:00,8715,2073,7398,260,134,272,0,0,40,0,642,-2104
2022/4/6 4:00,9005,2070,7380,455,134,275,0,0,29,0,748,-2086
2022/4/6 5:00,8980,2071,7402,509,134,271,0,0,30,0,647,-2084
2022/4/6 6:00,8870,2071,7385,411,134,276,240,0,29,0,408,-2084
2022/4/6 7:00,8519,2073,6212,264,134,276,1654,0,32,0,4,-2130
2022/4/6 8:00,8388,2072,4983,179,134,274,3414,248,29,0,-321,-2376
2022/4/6 9:00,8525,2071,3698,187,134,262,5223,368,13,0,-645,-2418
2022/4/6 10:00,8590,2071,2961,152,133,251,6598,463,14,0,-1090,-2500
2022/4/6 11:00,8717,2072,2700,168,133,249,6979,990,17,0,-1133,-2468
2022/4/6 12:00,8482,2071,2692,178,132,250,7049,1184,21,0,-1537,-2374
2022/4/6 13:00,8703,2071,2866,152,132,251,6971,991,29,0,-1333,-2436
2022/4/6 14:00,8547,2072,3281,153,132,249,6289,586,26,0,-1173,-2482
2022/4/6 15:00,8384,2072,3995,184,132,264,4982,342,23,0,-848,-2420
2022/4/6 16:00,8705,2065,5300,162,132,276,3494,0,25,0,-355,-2394
2022/4/6 17:00,8932,2066,6792,316,133,275,1538,0,20,0,50,-2258
2022/4/6 18:00,9179,2067,7676,584,133,275,178,0,14,0,604,-2352
2022/4/6 19:00,9306,2071,7713,609,133,274,0,0,12,0,666,-2172
2022/4/6 20:00,9084,2072,7776,513,134,275,0,0,19,0,313,-2018
2022/4/6 21:00,8721,2073,7610,301,134,276,0,0,17,0,416,-2106
2022/4/6 22:00,8401,2073,7368,158,134,275,0,0,30,0,287,-1924
2022/4/6 23:00,8036,2073,7079,150,134,276,0,0,33,0,103,-1812
2022/4/7 0:00,7515,2073,6691,176,134,274,0,0,26,0,-13,-1846
2022/4/7 1:00,7625,2071,6920,153,134,276,0,0,22,0,-19,-1932
2022/4/7 2:00,8113,2072,7059,150,134,277,0,0,16,0,329,-1924
2022/4/7 3:00,8757,2072,7051,298,134,278,0,0,19,0,799,-1894
2022/4/7 4:00,9035,2070,7082,429,134,276,0,0,17,0,795,-1768
2022/4/7 5:00,9038,2073,7063,500,134,280,1,0,14,0,1013,-2040
2022/4/7 6:00,8946,2071,7068,451,134,282,277,0,20,0,553,-1910
2022/4/7 7:00,8425,2073,6094,228,134,273,1729,0,21,0,35,-2162
2022/4/7 8:00,8271,2072,4449,179,134,261,3508,0,12,0,-6,-2338
2022/4/7 9:00,8540,2073,3097,167,132,245,5690,5,17,0,-431,-2450
2022/4/7 10:00,8920,2071,2885,151,132,244,6594,639,25,0,-726,-2456
2022/4/7 11:00,8961,2073,2883,186,131,245,6448,1324,44,0,-579,-2470
2022/4/7 12:00,8694,2072,2826,152,130,247,6297,1848,57,0,-737,-2350
2022/4/7 13:00,8917,2071,3131,163,130,243,6638,730,60,0,-1107,-2412
2022/4/7 14:00,8656,2071,3576,149,130,245,6274,228,69,0,-1374,-2484
2022/4/7 15:00,8459,2072,4432,163,131,249,5083,3,87,0,-1352,-2406
2022/4/7 16:00,8739,2073,5600,186,131,267,3185,0,92,0,-403,-2392
2022/4/7 17:00,8908,2065,6928,298,131,270,1304,0,105,0,83,-2276
2022/4/7 18:00,9172,2065,7252,536,131,272,138,0,112,0,886,-2220
2022/4/7 19:00,9272,2067,7272,618,131,269,0,0,109,0,652,-1846
2022/4/7 20:00,8921,2071,7279,479,131,268,0,0,96,0,435,-1838
2022/4/7 21:00,8527,2073,7281,320,132,270,0,0,83,0,314,-1946
2022/4/7 22:00,8179,2073,7093,165,132,269,0,0,68,0,87,-1708
2022/4/7 23:00,7860,2071,6982,166,132,272,0,0,55,0,42,-1860
2022/4/8 0:00,7424,2072,6634,157,132,271,0,0,62,0,6,-1910
2022/4/8 1:00,7450,2072,6596,175,132,268,0,0,60,0,11,-1864
2022/4/8 2:00,7970,2071,7002,158,132,269,0,0,68,0,238,-1968
2022/4/8 3:00,8567,2072,7008,321,132,269,0,0,72,0,691,-1998
2022/4/8 4:00,8939,2071,7004,525,132,269,0,0,45,0,745,-1852
2022/4/8 5:00,8928,2072,7026,653,132,270,0,0,29,0,704,-1958
2022/4/8 6:00,8724,2073,7040,449,132,273,308,0,21,0,400,-1972
2022/4/8 7:00,8262,2071,5755,253,133,272,1897,0,13,0,-18,-2114
2022/4/8 8:00,8110,2072,3996,181,132,269,3860,263,4,10,-66,-2338
2022/4/8 9:00,8487,2071,2934,161,132,267,5868,385,2,0,-514,-2434
2022/4/8 10:00,8808,2072,2567,145,132,267,7287,475,0,16,-1164,-2498
2022/4/8 11:00,9041,2074,2582,159,133,268,7804,833,1,17,-1516,-2464
2022/4/8 12:00,8824,2073,2459,144,135,270,7972,849,1,24,-1874,-2356
2022/4/8 13:00,8936,2072,2601,156,135,269,7667,817,2,28,-1538,-2428
2022/4/8 14:00,8753,2072,2778,144,136,266,7045,454,2,18,-1254,-2436
2022/4/8 15:00,8502,2073,3471,156,136,270,5589,355,1,18,-800,-2394
2022/4/8 16:00,8718,2072,4922,191,136,270,3823,0,4,0,-300,-2400
2022/4/8 17:00,8852,2072,6645,289,136,273,1595,0,1,0,67,-2226
2022/4/8 18:00,9005,2066,7176,597,136,273,170,0,1,0,728,-2142
2022/4/8 19:00,9102,2067,7177,713,136,270,0,0,2,0,601,-1864
2022/4/8 20:00,8740,2068,7035,510,136,273,0,0,1,0,471,-1754
2022/4/8 21:00,8458,2072,7002,322,137,275,0,0,1,0,581,-1932
2022/4/8 22:00,8160,2072,7010,163,137,274,0,0,1,0,539,-2036
2022/4/8 23:00,7891,2071,6666,163,137,276,0,0,1,0,457,-1880
2022/4/9 0:00,7433,2072,6376,148,137,276,0,0,1,0,117,-1694
2022/4/9 1:00,7348,2071,6388,160,137,274,0,0,2,0,24,-1708
2022/4/9 2:00,7796,2070,6489,145,137,276,0,0,6,0,457,-1784
2022/4/9 3:00,8474,2072,6547,276,137,278,0,0,8,0,1024,-1868
2022/4/9 4:00,8768,2071,6537,472,137,278,0,0,14,0,1119,-1860
2022/4/9 5:00,8626,2072,6534,458,137,276,1,0,25,0,929,-1806
2022/4/9 6:00,8089,2072,6271,322,137,277,351,0,22,0,321,-1684
2022/4/9 7:00,7429,2070,4561,196,137,276,2063,0,14,0,-274,-1614
2022/4/9 8:00,7071,2072,3081,178,137,265,4276,0,5,0,-1181,-1762
2022/4/9 9:00,7673,2072,2388,166,137,253,5821,585,3,0,-1347,-1820
2022/4/9 10:00,7870,2071,2080,145,137,250,6316,1535,5,0,-1260,-1874
2022/4/9 11:00,8044,2070,1949,159,136,252,6679,1977,8,0,-1343,-1866
2022/4/9 12:00,8003,2071,1935,144,136,254,6720,2124,9,0,-1414,-1852
2022/4/9 13:00,7981,2072,1949,158,136,252,6736,1705,14,0,-1494,-1842
2022/4/9 14:00,7826,2071,2102,146,136,250,6681,799,30,0,-1718,-1872
2022/4/9 15:00,7500,2071,2470,164,134,257,5976,4,32,0,-1774,-1830
2022/4/9 16:00,7676,2072,3516,165,131,275,3912,0,27,0,-606,-1816
2022/4/9 17:00,8055,2066,5081,263,135,280,1621,0,16,0,409,-1816
2022/4/9 18:00,8280,2066,6146,528,136,277,175,0,16,0,716,-1780
2022/4/9 19:00,8428,2066,6331,574,136,278,0,0,19,0,904,-1880
2022/4/9 20:00,8083,2070,6169,458,136,281,0,0,19,0,898,-1948
2022/4/9 21:00,7789,2070,6095,252,136,278,0,0,15,0,877,-1934
2022/4/9 22:00,7537,2071,6107,157,136,278,0,0,10,0,594,-1816
2022/4/9 23:00,7249,2071,6076,172,136,279,0,0,15,0,240,-1740
2022/4/10 0:00,6851,2070,5879,144,136,280,0,0,12,0,30,-1700
2022/4/10 1:00,6831,2071,5861,145,136,279,0,0,13,0,-6,-1668
2022/4/10 2:00,7285,2068,6081,173,136,278,0,0,8,0,269,-1728
2022/4/10 3:00,7912,2070,6068,314,137,281,0,0,15,0,871,-1844
2022/4/10 4:00,8197,2070,6062,496,136,281,0,0,9,0,1015,-1872
2022/4/10 5:00,7986,2070,6093,460,136,280,0,0,17,0,734,-1804
2022/4/10 6:00,7254,2070,5686,266,136,277,365,0,25,0,167,-1738
2022/4/10 7:00,6748,2071,4426,182,136,277,1927,0,16,0,-521,-1766
2022/4/10 8:00,6416,2071,3218,185,136,265,3579,579,3,0,-1459,-1582
2022/4/10 9:00,6674,2071,2324,146,136,252,5331,832,3,8,-1751,-1838
2022/4/10 10:00,6970,2071,2042,145,136,254,6150,1556,2,37,-2006,-1824
2022/4/10 11:00,7293,2071,1960,183,136,252,6573,1874,3,49,-2037,-1848
2022/4/10 12:00,7437,2071,1968,143,136,254,6592,2042,4,45,-1931,-1800
2022/4/10 13:00,7283,2070,2125,145,132,251,6135,1727,5,36,-1802,-1778
2022/4/10 14:00,7062,2068,2321,175,131,250,5593,1004,12,36,-1688,-1800
2022/4/10 15:00,7029,2068,2738,143,133,255,4821,724,12,38,-1305,-1836
2022/4/10 16:00,7287,2062,3896,158,134,274,3531,0,34,0,-966,-1836
2022/4/10 17:00,7843,2062,5490,295,136,278,1358,0,45,0,83,-1904
2022/4/10 18:00,8213,2064,6590,477,136,275,133,0,46,0,272,-1780
2022/4/10 19:00,8251,2068,6747,555,136,277,0,0,47,0,319,-1898
2022/4/10 20:00,8027,2069,6797,490,136,278,0,0,43,0,214,-2000
2022/4/10 21:00,7687,2070,6656,267,136,278,0,0,44,0,80,-1844
2022/4/10 22:00,7305,2070,6416,172,136,277,0,0,51,0,-17,-1800
2022/4/10 23:00,6999,2070,5986,175,136,280,0,0,55,0,5,-1708
2022/4/11 0:00,6627,2070,5511,144,137,279,0,0,55,0,-3,-1566
2022/4/11 1:00,6638,2069,5647,148,137,278,0,0,61,0,-18,-1684
2022/4/11 2:00,7174,2070,6233,188,137,278,0,0,64,0,-12,-1784
2022/4/11 3:00,7768,2072,6573,296,137,279,0,0,88,0,187,-1864
2022/4/11 4:00,8134,2069,6631,544,137,280,0,0,98,0,289,-1914
2022/4/11 5:00,8125,2070,6700,498,137,277,0,0,139,0,120,-1816
2022/4/11 6:00,7875,2071,6382,345,137,277,256,0,154,0,9,-1756
2022/4/11 7:00,7820,2071,5577,183,136,272,1181,0,161,0,7,-1768
2022/4/11 8:00,8287,2071,5233,175,135,256,1712,0,161,0,-70,-1386
2022/4/11 9:00,8867,2069,5463,146,135,254,1924,0,152,0,-462,-814
2022/4/11 10:00,9008,2069,5196,142,135,254,1520,0,195,0,-311,-192
2022/4/11 11:00,9212,2069,5359,178,135,255,1155,0,163,0,-2,-100
2022/4/11 12:00,8823,2072,5816,168,135,256,1092,0,134,0,-18,-832
2022/4/11 13:00,9219,2070,6092,191,135,257,1199,0,129,0,2,-856
2022/4/11 14:00,9159,2071,5992,234,135,258,1352,0,123,0,-24,-982
2022/4/11 15:00,9067,2071,6449,228,134,257,1483,0,162,0,-19,-1698
2022/4/11 16:00,9147,2071,6765,276,134,257,1325,0,160,0,-15,-1826
2022/4/11 17:00,9150,2064,7277,497,135,260,726,0,159,0,102,-2070
2022/4/11 18:00,9336,2065,7439,697,135,259,118,0,184,0,595,-2156
2022/4/11 19:00,9246,2066,7301,589,135,259,0,0,194,0,510,-1808
2022/4/11 20:00,8881,2070,7283,540,135,259,0,0,173,0,335,-1914
2022/4/11 21:00,8472,2070,7026,363,134,257,0,0,184,0,160,-1722
2022/4/11 22:00,8072,2068,6889,266,134,257,0,0,153,0,15,-1710
2022/4/11 23:00,7704,2069,6557,261,135,260,0,0,128,0,14,-1720
2022/4/12 0:00,7242,2070,6260,203,134,259,0,0,95,0,5,-1784
2022/4/12 1:00,7196,2069,6392,201,134,256,0,0,70,0,-2,-1924
2022/4/12 2:00,7662,2070,6582,250,134,256,0,0,50,0,278,-1958
2022/4/12 3:00,8250,2068,6606,374,134,258,0,0,35,0,563,-1788
2022/4/12 4:00,8534,2068,6625,562,134,255,0,0,20,0,770,-1900
2022/4/12 5:00,8391,2070,6614,557,134,256,0,0,17,0,715,-1972
2022/4/12 6:00,8083,2070,6588,443,134,260,172,0,7,0,351,-1942
2022/4/12 7:00,7930,2069,6271,231,134,259,1023,0,1,0,70,-2128
2022/4/12 8:00,8340,2070,5731,216,132,254,2169,0,2,0,4,-2238
2022/4/12 9:00,8825,2068,5219,164,132,236,3269,1,1,0,-2,-2262
2022/4/12 10:00,9047,2069,4901,153,132,233,4092,1,2,0,-23,-2512
2022/4/12 11:00,9292,2070,4551,153,132,233,4743,1,2,0,-44,-2548
2022/4/12 12:00,8671,2069,3769,175,132,233,5825,1,4,0,-1016,-2520
2022/4/12 13:00,9113,2069,3576,173,132,233,6560,1,3,0,-1141,-2492
2022/4/12 14:00,9303,2069,3751,150,132,231,6565,1,1,0,-1106,-2490
2022/4/12 15:00,9034,2070,4543,150,132,234,5305,0,2,0,-940,-2462
2022/4/12 16:00,9301,2064,5629,191,133,254,3546,0,2,0,-82,-2436
2022/4/12 17:00,9381,2062,6988,357,133,255,1541,0,2,0,59,-2016
2022/4/12 18:00,9411,2064,7325,616,133,255,180,0,4,0,540,-1706
2022/4/12 19:00,9310,2066,7296,685,133,256,0,0,6,0,846,-1978
2022/4/12 20:00,8952,2068,7253,669,134,256,0,0,5,0,561,-1994
2022/4/12 21:00,8534,2067,7220,324,134,258,0,0,9,0,330,-1808
2022/4/12 22:00,8164,2067,7144,188,134,256,0,0,5,0,272,-1902
2022/4/12 23:00,7795,2066,7025,198,134,259,0,0,9,0,82,-1978
2022/4/13 0:00,7338,2069,6551,161,134,258,0,0,8,0,-1,-1842
2022/4/13 1:00,7232,2067,6574,170,134,255,0,0,6,0,-6,-1968
2022/4/13 2:00,7645,2070,6968,207,134,255,0,0,3,0,22,-2014
2022/4/13 3:00,8237,2070,7184,371,135,257,0,0,3,0,321,-2104
2022/4/13 4:00,8553,2069,7181,506,135,259,0,0,3,0,504,-2104
2022/4/13 5:00,8454,2069,7154,521,134,257,0,0,5,0,410,-2096
2022/4/13 6:00,8096,2066,6836,338,135,260,271,0,6,0,90,-1906
2022/4/13 7:00,7898,2067,6233,175,135,257,1151,0,1,0,-7,-2114
2022/4/13 8:00,8260,2066,5664,196,135,255,2349,0,3,0,-80,-2328
2022/4/13 9:00,8642,2070,5421,175,133,252,3854,2,6,0,-1159,-2110
2022/4/13 10:00,8997,2070,5199,151,133,252,4933,2,22,0,-1423,-2340
2022/4/13 11:00,9259,2069,5156,173,133,253,5346,2,55,0,-1438,-2488
2022/4/13 12:00,9025,2067,5013,144,134,255,5455,2,98,0,-1761,-2380
2022/4/13 13:00,9403,2068,5365,145,134,253,5336,2,111,0,-1537,-2472
2022/4/13 14:00,9026,2070,5566,169,133,253,4399,1,110,0,-1180,-2494
2022/4/13 15:00,9025,2070,5724,146,133,255,3552,1,104,0,-479,-2480
2022/4/13 16:00,9204,2068,6665,196,133,255,2145,0,105,0,23,-2386
2022/4/13 17:00,9192,2064,7013,411,134,254,903,0,102,0,121,-1810
2022/4/13 18:00,9397,2063,7243,727,134,257,109,0,127,0,501,-1764
2022/4/13 19:00,9356,2066,7278,758,133,258,0,0,144,0,365,-1646
2022/4/13 20:00,8899,2070,7179,611,133,255,0,0,146,0,155,-1650
2022/4/13 21:00,8559,2069,7100,353,134,256,0,0,139,0,186,-1678
2022/4/13 22:00,8243,2070,6883,293,134,252,0,0,131,0,94,-1614
2022/4/13 23:00,7841,2071,6896,289,133,256,0,0,137,0,67,-2008
2022/4/14 0:00,7391,2069,6556,231,134,257,0,0,133,0,-29,-1960
2022/4/14 1:00,7251,2070,6434,221,134,253,0,0,129,0,-28,-1962
2022/4/14 2:00,7690,2069,6733,276,134,253,0,0,147,0,-14,-1908
2022/4/14 3:00,8250,2069,6953,460,134,256,0,0,144,0,26,-1792
2022/4/14 4:00,8591,2071,6942,551,134,258,0,0,134,0,89,-1588
2022/4/14 5:00,8521,2069,6862,538,134,257,0,0,158,0,19,-1516
2022/4/14 6:00,8223,2070,6632,390,134,252,105,0,173,0,-7,-1526
2022/4/14 7:00,8297,2069,6608,243,134,244,476,0,173,0,-4,-1646
2022/4/14 8:00,8943,2070,7129,210,134,231,1033,0,168,0,182,-2214
2022/4/14 9:00,9450,2069,7130,184,134,230,1550,0,152,0,101,-2100
2022/4/14 10:00,9426,2068,7029,176,134,229,1990,0,137,0,5,-2342
2022/4/14 11:00,9420,2068,6818,190,134,231,2394,0,110,0,-1,-2524
2022/4/14 12:00,9157,2069,6142,177,133,229,2721,0,98,0,-2,-2410
2022/4/14 13:00,9388,2068,6503,176,133,230,2689,0,91,0,-14,-2488
2022/4/14 14:00,9386,2070,6786,179,134,228,2387,0,76,0,0,-2474
2022/4/14 15:00,9390,2068,7162,194,133,230,1856,0,94,0,7,-2354
2022/4/14 16:00,9486,2065,7417,252,133,230,1065,0,110,0,120,-1906
2022/4/14 17:00,9501,2064,7415,503,134,231,436,0,142,0,122,-1546
2022/4/14 18:00,9669,2067,7534,755,134,231,38,0,158,0,210,-1458
2022/4/14 19:00,9468,2070,7391,740,134,230,0,0,160,0,73,-1330
