,,,,,,,ëæózåı,ëæózåı,ïóóÕ,ïóóÕ,,
2020/4/4 6:00,8332,3218,4548,721,145,390,209,0,36,0,245,-1180
2020/4/4 7:00,8181,3218,3341,483,145,388,1436,0,30,0,-110,-750
2020/4/4 8:00,7950,3220,2287,340,145,389,2712,578,2,33,-311,-834
2020/4/4 9:00,8165,3218,1916,336,145,388,4391,955,1,39,-480,-1750
2020/4/4 10:00,8313,3215,1667,331,145,348,5719,1264,2,54,-1254,-1860
2020/4/4 11:00,8416,3221,1703,314,145,318,6142,1620,2,86,-1525,-1904
2020/4/4 12:00,8315,3218,1691,290,145,320,6036,1862,2,107,-1497,-1890
2020/4/4 13:00,8203,3223,1663,308,145,324,5641,1749,2,128,-1239,-1864
2020/4/4 14:00,7932,3215,1678,320,145,331,5099,1348,1,141,-985,-1872
2020/4/4 15:00,7736,3221,1795,313,145,387,4181,960,3,143,-591,-1718
2020/4/4 16:00,7964,3217,2147,327,145,391,3203,0,93,0,-531,-1028
2020/4/4 17:00,8246,3214,2801,434,145,393,1208,0,131,0,928,-1008
2020/4/4 18:00,8726,3218,4313,757,145,392,104,0,149,0,964,-1316
2020/4/4 19:00,8991,3219,5029,784,145,396,0,0,159,0,561,-1302
2020/4/4 20:00,8683,3219,4866,610,145,398,0,0,171,0,592,-1318
2020/4/4 21:00,8403,3218,4741,656,145,398,0,0,155,0,606,-1516
2020/4/4 22:00,8072,3218,4482,465,145,394,0,0,154,0,456,-1242
2020/4/4 23:00,7712,3217,4217,347,145,392,0,0,160,0,272,-1038
2020/4/5 0:00,7336,3222,4266,306,145,393,0,0,158,0,4,-1158
2020/4/5 1:00,7425,3216,4305,325,145,390,0,0,196,0,10,-1162
2020/4/5 2:00,7951,3220,4705,394,145,390,0,0,184,0,119,-1206
2020/4/5 3:00,8467,3218,4832,569,145,392,0,0,187,0,276,-1152
2020/4/5 4:00,8638,3221,4842,715,145,393,0,0,166,0,288,-1132
2020/4/5 5:00,8362,3220,4696,719,145,390,1,0,156,0,125,-1090
2020/4/5 6:00,7832,3221,4085,671,145,389,215,0,154,0,-16,-1032
2020/4/5 7:00,7575,3222,3350,396,145,387,1436,0,135,0,-336,-1160
2020/4/5 8:00,7193,3222,2539,293,144,387,2632,626,124,0,-736,-1412
2020/4/5 9:00,7590,3222,1874,297,145,387,4131,991,103,0,-703,-1866
2020/4/5 10:00,7702,3220,1731,313,145,352,5303,1310,92,0,-1574,-1880
2020/4/5 11:00,7951,3221,1678,311,145,323,6115,1567,84,0,-2028,-1898
2020/4/5 12:00,7813,3218,1686,265,145,324,6035,1885,77,0,-2017,-1920
2020/4/5 13:00,7614,3221,1687,286,145,322,5865,1878,85,0,-2093,-1904
2020/4/5 14:00,7380,3221,1654,323,145,322,5364,1726,84,0,-1829,-1904
2020/4/5 15:00,7237,3223,1731,310,145,356,4452,1114,75,0,-1179,-1876
2020/4/5 16:00,7558,3220,2046,284,145,391,3455,0,69,0,-570,-1482
2020/4/5 17:00,8175,3220,3017,440,145,389,1370,0,65,0,905,-1376
2020/4/5 18:00,8921,3216,4586,831,145,389,119,0,67,0,1430,-1862
2020/4/5 19:00,9312,3218,5142,829,145,389,0,0,62,0,1403,-1876
2020/4/5 20:00,9191,3221,5131,628,145,391,0,0,52,0,1377,-1754
2020/4/5 21:00,8850,3219,5107,448,133,388,0,0,46,0,1241,-1732
2020/4/5 22:00,8416,3221,4781,408,115,388,0,0,37,0,1090,-1624
2020/4/5 23:00,8038,3222,4573,330,115,390,0,0,32,0,590,-1214
2020/4/6 0:00,7671,3221,4635,297,115,390,0,0,25,0,16,-1028
2020/4/6 1:00,7862,3222,4871,326,116,388,0,0,25,0,-2,-1084
2020/4/6 2:00,8545,3219,5529,371,116,389,0,0,22,0,-1,-1100
2020/4/6 3:00,9140,3222,5869,450,116,388,0,0,23,0,224,-1152
2020/4/6 4:00,9499,3222,6020,602,116,390,0,0,30,0,305,-1186
2020/4/6 5:00,9570,3218,6064,672,116,389,0,0,41,0,170,-1100
2020/4/6 6:00,9808,3222,5904,710,116,386,322,0,47,0,203,-1102
2020/4/6 7:00,9478,3220,4301,496,116,384,1922,0,33,0,-148,-846
2020/4/6 8:00,9164,3223,3287,270,115,379,3510,452,2,20,-582,-1040
2020/4/6 9:00,9453,3223,2534,270,115,371,5323,665,1,20,-622,-1762
2020/4/6 10:00,9536,3223,2426,293,115,363,6563,824,0,41,-1255,-2192
2020/4/6 11:00,9669,3220,2413,302,115,311,7179,902,0,50,-1391,-2480
2020/4/6 12:00,9291,3222,2369,249,115,304,7188,1009,1,44,-1811,-2346
2020/4/6 13:00,9450,3222,2419,258,115,299,6930,995,1,37,-1330,-2464
2020/4/6 14:00,9057,3221,2413,279,116,335,6013,766,2,30,-1078,-2244
2020/4/6 15:00,8773,3219,2526,271,116,373,4419,544,2,30,-595,-1558
2020/4/6 16:00,8899,3221,3274,279,116,376,2911,0,4,0,850,-2132
2020/4/6 17:00,9155,3217,4163,381,116,374,1241,0,5,0,1606,-1948
2020/4/6 18:00,9637,3219,6391,817,116,377,121,0,4,0,678,-2086
2020/4/6 19:00,9861,3220,6562,802,116,376,0,0,3,0,850,-2068
2020/4/6 20:00,9574,3221,6376,745,116,376,0,0,3,0,593,-1856
2020/4/6 21:00,9197,3223,6347,612,116,373,0,0,2,0,474,-1950
2020/4/6 22:00,8825,3218,6263,405,116,371,0,0,1,0,351,-1900
2020/4/6 23:00,8393,3221,5762,316,116,376,0,0,1,0,189,-1588
2020/4/7 0:00,7886,3222,4974,290,116,380,0,0,1,0,-3,-1094
2020/4/7 1:00,7982,3221,5022,312,116,377,0,0,2,0,0,-1068
2020/4/7 2:00,8518,3222,5600,367,116,379,0,0,4,0,0,-1170
2020/4/7 3:00,9033,3222,6133,446,116,378,0,0,5,0,7,-1274
2020/4/7 4:00,9310,3221,6144,670,116,378,0,0,5,0,24,-1248
2020/4/7 5:00,9270,3219,6203,699,116,379,0,0,6,0,72,-1424
2020/4/7 6:00,9298,3222,5955,656,116,381,229,0,7,0,292,-1560
2020/4/7 7:00,9192,3220,4978,389,116,379,1197,0,5,0,114,-1206
2020/4/7 8:00,9125,3223,3916,255,116,376,2570,342,6,0,-9,-1328
2020/4/7 9:00,9245,3222,2953,257,116,375,4383,618,7,0,-174,-1894
2020/4/7 10:00,9301,3221,2561,295,115,337,5862,831,5,0,-567,-2528
2020/4/7 11:00,9471,3220,2518,297,114,309,6694,958,10,0,-1191,-2500
2020/4/7 12:00,9014,3222,2412,243,114,307,6850,974,17,0,-1787,-2364
2020/4/7 13:00,9218,3220,2520,250,115,305,6637,959,22,0,-1383,-2468
2020/4/7 14:00,8955,3221,2528,272,116,313,5965,866,28,0,-1044,-2444
2020/4/7 15:00,8761,3218,2659,249,116,366,4689,688,38,0,-756,-1818
2020/4/7 16:00,8860,3222,2862,242,116,373,3389,0,43,0,-423,-964
2020/4/7 17:00,8991,3217,3868,342,116,374,1364,0,45,0,835,-1170
2020/4/7 18:00,9384,3220,5532,785,116,371,129,0,50,0,929,-1748
2020/4/7 19:00,9534,3217,6461,833,116,373,0,0,46,0,348,-1860
2020/4/7 20:00,9253,3221,6109,678,116,372,0,0,54,0,605,-1902
2020/4/7 21:00,8868,3222,5819,468,117,369,0,0,61,0,720,-1908
2020/4/7 22:00,8548,3220,5597,333,117,368,0,0,69,0,720,-1876
2020/4/7 23:00,8167,3222,4882,279,117,371,0,0,55,0,381,-1140
2020/4/8 0:00,7687,3221,4711,257,117,374,0,0,54,0,-5,-1042
2020/4/8 1:00,7840,3220,4820,291,116,372,0,0,61,0,0,-1040
2020/4/8 2:00,8440,3222,5449,328,116,370,0,0,76,0,-1,-1120
2020/4/8 3:00,9047,3220,5875,332,116,372,0,0,87,0,-11,-944
2020/4/8 4:00,9322,3221,6076,351,116,374,0,0,94,0,-16,-894
2020/4/8 5:00,9263,3221,6036,584,116,372,0,0,86,0,-4,-1148
2020/4/8 6:00,9162,3220,5499,610,117,375,306,0,76,0,269,-1310
2020/4/8 7:00,8880,3221,4096,345,116,372,1659,0,54,0,69,-1052
2020/4/8 8:00,8792,3222,3347,277,116,370,3124,341,0,8,-672,-992
2020/4/8 9:00,9027,3221,2814,250,116,367,4696,495,1,21,-724,-1714
2020/4/8 10:00,9158,3219,2536,266,116,328,5878,618,1,45,-672,-2514
2020/4/8 11:00,9282,3223,2469,240,116,301,6488,775,2,65,-1077,-2480
2020/4/8 12:00,8905,3220,2363,234,115,302,6547,871,2,95,-1504,-2374
2020/4/8 13:00,9075,3221,2448,247,115,299,6244,828,2,112,-1027,-2474
2020/4/8 14:00,8885,3221,2515,272,115,308,5445,650,2,118,-493,-2500
2020/4/8 15:00,8749,3220,2808,264,115,362,4220,445,2,111,-448,-1794
2020/4/8 16:00,8839,3216,3324,270,115,370,2854,0,53,0,-135,-1228
2020/4/8 17:00,8866,3217,4156,314,116,369,1160,0,63,0,1039,-1568
2020/4/8 18:00,9278,3219,5114,742,116,373,114,0,60,0,1508,-1968
2020/4/8 19:00,9498,3221,5664,818,116,368,0,0,69,0,916,-1674
2020/4/8 20:00,9128,3218,6211,723,116,367,0,0,75,0,184,-1766
2020/4/8 21:00,8749,3220,6136,568,116,369,0,0,91,0,79,-1830
2020/4/8 22:00,8494,3225,6081,438,116,367,0,0,82,0,-3,-1812
2020/4/8 23:00,8102,3218,5431,285,116,371,0,0,77,0,-8,-1388
2020/4/9 0:00,7676,3222,4782,277,116,373,0,0,62,0,0,-1156
2020/4/9 1:00,7811,3221,4904,273,117,372,0,0,62,0,0,-1138
2020/4/9 2:00,8412,3222,5573,334,117,372,0,0,62,0,-6,-1262
2020/4/9 3:00,8950,3219,6178,390,117,376,0,0,48,0,270,-1648
2020/4/9 4:00,9266,3220,6211,539,117,376,0,0,51,0,500,-1748
2020/4/9 5:00,9220,3221,6200,691,117,373,0,0,54,0,368,-1804
2020/4/9 6:00,9052,3219,5754,569,117,374,306,0,53,0,214,-1554
2020/4/9 7:00,8817,3224,4299,487,117,373,1498,0,38,0,-115,-1104
2020/4/9 8:00,8828,3221,3290,249,117,366,2942,265,19,0,-414,-962
2020/4/9 9:00,9045,3220,2658,250,117,365,4672,406,14,0,-1163,-1088
2020/4/9 10:00,9021,3222,2497,266,116,329,5820,509,11,0,-1140,-2100
2020/4/9 11:00,9209,3222,2501,237,115,300,6475,570,12,0,-1183,-2470
2020/4/9 12:00,8778,3219,2404,223,115,300,6303,548,20,0,-1442,-2364
2020/4/9 13:00,8917,3221,2515,235,115,298,5686,476,22,0,-713,-2462
2020/4/9 14:00,8806,3223,2526,271,115,308,5032,422,28,0,-363,-2334
2020/4/9 15:00,8722,3222,2559,259,114,360,3890,337,38,0,-546,-1174
2020/4/9 16:00,8776,3221,3055,279,114,371,2648,0,49,0,-33,-928
2020/4/9 17:00,8898,3217,3850,347,114,367,1162,0,63,0,674,-896
2020/4/9 18:00,9258,3215,5087,766,114,368,143,0,66,0,943,-1444
2020/4/9 19:00,9417,3219,5420,801,115,369,0,0,79,0,880,-1466
2020/4/9 20:00,9126,3220,5456,683,115,367,0,0,82,0,777,-1574
2020/4/9 21:00,8759,3223,5362,429,115,364,0,0,76,0,618,-1428
2020/4/9 22:00,8386,3217,5206,338,115,363,0,0,62,0,419,-1334
2020/4/9 23:00,7938,3223,4939,299,115,371,0,0,71,0,0,-1080
2020/4/10 0:00,7523,3220,4603,278,116,372,0,0,67,0,-25,-1108
2020/4/10 1:00,7627,3220,4740,271,116,369,0,0,73,0,-10,-1152
2020/4/10 2:00,8245,3221,5372,323,116,369,0,0,78,0,4,-1238
2020/4/10 3:00,8875,3220,5766,362,116,371,0,0,74,0,-14,-1020
2020/4/10 4:00,9159,3217,5845,498,116,372,0,0,73,0,-10,-952
2020/4/10 5:00,9175,3220,5841,546,116,374,0,0,64,0,-6,-980
2020/4/10 6:00,9080,3223,5564,565,116,373,267,0,55,0,111,-1194
2020/4/10 7:00,8877,3217,4864,332,116,370,1280,0,39,0,259,-1600
2020/4/10 8:00,8904,3222,3942,246,116,369,2786,232,24,0,-169,-1632
2020/4/10 9:00,9081,3220,3071,259,116,368,4598,362,16,0,-911,-1656
2020/4/10 10:00,9114,3222,2628,276,116,329,5795,474,17,0,-889,-2380
2020/4/10 11:00,9416,3221,2494,272,117,297,6536,554,19,0,-1036,-2504
2020/4/10 12:00,9063,3221,2384,238,117,295,6269,547,36,0,-1173,-2324
2020/4/10 13:00,9195,3220,2442,256,117,297,6008,526,48,0,-705,-2488
2020/4/10 14:00,8994,3221,2530,289,117,306,5313,466,45,0,-491,-2336
2020/4/10 15:00,8972,3221,2666,289,117,360,3796,347,51,0,-112,-1416
2020/4/10 16:00,8947,3218,3215,255,117,364,2321,0,64,0,439,-1046
2020/4/10 17:00,9104,3225,4194,469,117,359,908,0,58,0,1024,-1250
2020/4/10 18:00,9532,3215,5851,776,117,349,78,0,49,0,815,-1718
2020/4/10 19:00,9569,3225,6264,788,117,344,0,0,48,0,429,-1646
2020/4/10 20:00,9207,3216,6240,600,117,343,0,0,42,0,399,-1750
2020/4/10 21:00,8829,3221,5991,338,117,330,0,0,36,0,234,-1438
2020/4/10 22:00,8527,3220,5993,287,117,274,0,0,24,0,164,-1552
2020/4/10 23:00,8162,3220,5417,267,117,254,0,0,15,0,0,-1128
2020/4/11 0:00,7737,3224,5160,263,116,252,0,0,13,0,-133,-1158
2020/4/11 1:00,7767,3218,5094,267,116,250,0,0,15,0,-173,-1020
2020/4/11 2:00,8328,3219,5592,310,116,252,0,0,21,0,150,-1332
2020/4/11 3:00,8919,3219,5688,377,116,254,0,0,17,0,532,-1284
2020/4/11 4:00,9184,3220,5706,634,116,255,0,0,11,0,458,-1216
2020/4/11 5:00,8930,3217,5688,656,116,255,0,0,13,0,271,-1286
2020/4/11 6:00,8533,3215,5431,468,116,256,271,0,12,0,10,-1246
2020/4/11 7:00,8202,3218,4157,358,116,253,1362,0,9,0,-253,-1018
2020/4/11 8:00,8243,3220,3376,257,116,255,2658,0,7,0,-1080,-566
2020/4/11 9:00,8360,3218,2708,234,116,255,3962,0,2,0,-1509,-626
2020/4/11 10:00,8293,3217,2209,246,116,253,5254,0,4,0,-1962,-1044
2020/4/11 11:00,8334,3220,2018,243,116,253,6151,487,3,0,-2210,-1460
2020/4/11 12:00,8049,3219,1898,221,116,256,5680,723,5,0,-2056,-1290
2020/4/11 13:00,8078,3218,1890,229,116,255,4773,1051,10,0,-1635,-778
2020/4/11 14:00,7912,3220,1880,249,116,254,4000,697,7,0,-1166,-648
2020/4/11 15:00,7742,3217,2075,256,116,255,3386,0,10,0,-889,-684
2020/4/11 16:00,7857,3219,2646,244,116,258,1791,0,6,0,1005,-1428
2020/4/11 17:00,8473,3215,3917,500,116,255,614,0,9,0,1629,-1782
2020/4/11 18:00,9091,3214,5452,724,116,254,46,0,13,0,1208,-1936
2020/4/11 19:00,9096,3214,5989,648,116,251,0,0,16,0,550,-1688
2020/4/11 20:00,8824,3217,6068,492,116,256,0,0,28,0,363,-1716
2020/4/11 21:00,8404,3215,5849,337,116,254,0,0,37,0,118,-1522
2020/4/11 22:00,8019,3217,5268,324,116,257,0,0,53,0,118,-1334
2020/4/11 23:00,7645,3218,4728,285,116,252,0,0,59,0,-1,-1012
2020/4/12 0:00,7202,3219,4312,274,116,253,0,0,70,0,-2,-1040
2020/4/12 1:00,7329,3220,4465,265,116,253,0,0,78,0,-2,-1066
2020/4/12 2:00,7807,3216,5079,284,116,255,0,0,81,0,120,-1344
2020/4/12 3:00,8393,3216,5725,517,116,256,0,0,69,0,258,-1764
2020/4/12 4:00,8589,3220,5705,628,116,256,0,0,71,0,291,-1698
2020/4/12 5:00,8277,3219,5236,400,116,254,0,0,84,0,150,-1182
2020/4/12 6:00,7677,3218,4612,350,116,253,18,0,76,0,2,-968
2020/4/12 7:00,7689,3222,4409,341,116,252,130,0,72,0,-1,-852
2020/4/12 8:00,8126,3218,4766,253,116,255,317,0,81,0,44,-924
2020/4/12 9:00,8587,3223,5019,265,116,252,604,0,59,0,1,-952
2020/4/12 10:00,8698,3222,4954,412,116,251,801,0,55,0,-1,-1112
2020/4/12 11:00,8740,3220,4874,415,116,253,1005,0,53,0,4,-1200
2020/4/12 12:00,8663,3221,4513,261,116,253,1298,0,78,0,-9,-1068
2020/4/12 13:00,8309,3220,3669,261,116,249,1764,0,94,0,-28,-1036
2020/4/12 14:00,8267,3218,3333,291,116,249,1723,0,112,0,-7,-768
2020/4/12 15:00,8353,3223,4110,288,116,248,1129,0,127,0,180,-1068
2020/4/12 16:00,8604,3216,5068,299,116,248,639,0,121,0,199,-1302
2020/4/12 17:00,9199,3218,5867,643,116,248,296,0,122,0,641,-1952
2020/4/12 18:00,9748,3216,6501,780,116,248,34,0,137,0,724,-2008
2020/4/12 19:00,9620,3223,6623,860,116,247,0,0,160,0,153,-1762
2020/4/12 20:00,9294,3219,6570,747,116,251,0,0,154,0,-25,-1738
2020/4/12 21:00,8760,3219,6217,492,116,248,0,0,155,0,-29,-1658
2020/4/12 22:00,8247,3218,5692,415,116,247,0,0,154,0,-239,-1356
2020/4/12 23:00,7845,3223,5494,362,116,248,0,0,157,0,-425,-1330
2020/4/13 0:00,7362,3221,5391,322,117,251,0,0,170,0,-582,-1528
2020/4/13 1:00,7449,3221,5320,325,117,247,0,0,213,0,-336,-1658
2020/4/13 2:00,8070,3219,5732,340,117,248,0,0,248,0,-26,-1808
2020/4/13 3:00,8706,3217,5988,375,117,248,0,0,291,0,2,-1532
2020/4/13 4:00,8995,3223,6188,391,117,248,0,0,300,0,8,-1480
2020/4/13 5:00,9045,3219,6159,453,117,244,0,0,305,0,0,-1452
2020/4/13 6:00,9168,3218,6106,448,117,240,232,0,309,0,-16,-1486
2020/4/13 7:00,9327,3223,5443,626,117,238,1021,0,300,0,-13,-1628
2020/4/13 8:00,9871,3220,5443,621,101,237,1988,0,298,0,3,-2040
2020/4/13 9:00,10286,3220,5419,470,77,234,3035,3,296,0,-1,-2464
2020/4/13 10:00,10443,3222,4865,336,76,238,3837,4,284,0,-71,-2344
2020/4/13 11:00,10497,3220,4818,307,76,242,3857,4,298,0,29,-2350
2020/4/13 12:00,10268,3220,4618,274,76,244,3726,4,314,0,-254,-1950
2020/4/13 13:00,10293,3221,5182,274,76,246,3439,4,317,0,-38,-2424
2020/4/13 14:00,10519,3219,5682,304,79,242,3100,4,314,0,9,-2430
2020/4/13 15:00,10278,3221,5973,324,108,243,2407,2,307,0,59,-2364
2020/4/13 16:00,10471,3218,6821,326,116,246,1794,0,293,0,73,-2416
2020/4/13 17:00,10540,3216,6977,450,116,247,917,0,297,0,168,-1848
2020/4/13 18:00,10977,3218,7355,850,116,250,124,0,281,0,341,-1558
2020/4/13 19:00,10933,3217,7273,879,116,247,0,0,300,0,63,-1162
2020/4/13 20:00,10497,3219,7019,775,116,251,0,0,293,0,0,-1176
2020/4/13 21:00,9937,3220,6858,631,116,251,0,0,286,0,-13,-1412
2020/4/13 22:00,9310,3219,6798,465,116,247,0,0,272,0,-11,-1796
2020/4/13 23:00,8661,3222,5968,358,116,250,0,0,265,0,-4,-1514
2020/4/14 0:00,8185,3221,5904,313,115,249,0,0,256,0,3,-1876
2020/4/14 1:00,8253,3219,6091,305,115,249,0,0,240,0,-2,-1964
2020/4/14 2:00,8856,3221,6594,398,115,245,0,0,217,0,-4,-1930
2020/4/14 3:00,9411,3222,6930,599,115,250,0,0,205,0,8,-1918
2020/4/14 4:00,9729,3220,7076,648,115,250,0,0,182,0,72,-1834
2020/4/14 5:00,9797,3219,7133,617,115,253,2,0,140,0,194,-1876
2020/4/14 6:00,9788,3219,6289,595,115,251,478,0,103,0,630,-1892
2020/4/14 7:00,9453,3220,4967,371,115,248,2127,0,74,0,311,-1980
2020/4/14 8:00,9182,3224,3849,286,115,244,3591,563,5,84,-260,-1872
2020/4/14 9:00,9439,3221,3267,278,115,243,5266,844,3,78,-634,-2320
2020/4/14 10:00,9542,3222,2995,297,115,239,6409,1042,3,74,-1218,-2520
2020/4/14 11:00,9613,3218,2852,292,115,223,6991,1143,3,67,-1605,-2476
2020/4/14 12:00,9125,3223,2835,273,115,224,6837,1367,3,60,-2025,-2360
2020/4/14 13:00,9241,3156,2715,261,115,220,6601,1361,4,52,-1383,-2448
2020/4/14 14:00,9021,3136,2728,272,115,233,5925,1118,2,50,-904,-2486
2020/4/14 15:00,8765,3165,2885,303,115,243,4707,797,2,48,-877,-1778
2020/4/14 16:00,8815,3185,3195,312,115,245,3457,0,15,0,-379,-1330
2020/4/14 17:00,8931,3211,4206,430,115,244,1509,0,11,0,947,-1742
2020/4/14 18:00,9306,3219,6131,806,115,248,161,0,10,0,680,-2064
2020/4/14 19:00,9534,3222,6741,807,115,249,1,0,10,0,321,-1932
2020/4/14 20:00,9282,3221,6772,644,115,250,0,0,10,0,224,-1954
