・エリア供給力は、特定できるものは電源種別とし、特定できないものは火力に包含(2021年9月1日から地熱・一部のバイオマスを特定）
・実績データを基本とするが、把握実態により計画･統計データを採用する場合があり、情報は速報扱いとし、修正が必要となった場合には事後的に修正する
・太陽光の自家消費分は、エリア需要実績や太陽光発電実績には加算していない
,,,,,,,,,,,,,単位：MWh
DATE,TIME,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光（実績）,太陽光（出力制御量）,風力（実績）,風力（出力制御量）,揚水,連系線
2022/04/01,00:00,12678,0,10765,1030,0,230,0,0,223,0,138,292
2022/04/01,01:00,12424,0,10435,1001,0,229,0,0,202,0,0,557
2022/04/01,02:00,12625,0,10688,1037,0,230,0,0,195,0,20,455
2022/04/01,03:00,12868,0,10629,1054,0,230,0,0,198,0,82,675
2022/04/01,04:00,12910,0,10738,1109,1,230,0,0,190,0,130,512
2022/04/01,05:00,13105,0,10803,1120,0,229,0,0,183,0,130,640
2022/04/01,06:00,13768,0,10984,1080,0,230,45,0,191,0,64,1174
2022/04/01,07:00,14844,0,11119,1216,0,230,443,0,193,0,196,1447
2022/04/01,08:00,16768,0,11213,1374,0,226,1547,0,162,0,70,2176
2022/04/01,09:00,17797,0,10016,1342,0,221,3713,0,150,0,66,2289
2022/04/01,10:00,17374,0,8418,1276,0,219,5818,0,148,0,-166,1661
2022/04/01,11:00,17188,0,8294,1264,0,218,7602,0,158,0,-507,159
2022/04/01,12:00,16057,0,7653,1167,0,221,8125,0,175,0,-1523,239
2022/04/01,13:00,16478,0,8472,1213,0,220,7360,0,165,0,-1219,267
2022/04/01,14:00,16239,0,8861,1258,1,220,6249,0,160,0,-895,385
2022/04/01,15:00,16043,0,9621,1327,0,221,4712,0,184,0,-387,365
2022/04/01,16:00,15976,0,10473,1423,0,222,2503,0,184,0,24,1147
2022/04/01,17:00,15821,0,12496,1549,0,223,568,0,176,0,181,628
2022/04/01,18:00,16476,0,13102,1795,0,221,0,0,175,0,842,341
2022/04/01,19:00,16281,0,12647,1775,0,223,0,0,154,0,1539,-57
2022/04/01,20:00,15934,0,12919,1578,0,221,0,0,133,0,1645,-562
2022/04/01,21:00,15734,0,13237,1303,0,222,0,0,130,0,1028,-186
2022/04/01,22:00,15130,0,13139,1170,0,221,0,0,125,0,436,39
2022/04/01,23:00,14722,0,12994,1003,0,223,0,0,127,0,324,51
2022/04/02,00:00,13717,0,12285,975,0,223,0,0,106,0,188,-60
2022/04/02,01:00,13555,0,12004,970,0,224,0,0,91,0,54,212
2022/04/02,02:00,13551,0,11637,958,0,222,0,0,72,0,0,662
2022/04/02,03:00,13758,0,11757,968,0,223,0,0,52,0,0,758
2022/04/02,04:00,13631,0,11271,1055,1,221,0,0,41,0,0,1042
2022/04/02,05:00,13462,0,10819,1110,0,223,0,0,26,0,0,1284
2022/04/02,06:00,13255,0,10527,1045,0,222,460,0,13,0,0,988
2022/04/02,07:00,13357,0,9479,1086,0,223,1844,0,11,0,-68,782
2022/04/02,08:00,14090,0,8636,1123,0,223,3527,0,11,0,-280,850
2022/04/02,09:00,14391,0,7420,1148,0,222,5418,0,15,0,-1134,1302
2022/04/02,10:00,14040,0,7087,1090,0,223,6764,0,16,0,-1569,429
2022/04/02,11:00,13685,0,6729,1028,0,221,6897,0,14,0,-1037,-167
2022/04/02,12:00,13057,0,6922,991,0,221,6754,0,25,0,-1890,34
2022/04/02,13:00,13054,0,7499,996,0,223,5995,0,28,0,-2223,536
2022/04/02,14:00,12742,0,7913,995,0,222,4787,0,37,0,-1581,369
2022/04/02,15:00,12545,0,8385,1032,0,223,2766,0,50,0,-595,684
2022/04/02,16:00,12807,0,9572,1104,0,222,989,0,57,0,15,848
2022/04/02,17:00,13432,0,10487,1292,0,221,109,0,41,0,411,871
2022/04/02,18:00,14094,0,11301,1407,0,222,0,0,28,0,723,413
2022/04/02,19:00,14023,0,11329,1410,0,221,0,0,24,0,728,311
2022/04/02,20:00,13792,0,11354,1310,0,221,0,0,15,0,454,438
2022/04/02,21:00,13209,0,11265,1053,0,222,0,0,23,0,398,248
2022/04/02,22:00,12460,0,10923,1039,0,222,0,0,27,0,322,-73
2022/04/02,23:00,12055,0,11077,969,0,223,0,0,40,0,116,-370
2022/04/03,00:00,11429,0,10679,936,0,221,0,0,41,0,28,-476
2022/04/03,01:00,11235,0,9816,945,0,222,0,0,64,0,0,188
2022/04/03,02:00,11470,0,9548,934,0,223,0,0,75,0,0,690
2022/04/03,03:00,11583,0,9430,946,0,222,0,0,72,0,0,913
2022/04/03,04:00,11577,0,9543,954,0,221,0,0,72,0,0,787
2022/04/03,05:00,11495,0,9783,960,1,221,0,0,86,0,0,444
2022/04/03,06:00,11286,0,9507,970,0,220,94,0,86,0,0,409
2022/04/03,07:00,11644,0,9387,978,0,221,542,0,97,0,-2,421
2022/04/03,08:00,12271,0,9125,1025,0,222,1077,0,99,0,-450,1173
2022/04/03,09:00,12740,0,8985,1068,0,221,1646,0,99,0,-519,1240
2022/04/03,10:00,12778,0,8353,1063,0,222,1989,0,82,0,-240,1309
2022/04/03,11:00,12803,0,8355,984,0,222,1915,0,69,0,-142,1400
2022/04/03,12:00,12771,0,8618,969,0,221,1631,0,79,0,0,1253
2022/04/03,13:00,12614,0,8833,980,0,221,1201,0,59,0,0,1320
2022/04/03,14:00,12641,0,9156,952,0,222,862,0,54,0,77,1318
2022/04/03,15:00,12663,0,9378,965,0,223,490,0,50,0,275,1282
2022/04/03,16:00,13006,0,9897,1073,0,220,160,0,49,0,372,1235
2022/04/03,17:00,13663,0,10643,1315,0,222,12,0,47,0,629,795
2022/04/03,18:00,14098,0,11114,1377,0,221,0,0,53,0,846,487
2022/04/03,19:00,13998,0,11199,1324,0,222,0,0,57,0,607,589
2022/04/03,20:00,13742,0,11132,1205,0,224,0,0,59,0,505,617
2022/04/03,21:00,13216,0,10984,1107,0,223,0,0,54,0,180,668
2022/04/03,22:00,12349,0,10769,968,0,223,0,0,47,0,2,340
2022/04/03,23:00,11920,0,10943,934,0,224,0,0,50,0,-2,-229
2022/04/04,00:00,11306,0,11280,910,0,222,0,0,49,0,-378,-777
2022/04/04,01:00,11210,0,11297,929,0,223,0,0,48,0,-812,-475
2022/04/04,02:00,11410,0,11470,979,0,222,0,0,49,0,-898,-412
2022/04/04,03:00,11802,0,11896,986,0,223,0,0,51,0,-702,-652
2022/04/04,04:00,12020,0,11774,989,0,222,0,0,54,0,-532,-487
2022/04/04,05:00,12371,0,11647,1050,1,223,0,0,44,0,-362,-232
2022/04/04,06:00,13090,0,11306,1149,0,221,329,0,38,0,16,31
2022/04/04,07:00,14444,0,11017,1205,0,222,1846,0,53,0,96,5
2022/04/04,08:00,16521,0,11543,1293,0,220,3482,0,54,0,130,-201
2022/04/04,09:00,17646,0,10093,1163,0,217,4924,0,60,0,-246,1435
2022/04/04,10:00,17440,0,9228,1091,0,217,5930,0,53,0,-796,1717
2022/04/04,11:00,17166,0,8932,1091,0,217,6343,0,66,0,-924,1441
2022/04/04,12:00,16073,0,8180,1040,0,220,6465,0,78,0,-914,1004
2022/04/04,13:00,16761,0,8208,1044,0,219,6611,0,104,0,-598,1173
2022/04/04,14:00,16560,0,8472,1049,0,221,5979,0,106,0,-547,1280
2022/04/04,15:00,16148,0,9596,1068,1,220,4422,0,129,0,-455,1167
2022/04/04,16:00,16089,0,11388,1229,0,222,2250,0,174,0,186,640
2022/04/04,17:00,15766,0,11922,1436,0,221,511,0,170,0,241,1265
2022/04/04,18:00,16092,0,13209,1499,0,223,0,0,172,0,694,295
2022/04/04,19:00,15760,0,13129,1632,0,221,0,0,180,0,723,-125
2022/04/04,20:00,15352,0,12889,1678,0,221,0,0,187,0,574,-197
2022/04/04,21:00,15039,0,12693,1588,0,224,0,0,178,0,253,103
2022/04/04,22:00,14350,0,12500,1432,0,226,0,0,159,0,20,13
2022/04/04,23:00,14042,0,12635,1198,0,228,0,0,145,0,0,-164
2022/04/05,00:00,13216,0,12074,1017,0,226,0,0,120,0,112,-333
2022/04/05,01:00,13030,0,11376,994,0,227,0,0,99,0,294,40
2022/04/05,02:00,13248,0,11184,1029,0,226,0,0,106,0,300,403
2022/04/05,03:00,13611,0,11565,1023,0,227,0,0,114,0,126,556
2022/04/05,04:00,13703,0,11457,1112,1,226,0,0,119,0,64,724
2022/04/05,05:00,13871,0,11520,1059,0,227,2,0,115,0,52,896
2022/04/05,06:00,14375,0,10880,1101,0,227,1023,0,100,0,310,734
2022/04/05,07:00,14972,0,9630,1181,0,228,3427,0,94,0,271,141
2022/04/05,08:00,16492,0,9235,1182,0,225,5744,0,56,0,144,-94
2022/04/05,09:00,17385,0,8783,1147,0,224,7313,0,16,0,204,-302
2022/04/05,10:00,17236,0,7615,987,0,224,8194,0,8,0,114,94
2022/04/05,11:00,16972,0,7662,981,0,223,8606,0,11,0,-838,327
2022/04/05,12:00,15835,0,7317,950,0,227,8439,0,5,0,-1976,873
2022/04/05,13:00,16510,0,8295,970,0,223,7868,0,3,0,-1707,858
2022/04/05,14:00,16390,0,8720,1052,0,226,6697,0,7,0,-953,641
2022/04/05,15:00,16020,0,9433,1122,1,226,4859,0,10,0,-90,459
2022/04/05,16:00,16000,0,10902,1291,0,227,2569,0,8,0,86,917
2022/04/05,17:00,15603,0,12151,1514,0,227,402,0,7,0,42,1260
2022/04/05,18:00,16078,0,12756,1702,0,218,0,0,10,0,741,651
2022/04/05,19:00,15619,0,12546,1714,0,165,0,0,9,0,902,283
2022/04/05,20:00,15104,0,12414,1555,0,135,0,0,11,0,781,208
2022/04/05,21:00,14546,0,12202,1301,0,133,0,0,12,0,632,266
2022/04/05,22:00,14056,0,12012,1186,0,135,0,0,18,0,303,402
2022/04/05,23:00,13614,0,12402,982,0,133,0,0,23,0,270,-196
2022/04/06,00:00,12811,0,11748,964,0,135,0,0,20,0,112,-168
2022/04/06,01:00,12554,0,11030,951,0,136,0,0,9,0,0,428
2022/04/06,02:00,12760,0,10704,984,0,135,0,0,5,0,0,932
2022/04/06,03:00,13092,0,10667,982,0,135,0,0,6,0,52,1250
2022/04/06,04:00,13090,0,10667,965,0,133,0,0,5,0,122,1198
2022/04/06,05:00,13308,0,10680,1076,1,135,1,0,5,0,220,1190
2022/04/06,06:00,13649,0,10564,1062,0,132,626,0,14,0,266,985
2022/04/06,07:00,14374,0,9191,1102,0,133,2808,0,3,0,138,999
2022/04/06,08:00,16083,0,8550,1227,0,132,5230,0,4,0,-154,1094
2022/04/06,09:00,16970,0,8449,1197,0,131,7006,0,12,0,-411,586
2022/04/06,10:00,16749,0,7886,1114,0,131,7857,0,22,0,-834,573
2022/04/06,11:00,16753,0,7870,1007,0,131,8272,0,20,0,-952,405
2022/04/06,12:00,15502,0,7436,936,0,133,8173,0,30,0,-1356,150
2022/04/06,13:00,16341,0,8310,964,0,132,7663,0,45,0,-850,77
2022/04/06,14:00,16264,0,8840,1028,0,131,6242,0,47,0,-575,551
2022/04/06,15:00,15979,0,9267,1077,1,133,4432,0,56,0,18,995
2022/04/06,16:00,15832,0,10264,1271,0,134,2292,0,59,0,210,1602
2022/04/06,17:00,15410,0,10961,1467,0,135,438,0,46,0,414,1949
2022/04/06,18:00,15743,0,11471,1651,0,135,0,0,47,0,868,1571
2022/04/06,19:00,15310,0,11471,1650,0,136,0,0,36,0,870,1147
2022/04/06,20:00,14844,0,11417,1613,0,137,0,0,42,0,611,1024
2022/04/06,21:00,14399,0,11220,1339,0,168,0,0,63,0,378,1231
2022/04/06,22:00,13948,0,11757,1176,0,188,0,0,61,0,332,434
2022/04/06,23:00,13560,0,11989,1077,0,192,0,0,62,0,404,-164
2022/04/07,00:00,12857,0,11469,948,0,191,0,0,63,0,310,-124
2022/04/07,01:00,12513,0,10580,946,0,190,0,0,62,0,171,564
2022/04/07,02:00,12759,0,10281,931,0,189,0,0,59,0,130,1169
2022/04/07,03:00,13055,0,10332,918,0,189,0,0,35,0,128,1453
2022/04/07,04:00,13180,0,10582,929,1,192,0,0,17,0,84,1375
2022/04/07,05:00,13231,0,10483,937,0,190,1,0,3,0,156,1461
2022/04/07,06:00,13594,0,9971,964,0,189,785,0,1,0,16,1668
2022/04/07,07:00,14262,0,8733,1118,0,190,2964,0,3,0,164,1090
2022/04/07,08:00,15824,0,8228,1174,0,189,5270,0,6,0,83,874
2022/04/07,09:00,16651,0,7701,1157,0,206,6988,0,18,0,-381,962
2022/04/07,10:00,16621,0,7685,1089,0,222,7779,0,33,0,-1048,861
2022/04/07,11:00,16361,0,8209,974,0,223,7491,0,54,0,-1148,558
2022/04/07,12:00,15276,0,7805,918,0,225,7481,0,55,0,-1773,565
2022/04/07,13:00,15987,0,8508,948,0,227,6562,0,49,0,-1037,730
2022/04/07,14:00,15984,0,8912,979,0,226,5209,0,43,0,-437,1052
2022/04/07,15:00,15677,0,9086,1010,1,228,3875,0,38,0,-71,1510
2022/04/07,16:00,15644,0,10145,1110,0,228,1990,0,34,0,339,1798
2022/04/07,17:00,15394,0,11279,1345,0,229,355,0,17,0,521,1648
2022/04/07,18:00,15598,0,11657,1571,0,229,0,0,14,0,1030,1097
2022/04/07,19:00,15189,0,11373,1608,0,230,0,0,48,0,1093,837
2022/04/07,20:00,14666,0,11430,1541,0,225,0,0,42,0,704,724
2022/04/07,21:00,14207,0,10939,1367,0,196,0,0,39,0,515,1151
2022/04/07,22:00,13713,0,11410,1194,0,176,0,0,52,0,175,706
2022/04/07,23:00,13242,0,11460,978,0,176,0,0,83,0,142,403
2022/04/08,00:00,12497,0,11147,944,0,174,0,0,107,0,138,-13
2022/04/08,01:00,12193,0,10343,962,0,173,0,0,123,0,130,462
2022/04/08,02:00,12409,0,10157,932,0,136,0,0,110,0,130,944
2022/04/08,03:00,12688,0,10440,924,0,133,0,0,125,0,132,934
2022/04/08,04:00,12831,0,10576,1053,1,131,0,0,127,0,132,811
2022/04/08,05:00,12914,0,10421,1073,0,132,2,0,105,0,218,963
2022/04/08,06:00,13274,0,9462,1038,0,129,1010,0,104,0,20,1511
2022/04/08,07:00,13926,0,8488,1023,0,131,3313,0,82,0,0,889
2022/04/08,08:00,15429,0,7673,1101,0,129,5401,0,86,0,-142,1181
2022/04/08,09:00,16418,0,6970,1088,0,126,7177,0,109,0,-454,1402
2022/04/08,10:00,16396,0,6864,1024,0,127,8137,0,118,0,-472,598
2022/04/08,11:00,16249,0,6792,909,0,129,8529,0,116,0,-552,326
2022/04/08,12:00,15209,0,6564,879,0,127,8395,0,117,0,-1513,640
2022/04/08,13:00,15855,0,6808,924,0,127,7796,0,107,0,-828,921
2022/04/08,14:00,15741,0,7028,928,1,125,6636,0,107,0,-650,1566
2022/04/08,15:00,15359,0,7491,951,0,128,4919,0,90,0,-48,1828
2022/04/08,16:00,15319,0,8983,1108,0,128,2718,0,52,0,287,2043
2022/04/08,17:00,14841,0,10379,1306,0,127,627,0,37,0,751,1614
2022/04/08,18:00,15071,0,11146,1474,0,129,0,0,31,0,1168,1123
2022/04/08,19:00,14722,0,11179,1528,0,130,0,0,25,0,1257,603
2022/04/08,20:00,14329,0,11158,1451,0,135,0,0,18,0,1171,396
2022/04/08,21:00,13878,0,11020,1292,0,138,0,0,15,0,646,767
2022/04/08,22:00,13564,0,11309,1117,0,134,0,0,13,0,392,599
2022/04/08,23:00,13145,0,11691,944,0,136,0,0,14,0,363,-3
2022/04/09,00:00,12245,0,11378,830,0,137,0,0,8,0,189,-297
2022/04/09,01:00,12012,0,10481,792,0,135,0,0,6,0,71,527
2022/04/09,02:00,12256,0,10346,786,0,137,0,0,5,0,70,912
2022/04/09,03:00,12531,0,10802,818,0,135,0,0,5,0,237,534
2022/04/09,04:00,12491,0,10911,843,1,136,0,0,5,0,387,208
2022/04/09,05:00,12121,0,10366,938,0,135,3,0,1,0,570,108
2022/04/09,06:00,11743,0,8774,927,0,137,1038,0,1,0,616,250
2022/04/09,07:00,11722,0,7208,747,0,135,3320,0,2,0,126,184
2022/04/09,08:00,12250,0,6721,775,0,135,5509,0,3,0,-949,56
2022/04/09,09:00,12565,0,5912,795,0,135,7100,0,2,0,-1457,78
2022/04/09,10:00,12643,0,5695,843,0,133,7992,0,6,0,-2004,-22
2022/04/09,11:00,12619,0,5710,881,0,133,8299,0,9,0,-1885,-528
2022/04/09,12:00,12285,0,5418,849,0,133,8156,0,12,0,-1593,-690
2022/04/09,13:00,12216,0,5811,840,0,133,7584,0,12,0,-2031,-133
2022/04/09,14:00,11944,0,6365,845,0,134,6420,0,20,0,-1952,112
2022/04/09,15:00,11805,0,6854,857,0,133,4750,0,22,0,-1625,814
2022/04/09,16:00,11846,0,7446,925,0,133,2584,0,27,0,-199,930
2022/04/09,17:00,11880,0,8831,1197,0,132,581,0,20,0,314,805
2022/04/09,18:00,12518,0,9311,1334,0,133,0,0,21,0,609,1110
2022/04/09,19:00,12497,0,9120,1271,0,133,0,0,14,0,1002,957
2022/04/09,20:00,12084,0,8748,1205,0,132,0,0,9,0,1187,803
2022/04/09,21:00,11569,0,8350,986,0,134,0,0,8,0,1162,929
2022/04/09,22:00,11013,0,8283,821,0,133,0,0,5,0,1247,524
2022/04/09,23:00,10789,0,8523,761,0,133,0,0,6,0,1429,-63
2022/04/10,00:00,10168,0,7827,765,0,134,0,0,21,0,1397,24
2022/04/10,01:00,10085,0,7471,756,0,132,0,0,21,0,1160,545
2022/04/10,02:00,10383,0,7482,754,0,135,0,0,13,0,1074,925
2022/04/10,03:00,10750,0,7893,876,0,133,0,0,13,0,1057,778
2022/04/10,04:00,10734,0,7816,930,0,135,0,0,15,0,956,882
2022/04/10,05:00,10573,0,7967,938,0,133,5,0,5,0,700,825
2022/04/10,06:00,10110,0,7106,790,0,132,1134,0,3,0,331,614
2022/04/10,07:00,10181,0,5400,733,0,132,3447,0,2,0,-299,766
2022/04/10,08:00,10519,0,5129,755,0,132,5530,0,1,0,-1197,169
2022/04/10,09:00,10860,0,4921,770,0,133,7061,0,1,0,-1779,-247
2022/04/10,10:00,11011,0,4862,765,0,129,7935,0,2,0,-2360,-322
2022/04/10,11:00,11150,0,4899,737,0,130,8252,0,2,0,-2427,-443
2022/04/10,12:00,11157,0,4863,746,0,132,8091,0,3,0,-2378,-300
2022/04/10,13:00,11012,0,5004,802,0,130,7466,0,4,0,-2360,-34
2022/04/10,14:00,10857,0,5640,843,0,131,6297,0,8,0,-2109,47
2022/04/10,15:00,10773,0,6077,841,0,132,4611,0,16,0,-1691,787
2022/04/10,16:00,10952,0,6926,834,0,131,2454,0,19,0,-532,1120
2022/04/10,17:00,11299,0,8220,1037,0,130,490,0,21,0,370,1031
2022/04/10,18:00,11980,0,8843,1110,0,132,0,0,25,0,886,984
2022/04/10,19:00,11956,0,9015,1118,0,131,0,0,21,0,745,926
2022/04/10,20:00,11597,0,8997,1080,0,132,0,0,20,0,532,836
2022/04/10,21:00,11184,0,9048,925,0,133,0,0,18,0,463,597
2022/04/10,22:00,10573,0,9124,846,0,132,0,0,14,0,337,120
2022/04/10,23:00,10320,0,9399,787,0,133,0,0,5,0,198,-202
2022/04/11,00:00,9803,0,8788,753,0,133,0,0,5,0,-2,126
2022/04/11,01:00,9581,0,7876,755,0,132,0,0,4,0,-214,1028
2022/04/11,02:00,9937,0,7886,783,0,135,0,0,3,0,-198,1328
2022/04/11,03:00,10473,0,8284,800,0,132,0,0,3,0,0,1254
2022/04/11,04:00,10607,0,8167,871,0,133,0,0,2,0,0,1434
2022/04/11,05:00,10851,0,9107,828,0,133,5,0,0,0,0,778
2022/04/11,06:00,11445,0,8940,818,1,131,792,0,10,0,-64,817
2022/04/11,07:00,12608,0,8383,875,0,131,2747,0,8,0,-178,642
2022/04/11,08:00,14663,0,8819,878,0,130,4528,0,7,0,-198,499
2022/04/11,09:00,15924,0,8772,943,0,128,5757,0,4,0,0,320
2022/04/11,10:00,16135,0,7718,908,0,128,7072,0,5,0,0,304
2022/04/11,11:00,16172,0,8052,916,0,129,7921,0,13,0,0,-859
2022/04/11,12:00,15253,0,8120,880,0,128,7873,0,31,0,-324,-1455
2022/04/11,13:00,15987,0,9656,906,0,128,6282,0,49,0,80,-1114
2022/04/11,14:00,16023,0,9754,920,0,128,4278,0,49,0,295,599
2022/04/11,15:00,15595,0,9536,972,0,128,2820,0,43,0,75,2021
2022/04/11,16:00,15514,0,11013,1133,0,128,1251,0,43,0,115,1831
2022/04/11,17:00,15179,0,12070,1302,0,131,168,0,41,0,162,1305
2022/04/11,18:00,15317,0,11979,1527,0,130,0,0,21,0,511,1149
2022/04/11,19:00,14723,0,11921,1504,0,132,0,0,18,0,405,743
2022/04/11,20:00,14150,0,11785,1401,1,130,0,0,31,0,56,746
2022/04/11,21:00,13661,0,11539,1275,0,130,0,0,30,0,22,665
2022/04/11,22:00,13332,0,11624,1200,0,131,0,0,16,0,4,357
2022/04/11,23:00,12926,0,11675,1105,0,132,0,0,8,0,70,-64
2022/04/12,00:00,12143,0,11323,946,0,132,0,0,3,0,0,-261
2022/04/12,01:00,11899,0,10172,901,0,131,0,0,3,0,0,692
2022/04/12,02:00,12042,0,10469,920,0,130,0,0,4,0,0,519
2022/04/12,03:00,12324,0,10909,936,0,131,0,0,4,0,94,250
2022/04/12,04:00,12406,0,10962,940,0,130,0,0,3,0,182,189
2022/04/12,05:00,12374,0,10788,951,0,133,8,0,1,0,6,487
2022/04/12,06:00,12653,0,10007,956,1,129,1108,0,1,0,0,451
2022/04/12,07:00,13519,0,8848,975,0,131,3414,0,2,0,-6,155
2022/04/12,08:00,15281,0,8915,937,0,129,5403,0,3,0,-24,-82
2022/04/12,09:00,16453,0,9003,913,0,129,6905,0,10,0,16,-523
2022/04/12,10:00,16646,0,8300,911,0,125,7809,0,17,0,-21,-495
2022/04/12,11:00,16670,0,8173,910,0,128,8097,0,26,0,-421,-243
2022/04/12,12:00,15725,0,7869,919,0,127,7994,0,24,0,-1307,99
2022/04/12,13:00,16648,0,8161,989,0,128,7421,0,30,0,-179,98
2022/04/12,14:00,16730,0,8724,1109,0,127,6218,0,35,0,192,325
2022/04/12,15:00,16535,0,9087,1113,0,129,4579,0,28,0,170,1429
2022/04/12,16:00,16408,0,10518,1130,0,129,2456,0,23,0,319,1833
2022/04/12,17:00,15725,0,11700,1238,0,135,562,0,24,0,603,1463
2022/04/12,18:00,15785,0,11750,1559,0,135,1,0,34,0,926,1380
2022/04/12,19:00,15183,0,11745,1520,1,137,0,0,26,0,347,1407
2022/04/12,20:00,14549,0,11851,1315,0,135,0,0,13,0,266,969
2022/04/12,21:00,13949,0,11727,1268,0,138,0,0,11,0,245,560
2022/04/12,22:00,13493,0,11714,1213,0,137,0,0,8,0,114,307
2022/04/12,23:00,13086,0,11923,1116,0,138,0,0,5,0,214,-310
2022/04/13,00:00,12294,0,10835,1072,0,138,0,0,3,0,0,246
2022/04/13,01:00,11944,0,10471,929,0,140,0,0,2,0,0,402
2022/04/13,02:00,12090,0,10326,960,0,138,0,0,4,0,0,662
2022/04/13,03:00,12362,0,10442,975,0,140,0,0,5,0,0,800
2022/04/13,04:00,12403,0,10211,1028,0,138,0,0,5,0,0,1021
2022/04/13,05:00,12286,0,9970,1103,0,138,7,0,4,0,0,1064
2022/04/13,06:00,12503,0,9786,1112,1,138,544,0,5,0,0,917
2022/04/13,07:00,13422,0,9360,1101,0,138,2033,0,5,0,0,785
2022/04/13,08:00,15375,0,9245,958,0,136,4227,0,3,0,0,806
2022/04/13,09:00,16588,0,9011,920,0,131,5943,0,2,0,36,545
2022/04/13,10:00,16866,0,8393,928,0,130,6938,0,1,0,-118,594
2022/04/13,11:00,16893,0,8460,934,0,129,7387,0,4,0,-212,191
2022/04/13,12:00,16059,0,8532,931,0,127,7253,0,10,0,-533,-261
2022/04/13,13:00,17028,0,9436,920,0,130,6614,0,15,0,-385,298
2022/04/13,14:00,17156,0,10303,923,0,126,5578,0,26,0,-384,584
2022/04/13,15:00,16904,0,10782,958,0,129,4238,0,36,0,-195,956
2022/04/13,16:00,16610,0,11983,1036,0,129,2151,0,33,0,-69,1347
2022/04/13,17:00,15870,0,12861,1232,0,131,376,0,29,0,279,962
2022/04/13,18:00,15862,0,12731,1590,0,132,0,0,20,0,732,657
2022/04/13,19:00,15180,0,12312,1589,1,132,0,0,17,0,563,566
2022/04/13,20:00,14587,0,12507,1416,0,131,0,0,24,0,125,384
2022/04/13,21:00,13931,0,12009,1310,0,133,0,0,13,0,23,443
2022/04/13,22:00,13437,0,11774,1224,0,132,0,0,13,0,1,293
2022/04/13,23:00,13080,0,12201,1098,0,133,0,0,17,0,89,-458
2022/04/14,00:00,12243,0,11782,958,0,133,0,0,7,0,10,-647
2022/04/14,01:00,11872,0,11646,901,0,133,0,0,3,0,0,-811
2022/04/14,02:00,12001,0,11660,907,0,133,0,0,2,0,0,-701
2022/04/14,03:00,12271,0,11834,915,0,133,0,0,6,0,152,-769
2022/04/14,04:00,12289,0,11605,1062,0,134,0,0,5,0,5,-522
2022/04/14,05:00,12264,0,11386,1129,0,132,3,0,2,0,0,-388
2022/04/14,06:00,12544,0,11270,1114,1,134,245,0,6,0,0,-226
2022/04/14,07:00,13417,0,11390,1198,0,133,847,0,13,0,-2,-162
2022/04/14,08:00,15400,0,12282,1143,0,133,1640,0,31,0,-236,407
2022/04/14,09:00,16684,0,12668,1161,0,129,2497,0,41,0,-60,248
2022/04/14,10:00,16817,0,11627,1178,0,131,3179,0,72,0,0,630
2022/04/14,11:00,16861,0,11327,1041,0,130,3462,0,80,0,-226,1047
2022/04/14,12:00,15950,0,11771,1036,0,133,2912,0,106,0,-464,456
2022/04/14,13:00,16640,0,12668,1112,0,130,1865,0,116,0,26,723
2022/04/14,14:00,16539,0,13381,1123,0,131,1002,0,105,0,269,528
2022/04/14,15:00,16214,0,13176,1172,0,131,539,0,122,0,59,1015
2022/04/14,16:00,16249,0,13591,1315,0,132,270,0,128,0,53,760
2022/04/14,17:00,15856,0,13542,1412,0,132,43,0,111,0,416,200
2022/04/14,18:00,15742,0,12963,1668,0,132,0,0,106,0,260,613
2022/04/14,19:00,14975,0,12813,1670,1,133,0,0,114,0,105,139
2022/04/14,20:00,14343,0,12637,1550,0,135,0,0,97,0,103,-179
2022/04/14,21:00,13839,0,12264,1528,0,133,0,0,89,0,34,-209
2022/04/14,22:00,13325,0,12027,1402,0,134,0,0,42,0,54,-334
2022/04/14,23:00,12980,0,11859,1230,0,134,0,0,34,0,138,-415
2022/04/15,00:00,12194,0,10551,1117,0,134,0,0,42,0,0,350
2022/04/15,01:00,11802,0,10192,1133,0,134,0,0,44,0,0,299
2022/04/15,02:00,11938,0,10161,1177,0,134,0,0,22,0,0,444
2022/04/15,03:00,12215,0,10657,1190,0,135,0,0,43,0,0,190
2022/04/15,04:00,12269,0,10815,1327,0,134,0,0,36,0,0,-43
2022/04/15,05:00,12267,0,10879,1476,0,135,1,0,8,0,0,-232
2022/04/15,06:00,12562,0,10968,1488,1,134,113,0,6,0,40,-188
2022/04/15,07:00,13429,0,10577,1483,0,137,780,0,4,0,2,446
2022/04/15,08:00,15245,0,12292,1537,0,135,1424,0,4,0,0,-147
2022/04/15,09:00,16311,0,13242,1483,0,136,1738,0,6,0,110,-404
2022/04/15,10:00,16287,0,12331,1408,0,133,1931,0,6,0,208,270
2022/04/15,11:00,16281,0,12045,1398,0,137,2213,0,6,0,130,352
2022/04/15,12:00,15175,0,12239,1370,0,134,1807,0,8,0,74,-457
2022/04/15,13:00,16072,0,12596,1383,0,134,2065,0,10,0,158,-274
2022/04/15,14:00,16113,0,11903,1374,0,132,2233,0,18,0,0,453
2022/04/15,15:00,15684,0,12270,1421,0,135,1482,0,36,0,52,288
2022/04/15,16:00,15621,0,12909,1676,0,136,621,0,72,0,242,-35
