・エリア供給力は、特定できるものは電源種別とし、特定できないものは火力に包含(2021年9月1日から地熱・一部のバイオマスを特定）
・実績データを基本とするが、把握実態により計画･統計データを採用する場合があり、情報は速報扱いとし、修正が必要となった場合には事後的に修正する
・太陽光の自家消費分は、エリア需要実績や太陽光発電実績には加算していない
,,,,,,,,,,,,,単位：MWh
2021/04/02,08:00,15659,0,9319,1581,0,0,4204,0,111,0,0,444
2021/04/02,09:00,16646,0,9191,1537,0,0,5340,0,100,0,0,478
2021/04/02,10:00,16588,0,8164,1408,0,0,5994,0,104,0,0,918
2021/04/02,11:00,16501,0,7761,1303,0,0,6222,0,93,0,-20,1142
2021/04/02,12:00,15577,0,7563,1178,0,0,6433,0,86,0,-218,535
2021/04/02,13:00,16303,0,8712,1237,0,0,5863,0,85,0,0,406
2021/04/02,14:00,16100,0,9566,1302,0,0,4811,0,82,0,0,339
2021/04/02,15:00,15858,0,10177,1617,0,0,3425,0,78,0,137,424
2021/04/02,16:00,15697,0,11283,1751,0,0,1815,0,67,0,518,263
2021/04/02,17:00,15182,0,11950,1890,0,0,292,0,52,0,943,55
2021/04/02,18:00,15381,0,12305,1997,0,0,0,0,58,0,1010,11
2021/04/02,19:00,14928,0,12010,2042,0,0,0,0,79,0,953,-156
2021/04/02,20:00,14428,0,11743,2041,0,0,0,0,104,0,563,-23
2021/04/02,21:00,13957,0,11520,1957,0,0,0,0,105,0,130,245
2021/04/02,22:00,13632,0,11442,1766,0,0,0,0,96,0,67,261
2021/04/02,23:00,13209,0,11182,1742,0,0,0,0,92,0,46,147
2021/04/03,00:00,12485,0,10677,1518,0,0,0,0,111,0,0,179
2021/04/03,01:00,12137,0,10308,1415,0,0,0,0,123,0,0,291
2021/04/03,02:00,12200,0,10651,1475,0,0,0,0,119,0,0,-45
2021/04/03,03:00,12381,0,10873,1549,0,0,0,0,108,0,0,-149
2021/04/03,04:00,12259,0,10686,1550,0,0,0,0,119,0,0,-96
2021/04/03,05:00,11885,0,9916,1556,0,0,0,0,122,0,0,291
2021/04/03,06:00,11445,0,8669,1541,0,0,343,0,125,0,0,767
2021/04/03,07:00,11583,0,8334,1645,0,0,1529,0,129,0,0,-54
2021/04/03,08:00,12245,0,7279,1651,0,0,2957,0,127,0,-336,567
2021/04/03,09:00,12578,0,6767,1556,0,0,4088,0,115,0,-918,970
2021/04/03,10:00,12715,0,6859,1529,0,0,4846,0,98,0,-1076,459
2021/04/03,11:00,12466,0,7430,1473,0,0,5052,0,91,0,-616,-964
2021/04/03,12:00,11976,0,6794,1357,0,0,4941,0,85,0,-827,-374
2021/04/03,13:00,12083,0,7312,1350,0,0,4950,0,71,0,-497,-1103
2021/04/03,14:00,12173,0,7250,1349,0,0,4831,0,59,0,-364,-952
2021/04/03,15:00,11861,0,8058,1432,0,0,2941,0,39,0,-249,-360
2021/04/03,16:00,11974,0,8972,1622,0,0,1224,0,17,0,0,139
2021/04/03,17:00,12186,0,9443,1745,0,0,128,0,27,0,87,756
2021/04/03,18:00,12787,0,10004,1855,0,0,0,0,41,0,333,554
2021/04/03,19:00,12608,0,9930,1893,0,0,0,0,52,0,329,404
2021/04/03,20:00,12220,0,9692,1829,0,0,0,0,62,0,251,386
2021/04/03,21:00,11748,0,9243,1692,0,0,0,0,69,0,111,633
2021/04/03,22:00,11106,0,8829,1631,0,0,0,0,63,0,0,583
2021/04/03,23:00,10840,0,8473,1546,0,0,0,0,51,0,0,770
2021/04/04,00:00,10349,0,8273,1446,0,0,0,0,33,0,0,597
2021/04/04,01:00,10087,0,8036,1492,0,0,0,0,31,0,0,528
2021/04/04,02:00,10324,0,8385,1508,0,0,0,0,29,0,0,402
2021/04/04,03:00,10649,0,8570,1484,0,0,0,0,27,0,0,568
2021/04/04,04:00,10805,0,8547,1477,0,0,0,0,26,0,0,755
2021/04/04,05:00,10527,0,8259,1480,0,0,0,0,26,0,0,762
2021/04/04,06:00,10149,0,7865,1462,0,0,145,0,32,0,0,645
2021/04/04,07:00,10275,0,7286,1478,0,0,520,0,30,0,0,961
2021/04/04,08:00,10869,0,7762,1504,0,0,779,0,30,0,0,794
2021/04/04,09:00,11356,0,7461,1537,0,0,984,0,34,0,0,1340
2021/04/04,10:00,11498,0,7031,1556,0,0,1129,0,33,0,48,1701
2021/04/04,11:00,11635,0,7526,1506,0,0,910,0,29,0,100,1564
2021/04/04,12:00,11630,0,7485,1454,0,0,751,0,19,0,64,1857
2021/04/04,13:00,11670,0,7762,1462,0,0,613,0,12,0,64,1757
2021/04/04,14:00,11751,0,8646,1526,0,0,398,0,4,0,80,1097
2021/04/04,15:00,11712,0,9134,1517,0,0,214,0,5,0,45,797
2021/04/04,16:00,12057,0,9459,1602,0,0,51,0,13,0,0,932
2021/04/04,17:00,12620,0,9795,1790,0,0,1,0,28,0,159,847
2021/04/04,18:00,12916,0,10753,1890,0,0,0,0,29,0,561,-317
2021/04/04,19:00,12642,0,10462,1938,0,0,0,0,20,0,267,-45
2021/04/04,20:00,12379,0,9975,1915,0,0,0,0,5,0,213,271
2021/04/04,21:00,11860,0,9579,1856,0,0,0,0,6,0,100,319
2021/04/04,22:00,11193,0,8412,1827,0,0,0,0,39,0,35,880
2021/04/04,23:00,10997,0,8305,1757,0,0,0,0,45,0,13,877
2021/04/05,00:00,10399,0,8005,1670,0,0,0,0,75,0,0,649
2021/04/05,01:00,10249,0,7796,1668,0,0,0,0,101,0,0,684
2021/04/05,02:00,10655,0,8120,1701,0,0,0,0,121,0,0,713
2021/04/05,03:00,11011,0,8652,1743,0,0,0,0,137,0,0,479
2021/04/05,04:00,11294,0,8814,1748,0,0,0,0,154,0,0,578
2021/04/05,05:00,11572,0,8621,1745,0,0,0,0,164,0,0,1042
2021/04/05,06:00,12108,0,8646,1814,0,0,289,0,167,0,0,1192
2021/04/05,07:00,13516,0,8349,1812,0,0,1884,0,158,0,1,1312
2021/04/05,08:00,15458,0,9329,1769,0,0,2958,0,163,0,551,688
2021/04/05,09:00,16772,0,9126,1711,0,0,4729,0,167,0,637,402
2021/04/05,10:00,16655,0,8384,1647,0,0,5831,0,167,0,182,444
2021/04/05,11:00,16739,0,7522,1545,0,0,7107,0,161,0,51,353
2021/04/05,12:00,15543,0,6702,1472,0,0,7390,0,169,0,-456,266
2021/04/05,13:00,16149,0,7413,1470,0,0,6889,0,167,0,-50,260
2021/04/05,14:00,16126,0,8008,1462,0,0,5933,0,155,0,0,568
2021/04/05,15:00,15870,0,9046,1598,0,0,4335,0,157,0,0,734
2021/04/05,16:00,15952,0,10555,1725,0,0,2391,0,152,0,127,1002
2021/04/05,17:00,15655,0,12385,1841,0,0,496,0,138,0,400,395
2021/04/05,18:00,16020,0,13635,1899,0,0,0,0,104,0,774,-392
2021/04/05,19:00,15619,0,13380,1896,0,0,0,0,87,0,927,-671
2021/04/05,20:00,15148,0,13326,1904,0,0,0,0,78,0,258,-418
2021/04/05,21:00,14733,0,13315,1824,0,0,0,0,59,0,147,-612
2021/04/05,22:00,14301,0,13082,1798,0,0,0,0,52,0,40,-671
2021/04/05,23:00,13971,0,12539,1719,0,0,0,0,46,0,0,-333
2021/04/06,00:00,13251,0,11540,1495,0,0,0,0,37,0,0,179
2021/04/06,01:00,12979,0,11314,1494,0,0,0,0,29,0,0,142
2021/04/06,02:00,13042,0,11414,1508,0,0,0,0,31,0,2,87
2021/04/06,03:00,13403,0,11671,1679,0,0,0,0,29,0,184,-160
2021/04/06,04:00,13466,0,11643,1681,0,0,0,0,24,0,166,-48
2021/04/06,05:00,13678,0,11656,1669,0,0,1,0,24,0,196,132
2021/04/06,06:00,14093,0,11521,1719,0,0,524,0,31,0,235,63
2021/04/06,07:00,14753,0,11367,1577,0,0,1877,0,35,0,83,-186
2021/04/06,08:00,16530,0,11312,1480,0,0,3938,0,38,0,185,-423
2021/04/06,09:00,17297,0,10588,1516,0,0,5677,0,55,0,0,-539
2021/04/06,10:00,17321,0,9915,1499,0,0,6872,0,49,0,0,-1014
2021/04/06,11:00,17089,0,9615,1386,0,0,6886,0,35,0,125,-958
2021/04/06,12:00,15806,0,8879,1358,0,0,6662,0,42,0,0,-1135
2021/04/06,13:00,16684,0,10098,1343,0,0,6023,0,41,0,129,-950
2021/04/06,14:00,16675,0,10329,1356,0,0,4584,0,28,0,24,354
2021/04/06,15:00,16222,0,11333,1465,0,0,2621,0,15,0,186,602
2021/04/06,16:00,16321,0,12882,1633,0,0,801,0,12,0,210,783
2021/04/06,17:00,16293,0,14086,1829,0,0,94,0,8,0,762,-486
2021/04/06,18:00,16527,0,14342,1901,0,0,0,0,3,0,1413,-1132
2021/04/06,19:00,16029,0,14179,1925,0,0,0,0,0,0,969,-1044
2021/04/06,20:00,15407,0,13909,1933,0,0,0,0,0,0,288,-723
2021/04/06,21:00,14896,0,13754,1853,0,0,0,0,1,0,0,-712
2021/04/06,22:00,14384,0,13279,1714,0,0,0,0,2,0,0,-611
2021/04/06,23:00,13972,0,12722,1563,0,0,0,0,1,0,0,-314
2021/04/07,00:00,13094,0,11472,1413,0,0,0,0,1,0,0,208
2021/04/07,01:00,12882,0,11203,1416,0,0,0,0,7,0,0,256
2021/04/07,02:00,12967,0,11546,1412,0,0,0,0,13,0,0,-4
2021/04/07,03:00,13231,0,11940,1570,0,0,0,0,18,0,12,-309
2021/04/07,04:00,13209,0,11798,1569,0,0,0,0,37,0,176,-371
2021/04/07,05:00,13333,0,11716,1634,0,0,1,0,57,0,184,-259
2021/04/07,06:00,13785,0,11016,1606,0,0,866,0,66,0,73,158
2021/04/07,07:00,14544,0,9660,1549,0,0,3117,0,53,0,36,129
2021/04/07,08:00,16011,0,8001,1426,0,0,5377,0,55,0,2,1150
2021/04/07,09:00,17003,0,7464,1479,0,0,6916,0,56,0,30,1058
2021/04/07,10:00,16956,0,6485,1373,0,0,7903,0,57,0,10,1128
2021/04/07,11:00,16837,0,6763,1341,0,0,8257,0,75,0,-274,675
2021/04/07,12:00,15610,0,6750,1279,0,0,8044,0,74,0,-885,348
2021/04/07,13:00,16294,0,7384,1275,0,0,7493,0,65,0,-557,634
2021/04/07,14:00,16178,0,7892,1309,0,0,6375,0,65,0,-100,637
2021/04/07,15:00,15922,0,8948,1369,0,0,4777,0,70,0,0,758
2021/04/07,16:00,15943,0,10607,1526,0,0,2646,0,88,0,203,873
2021/04/07,17:00,15669,0,12757,1815,0,0,592,0,91,0,290,124
2021/04/07,18:00,15990,0,13750,1986,0,0,0,0,84,0,734,-564
2021/04/07,19:00,15688,0,13756,1961,0,0,0,0,64,0,634,-727
2021/04/07,20:00,15106,0,13368,1861,0,0,0,0,68,0,351,-542
2021/04/07,21:00,14596,0,13040,1847,0,0,0,0,88,0,275,-654
2021/04/07,22:00,14155,0,12876,1784,0,0,0,0,101,0,154,-760
2021/04/07,23:00,13760,0,12349,1721,0,0,0,0,87,0,81,-478
2021/04/08,00:00,12940,0,11264,1519,0,0,0,0,68,0,38,51
2021/04/08,01:00,12746,0,11296,1443,0,0,0,0,45,0,14,-52
2021/04/08,02:00,13046,0,11797,1498,0,0,0,0,56,0,6,-311
2021/04/08,03:00,13334,0,12110,1575,0,0,0,0,44,0,64,-459
2021/04/08,04:00,13399,0,12413,1578,0,0,0,0,37,0,128,-757
2021/04/08,05:00,13621,0,12165,1512,0,0,4,0,32,0,118,-210
2021/04/08,06:00,13997,0,11747,1458,0,0,984,0,32,0,62,-286
2021/04/08,07:00,14537,0,10219,1430,0,0,3051,0,18,0,52,-233
2021/04/08,08:00,16097,0,8664,1413,0,0,5057,0,13,0,-139,1089
2021/04/08,09:00,16843,0,8353,1404,0,0,6007,0,6,0,1,1072
2021/04/08,10:00,16723,0,8206,1395,0,0,6699,0,2,0,0,421
2021/04/08,11:00,16479,0,8148,1315,0,0,6852,0,7,0,-6,163
2021/04/08,12:00,15422,0,7713,1225,0,0,6865,0,16,0,-64,-333
2021/04/08,13:00,16140,0,8186,1334,0,0,6117,0,46,0,0,457
2021/04/08,14:00,16042,0,9034,1436,0,0,4744,0,75,0,16,737
2021/04/08,15:00,15900,0,9528,1392,0,0,3312,0,89,0,176,1403
2021/04/08,16:00,15827,0,11315,1500,0,0,1427,0,94,0,241,1250
2021/04/08,17:00,15775,0,13070,1858,0,0,242,0,92,0,788,-275
2021/04/08,18:00,16101,0,13608,1931,0,0,0,0,79,0,1434,-951
2021/04/08,19:00,15632,0,13659,1816,0,0,0,0,54,0,958,-855
2021/04/08,20:00,15071,0,13585,1683,0,0,0,0,62,0,608,-867
2021/04/08,21:00,14529,0,12984,1656,0,0,0,0,54,0,219,-384
2021/04/08,22:00,14071,0,12706,1496,0,0,0,0,75,0,101,-307
2021/04/08,23:00,13624,0,12012,1474,0,0,0,0,86,0,35,17
2021/04/09,00:00,12841,0,11187,1441,0,0,0,0,70,0,0,143
2021/04/09,01:00,12614,0,11104,1475,0,0,0,0,72,0,0,-37
2021/04/09,02:00,12854,0,11754,1487,0,0,0,0,78,0,0,-465
2021/04/09,03:00,13181,0,12341,1489,0,0,0,0,61,0,0,-710
2021/04/09,04:00,13380,0,12915,1482,0,0,0,0,54,0,60,-1131
2021/04/09,05:00,13667,0,13047,1428,0,0,3,0,66,0,132,-1009
2021/04/09,06:00,14107,0,12482,1322,0,0,1189,0,64,0,84,-1034
2021/04/09,07:00,14538,0,10079,1279,0,0,3530,0,64,0,-2,-412
2021/04/09,08:00,15898,0,7837,1254,0,0,5542,0,67,0,-312,1510
2021/04/09,09:00,16866,0,7965,1262,0,0,7036,0,77,0,-304,830
2021/04/09,10:00,16777,0,7036,1206,0,0,7738,0,74,0,0,723
2021/04/09,11:00,16777,0,6795,1184,0,0,8084,0,83,0,0,631
2021/04/09,12:00,15719,0,6264,1154,0,0,8005,0,102,0,-332,526
2021/04/09,13:00,16295,0,7225,1185,0,0,7080,0,111,0,-53,747
2021/04/09,14:00,16136,0,8120,1181,0,0,5865,0,148,0,36,786
2021/04/09,15:00,15884,0,9276,1161,0,0,4332,0,160,0,0,955
2021/04/09,16:00,15833,0,11340,1264,0,0,2267,0,159,0,138,665
2021/04/09,17:00,15636,0,13239,1589,0,0,564,0,152,0,420,-328
2021/04/09,18:00,16202,0,14159,1830,0,0,0,0,148,0,1075,-1010
2021/04/09,19:00,16093,0,13840,1681,0,0,0,0,133,0,1394,-955
2021/04/09,20:00,15663,0,13724,1597,0,0,0,0,127,0,625,-410
2021/04/09,21:00,15272,0,13633,1501,0,0,0,0,131,0,342,-335
2021/04/09,22:00,14787,0,13585,1430,0,0,0,0,144,0,164,-536
2021/04/09,23:00,14396,0,12683,1265,0,0,0,0,117,0,59,272
2021/04/10,00:00,13653,0,12444,1085,0,0,0,0,112,0,58,-46
2021/04/10,01:00,13351,0,13034,1138,0,0,0,0,122,0,146,-1089
2021/04/10,02:00,13356,0,12744,1137,0,0,0,0,121,0,0,-646
2021/04/10,03:00,13556,0,13120,1140,0,0,0,0,121,0,0,-825
2021/04/10,04:00,13473,0,13206,1136,0,0,0,0,106,0,70,-1045
2021/04/10,05:00,13298,0,12821,1139,0,0,4,0,93,0,10,-769
2021/04/10,06:00,13129,0,11312,1126,0,0,1238,0,70,0,58,-675
2021/04/10,07:00,12994,0,7910,1097,0,0,3655,0,67,0,0,265
2021/04/10,08:00,13507,0,6153,1112,0,0,5651,0,57,0,-128,662
2021/04/10,09:00,13740,0,5702,1069,0,0,7032,0,39,0,-372,270
2021/04/10,10:00,13582,0,5021,1080,0,0,8036,0,27,0,-557,-25
2021/04/10,11:00,13297,0,5543,1051,0,0,8213,0,32,0,-1070,-472
2021/04/10,12:00,12891,0,5378,1018,0,0,8123,0,33,0,-888,-773
2021/04/10,13:00,12707,0,5370,1018,0,0,7506,0,24,0,-933,-278
2021/04/10,14:00,12431,0,5287,1037,0,0,6487,0,25,0,-831,426
2021/04/10,15:00,12191,0,5991,1070,0,0,4686,0,23,0,-273,694
2021/04/10,16:00,12338,0,7839,1126,0,0,2506,0,18,0,58,791
2021/04/10,17:00,12563,0,10178,1386,0,0,571,0,15,0,52,361
2021/04/10,18:00,13431,0,11948,1532,0,0,0,0,14,0,243,-306
2021/04/10,19:00,13538,0,12029,1441,0,0,0,0,5,0,552,-489
2021/04/10,20:00,13188,0,11614,1440,0,0,0,0,4,0,236,-106
2021/04/10,21:00,12773,0,11404,1323,0,0,0,0,5,0,76,-35
2021/04/10,22:00,12101,0,11407,1265,0,0,0,0,3,0,0,-574
2021/04/10,23:00,11883,0,11038,1121,0,0,0,0,4,0,0,-280
2021/04/11,00:00,11161,0,10395,995,0,0,0,0,8,0,0,-237
2021/04/11,01:00,11084,0,10621,1037,0,0,0,0,12,0,0,-586
2021/04/11,02:00,11521,0,11729,1077,0,0,0,0,12,0,0,-1297
2021/04/11,03:00,11792,0,11891,1068,0,0,0,0,12,0,72,-1251
2021/04/11,04:00,11858,0,11991,1069,0,0,0,0,15,0,46,-1263
2021/04/11,05:00,11614,0,11488,1069,0,0,8,0,16,0,104,-1071
2021/04/11,06:00,11205,0,9768,1068,0,0,1173,0,16,0,58,-878
2021/04/11,07:00,11042,0,7105,1069,0,0,3326,0,16,0,-28,-446
2021/04/11,08:00,11270,0,5329,1115,0,0,5479,0,17,0,-567,-103
2021/04/11,09:00,11547,0,4487,1137,0,0,7061,0,15,0,-705,-448
2021/04/11,10:00,11630,0,3938,1135,0,0,7884,0,6,0,-1304,-29
2021/04/11,11:00,11728,0,4384,1039,0,0,8241,0,6,0,-1670,-272
2021/04/11,12:00,11508,0,3873,965,0,0,8066,0,11,0,-2038,631
2021/04/11,13:00,11229,0,4219,980,0,0,7548,0,12,0,-2257,727
2021/04/11,14:00,10974,0,4953,987,0,0,6436,0,18,0,-1657,237
2021/04/11,15:00,10899,0,5743,1049,0,0,4793,0,17,0,-894,191
2021/04/11,16:00,11131,0,7628,1114,0,0,2666,0,13,0,8,-298
2021/04/11,17:00,11704,0,10095,1232,0,0,623,0,13,0,95,-354
2021/04/11,18:00,12616,0,11702,1336,0,0,0,0,22,0,857,-1301
2021/04/11,19:00,12754,0,12066,1352,0,0,0,0,16,0,969,-1649
2021/04/11,20:00,12563,0,12170,1324,0,0,0,0,20,0,368,-1319
2021/04/11,21:00,12112,0,11874,1260,0,0,0,0,17,0,82,-1121
2021/04/11,22:00,11393,0,10895,1128,0,0,0,0,22,0,0,-652
2021/04/11,23:00,11083,0,10225,1095,0,0,0,0,33,0,0,-270
2021/04/12,00:00,10602,0,9153,1075,0,0,0,0,24,0,0,350
2021/04/12,01:00,10550,0,9600,1081,0,0,0,0,38,0,0,-169
2021/04/12,02:00,10985,0,10209,1089,0,0,0,0,37,0,0,-350
2021/04/12,03:00,11496,0,10915,1132,0,0,0,0,36,0,56,-643
2021/04/12,04:00,11743,0,10957,1129,0,0,0,0,48,0,168,-559
2021/04/12,05:00,12065,0,11165,1145,0,0,8,0,67,0,212,-532
2021/04/12,06:00,12761,0,10688,1126,0,0,1101,0,67,0,108,-329
2021/04/12,07:00,13906,0,9704,1104,0,0,3179,0,61,0,142,-284
2021/04/12,08:00,15574,0,8479,1112,0,0,4838,0,71,0,96,978
2021/04/12,09:00,16610,0,7797,1174,0,0,6297,0,75,0,0,1267
2021/04/12,10:00,16559,0,9223,1203,0,0,6312,0,86,0,106,-371
2021/04/12,11:00,16561,0,8703,1088,0,0,6764,0,85,0,10,-89
2021/04/12,12:00,15578,0,7150,1047,0,0,6773,0,89,0,-154,673
2021/04/12,13:00,16387,0,9033,1059,0,0,6005,0,103,0,0,187
2021/04/12,14:00,16215,0,9711,1107,0,0,4940,0,99,0,0,358
2021/04/12,15:00,15972,0,9835,1113,0,0,3904,0,99,0,1,1020
2021/04/12,16:00,15812,0,12063,1313,0,0,1725,0,100,0,89,522
2021/04/12,17:00,15566,0,13475,1457,0,0,270,0,99,0,570,-305
2021/04/12,18:00,15977,0,14021,1575,0,0,0,0,99,0,1370,-1088
2021/04/12,19:00,15501,0,13877,1607,0,0,0,0,129,0,751,-863
2021/04/12,20:00,14926,0,13720,1545,0,0,0,0,142,0,345,-826
2021/04/12,21:00,14456,0,13090,1448,0,0,0,0,138,0,162,-382
2021/04/12,22:00,13868,0,12470,1361,0,0,0,0,128,0,113,-204
2021/04/12,23:00,13401,0,11742,1285,0,0,0,0,117,0,19,238
2021/04/13,00:00,12684,0,11238,1201,0,0,0,0,133,0,0,112
2021/04/13,01:00,12447,0,10770,1180,0,0,0,0,127,0,0,370
2021/04/13,02:00,12617,0,11785,1182,0,0,0,0,134,0,114,-598
2021/04/13,03:00,12809,0,12201,1188,0,0,0,0,130,0,67,-777
2021/04/13,04:00,12907,0,12368,1178,0,0,0,0,85,0,26,-750
2021/04/13,05:00,13027,0,12512,1170,0,0,0,0,99,0,0,-754
2021/04/13,06:00,13505,0,12450,1163,0,0,46,0,114,0,41,-309
2021/04/13,07:00,14396,0,12758,1159,0,0,377,0,122,0,62,-82
2021/04/13,08:00,16233,0,13611,1229,0,0,1190,0,126,0,50,27
2021/04/13,09:00,17252,0,14227,1311,0,0,1430,0,114,0,146,24
2021/04/13,10:00,17281,0,13237,1334,0,0,1794,0,99,0,121,696
2021/04/13,11:00,17087,0,12832,1255,0,0,2056,0,97,0,0,847
2021/04/13,12:00,16034,0,12691,1089,0,0,1642,0,48,0,0,564
2021/04/13,13:00,16936,0,14095,1174,0,0,1143,0,27,0,0,497
2021/04/13,14:00,17025,0,14363,1246,0,0,952,0,21,0,3,440
2021/04/13,15:00,16771,0,14364,1265,0,0,527,0,18,0,77,520
2021/04/13,16:00,16927,0,14628,1451,0,0,204,0,26,0,688,-70
2021/04/13,17:00,16660,0,14306,1651,0,0,27,0,24,0,1022,-370
2021/04/13,18:00,16583,0,14300,1778,0,0,0,0,27,0,687,-209
2021/04/13,19:00,15863,0,14167,1832,0,0,0,0,26,0,417,-579
2021/04/13,20:00,15243,0,13610,1757,0,0,0,0,19,0,262,-405
2021/04/13,21:00,14724,0,12710,1652,0,0,0,0,10,0,153,199
2021/04/13,22:00,14098,0,12162,1601,0,0,0,0,13,0,42,280
2021/04/13,23:00,13607,0,11698,1496,0,0,0,0,12,0,0,401
2021/04/14,00:00,12836,0,11379,1460,0,0,0,0,10,0,-227,214
2021/04/14,01:00,12539,0,11469,1466,0,0,0,0,14,0,-725,315
2021/04/14,02:00,12678,0,11707,1633,0,0,0,0,12,0,-707,33
2021/04/14,03:00,12852,0,12017,1641,0,0,0,0,13,0,-308,-511
2021/04/14,04:00,12939,0,11754,1616,0,0,0,0,21,0,38,-490
2021/04/14,05:00,12934,0,11624,1610,0,0,0,0,24,0,59,-383
2021/04/14,06:00,13278,0,10801,1610,0,0,294,0,35,0,55,483
2021/04/14,07:00,14172,0,10675,1679,0,0,1346,0,65,0,2,405
2021/04/14,08:00,15919,0,11063,1670,0,0,3085,0,73,0,30,-2
2021/04/14,09:00,16879,0,10758,1624,0,0,4579,0,74,0,112,-268
2021/04/14,10:00,16934,0,9575,1360,0,0,6108,0,118,0,6,-233
2021/04/14,11:00,16877,0,8638,1285,0,0,6831,0,136,0,0,-13
2021/04/14,12:00,15542,0,8469,1257,0,0,6001,0,146,0,0,-331
2021/04/14,13:00,16216,0,10413,1377,0,0,4594,0,146,0,669,-983
2021/04/14,14:00,16052,0,10853,1296,0,0,2977,0,154,0,202,570
2021/04/14,15:00,15765,0,10984,1255,0,0,2185,0,152,0,0,1189
2021/04/14,16:00,15954,0,12127,1386,0,0,1323,0,184,0,245,689
2021/04/14,17:00,15703,0,12751,1512,0,0,301,0,186,0,422,531
2021/04/14,18:00,15916,0,13268,1692,0,0,0,0,197,0,857,-98
2021/04/14,19:00,15611,0,13454,1711,0,0,0,0,209,0,749,-512
2021/04/14,20:00,15191,0,13613,1699,0,0,0,0,204,0,427,-752
2021/04/14,21:00,14746,0,13354,1647,0,0,0,0,202,0,142,-599
2021/04/14,22:00,14289,0,13501,1413,0,0,0,0,184,0,0,-809
2021/04/14,23:00,13891,0,13098,1237,0,0,0,0,172,0,0,-616
2021/04/15,00:00,13088,0,12132,1213,0,0,0,0,170,0,0,-427
2021/04/15,01:00,12885,0,12341,1212,0,0,0,0,116,0,0,-784
2021/04/15,02:00,13016,0,12719,1214,0,0,0,0,104,0,19,-1040
2021/04/15,03:00,13330,0,13000,1275,0,0,0,0,77,0,43,-1065
2021/04/15,04:00,13419,0,13129,1417,0,0,0,0,66,0,36,-1229
2021/04/15,05:00,13623,0,13133,1346,0,0,31,0,72,0,178,-1137
2021/04/15,06:00,14358,0,12775,1316,0,0,1139,0,40,0,449,-1361
2021/04/15,07:00,14883,0,11067,1277,0,0,3012,0,16,0,62,-551
2021/04/15,08:00,16485,0,9790,1272,0,0,4403,0,10,0,26,984
2021/04/15,09:00,17375,0,9178,1245,0,0,5485,0,6,0,82,1379
