・エリア供給力は、特定できるものは電源種別とし、特定できないものは火力に包含(2021年9月1日から地熱・一部のバイオマスを特定）
・実績データを基本とするが、把握実態により計画･統計データを採用する場合があり、情報は速報扱いとし、修正が必要となった場合には事後的に修正する
・太陽光の自家消費分は、エリア需要実績や太陽光発電実績には加算していない
,,,,,,,,,,,,,単位：MWh
2023/04/02,04:00,10470,0,6632,1152,1,219,0,0,31,0,652,1783
2023/04/02,05:00,10255,0,6691,1192,2,218,11,0,37,0,520,1584
2023/04/02,06:00,9912,0,6105,1227,2,219,794,0,38,0,486,1041
2023/04/02,07:00,10021,0,4757,1243,2,214,2992,0,37,0,-264,1040
2023/04/02,08:00,10395,0,3747,1306,1,205,5354,0,49,0,-1201,934
2023/04/02,09:00,10716,0,3548,1270,2,191,6914,0,61,0,-2168,898
2023/04/02,10:00,10745,0,3335,1247,2,183,7847,0,61,0,-2502,572
2023/04/02,11:00,10841,0,3619,1215,1,183,7985,0,66,0,-2721,493
2023/04/02,12:00,10739,0,3512,1198,2,183,7758,0,77,0,-2664,673
2023/04/02,13:00,10651,0,3661,1181,1,182,7287,0,88,0,-2679,930
2023/04/02,14:00,10467,0,3889,1213,2,203,5811,0,78,0,-1565,836
2023/04/02,15:00,10302,0,4804,1224,2,214,3812,0,64,0,-1191,1373
2023/04/02,16:00,10450,0,5377,1247,1,216,1788,0,62,0,-106,1865
2023/04/02,17:00,11002,0,6719,1391,2,215,339,0,63,0,377,1896
2023/04/02,18:00,11742,0,7105,1487,2,215,0,0,71,0,953,1909
2023/04/02,19:00,11656,0,7113,1478,1,215,0,0,64,0,1072,1713
2023/04/02,20:00,11471,0,7301,1362,2,216,0,0,46,0,930,1614
2023/04/02,21:00,11066,0,7191,1285,2,216,0,0,51,0,894,1427
2023/04/02,22:00,10477,0,7100,1257,1,216,0,0,64,0,542,1297
2023/04/02,23:00,10190,0,7493,1193,2,214,0,0,64,0,289,935
2023/04/03,00:00,9725,0,6482,1174,2,214,0,0,58,0,27,1768
2023/04/03,01:00,9617,0,6302,1147,1,218,0,0,52,0,3,1894
2023/04/03,02:00,9945,0,6585,1143,2,215,0,0,47,0,3,1950
2023/04/03,03:00,10476,0,7019,1195,2,217,0,0,39,0,3,2001
2023/04/03,04:00,10629,0,7090,1199,1,214,0,0,39,0,3,2083
2023/04/03,05:00,11022,0,7365,1238,2,216,10,0,35,0,238,1918
2023/04/03,06:00,11515,0,7069,1177,2,214,489,0,31,0,589,1944
2023/04/03,07:00,12661,0,6307,1221,2,213,2204,0,33,0,143,2538
2023/04/03,08:00,14454,0,5945,1243,1,214,4347,0,32,0,33,2639
2023/04/03,09:00,15645,0,5653,1263,2,213,6487,0,23,0,29,1975
2023/04/03,10:00,15947,0,4800,1200,2,214,8072,0,15,0,-572,2216
2023/04/03,11:00,15738,0,4804,1160,2,214,8435,0,15,0,-1055,2163
2023/04/03,12:00,14794,0,4437,1133,1,213,8516,0,12,0,-1541,2023
2023/04/03,13:00,15569,0,5043,1149,2,214,8009,0,14,0,-1163,2301
2023/04/03,14:00,15530,0,5715,1180,2,213,6766,0,13,0,-390,2031
2023/04/03,15:00,15213,0,6616,1188,1,212,4851,0,14,0,30,2301
2023/04/03,16:00,15043,0,8075,1343,2,215,2520,0,18,0,249,2621
2023/04/03,17:00,14574,0,8945,1487,2,214,521,0,28,0,373,3004
2023/04/03,18:00,14792,0,9674,1597,1,216,0,0,43,0,414,2847
2023/04/03,19:00,14434,0,9720,1572,2,216,0,0,31,0,239,2654
2023/04/03,20:00,13944,0,9581,1454,2,216,0,0,15,0,148,2528
2023/04/03,21:00,13624,0,9322,1288,2,216,0,0,9,0,132,2655
2023/04/03,22:00,13204,0,9230,1181,1,216,0,0,11,0,44,2521
2023/04/03,23:00,12875,0,9753,1051,2,215,0,0,6,0,214,1634
2023/04/04,00:00,12138,0,9182,975,2,215,0,0,4,0,86,1674
2023/04/04,01:00,11832,0,8657,1016,2,217,0,0,8,0,3,1929
2023/04/04,02:00,11999,0,8782,1036,1,211,0,0,11,0,3,1955
2023/04/04,03:00,12356,0,8947,1041,2,211,0,0,13,0,109,2033
2023/04/04,04:00,12558,0,8960,1059,2,211,0,0,12,0,159,2155
2023/04/04,05:00,12713,0,8749,1081,1,210,13,0,7,0,135,2517
2023/04/04,06:00,12926,0,8456,997,2,210,889,0,3,0,448,1921
2023/04/04,07:00,13707,0,7461,1068,2,209,3318,0,2,0,375,1272
2023/04/04,08:00,15313,0,6521,1192,1,207,5806,0,1,0,167,1418
2023/04/04,09:00,16430,0,5414,1243,2,206,7515,0,2,0,313,1735
2023/04/04,10:00,16271,0,4936,1152,2,207,8141,0,4,0,165,1664
2023/04/04,11:00,16177,0,5032,1028,2,209,8475,0,10,0,-199,1620
2023/04/04,12:00,15165,0,4838,1012,1,209,8536,0,19,0,-1496,2046
2023/04/04,13:00,15939,0,5547,1013,2,208,7990,0,21,0,-309,1467
2023/04/04,14:00,15884,0,5870,1012,2,208,6723,0,29,0,-34,2074
2023/04/04,15:00,15596,0,6804,1071,1,209,4961,0,33,0,316,2201
2023/04/04,16:00,15343,0,8478,1307,2,211,2421,0,31,0,696,2197
2023/04/04,17:00,14830,0,9291,1607,2,211,469,0,24,0,761,2465
2023/04/04,18:00,15127,0,9831,1654,1,211,0,0,23,0,722,2685
2023/04/04,19:00,14617,0,9784,1595,2,212,0,0,16,0,433,2575
2023/04/04,20:00,14250,0,9730,1449,2,210,0,0,13,0,363,2483
2023/04/04,21:00,13862,0,9734,1295,1,214,0,0,11,0,173,2434
2023/04/04,22:00,13338,0,9450,1139,2,212,0,0,10,0,181,2344
2023/04/04,23:00,13002,0,9799,1090,2,212,0,0,7,0,313,1579
2023/04/05,00:00,12211,0,9005,993,2,212,0,0,7,0,56,1936
2023/04/05,01:00,12039,0,8438,1010,1,213,0,0,8,0,55,2314
2023/04/05,02:00,12056,0,8294,1065,2,204,0,0,11,0,49,2431
2023/04/05,03:00,12394,0,8500,1167,2,153,0,0,14,0,35,2523
2023/04/05,04:00,12437,0,8746,1182,2,127,0,0,19,0,33,2328
2023/04/05,05:00,12433,0,8672,1185,1,128,10,0,13,0,40,2384
2023/04/05,06:00,12687,0,8655,1148,2,128,429,0,20,0,311,1994
2023/04/05,07:00,13425,0,8219,1132,2,128,1807,0,17,0,178,1942
2023/04/05,08:00,15226,0,8076,1218,2,124,3879,0,8,0,82,1837
2023/04/05,09:00,16246,0,8432,1277,1,123,4924,0,10,0,234,1245
2023/04/05,10:00,16071,0,7768,1144,2,123,5321,0,14,0,74,1625
2023/04/05,11:00,15923,0,7862,1085,2,126,5179,0,12,0,54,1603
2023/04/05,12:00,15010,0,6764,1065,1,127,5855,0,17,0,-777,1958
2023/04/05,13:00,15616,0,8260,1086,2,125,4164,0,15,0,499,1465
2023/04/05,14:00,15713,0,8974,1057,2,127,3037,0,12,0,492,2012
2023/04/05,15:00,15449,0,9542,1104,2,125,1563,0,16,0,759,2338
2023/04/05,16:00,15261,0,9720,1295,1,128,732,0,22,0,1149,2214
2023/04/05,17:00,14907,0,9862,1485,2,126,164,0,22,0,812,2434
2023/04/05,18:00,15092,0,9895,1590,2,127,0,0,28,0,1042,2408
2023/04/05,19:00,14604,0,9854,1554,1,129,0,0,36,0,687,2343
2023/04/05,20:00,14168,0,9767,1510,2,129,0,0,44,0,453,2263
2023/04/05,21:00,13680,0,9347,1423,2,129,0,0,46,0,161,2572
2023/04/05,22:00,13156,0,9485,1303,1,128,0,0,62,0,66,2111
2023/04/05,23:00,12768,0,9421,1230,2,130,0,0,79,0,28,1878
2023/04/06,00:00,12007,0,8917,1113,2,129,0,0,86,0,26,1734
2023/04/06,01:00,11678,0,8523,1094,2,128,0,0,86,0,60,1785
2023/04/06,02:00,11822,0,8704,1098,1,131,0,0,82,0,63,1743
2023/04/06,03:00,12174,0,9002,1117,2,129,0,0,75,0,63,1786
2023/04/06,04:00,12189,0,8929,1129,2,129,0,0,75,0,59,1866
2023/04/06,05:00,12230,0,8900,1123,1,127,5,0,62,0,37,1975
2023/04/06,06:00,12541,0,8704,1175,2,127,90,0,57,0,26,2360
2023/04/06,07:00,13347,0,8794,1222,2,128,529,0,57,0,72,2543
2023/04/06,08:00,15180,0,9667,1339,1,126,1047,0,54,0,189,2757
2023/04/06,09:00,16290,0,9986,1342,2,125,1480,0,60,0,477,2818
2023/04/06,10:00,16321,0,9567,1236,2,126,1751,0,73,0,171,3395
2023/04/06,11:00,16132,0,9859,1205,1,126,1646,0,89,0,45,3161
2023/04/06,12:00,15238,0,8664,1208,2,126,2081,0,94,0,3,3060
2023/04/06,13:00,16104,0,9214,1263,2,125,2306,0,101,0,3,3090
2023/04/06,14:00,16097,0,9352,1248,2,126,2231,0,106,0,3,3029
2023/04/06,15:00,15665,0,9939,1287,1,125,1434,0,113,0,65,2701
2023/04/06,16:00,15557,0,10641,1689,2,127,588,0,106,0,454,1950
2023/04/06,17:00,15248,0,10457,1823,1,126,74,0,93,0,503,2171
2023/04/06,18:00,15245,0,10708,1733,2,127,0,0,100,0,430,2145
2023/04/06,19:00,14677,0,9976,1766,2,127,0,0,98,0,133,2575
2023/04/06,20:00,14111,0,9529,1740,1,129,0,0,108,0,123,2481
2023/04/06,21:00,13618,0,9222,1604,2,129,0,0,110,0,99,2452
2023/04/06,22:00,13118,0,9131,1433,2,130,0,0,99,0,73,2250
2023/04/06,23:00,12832,0,9544,1416,2,132,0,0,109,0,5,1624
2023/04/07,00:00,12024,0,8154,1488,2,130,0,0,126,0,23,2101
2023/04/07,01:00,11679,0,7728,1535,1,130,0,0,116,0,50,2119
2023/04/07,02:00,11786,0,7783,1515,2,131,0,0,127,0,51,2177
2023/04/07,03:00,12028,0,7987,1550,2,130,0,0,131,0,170,2058
2023/04/07,04:00,12108,0,8014,1594,1,130,0,0,127,0,175,2067
2023/04/07,05:00,12097,0,7938,1587,2,130,6,0,139,0,173,2122
2023/04/07,06:00,12419,0,7925,1607,1,127,53,0,142,0,242,2322
2023/04/07,07:00,13367,0,8679,1631,2,129,220,0,125,0,310,2271
2023/04/07,08:00,15184,0,10290,1638,2,125,506,0,126,0,771,1726
2023/04/07,09:00,16330,0,10931,1762,1,126,618,0,120,0,862,1910
2023/04/07,10:00,16494,0,11010,1727,2,124,772,0,116,0,430,2313
2023/04/07,11:00,16294,0,10523,1704,2,125,1235,0,121,0,143,2441
2023/04/07,12:00,15208,0,9417,1751,1,126,1238,0,123,0,137,2415
2023/04/07,13:00,16059,0,10388,1799,2,126,1037,0,111,0,121,2475
2023/04/07,14:00,16027,0,10254,1833,2,125,976,0,118,0,122,2597
2023/04/07,15:00,15742,0,10191,1942,1,127,694,0,113,0,118,2556
2023/04/07,16:00,15645,0,10484,1995,2,127,223,0,140,0,178,2496
2023/04/07,17:00,15142,0,10106,2047,2,129,35,0,189,0,131,2503
2023/04/07,18:00,14917,0,9753,2011,1,127,0,0,224,0,149,2652
2023/04/07,19:00,14338,0,9151,1860,2,128,0,0,220,0,183,2794
2023/04/07,20:00,13835,0,8749,1807,2,130,0,0,200,0,217,2730
2023/04/07,21:00,13495,0,8737,1774,1,126,0,0,156,0,212,2489
2023/04/07,22:00,13076,0,8657,1692,2,128,0,0,160,0,215,2222
2023/04/07,23:00,12678,0,8689,1662,2,129,0,0,193,0,304,1699
2023/04/08,00:00,11834,0,8061,1491,1,129,0,0,202,0,283,1667
2023/04/08,01:00,11479,0,7628,1482,2,129,0,0,179,0,231,1828
2023/04/08,02:00,11615,0,7541,1486,2,129,0,0,164,0,390,1903
2023/04/08,03:00,11930,0,7639,1490,1,129,0,0,153,0,475,2043
2023/04/08,04:00,11870,0,7563,1515,2,130,0,0,178,0,507,1975
2023/04/08,05:00,11519,0,7314,1565,2,130,21,0,186,0,305,1996
2023/04/08,06:00,11079,0,6524,1524,2,129,971,0,159,0,-20,1790
2023/04/08,07:00,11053,0,5491,1503,2,128,3233,0,166,0,-532,1062
2023/04/08,08:00,11542,0,4985,1514,1,129,4403,3,175,0,289,46
2023/04/08,09:00,12004,0,4509,1652,2,125,4756,3,218,0,657,85
2023/04/08,10:00,11948,0,4580,1677,2,120,4762,3,223,0,405,179
2023/04/08,11:00,11889,0,4370,1664,1,110,4895,3,219,0,158,472
2023/04/08,12:00,11868,0,3600,1669,2,94,5833,3,226,0,-251,695
2023/04/08,13:00,11841,0,4068,1684,2,119,6132,4,226,0,-859,469
2023/04/08,14:00,11640,0,4064,1707,1,126,5695,3,222,0,-639,464
2023/04/08,15:00,11536,0,4614,1710,2,133,4205,2,206,0,69,597
2023/04/08,16:00,11711,0,5325,1754,2,135,2525,0,212,0,548,1210
2023/04/08,17:00,11921,0,6725,1794,1,136,561,0,218,0,977,1509
2023/04/08,18:00,12683,0,7357,1780,2,135,0,0,241,0,1359,1809
2023/04/08,19:00,12761,0,7606,1667,2,134,0,0,241,0,1831,1280
2023/04/08,20:00,12535,0,7604,1643,1,136,0,0,238,0,1678,1235
2023/04/08,21:00,12008,0,7409,1567,2,135,0,0,236,0,1318,1341
2023/04/08,22:00,11416,0,7336,1500,2,136,0,0,240,0,734,1468
2023/04/08,23:00,11294,0,7650,1493,2,135,0,0,239,0,557,1218
2023/04/09,00:00,10653,0,7245,1492,1,136,0,0,240,0,34,1505
2023/04/09,01:00,10411,0,6742,1484,2,134,0,0,235,0,1,1813
2023/04/09,02:00,10806,0,7059,1488,2,136,0,0,231,0,3,1887
2023/04/09,03:00,11174,0,7526,1488,2,136,0,0,211,0,7,1804
2023/04/09,04:00,11190,0,7671,1479,1,135,0,0,190,0,155,1559
2023/04/09,05:00,11072,0,7691,1518,2,136,24,0,164,0,403,1134
2023/04/09,06:00,10840,0,6763,1461,2,135,1186,0,158,0,165,970
2023/04/09,07:00,10706,0,5322,1429,1,136,3784,0,165,0,-348,217
2023/04/09,08:00,11038,0,4085,1450,2,134,6231,115,152,3,-1453,437
2023/04/09,09:00,11273,0,3611,1495,2,108,7959,143,177,3,-2484,405
2023/04/09,10:00,11189,0,3091,1493,1,102,8754,319,175,3,-2891,464
2023/04/09,11:00,11209,0,2915,1420,2,102,9112,330,159,4,-3046,545
2023/04/09,12:00,11068,0,2898,1388,2,102,8979,331,128,4,-2988,559
2023/04/09,13:00,10758,0,3094,1381,2,100,8288,502,99,4,-2973,767
2023/04/09,14:00,10594,0,3569,1410,1,109,7485,132,86,3,-2766,700
2023/04/09,15:00,10429,0,4186,1431,2,133,5596,100,73,3,-1920,928
2023/04/09,16:00,10677,0,5135,1497,2,134,3087,0,66,0,-518,1274
2023/04/09,17:00,11150,0,6687,1689,2,134,720,0,64,0,434,1420
2023/04/09,18:00,12014,0,7532,1804,1,135,0,0,59,0,1103,1380
2023/04/09,19:00,12228,0,7781,1792,2,133,0,0,51,0,1207,1262
2023/04/09,20:00,12186,0,7922,1699,2,134,0,0,46,0,1080,1303
2023/04/09,21:00,11889,0,7735,1607,1,134,0,0,46,0,859,1507
2023/04/09,22:00,11401,0,7500,1469,2,135,0,0,35,0,880,1380
2023/04/09,23:00,11026,0,7539,1359,2,134,0,0,19,0,666,1307
2023/04/10,00:00,10460,0,6459,1300,2,134,0,0,11,0,20,2534
2023/04/10,01:00,10455,0,6626,1317,1,135,0,0,4,0,3,2369
2023/04/10,02:00,10992,0,6567,1363,2,134,0,0,6,0,3,2917
2023/04/10,03:00,11414,0,6543,1316,2,135,0,0,3,0,3,3412
2023/04/10,04:00,11709,0,6830,1394,2,134,0,0,4,0,55,3290
2023/04/10,05:00,12173,0,7192,1466,1,135,28,0,5,0,487,2859
2023/04/10,06:00,12893,0,6627,1455,2,134,1260,0,4,0,497,2914
2023/04/10,07:00,13741,0,5683,1530,2,134,3893,0,2,0,65,2432
2023/04/10,08:00,15264,0,4941,1549,2,132,6372,0,2,0,68,2198
2023/04/10,09:00,16236,0,4896,1504,2,131,8055,0,2,0,-678,2324
2023/04/10,10:00,16205,0,4868,1410,1,127,8958,0,5,0,-1244,2080
2023/04/10,11:00,16000,0,4714,1357,2,127,9283,0,17,0,-1465,1965
2023/04/10,12:00,14962,0,4582,1318,2,130,9113,0,31,0,-2400,2186
2023/04/10,13:00,15632,0,5068,1354,1,131,8462,0,40,0,-1563,2139
2023/04/10,14:00,15520,0,5716,1405,2,132,7234,0,63,0,-1549,2517
2023/04/10,15:00,15076,0,6843,1470,2,131,5252,0,63,0,-1066,2381
2023/04/10,16:00,15021,0,7884,1695,2,133,2616,0,54,0,54,2583
2023/04/10,17:00,14636,0,9351,1881,1,133,518,0,51,0,516,2185
2023/04/10,18:00,14911,0,9631,1959,2,132,0,0,46,0,725,2416
2023/04/10,19:00,14603,0,9707,1967,2,132,0,0,35,0,1056,1704
2023/04/10,20:00,14070,0,9536,1875,1,134,0,0,35,0,574,1915
2023/04/10,21:00,13686,0,9404,1721,2,132,0,0,35,0,275,2117
2023/04/10,22:00,13289,0,9335,1469,2,132,0,0,39,0,160,2152
2023/04/10,23:00,12905,0,8591,1349,2,132,0,0,48,0,696,2087
2023/04/11,00:00,12102,0,7929,1264,2,132,0,0,52,0,21,2702
2023/04/11,01:00,11830,0,7817,1259,1,131,0,0,46,0,3,2573
2023/04/11,02:00,12033,0,8165,1350,2,133,0,0,21,0,30,2332
2023/04/11,03:00,12289,0,8439,1392,2,135,0,0,6,0,63,2252
2023/04/11,04:00,12442,0,8447,1435,2,133,0,0,4,0,81,2340
2023/04/11,05:00,12532,0,8483,1449,1,132,30,0,3,0,167,2267
2023/04/11,06:00,12847,0,8162,1409,2,132,1107,0,0,0,90,1945
2023/04/11,07:00,13588,0,6461,1416,2,132,3452,0,3,0,63,2059
2023/04/11,08:00,15136,0,5467,1442,2,131,5835,0,12,0,-13,2260
2023/04/11,09:00,16086,0,5076,1477,2,129,7525,0,15,0,-750,2612
2023/04/11,10:00,16173,0,4964,1319,1,130,8433,0,23,0,-1412,2715
2023/04/11,11:00,15928,0,5017,1279,2,131,8623,0,34,0,-2031,2873
2023/04/11,12:00,14937,0,4945,1225,1,132,8630,0,35,0,-2722,2691
2023/04/11,13:00,15659,0,5491,1239,2,130,8092,0,54,0,-1851,2502
2023/04/11,14:00,15685,0,6249,1344,2,131,6630,0,89,0,-964,2204
2023/04/11,15:00,15329,0,7339,1459,1,131,4237,0,120,0,-112,2154
2023/04/11,16:00,15300,0,8455,1668,2,132,2231,0,114,0,342,2356
2023/04/11,17:00,14846,0,9094,1825,2,135,557,0,97,0,426,2710
2023/04/11,18:00,15067,0,9609,1869,1,139,0,0,92,0,918,2439
2023/04/11,19:00,14598,0,9598,1903,2,140,0,0,91,0,292,2572
2023/04/11,20:00,13994,0,9348,1772,2,142,0,0,92,0,36,2602
2023/04/11,21:00,13573,0,9441,1562,1,142,0,0,94,0,3,2330
2023/04/11,22:00,13039,0,9203,1385,2,142,0,0,79,0,67,2161
2023/04/11,23:00,12753,0,9413,1308,2,142,0,0,64,0,243,1581
2023/04/12,00:00,11901,0,8902,1085,1,142,0,0,82,0,200,1489
2023/04/12,01:00,11553,0,7996,1076,2,143,0,0,88,0,3,2245
2023/04/12,02:00,11775,0,7986,1153,2,140,0,0,93,0,3,2398
2023/04/12,03:00,12087,0,8392,1195,2,139,0,0,83,0,3,2273
2023/04/12,04:00,12094,0,8179,1270,1,139,0,0,61,0,3,2441
2023/04/12,05:00,12094,0,8239,1261,2,140,32,0,37,0,3,2380
2023/04/12,06:00,12232,0,8141,1247,1,138,860,0,27,0,3,1815
2023/04/12,07:00,13097,0,7509,1235,2,137,2327,0,31,0,-1,1857
2023/04/12,08:00,14883,0,8111,1280,2,136,3554,0,47,0,245,1508
2023/04/12,09:00,15943,0,8726,1265,2,134,3847,0,52,0,988,929
2023/04/12,10:00,16001,0,8593,1190,1,136,3700,0,44,0,520,1817
2023/04/12,11:00,15881,0,8695,1198,2,138,2726,0,54,0,504,2564
2023/04/12,12:00,14892,0,8337,1161,2,139,2443,0,65,0,492,2253
2023/04/12,13:00,15735,0,8842,1245,1,138,1842,0,69,0,1476,2122
2023/04/12,14:00,15725,0,8979,1258,2,137,1734,0,70,0,1032,2513
2023/04/12,15:00,15402,0,9376,1338,2,142,1363,0,66,0,734,2381
2023/04/12,16:00,15320,0,9463,1489,1,152,1169,0,87,0,260,2699
2023/04/12,17:00,14820,0,9631,1657,2,154,415,0,117,0,153,2691
2023/04/12,18:00,14959,0,9890,1762,1,154,0,0,143,0,222,2787
2023/04/12,19:00,14651,0,9786,1748,2,155,0,0,157,0,214,2589
2023/04/12,20:00,14164,0,9718,1576,2,154,0,0,169,0,184,2361
2023/04/12,21:00,13751,0,9559,1369,2,151,0,0,201,0,109,2360
2023/04/12,22:00,13167,0,9505,1250,2,154,0,0,184,0,69,2003
2023/04/12,23:00,12856,0,9875,1219,1,153,0,0,157,0,69,1382
2023/04/13,00:00,12107,0,8954,1155,2,155,0,0,143,0,66,1632
2023/04/13,01:00,11804,0,8246,1143,1,154,0,0,125,0,67,2068
2023/04/13,02:00,12080,0,8536,1187,2,154,0,0,109,0,109,1983
2023/04/13,03:00,12501,0,8815,1185,2,155,0,0,118,0,118,2108
2023/04/13,04:00,12677,0,8964,1183,2,153,0,0,135,0,108,2132
2023/04/13,05:00,12814,0,9014,1186,1,153,49,0,106,0,249,2056
2023/04/13,06:00,13177,0,8253,1187,2,152,1275,0,86,0,6,2216
2023/04/13,07:00,13728,0,6598,1187,2,151,3795,0,79,0,-111,2027
2023/04/13,08:00,15325,0,5657,1265,1,150,6278,0,70,0,-565,2469
2023/04/13,09:00,16212,0,5480,1296,2,146,7988,0,54,0,-1032,2278
2023/04/13,10:00,16255,0,5278,1179,2,142,8932,0,28,0,-1512,2206
2023/04/13,11:00,16082,0,5317,1148,1,142,9172,0,14,0,-2050,2338
2023/04/13,12:00,15002,0,5105,1114,2,145,9126,0,14,0,-2734,2230
2023/04/13,13:00,15693,0,5212,1124,2,143,8500,0,14,0,-1832,2530
2023/04/13,14:00,15565,0,5581,1152,2,142,7300,0,13,0,-967,2342
2023/04/13,15:00,15246,0,6290,1365,1,143,5419,0,8,0,-128,2148
2023/04/13,16:00,15166,0,8204,1478,2,145,2882,0,11,0,376,2068
2023/04/13,17:00,14663,0,9468,1548,2,146,724,0,17,0,694,2064
2023/04/13,18:00,14811,0,9710,1604,1,148,0,0,15,0,831,2502
2023/04/13,19:00,14450,0,9758,1631,2,146,0,0,6,0,879,2028
2023/04/13,20:00,13972,0,9718,1488,2,148,0,0,10,0,551,2055
2023/04/13,21:00,13572,0,9615,1276,2,145,0,0,7,0,305,2222
2023/04/13,22:00,13229,0,9614,1200,1,146,0,0,5,0,354,1909
2023/04/13,23:00,12845,0,9614,1158,2,147,0,0,4,0,244,1676
2023/04/14,00:00,12107,0,8786,1195,2,147,0,0,3,0,3,1971
2023/04/14,01:00,11803,0,8355,1185,2,146,0,0,2,0,3,2110
2023/04/14,02:00,12043,0,8431,1296,1,146,0,0,3,0,3,2163
2023/04/14,03:00,12400,0,8672,1310,2,144,0,0,3,0,39,2230
2023/04/14,04:00,12450,0,8543,1318,2,145,0,0,3,0,49,2390
2023/04/14,05:00,12536,0,8678,1326,1,147,40,0,0,0,34,2310
2023/04/14,06:00,12787,0,8476,1212,2,145,975,0,1,0,50,1926
2023/04/14,07:00,13479,0,7410,1127,2,147,3077,0,3,0,-25,1738
2023/04/14,08:00,14957,0,6535,1180,2,146,5501,0,1,0,-363,1955
2023/04/14,09:00,15974,0,6401,1167,1,143,7384,0,3,0,3,872
2023/04/14,10:00,15972,0,6010,1113,2,144,8039,0,5,0,-910,1569
2023/04/14,11:00,15735,0,6431,1111,2,144,7513,0,10,0,-206,730
2023/04/14,12:00,14855,0,5172,1093,2,145,7889,0,11,0,-1726,2269
2023/04/14,13:00,15440,0,6328,1139,1,146,6678,0,15,0,-329,1462
2023/04/14,14:00,15427,0,7610,1188,2,152,3240,0,11,0,1439,1785
2023/04/14,15:00,15058,0,8463,1248,1,154,1718,0,14,0,1413,2047
2023/04/14,16:00,14875,0,9291,1411,2,155,812,0,22,0,1057,2125
2023/04/14,17:00,14531,0,9856,1695,2,154,111,0,14,0,1313,1386
2023/04/14,18:00,14550,0,9879,1725,2,155,0,0,19,0,735,2035
2023/04/14,19:00,14080,0,9742,1726,1,155,0,0,13,0,668,1775
2023/04/14,20:00,13648,0,9870,1607,2,153,0,0,8,0,569,1439
2023/04/14,21:00,13298,0,9677,1367,2,155,0,0,5,0,261,1831
2023/04/14,22:00,12888,0,9545,1279,1,154,0,0,8,0,101,1800
2023/04/14,23:00,12571,0,9647,1214,2,152,0,0,17,0,119,1420
2023/04/15,00:00,11769,0,9055,1225,2,153,0,0,13,0,3,1318
2023/04/15,01:00,11394,0,8199,1215,1,153,0,0,51,0,22,1753
2023/04/15,02:00,11539,0,8112,1242,2,154,0,0,61,0,30,1938
2023/04/15,03:00,11809,0,7935,1262,2,153,0,0,92,0,98,2267
2023/04/15,04:00,11707,0,7949,1258,1,152,0,0,109,0,30,2208
