・エリア供給力は、特定できるものは電源種別とし、バイオマス混焼や特定できないものは火力に包含(2018年10月1日から揚水欄は揚水発電と揚水動力の合計値）
・実績データを基本とするが、把握実態により計画･統計データを採用する場合があり、情報は速報扱いとし、修正が必要となった場合には事後的に修正する
・太陽光の自家消費分は、エリア需要実績や太陽光発電実績には加算していない
,,,,,,,,,,,,,単位：MWh
DATE,TIME,エリア需要,原子力,火力,水力,地熱,バイオマス,太陽光（実績）,太陽光（出力制御量）,風力（実績）,風力（出力制御量）,揚水,連系線
2019/04/01,00:00,11979,0,10855,502,0,0,0,0,124,0,0,498
2019/04/01,01:00,11880,0,10736,502,0,0,0,0,125,0,0,517
2019/04/01,02:00,12192,0,11160,505,0,0,0,0,110,0,0,417
2019/04/01,03:00,12465,0,11992,506,0,0,0,0,95,0,0,-128
2019/04/01,04:00,12615,0,12259,515,0,0,0,0,88,0,0,-247
2019/04/01,05:00,13214,0,12729,508,0,0,0,0,85,0,0,-108
2019/04/01,06:00,14340,0,13186,629,0,0,667,0,79,0,19,-240
2019/04/01,07:00,15472,0,12057,695,0,0,2694,0,78,0,11,-63
2019/04/01,08:00,17239,0,11806,705,0,0,4424,0,56,0,0,248
2019/04/01,09:00,18117,0,11662,660,0,0,5423,0,54,0,0,318
2019/04/01,10:00,18097,0,11158,553,0,0,6145,0,74,0,-21,188
2019/04/01,11:00,17979,0,11523,534,0,0,6085,0,99,0,-303,41
2019/04/01,12:00,16428,0,10518,539,0,0,5462,0,111,0,-334,132
2019/04/01,13:00,17436,0,11652,556,0,0,5327,0,122,0,-255,34
2019/04/01,14:00,17317,0,12527,735,0,0,3903,0,145,0,-127,134
2019/04/01,15:00,17263,0,13210,760,0,0,2937,0,157,0,4,195
2019/04/01,16:00,17680,0,14418,792,0,0,1931,0,146,0,23,370
2019/04/01,17:00,17537,0,16250,1117,0,0,301,0,128,0,148,-407
2019/04/01,18:00,18282,0,17165,1321,0,0,0,0,177,0,374,-755
2019/04/01,19:00,17867,0,16894,1304,0,0,0,0,168,0,319,-818
2019/04/01,20:00,17437,0,16232,1259,0,0,0,0,155,0,190,-399
2019/04/01,21:00,17133,0,16019,963,0,0,0,0,182,0,34,-65
2019/04/01,22:00,16447,0,15301,740,0,0,0,0,167,0,0,239
2019/04/01,23:00,16018,0,15043,695,0,0,0,0,140,0,0,140
2019/04/02,00:00,15060,0,13913,521,0,0,0,0,144,0,0,482
2019/04/02,01:00,14849,0,14370,504,0,0,0,0,125,0,0,-150
2019/04/02,02:00,14999,0,14776,488,0,0,0,0,127,0,0,-392
2019/04/02,03:00,15095,0,14864,494,0,0,0,0,127,0,0,-390
2019/04/02,04:00,15010,0,14867,498,0,0,0,0,141,0,0,-496
2019/04/02,05:00,15271,0,15050,489,0,0,0,0,124,0,120,-512
2019/04/02,06:00,16377,0,15158,520,0,0,713,0,108,0,236,-358
2019/04/02,07:00,17108,0,13740,667,0,0,2689,0,98,0,29,-115
2019/04/02,08:00,18609,0,13156,770,0,0,4408,0,76,0,21,178
2019/04/02,09:00,19168,0,12435,665,0,0,5690,0,72,0,1,305
2019/04/02,10:00,18913,0,12232,614,0,0,5791,0,113,0,-2,165
2019/04/02,11:00,18813,0,13085,542,0,0,5227,0,129,0,-230,60
2019/04/02,12:00,17196,0,12806,518,0,0,4042,0,126,0,-4,-292
2019/04/02,13:00,18472,0,14029,615,0,0,4052,0,156,0,-221,-159
2019/04/02,14:00,18523,0,13674,600,0,0,4111,0,160,0,-36,14
2019/04/02,15:00,18190,0,14395,612,0,0,3168,0,163,0,13,-161
2019/04/02,16:00,18319,0,15379,823,0,0,1917,0,146,0,13,41
2019/04/02,17:00,18280,0,16322,1309,0,0,368,0,135,0,277,-131
2019/04/02,18:00,18930,0,17005,1562,0,0,0,0,123,0,898,-658
2019/04/02,19:00,18687,0,17059,1388,0,0,0,0,109,0,663,-532
2019/04/02,20:00,18166,0,17028,1113,0,0,0,0,72,0,338,-385
2019/04/02,21:00,17844,0,16933,979,0,0,0,0,72,0,153,-293
2019/04/02,22:00,16943,0,16085,708,0,0,0,0,60,0,0,90
2019/04/02,23:00,16440,0,14894,729,0,0,0,0,78,0,0,739
2019/04/03,00:00,15601,0,14099,485,0,0,0,0,85,0,0,932
2019/04/03,01:00,15286,0,14348,468,0,0,0,0,73,0,0,397
2019/04/03,02:00,15364,0,14609,495,0,0,0,0,74,0,0,186
2019/04/03,03:00,15373,0,14610,535,0,0,0,0,60,0,0,168
2019/04/03,04:00,15197,0,14598,526,0,0,0,0,66,0,0,7
2019/04/03,05:00,15488,0,14952,576,0,0,0,0,83,0,26,-149
2019/04/03,06:00,16674,0,15241,804,0,0,773,0,72,0,323,-539
2019/04/03,07:00,17367,0,14013,681,0,0,2730,0,67,0,116,-240
2019/04/03,08:00,18894,0,13695,657,0,0,4405,0,65,0,0,72
2019/04/03,09:00,19745,0,13302,544,0,0,5562,0,100,0,0,237
2019/04/03,10:00,19352,0,12618,541,0,0,6019,0,113,0,0,61
2019/04/03,11:00,19183,0,12310,492,0,0,6138,0,120,0,-105,228
2019/04/03,12:00,17754,0,11006,486,0,0,5984,0,132,0,-234,380
2019/04/03,13:00,18726,0,11931,487,0,0,6058,0,136,0,-96,210
2019/04/03,14:00,18400,0,12643,508,0,0,5152,0,143,0,0,-46
2019/04/03,15:00,17868,0,13418,624,0,0,3673,0,144,0,0,9
2019/04/03,16:00,18119,0,14814,766,0,0,2164,0,137,0,6,232
2019/04/03,17:00,17972,0,16062,1100,0,0,478,0,115,0,193,24
2019/04/03,18:00,18664,0,17068,1323,0,0,0,0,104,0,648,-479
2019/04/03,19:00,18542,0,16792,1330,0,0,0,0,94,0,725,-399
2019/04/03,20:00,18140,0,16419,1209,0,0,0,0,85,0,444,-17
2019/04/03,21:00,17604,0,16450,884,0,0,0,0,72,0,93,105
2019/04/03,22:00,16886,0,15767,753,0,0,0,0,65,0,0,301
2019/04/03,23:00,16212,0,14832,677,0,0,0,0,68,0,0,635
2019/04/04,00:00,15383,0,14014,473,0,0,0,0,56,0,0,840
2019/04/04,01:00,15145,0,14259,446,0,0,0,0,64,0,0,376
2019/04/04,02:00,15145,0,14921,442,0,0,0,0,58,0,0,-276
2019/04/04,03:00,15191,0,15133,446,0,0,0,0,61,0,0,-449
2019/04/04,04:00,15124,0,15044,438,0,0,0,0,56,0,0,-414
2019/04/04,05:00,15421,0,15139,498,0,0,0,0,64,0,17,-297
2019/04/04,06:00,16549,0,15404,695,0,0,819,0,56,0,22,-447
2019/04/04,07:00,17150,0,13833,681,0,0,2810,0,44,0,9,-227
2019/04/04,08:00,18626,0,13272,704,0,0,4581,0,54,0,0,15
2019/04/04,09:00,19186,0,12300,558,0,0,5880,0,80,0,0,368
2019/04/04,10:00,18722,0,10865,467,0,0,6609,0,93,0,-66,754
2019/04/04,11:00,18306,0,10113,455,0,0,6769,0,99,0,-252,1122
2019/04/04,12:00,16833,0,8994,440,0,0,6639,0,91,0,-774,1443
2019/04/04,13:00,17570,0,10043,448,0,0,6199,0,94,0,-322,1108
2019/04/04,14:00,17311,0,10574,475,0,0,5314,0,94,0,-164,1018
2019/04/04,15:00,16955,0,11764,531,0,0,3971,0,96,0,0,593
2019/04/04,16:00,17086,0,13753,829,0,0,2174,0,86,0,105,139
2019/04/04,17:00,16866,0,14931,1122,0,0,449,0,59,0,335,-30
2019/04/04,18:00,17463,0,15633,1311,0,0,0,0,45,0,754,-280
2019/04/04,19:00,17186,0,15571,1271,0,0,0,0,61,0,642,-359
2019/04/04,20:00,16787,0,15473,1169,0,0,0,0,89,0,237,-181
2019/04/04,21:00,16215,0,15099,797,0,0,0,0,89,0,102,128
2019/04/04,22:00,15607,0,14272,570,0,0,0,0,67,0,0,698
2019/04/04,23:00,15032,0,13440,557,0,0,0,0,58,0,0,977
2019/04/05,00:00,14281,0,12801,483,0,0,0,0,52,0,0,945
2019/04/05,01:00,14072,0,12925,470,0,0,0,0,43,0,0,634
2019/04/05,02:00,14228,0,13306,466,0,0,0,0,49,0,0,407
2019/04/05,03:00,14351,0,13519,451,0,0,0,0,55,0,0,326
2019/04/05,04:00,14385,0,13440,488,0,0,0,0,61,0,0,396
2019/04/05,05:00,14686,0,13543,595,0,0,0,0,39,0,0,509
2019/04/05,06:00,15389,0,13609,609,0,0,515,0,45,0,0,611
2019/04/05,07:00,16091,0,12345,624,0,0,2385,0,27,0,0,710
2019/04/05,08:00,17504,0,11730,650,0,0,4249,0,27,0,0,848
2019/04/05,09:00,18049,0,11271,528,0,0,5462,0,43,0,0,745
2019/04/05,10:00,17668,0,10097,482,0,0,6287,0,57,0,0,745
2019/04/05,11:00,17325,0,8963,434,0,0,6686,0,60,0,-124,1306
2019/04/05,12:00,15993,0,8215,411,0,0,6646,0,69,0,-691,1343
2019/04/05,13:00,16645,0,8682,416,0,0,6112,0,82,0,-142,1495
2019/04/05,14:00,16496,0,9400,437,0,0,5054,0,94,0,0,1511
2019/04/05,15:00,16178,0,10627,493,0,0,3636,0,95,0,0,1327
2019/04/05,16:00,16218,0,12343,683,0,0,1949,0,108,0,327,808
2019/04/05,17:00,15882,0,13291,1132,0,0,271,0,109,0,545,534
2019/04/05,18:00,16276,0,13722,1235,0,0,0,0,115,0,712,492
2019/04/05,19:00,15956,0,13561,1187,0,0,0,0,117,0,607,484
2019/04/05,20:00,15474,0,13230,1008,0,0,0,0,136,0,325,775
2019/04/05,21:00,15060,0,13068,881,0,0,0,0,124,0,108,879
2019/04/05,22:00,14602,0,12743,772,0,0,0,0,120,0,49,918
2019/04/05,23:00,14047,0,12371,632,0,0,0,0,114,0,0,930
2019/04/06,00:00,13251,0,11975,480,0,0,0,0,86,0,0,710
2019/04/06,01:00,12992,0,11955,453,0,0,0,0,72,0,0,512
2019/04/06,02:00,13115,0,12161,449,0,0,0,0,74,0,0,431
2019/04/06,03:00,13227,0,12272,454,0,0,0,0,86,0,0,415
2019/04/06,04:00,12937,0,11865,473,0,0,0,0,96,0,0,503
2019/04/06,05:00,12674,0,11486,514,0,0,0,0,117,0,0,557
2019/04/06,06:00,12352,0,10743,573,0,0,396,0,123,0,0,517
2019/04/06,07:00,12528,0,9897,607,0,0,1748,0,98,0,74,104
2019/04/06,08:00,13299,0,8192,583,0,0,3810,0,111,0,20,583
2019/04/06,09:00,13494,0,6850,513,0,0,5150,0,128,0,-122,975
2019/04/06,10:00,13450,0,5852,457,0,0,6006,0,149,0,-242,1228
2019/04/06,11:00,13361,0,5601,429,0,0,6557,0,137,0,-488,1125
2019/04/06,12:00,12825,0,5405,419,0,0,6449,0,139,0,-820,1233
2019/04/06,13:00,12792,0,5562,425,0,0,5917,0,126,0,-358,1120
2019/04/06,14:00,12584,0,5931,464,0,0,4940,0,107,0,-2,1144
2019/04/06,15:00,12414,0,7367,546,0,0,3546,0,97,0,-58,916
2019/04/06,16:00,12510,0,9197,710,0,0,1845,0,78,0,15,665
2019/04/06,17:00,12493,0,10726,886,0,0,327,0,59,0,38,457
2019/04/06,18:00,13274,0,11826,964,0,0,0,0,65,0,76,343
2019/04/06,19:00,13237,0,11719,989,0,0,0,0,43,0,71,415
2019/04/06,20:00,12967,0,11555,892,0,0,0,0,29,0,39,452
2019/04/06,21:00,12476,0,11265,702,0,0,0,0,22,0,0,487
2019/04/06,22:00,11889,0,10725,592,0,0,0,0,25,0,0,547
2019/04/06,23:00,11591,0,10339,535,0,0,0,0,18,0,0,699
2019/04/07,00:00,11083,0,9770,457,0,0,0,0,17,0,0,839
2019/04/07,01:00,10966,0,9699,437,0,0,0,0,21,0,0,809
2019/04/07,02:00,11176,0,10093,465,0,0,0,0,15,0,0,603
2019/04/07,03:00,11423,0,10347,468,0,0,0,0,13,0,0,595
2019/04/07,04:00,11427,0,10276,531,0,0,0,0,21,0,0,599
2019/04/07,05:00,11234,0,9921,621,0,0,0,0,23,0,0,669
2019/04/07,06:00,10910,0,9266,656,0,0,544,0,23,0,88,333
2019/04/07,07:00,10953,0,7183,483,0,0,2146,0,15,0,34,1092
2019/04/07,08:00,11338,0,6668,448,0,0,3715,0,12,0,-270,765
2019/04/07,09:00,11541,0,5853,447,0,0,4887,0,24,0,-48,378
2019/04/07,10:00,11359,0,5224,414,0,0,5578,0,55,0,-380,468
2019/04/07,11:00,11284,0,5230,406,0,0,5728,0,77,0,-561,404
2019/04/07,12:00,11298,0,5054,398,0,0,5743,0,82,0,-355,376
2019/04/07,13:00,11139,0,5222,401,0,0,5255,0,88,0,-51,224
2019/04/07,14:00,11022,0,5885,412,0,0,4329,0,77,0,-47,366
2019/04/07,15:00,10987,0,6960,426,0,0,2984,0,58,0,0,559
2019/04/07,16:00,11176,0,8400,594,0,0,1412,0,45,0,0,725
2019/04/07,17:00,11744,0,9858,856,0,0,208,0,34,0,0,788
2019/04/07,18:00,12591,0,10924,999,0,0,0,0,39,0,122,507
2019/04/07,19:00,12636,0,10988,1011,0,0,0,0,51,0,39,547
2019/04/07,20:00,12493,0,11146,831,0,0,0,0,53,0,0,463
2019/04/07,21:00,12029,0,10919,680,0,0,0,0,43,0,0,387
2019/04/07,22:00,11322,0,10134,638,0,0,0,0,39,0,0,511
2019/04/07,23:00,11032,0,9837,536,0,0,0,0,34,0,0,625
2019/04/08,00:00,10567,0,8740,448,0,0,0,0,54,0,-122,1447
2019/04/08,01:00,10567,0,8677,442,0,0,0,0,75,0,-392,1765
2019/04/08,02:00,10859,0,9134,437,0,0,0,0,107,0,0,1181
2019/04/08,03:00,11208,0,9699,432,0,0,0,0,117,0,0,960
2019/04/08,04:00,11334,0,9836,439,0,0,0,0,106,0,0,953
2019/04/08,05:00,11690,0,10031,481,0,0,0,0,79,0,0,1099
2019/04/08,06:00,12625,0,10486,586,0,0,54,0,38,0,194,1267
2019/04/08,07:00,13938,0,10469,595,0,0,1059,0,51,0,168,1596
2019/04/08,08:00,15892,0,9978,663,0,0,3455,0,63,0,6,1727
2019/04/08,09:00,16914,0,9189,646,0,0,5405,0,75,0,-2,1601
2019/04/08,10:00,16939,0,8409,581,0,0,6344,0,79,0,-275,1801
2019/04/08,11:00,16811,0,7887,500,0,0,6568,0,86,0,-244,2014
2019/04/08,12:00,15551,0,7515,481,0,0,6318,0,104,0,-652,1785
2019/04/08,13:00,16449,0,8569,537,0,0,5724,0,116,0,-302,1805
2019/04/08,14:00,16406,0,10277,582,0,0,4246,0,116,0,-230,1415
2019/04/08,15:00,16240,0,11675,573,0,0,2424,0,118,0,5,1445
2019/04/08,16:00,16376,0,13096,692,0,0,880,0,116,0,51,1541
2019/04/08,17:00,16086,0,13648,966,0,0,173,0,121,0,346,832
2019/04/08,18:00,16451,0,14217,1258,0,0,0,0,108,0,486,382
2019/04/08,19:00,16138,0,13965,1320,0,0,0,0,174,0,373,306
2019/04/08,20:00,15581,0,13574,1107,0,0,0,0,170,0,213,517
2019/04/08,21:00,15318,0,13919,738,0,0,0,0,165,0,144,352
2019/04/08,22:00,14641,0,13232,639,0,0,0,0,205,0,22,543
2019/04/08,23:00,14196,0,12545,580,0,0,0,0,213,0,0,858
2019/04/09,00:00,13485,0,12036,454,0,0,0,0,213,0,0,782
2019/04/09,01:00,13239,0,11965,441,0,0,0,0,203,0,0,630
2019/04/09,02:00,13437,0,12327,445,0,0,0,0,208,0,0,457
2019/04/09,03:00,13604,0,12629,442,0,0,0,0,194,0,0,339
2019/04/09,04:00,13708,0,12739,447,0,0,0,0,150,0,0,372
2019/04/09,05:00,13999,0,12936,469,0,0,2,0,113,0,0,479
2019/04/09,06:00,14769,0,12669,508,0,0,921,0,82,0,0,589
2019/04/09,07:00,15363,0,11221,544,0,0,2957,0,69,0,0,572
2019/04/09,08:00,16816,0,11093,682,0,0,4556,0,85,0,0,400
2019/04/09,09:00,17756,0,10395,604,0,0,5836,0,98,0,-2,825
2019/04/09,10:00,17578,0,9321,573,0,0,6579,0,97,0,-344,1352
2019/04/09,11:00,17377,0,8791,468,0,0,6810,0,101,0,-462,1669
2019/04/09,12:00,16042,0,7966,439,0,0,6735,0,102,0,-836,1636
2019/04/09,13:00,16893,0,8865,446,0,0,6340,0,101,0,-504,1645
2019/04/09,14:00,16755,0,9576,474,0,0,5409,0,108,0,-420,1608
2019/04/09,15:00,16479,0,10732,525,0,0,4011,0,101,0,-46,1156
2019/04/09,16:00,16632,0,12736,639,0,0,2203,0,106,0,0,948
2019/04/09,17:00,16325,0,14095,912,0,0,464,0,95,0,158,601
2019/04/09,18:00,16991,0,14511,1152,0,0,0,0,82,0,378,868
2019/04/09,19:00,16677,0,14329,1151,0,0,0,0,39,0,233,925
2019/04/09,20:00,16098,0,14359,1122,0,0,0,0,25,0,361,231
2019/04/09,21:00,15626,0,14365,905,0,0,0,0,25,0,42,289
2019/04/09,22:00,14915,0,13748,702,0,0,0,0,10,0,3,452
2019/04/09,23:00,14256,0,12941,546,0,0,0,0,5,0,0,764
2019/04/10,00:00,13439,0,11841,462,0,0,0,0,15,0,0,1121
2019/04/10,01:00,13182,0,11237,455,0,0,0,0,28,0,0,1462
2019/04/10,02:00,13359,0,11523,466,0,0,0,0,17,0,0,1353
2019/04/10,03:00,13538,0,12114,471,0,0,0,0,39,0,0,914
2019/04/10,04:00,13631,0,12257,482,0,0,0,0,111,0,0,781
2019/04/10,05:00,14001,0,12682,478,0,0,0,0,141,0,0,700
2019/04/10,06:00,15010,0,13647,513,0,0,0,0,141,0,0,709
2019/04/10,07:00,16230,0,15034,538,0,0,8,0,151,0,0,499
2019/04/10,08:00,18531,0,17329,639,0,0,65,0,160,0,63,275
2019/04/10,09:00,19863,0,18497,777,0,0,176,0,161,0,170,82
2019/04/10,10:00,19799,0,17857,748,0,0,280,0,196,0,573,145
2019/04/10,11:00,19631,0,17471,735,0,0,593,0,212,0,634,-14
2019/04/10,12:00,18155,0,16138,539,0,0,1019,0,222,0,24,213
2019/04/10,13:00,19088,0,17021,702,0,0,840,0,222,0,164,139
2019/04/10,14:00,19081,0,16925,720,0,0,612,0,227,0,186,411
2019/04/10,15:00,18907,0,16990,763,0,0,381,0,222,0,78,473
2019/04/10,16:00,19121,0,17343,885,0,0,125,0,195,0,136,437
2019/04/10,17:00,18838,0,17266,959,0,0,9,0,122,0,121,361
2019/04/10,18:00,18744,0,17351,942,0,0,0,0,66,0,435,-50
2019/04/10,19:00,18038,0,16933,799,0,0,0,0,82,0,378,-154
2019/04/10,20:00,17249,0,16605,710,0,0,0,0,109,0,352,-527
2019/04/10,21:00,16541,0,15929,697,0,0,0,0,125,0,8,-218
2019/04/10,22:00,15714,0,14667,667,0,0,0,0,131,0,0,249
2019/04/10,23:00,14957,0,13511,664,0,0,0,0,146,0,0,636
2019/04/11,00:00,14013,0,12415,619,0,0,0,0,168,0,0,811
2019/04/11,01:00,13777,0,12058,617,0,0,0,0,194,0,0,908
2019/04/11,02:00,13909,0,12715,635,0,0,0,0,210,0,0,349
2019/04/11,03:00,13985,0,12998,635,0,0,0,0,219,0,0,133
2019/04/11,04:00,13996,0,13212,613,0,0,0,0,210,0,0,-39
2019/04/11,05:00,14228,0,13455,652,0,0,11,0,200,0,0,-90
2019/04/11,06:00,15212,0,13627,723,0,0,868,0,183,0,0,-189
2019/04/11,07:00,15901,0,11817,734,0,0,2706,0,179,0,0,465
2019/04/11,08:00,17585,0,12040,724,0,0,4221,0,175,0,0,425
2019/04/11,09:00,18629,0,11705,715,0,0,5436,0,178,0,0,595
2019/04/11,10:00,18311,0,10521,637,0,0,6003,0,167,0,0,983
2019/04/11,11:00,18002,0,9936,571,0,0,6352,0,159,0,0,984
2019/04/11,12:00,16688,0,9354,561,0,0,6142,0,168,0,0,463
2019/04/11,13:00,17384,0,10363,553,0,0,5376,0,158,0,0,934
2019/04/11,14:00,17308,0,11249,567,0,0,4305,0,151,0,0,1036
2019/04/11,15:00,16986,0,12637,602,0,0,3037,0,161,0,-38,587
2019/04/11,16:00,17070,0,14642,624,0,0,1279,0,148,0,0,377
2019/04/11,17:00,17058,0,15882,920,0,0,254,0,126,0,8,-132
2019/04/11,18:00,17652,0,16772,1119,0,0,0,0,133,0,482,-854
2019/04/11,19:00,17308,0,16606,1108,0,0,0,0,131,0,410,-947
2019/04/11,20:00,16722,0,16059,981,0,0,0,0,129,0,372,-819
2019/04/11,21:00,16071,0,15365,897,0,0,0,0,87,0,168,-446
2019/04/11,22:00,15462,0,14831,736,0,0,0,0,85,0,0,-190
2019/04/11,23:00,14753,0,13712,706,0,0,0,0,67,0,0,268
2019/04/12,00:00,13947,0,12446,615,0,0,0,0,62,0,0,824
2019/04/12,01:00,13680,0,12125,598,0,0,0,0,41,0,0,916
2019/04/12,02:00,13770,0,12487,577,0,0,0,0,28,0,0,678
2019/04/12,03:00,13952,0,13317,537,0,0,0,0,25,0,0,73
2019/04/12,04:00,13970,0,13431,539,0,0,0,0,34,0,0,-34
2019/04/12,05:00,14147,0,13549,533,0,0,1,0,43,0,0,21
2019/04/12,06:00,14976,0,13758,574,0,0,145,0,43,0,0,456
2019/04/12,07:00,15836,0,13247,691,0,0,963,0,31,0,0,904
2019/04/12,08:00,17422,0,13034,697,0,0,2697,0,25,0,-1,970
2019/04/12,09:00,18312,0,12515,699,0,0,4130,0,39,0,-119,1048
2019/04/12,10:00,18171,0,11311,679,0,0,4881,0,50,0,-324,1574
2019/04/12,11:00,17776,0,11151,689,0,0,4546,0,47,0,-229,1572
2019/04/12,12:00,16230,0,10206,542,0,0,4144,0,46,0,-236,1528
2019/04/12,13:00,17125,0,11138,591,0,0,4245,0,34,0,-300,1417
2019/04/12,14:00,17074,0,11611,571,0,0,3964,0,38,0,-476,1366
2019/04/12,15:00,16632,0,12658,583,0,0,2649,0,50,0,-336,1028
2019/04/12,16:00,16710,0,14037,666,0,0,1506,0,55,0,65,381
2019/04/12,17:00,16451,0,15146,911,0,0,393,0,57,0,102,-158
2019/04/12,18:00,16961,0,15947,1141,0,0,0,0,59,0,568,-754
2019/04/12,19:00,16719,0,15861,1181,0,0,0,0,81,0,390,-794
2019/04/12,20:00,16263,0,15678,1124,0,0,0,0,67,0,201,-807
2019/04/12,21:00,15782,0,15522,903,0,0,0,0,63,0,64,-770
2019/04/12,22:00,15190,0,15020,767,0,0,0,0,52,0,72,-721
2019/04/12,23:00,14634,0,13997,682,0,0,0,0,44,0,0,-89
2019/04/13,00:00,13943,0,13155,597,0,0,0,0,39,0,14,138
2019/04/13,01:00,13694,0,13473,586,0,0,0,0,38,0,21,-424
2019/04/13,02:00,13956,0,14046,689,0,0,0,0,32,0,182,-993
2019/04/13,03:00,14081,0,14344,726,0,0,0,0,19,0,302,-1310
2019/04/13,04:00,13927,0,14328,602,0,0,0,0,27,0,267,-1297
2019/04/13,05:00,13721,0,13946,576,0,0,20,0,20,0,161,-1002
2019/04/13,06:00,13580,0,12139,472,0,0,1125,0,6,0,20,-182
2019/04/13,07:00,13505,0,9369,512,0,0,3103,0,5,0,0,516
2019/04/13,08:00,13935,0,7979,469,0,0,4790,0,5,0,0,692
2019/04/13,09:00,14162,0,7009,477,0,0,6014,0,5,0,0,657
2019/04/13,10:00,13999,0,6091,475,0,0,6739,0,5,0,-216,905
2019/04/13,11:00,13834,0,6089,440,0,0,6987,0,6,0,-640,952
2019/04/13,12:00,13158,0,6187,428,0,0,6782,0,10,0,-1088,839
2019/04/13,13:00,13123,0,5853,429,0,0,6275,0,25,0,-462,1003
2019/04/13,14:00,12781,0,6146,436,0,0,5318,0,30,0,-120,971
2019/04/13,15:00,12576,0,7580,460,0,0,3773,0,27,0,0,736
2019/04/13,16:00,12501,0,9469,633,0,0,1518,0,26,0,0,855
2019/04/13,17:00,12803,0,11075,793,0,0,221,0,17,0,2,695
2019/04/13,18:00,13710,0,12864,838,0,0,0,0,11,0,252,-255
2019/04/13,19:00,13759,0,13328,890,0,0,0,0,7,0,189,-655
2019/04/13,20:00,13390,0,12630,872,0,0,0,0,6,0,31,-149
2019/04/13,21:00,12931,0,12117,765,0,0,0,0,4,0,21,24
2019/04/13,22:00,12208,0,11284,683,0,0,0,0,3,0,8,230
2019/04/13,23:00,11755,0,10611,600,0,0,0,0,1,0,0,543
2019/04/14,00:00,11045,0,10127,482,0,0,0,0,2,0,0,434
2019/04/14,01:00,10969,0,10530,486,0,0,0,0,2,0,0,-49
2019/04/14,02:00,11328,0,11415,466,0,0,0,0,1,0,20,-574
2019/04/14,03:00,11549,0,11803,467,0,0,0,0,2,0,20,-743
2019/04/14,04:00,11452,0,11705,465,0,0,0,0,1,0,19,-738
2019/04/14,05:00,11180,0,11310,484,0,0,8,0,1,0,1,-624
2019/04/14,06:00,10780,0,9740,455,0,0,663,0,1,0,0,-79
2019/04/14,07:00,10824,0,8129,450,0,0,2002,0,2,0,0,241
2019/04/14,08:00,11282,0,7677,481,0,0,2762,0,14,0,-4,352
2019/04/14,09:00,11573,0,7333,521,0,0,3414,0,20,0,0,285
2019/04/14,10:00,11436,0,7231,517,0,0,3414,0,22,0,0,252
2019/04/14,11:00,11449,0,7630,492,0,0,3090,0,25,0,0,212
2019/04/14,12:00,11396,0,8492,457,0,0,2323,0,19,0,0,105
2019/04/14,13:00,11495,0,9448,473,0,0,1533,0,22,0,0,19
2019/04/14,14:00,11430,0,9590,477,0,0,1005,0,34,0,0,324
2019/04/14,15:00,11549,0,10158,544,0,0,463,0,23,0,0,361
2019/04/14,16:00,11975,0,10952,686,0,0,166,0,25,0,18,128
2019/04/14,17:00,12784,0,11771,781,0,0,7,0,16,0,19,190
2019/04/14,18:00,13443,0,12390,779,0,0,0,0,11,0,20,243
2019/04/14,19:00,13295,0,12428,797,0,0,0,0,16,0,19,35
2019/04/14,20:00,13103,0,12005,823,0,0,0,0,14,0,20,241
2019/04/14,21:00,12525,0,11507,766,0,0,0,0,17,0,19,216
2019/04/14,22:00,11789,0,10772,718,0,0,0,0,18,0,19,262
2019/04/14,23:00,11332,0,10000,706,0,0,0,0,20,0,19,587
2019/04/15,00:00,10820,0,9098,657,0,0,0,0,33,0,13,1019
2019/04/15,01:00,10712,0,8836,710,0,0,0,0,54,0,12,1100
2019/04/15,02:00,11127,0,9488,708,0,0,0,0,84,0,0,847
2019/04/15,03:00,11437,0,10238,752,0,0,0,0,101,0,0,346
2019/04/15,04:00,11572,0,10282,841,0,0,0,0,125,0,0,324
2019/04/15,05:00,11796,0,10152,978,0,0,2,0,166,0,0,498
2019/04/15,06:00,12783,0,10186,1028,0,0,762,0,181,0,0,626
2019/04/15,07:00,14023,0,9387,1011,0,0,2662,0,180,0,0,783
2019/04/15,08:00,15962,0,9476,1024,0,0,4510,0,212,0,0,740
2019/04/15,09:00,17030,0,9424,1046,0,0,5576,0,189,0,0,795
2019/04/15,10:00,17161,0,8383,939,0,0,6284,0,189,0,0,1366
2019/04/15,11:00,17161,0,8117,883,0,0,6691,0,190,0,-2,1282
2019/04/15,12:00,15793,0,7434,839,0,0,6530,0,203,0,-372,1159
2019/04/15,13:00,16666,0,8273,835,0,0,6131,0,206,0,-56,1277
2019/04/15,14:00,16567,0,9388,857,0,0,5290,0,201,0,0,831
2019/04/15,15:00,16351,0,10934,917,0,0,4126,0,198,0,0,176
2019/04/15,16:00,16413,0,12517,1007,0,0,2355,0,200,0,0,334
2019/04/15,17:00,16157,0,14050,1227,0,0,601,0,183,0,50,46
2019/04/15,18:00,16594,0,15655,1268,0,0,0,0,168,0,268,-765
2019/04/15,19:00,16371,0,15535,1247,0,0,0,0,141,0,242,-794
2019/04/15,20:00,15891,0,15257,1147,0,0,0,0,141,0,131,-785
2019/04/15,21:00,15676,0,14986,1005,0,0,0,0,154,0,13,-482
2019/04/15,22:00,15027,0,13920,970,0,0,0,0,149,0,0,-12
2019/04/15,23:00,14571,0,13078,918,0,0,0,0,137,0,0,438
